experimentSetID,numMonomers,dim,b,Nc,keepCL,diffusionConstant,numRealisations,dt,dt_relax,excludedVolumeCutOff,waitingSteps,numMaxSteps,encounterDistance,genomicDistance,Nb,Nc_inDamageFoci,v,iterationsNumber,events,FETs,meanFET,repairMFET,misrepairMFET,halfCI_FET,expFit_Amplitude,expFit_Rate,eventsCounter,repair_probability,repair_CIhalflength,mean_removedCLs,MSRG_atEncounter,Ensemble_MSRG,Ensemble_MSRG_dx
0_0,50,3,0.2,4,True,0.008,400,0.056999999999999995,0.01,0.0755586137280632,200,9000,0.1511172274561264,5,2,0,0.5,400,"['Misrepair_a2-b1' 'Misrepair_a1-b1' 'Repair' 'Misrepair_a1-b2'
 'Misrepair_a1-b1' 'Repair' 'Misrepair_a2-b2' 'Misrepair_a2-b1'
 'Misrepair_a2-b2' 'Misrepair_a2-b1' 'Misrepair_a1-b1' 'Misrepair_a2-b1'
 'Misrepair_a2-b2' 'Repair' 'Misrepair_a2-b1' 'Misrepair_a1-b2'
 'Misrepair_a2-b1' 'Repair' 'Misrepair_a2-b2' 'Misrepair_a2-b1'
 'Misrepair_a1-b1' 'Repair' 'Misrepair_a1-b1' 'Misrepair_a1-b2'
 'Misrepair_a2-b1' 'Misrepair_a1-b2' 'Misrepair_a2-b1' 'Misrepair_a1-b2'
 'Misrepair_a2-b2' 'Misrepair_a2-b2' 'Repair' 'Misrepair_a2-b1' 'Repair'
 'Misrepair_a2-b2' 'Misrepair_a2-b2' 'Repair' 'Misrepair_a2-b1'
 'Misrepair_a2-b1' 'Repair' 'Misrepair_a2-b2' 'Repair' 'Repair'
 'Misrepair_a2-b2' 'Misrepair_a1-b1' 'Repair' 'Repair' 'Repair'
 'Misrepair_a2-b1' 'Repair' 'Misrepair_a1-b2' 'Repair' 'Misrepair_a1-b1'
 'Misrepair_a2-b1' 'Misrepair_a1-b1' 'Misrepair_a2-b1' 'Misrepair_a2-b1'
 'Misrepair_a2-b2' 'Misrepair_a2-b1' 'Misrepair_a1-b2' 'Misrepair_a1-b2'
 'Misrepair_a2-b1' 'Repair' 'Repair' 'Misrepair_a2-b2' 'Repair'
 'Misrepair_a1-b1' 'Repair' 'Misrepair_a1-b1' 'Repair' 'Misrepair_a2-b1'
 'Misrepair_a1-b2' 'Repair' 'Repair' 'Misrepair_a2-b2' 'Misrepair_a1-b1'
 'Misrepair_a1-b2' 'Misrepair_a2-b2' 'Misrepair_a1-b1' 'Repair' 'Repair'
 'Repair' 'Repair' 'Misrepair_a1-b1' 'Misrepair_a1-b1' 'Misrepair_a2-b1'
 'Misrepair_a2-b1' 'Repair' 'Misrepair_a1-b2' 'Misrepair_a2-b1' 'Repair'
 'Misrepair_a2-b1' 'Misrepair_a1-b1' 'Repair' 'Misrepair_a2-b2'
 'Misrepair_a2-b1' 'Misrepair_a1-b2' 'Misrepair_a2-b1' 'Misrepair_a2-b2'
 'Repair' 'Misrepair_a2-b1' 'Repair' 'Repair' 'Repair' 'Misrepair_a2-b1'
 'Repair' 'Misrepair_a1-b2' 'Repair' 'Misrepair_a2-b1' 'Repair'
 'Misrepair_a1-b2' 'Misrepair_a2-b1' 'Misrepair_a2-b1' 'Misrepair_a1-b2'
 'Repair' 'Repair' 'Repair' 'Misrepair_a1-b1' 'Misrepair_a2-b1' 'Repair'
 'Repair' 'Misrepair_a2-b1' 'Misrepair_a2-b2' 'Repair' 'Repair' 'Repair'
 'Misrepair_a2-b1' 'Misrepair_a1-b1' 'Misrepair_a2-b1' 'Misrepair_a2-b1'
 'Misrepair_a2-b1' 'Misrepair_a2-b1' 'Misrepair_a1-b1' 'Misrepair_a2-b2'
 'Repair' 'Repair' 'Repair' 'Misrepair_a2-b1' 'Misrepair_a2-b2'
 'Misrepair_a2-b1' 'Repair' 'Misrepair_a2-b1' 'Misrepair_a1-b1'
 'Misrepair_a1-b2' 'Misrepair_a1-b2' 'Misrepair_a1-b2' 'Misrepair_a2-b1'
 'Misrepair_a2-b2' 'Repair' 'Misrepair_a2-b1' 'Misrepair_a1-b2'
 'Misrepair_a2-b2' 'Misrepair_a2-b1' 'Repair' 'Repair' 'Repair'
 'Misrepair_a2-b1' 'Misrepair_a1-b1' 'Misrepair_a2-b1' 'Repair' 'Repair'
 'Repair' 'Repair' 'Misrepair_a2-b1' 'Repair' 'Repair' 'Repair' 'Repair'
 'Misrepair_a1-b2' 'Misrepair_a2-b1' 'Misrepair_a2-b1' 'Repair'
 'Misrepair_a1-b2' 'Misrepair_a2-b1' 'Misrepair_a1-b2' 'Misrepair_a2-b1'
 'Misrepair_a1-b1' 'Misrepair_a2-b1' 'Misrepair_a1-b1' 'Misrepair_a1-b1'
 'Repair' 'Misrepair_a2-b1' 'Repair' 'Misrepair_a1-b1' 'Misrepair_a2-b2'
 'Repair' 'Repair' 'Misrepair_a2-b1' 'Repair' 'Misrepair_a2-b1'
 'Misrepair_a2-b1' 'Misrepair_a2-b1' 'Repair' 'Misrepair_a2-b2' 'Repair'
 'Repair' 'Repair' 'Repair' 'Misrepair_a2-b2' 'Misrepair_a2-b1'
 'Misrepair_a1-b1' 'Repair' 'Misrepair_a1-b2' 'Misrepair_a2-b1' 'Repair'
 'Misrepair_a2-b1' 'Misrepair_a2-b1' 'Misrepair_a1-b2' 'Misrepair_a2-b2'
 'Repair' 'Repair' 'Repair' 'Misrepair_a1-b1' 'Repair' 'Misrepair_a2-b1'
 'Misrepair_a2-b1' 'Repair' 'Misrepair_a2-b1' 'Repair' 'Repair'
 'Misrepair_a2-b2' 'Misrepair_a2-b1' 'Misrepair_a2-b1' 'Misrepair_a1-b1'
 'Misrepair_a2-b1' 'Repair' 'Repair' 'Misrepair_a1-b2' 'Misrepair_a1-b2'
 'Repair' 'Misrepair_a2-b1' 'Repair' 'Repair' 'Misrepair_a2-b1' 'Repair'
 'Misrepair_a2-b1' 'Repair' 'Repair' 'Misrepair_a1-b2' 'Repair'
 'Misrepair_a1-b2' 'Misrepair_a2-b1' 'Misrepair_a2-b1' 'Misrepair_a2-b1'
 'Misrepair_a2-b1' 'Repair' 'Misrepair_a2-b2' 'Repair' 'Misrepair_a2-b2'
 'Misrepair_a2-b2' 'Misrepair_a1-b2' 'Misrepair_a2-b2' 'Repair' 'Repair'
 'Misrepair_a2-b1' 'Misrepair_a2-b1' 'Misrepair_a2-b1' 'Misrepair_a2-b1'
 'Misrepair_a2-b2' 'Misrepair_a2-b1' 'Misrepair_a2-b1' 'Misrepair_a1-b1'
 'Repair' 'Repair' 'Repair' 'Misrepair_a2-b1' 'Misrepair_a1-b1' 'Repair'
 'Repair' 'Repair' 'Repair' 'Misrepair_a2-b1' 'Repair' 'Repair'
 'Misrepair_a2-b2' 'Repair' 'Repair' 'Repair' 'Misrepair_a2-b2'
 'Misrepair_a2-b1' 'Repair' 'Misrepair_a2-b1' 'Misrepair_a2-b1'
 'Misrepair_a1-b1' 'Misrepair_a2-b2' 'Repair' 'Misrepair_a2-b2' 'Repair'
 'Misrepair_a2-b1' 'Repair' 'Misrepair_a2-b1' 'Misrepair_a2-b2'
 'Misrepair_a2-b2' 'Repair' 'Misrepair_a2-b1' 'Misrepair_a1-b2'
 'Misrepair_a2-b2' 'Repair' 'Misrepair_a1-b1' 'Misrepair_a1-b1' 'Repair'
 'Repair' 'Repair' 'Misrepair_a1-b2' 'Repair' 'Repair' 'Misrepair_a2-b2'
 'Misrepair_a2-b1' 'Misrepair_a2-b2' 'Repair' 'Repair' 'Repair' 'Repair'
 'Repair' 'Misrepair_a2-b2' 'Misrepair_a2-b2' 'Misrepair_a2-b1'
 'Misrepair_a2-b1' 'Misrepair_a1-b1' 'Repair' 'Misrepair_a2-b2'
 'Misrepair_a2-b1' 'Misrepair_a1-b1' 'Misrepair_a2-b1' 'Misrepair_a2-b1'
 'Repair' 'Repair' 'Misrepair_a1-b2' 'Misrepair_a2-b1' 'Misrepair_a2-b1'
 'Misrepair_a2-b1' 'Misrepair_a1-b2' 'Repair' 'Misrepair_a1-b1'
 'Misrepair_a2-b1' 'Repair' 'Misrepair_a1-b2' 'Misrepair_a2-b1'
 'Misrepair_a2-b1' 'Misrepair_a1-b1' 'Misrepair_a2-b1' 'Misrepair_a2-b2'
 'Misrepair_a2-b1' 'Repair' 'Misrepair_a2-b1' 'Repair' 'Misrepair_a2-b2'
 'Misrepair_a2-b2' 'Misrepair_a1-b1' 'Misrepair_a2-b1' 'Misrepair_a1-b2'
 'Repair' 'Repair' 'Misrepair_a2-b1' 'Repair' 'Misrepair_a2-b1' 'Repair'
 'Misrepair_a1-b2' 'Misrepair_a1-b1' 'Misrepair_a2-b2' 'Misrepair_a2-b1'
 'Misrepair_a2-b2' 'Repair' 'Misrepair_a2-b1' 'Repair' 'Repair' 'Repair'
 'Misrepair_a1-b1' 'Misrepair_a1-b1' 'Repair' 'Misrepair_a1-b2'
 'Misrepair_a1-b1' 'Misrepair_a1-b2' 'Repair' 'Misrepair_a1-b2'
 'Misrepair_a2-b2' 'Misrepair_a2-b1' 'Repair' 'Repair' 'Repair' 'Repair'
 'Misrepair_a2-b1' 'Misrepair_a1-b1' 'Misrepair_a1-b2' 'Misrepair_a2-b1'
 'Misrepair_a2-b1' 'Repair' 'Repair' 'Repair' 'Repair' 'Misrepair_a2-b2'
 'Repair' 'Misrepair_a1-b2' 'Repair' 'Repair' 'Misrepair_a2-b1'
 'Misrepair_a2-b2' 'Misrepair_a2-b2' 'Repair' 'Misrepair_a2-b2'
 'Misrepair_a1-b1']","[ 0.     2.451  0.171  0.     0.114  2.28   0.     0.741 11.514  0.741
  0.057  0.171  2.679  0.627  0.969  1.368  0.     0.     2.109  0.114
  0.     3.534  0.114  9.747  5.13   0.     3.135  3.705  2.679  1.653
  1.653  0.855  1.083  5.814  1.482  0.     0.228  0.114  0.513  7.866
  5.073  0.57   1.881  2.964  3.363  5.529  0.     1.482  0.    16.416
  1.995  1.368  0.     2.337  0.171  0.     1.881  1.254  3.819  7.581
  0.     3.021  0.     0.399  1.083  0.342  0.     0.057 10.716  2.394
  0.798  1.14   2.052  0.342  0.    10.716  0.285  1.311  3.99   0.969
  2.052  2.622  1.197  0.285  5.358  0.228  0.969  0.399  0.57   0.912
  0.     0.114  0.342  1.995  3.078  1.767  0.171  0.171  1.938  3.249
  0.342  0.057  0.684 15.675  0.     0.228  5.13  23.142  0.114  1.254
  4.902 33.915  0.912  0.     7.752  0.     0.285 20.292  0.513  1.368
  1.71   0.     0.684 19.608  0.798  0.     0.     6.783  3.306  0.57
  9.348  4.104  0.     0.     1.254  1.254  0.513  9.12   2.394  3.363
  5.985  6.726  0.     2.109 13.965 15.561  1.083  0.     1.539  6.612
  0.342  0.399  0.285  3.192  3.363 18.411  3.078  6.726  0.399  0.
  0.     0.228  1.425  0.342  1.824  1.026  1.653 11.913  0.     0.
  0.     0.    12.426  3.192  3.876  0.057  0.171  1.083  2.793  0.912
  8.835  1.083  0.     0.342  0.684  0.057  9.918  0.741  0.228 11.058
  9.747  0.     0.171  0.912  0.741  0.456  0.228  0.285  0.     0.228
  7.011  0.     2.622  0.912  0.342  0.684  5.187  3.933  0.57   3.192
  2.736 20.748  5.472 15.675  3.363  0.     0.627  0.285  3.135  0.
  0.114  0.171  0.057  4.047  0.171  0.114  0.     0.456  1.197  0.
  0.     1.767  7.467  0.741  5.472  0.     0.171  2.223  1.083  0.
  0.342  0.     8.778  0.     4.389  6.327  0.171  0.627  0.342  0.855
  0.513  1.995  4.731  1.71   0.057  0.     1.995 10.089  5.415  3.705
  0.855  0.114  0.     1.14   1.254  2.394  4.275  0.399  2.736  0.
  0.228 19.209  1.311  4.275  0.     0.     1.311  4.389  0.399  0.057
  2.793 12.084  1.995  0.     0.057  0.627  0.741  5.871  5.757  4.674
  2.85   2.451  0.627  1.368  1.311  0.     0.513  4.959  0.     0.114
  2.565  0.     0.     6.042  0.684  0.     2.223  0.399  0.     0.912
  1.653  0.399  2.679  0.     0.456  1.767  0.228  0.57   3.99   1.083
 12.768  1.083  0.285  1.254 22.686  3.135 10.716  0.798  0.     9.861
  4.731  1.197  0.627  0.57   1.197  0.513  6.84   0.     0.342  0.114
  3.249  0.456  0.     0.456  1.425  0.228  4.674  1.026  4.674 10.887
  0.684  3.42  50.16   3.078  2.394  0.627  1.026  0.     1.653  1.368
  0.114  1.14   4.902  1.425  0.228  0.912  0.     5.586  0.741  1.71
  1.197  0.     0.228  0.171  0.513  2.223  0.     0.342  0.     1.026
  2.28   1.083  6.327  1.596  7.752  8.892  0.     2.565  1.482  0.
  1.995  2.679  0.057  0.     0.     1.995  0.912  0.     2.109  7.638]",2.6862674999999996,1.8202251655629138,3.2114578313253013,0.47271692064010545,0.8809983791056059,1.111049884800353,"Counter({'Repair': 151, 'Misrepair_a2-b1': 112, 'Misrepair_a2-b2': 53, 'Misrepair_a1-b1': 43, 'Misrepair_a1-b2': 41})",0.3775,0.0475066308529662,0.0,"[0.31261035 0.76771261 0.25151242 0.30302761 0.46490934 0.31937529
 0.58984468 0.20283747 0.57631524 0.29270602 0.43384564 0.44830575
 0.49055602 0.65674855 0.59167131 0.52108481 0.74516924 0.34473074
 0.41738267 0.55887448 0.55491559 0.11010334 0.35957759 0.56724718
 0.33790888 0.80636425 0.3266563  0.33002666 0.20056445 1.0678428
 1.32257707 0.17331346 0.79463922 0.49388953 0.15790632 0.25914096
 0.13216809 0.24759894 0.42017416 0.31823819 0.17662224 0.16351866
 0.33476785 0.5519027  0.23176281 0.16614348 0.6878987  0.28314474
 0.30271604 0.21516422 0.49240901 0.60006131 0.33935664 0.42937934
 0.7746912  0.10756602 0.26580925 0.78465946 0.44217617 0.2835608
 0.53893991 2.06114331 0.33837681 0.62777129 0.65645488 0.10379993
 0.41710287 0.20895795 0.91918476 0.39141809 0.44960036 0.59066886
 0.39643412 0.23670264 0.12663054 1.0413404  0.51324998 0.46411528
 0.60378988 0.25134224 0.25757487 0.14906126 0.22369526 0.27733552
 0.13344325 0.23084691 0.2692386  0.43817894 0.6750847  0.13957123
 0.35477974 0.36257635 0.32793022 0.71996805 0.10250697 0.67148629
 0.22371438 0.24301693 0.25988367 0.52040226 0.83500448 0.55259346
 0.53786469 0.45440102 1.14865357 0.43892424 0.16328435 0.21747985
 0.21896299 0.14338585 0.18508539 0.39705447 0.2258888  0.12920323
 0.19700664 0.28391233 0.52932093 0.36641588 0.11950641 1.14776779
 0.17670126 0.24504392 0.14549457 0.14557269 0.23987034 0.3410997
 0.12897861 0.79564078 1.93897003 0.2341564  0.36043018 0.18603065
 0.61030415 0.29567081 0.27377783 0.3771104  0.85640149 0.579963
 0.80796242 0.5801429  0.45321156 0.58959587 0.15815251 0.3933298
 0.35187408 0.62536772 0.47551728 0.55933564 0.5954626  0.31490518
 0.26777707 0.15192324 0.57364024 0.45148667 0.20829481 0.32692419
 0.78941873 0.62965804 0.28369281 0.42680068 0.16532106 0.28841517
 0.32174662 2.07962085 0.73806725 0.44016382 0.09543913 0.26397389
 0.43786266 0.18743663 0.61469138 0.25197143 0.36432568 0.61801158
 0.42431268 0.18859387 0.16963422 0.28199225 0.34067383 0.15130236
 0.36750734 0.78996571 0.38437291 0.27167516 0.41430909 0.56525198
 0.22977144 0.86735125 0.15991321 0.95882089 0.71282489 0.2586006
 0.30847821 0.44388743 0.36272214 0.52959738 0.93808073 0.63363334
 0.19330524 0.10370356 0.11542604 0.71951517 0.25452686 0.25978813
 0.4746072  0.18708903 0.62284413 0.20486123 0.8258414  0.33839611
 0.36168608 0.63295513 0.22312608 0.31832094 0.34476109 0.46850632
 0.56155638 0.1915314  0.30106657 0.20694731 0.1491513  1.21520808
 0.12764747 0.2991257  0.18920122 0.88619019 0.32358015 0.11273832
 0.23412503 0.43973181 0.74823447 0.43252405 0.58076692 0.15478625
 0.24013904 0.72256536 0.34351599 0.50576113 0.33903853 0.44548947
 0.30759929 0.4677762  0.85504993 0.51131818 0.59238634 0.37517649
 0.43513532 0.1756683  0.30532629 0.54200776 0.73526834 0.30565144
 0.28681655 0.27447927 0.58482078 0.31017328 0.62786887 0.21360355
 0.29874083 0.26718133 0.59757547 0.46371497 0.48307543 0.40777054
 1.5156498  0.17727978 0.36731667 0.49866846 0.18955461 0.1113138
 0.14795835 0.16511691 0.2735983  0.95733845 0.38215295 1.00818346
 0.16099407 0.3767038  0.76510551 0.1500484  0.22774449 0.18351207
 0.35372975 0.31693971 0.52361615 0.3865969  0.33168642 0.50693771
 0.92474946 0.14403497 1.00857724 0.19339852 1.26966709 0.82609094
 0.77544697 0.71327564 0.23482771 0.37700601 0.31557509 0.14846742
 0.35788753 0.28734868 0.36983023 0.56597133 0.2695766  0.27576046
 0.26536562 0.71139953 0.95583109 0.61234444 0.74773877 0.96295933
 0.37877335 0.40522394 0.28011578 0.24296687 0.23301481 1.22351147
 0.18898254 0.39459155 0.44701226 0.57689375 0.13415103 0.38027944
 0.18210573 0.42663191 0.14322434 0.30888948 0.19006395 0.17698724
 0.90488417 0.24087429 0.56507104 0.23403443 0.2811367  0.2379507
 0.23688736 0.49576643 0.28120886 0.87291445 0.58232474 0.3431278
 0.15817775 0.86036492 0.52237713 0.31310123 0.44180395 0.10446109
 0.20107179 0.54994802 0.322637   0.52561157 0.67412387 0.55758934
 0.14628323 0.48218064 0.30731906 0.22530718 0.16041969 0.79670167
 0.26656074 0.19664932 0.25500504 0.37530469 0.11523802 0.25799509
 0.55471749 0.25386772 0.32619424 1.2328111  0.17878646 0.23245659
 0.75043024 0.2810222  0.31083476 0.42377796 0.33329363 0.28156458
 0.25822538 1.25187907 0.17717979 0.1588521  0.53588692 0.22340038
 0.30955622 0.49247544 0.37224839 0.85743694 0.31862334 0.31319334
 0.73757974 0.08648022 0.85488755 0.164272   0.31075137 0.33273779
 0.28757295 0.23202336 0.26171519 0.50034065]",0.4302407050891473,0.028043776609596734
