experimentSetID,numMonomers,dim,b,Nc,keepCL,diffusionConstant,numRealisations,dt,dt_relax,excludedVolumeCutOff,waitingSteps,numMaxSteps,encounterDistance,genomicDistance,Nb,Nc_inDamageFoci,excludedVolume,iterationsNumber,events,FETs,meanFET,repairMFET,misrepairMFET,halfCI_FET,expFit_Amplitude,expFit_Rate,eventsCounter,repair_probability,repair_CIhalflength,mean_removedCLs,MSRG_atEncounter,Ensemble_MSRG,Ensemble_MSRG_dx
0_0,100,3,0.2,5,True,0.008,300,0.0368,0.01,0.1,200,9000,0.12152980865829638,25,2,1,0.24305961731659276,300,"['Repair' 'Misrepair_a2-b2' 'Misrepair_a1-b2' 'Repair' 'Repair' 'Repair'
 'Repair' 'Repair' 'Repair' 'Repair' 'Misrepair_a1-b2' 'Repair'
 'Misrepair_a2-b2' 'Repair' 'Repair' 'Repair' 'Repair' 'Repair'
 'Misrepair_a1-b2' 'Misrepair_a2-b1' 'Repair' 'Repair' 'Repair' 'Repair'
 'NA' 'Misrepair_a1-b1' 'Misrepair_a2-b1' 'Misrepair_a2-b1' 'Repair'
 'Repair' 'Misrepair_a2-b2' 'Repair' 'Repair' 'Repair' 'Repair' 'Repair'
 'Misrepair_a1-b2' 'Misrepair_a2-b1' 'Repair' 'Repair' 'Misrepair_a2-b2'
 'Repair' 'Misrepair_a1-b1' 'Misrepair_a1-b2' 'Misrepair_a2-b2'
 'Misrepair_a2-b1' 'Repair' 'Misrepair_a1-b1' 'Misrepair_a1-b2' 'Repair'
 'Repair' 'Misrepair_a1-b2' 'Misrepair_a1-b2' 'Repair' 'Repair'
 'Misrepair_a1-b2' 'Repair' 'Misrepair_a2-b2' 'Misrepair_a1-b1' 'Repair'
 'Misrepair_a1-b2' 'Misrepair_a1-b1' 'Misrepair_a1-b2' 'Repair' 'Repair'
 'Misrepair_a2-b2' 'Misrepair_a1-b2' 'Repair' 'Misrepair_a1-b1'
 'Misrepair_a1-b2' 'Misrepair_a1-b2' 'Repair' 'Repair' 'Misrepair_a2-b2'
 'Repair' 'Misrepair_a2-b2' 'Misrepair_a1-b2' 'Misrepair_a2-b1'
 'Misrepair_a1-b2' 'Repair' 'Repair' 'Misrepair_a1-b1' 'Misrepair_a1-b1'
 'Repair' 'Repair' 'Misrepair_a2-b2' 'Misrepair_a2-b1' 'Misrepair_a1-b2'
 'Repair' 'Misrepair_a2-b1' 'Misrepair_a2-b1' 'Repair' 'Misrepair_a2-b1'
 'Repair' 'Misrepair_a2-b2' 'Repair' 'Misrepair_a1-b1' 'Misrepair_a1-b2'
 'Repair' 'Misrepair_a2-b2' 'Misrepair_a1-b2' 'Repair' 'Repair'
 'Misrepair_a1-b1' 'Repair' 'Misrepair_a2-b1' 'Repair' 'Repair'
 'Misrepair_a1-b2' 'Repair' 'Repair' 'Repair' 'Misrepair_a1-b1'
 'Misrepair_a2-b1' 'Repair' 'Repair' 'Misrepair_a2-b2' 'Repair' 'Repair'
 'Repair' 'Misrepair_a1-b2' 'Misrepair_a1-b2' 'Repair' 'Repair' 'Repair'
 'Misrepair_a1-b2' 'Misrepair_a2-b1' 'Repair' 'Misrepair_a1-b1' 'Repair'
 'Misrepair_a2-b1' 'Misrepair_a2-b2' 'Misrepair_a1-b2' 'Misrepair_a1-b2'
 'Repair' 'Repair' 'Repair' 'Misrepair_a2-b2' 'Repair' 'Misrepair_a1-b2'
 'Misrepair_a1-b2' 'Repair' 'Misrepair_a1-b1' 'Misrepair_a1-b2'
 'Misrepair_a1-b2' 'Repair' 'Misrepair_a2-b1' 'Misrepair_a2-b2'
 'Misrepair_a2-b1' 'Misrepair_a2-b1' 'Repair' 'Repair' 'Misrepair_a1-b2'
 'Misrepair_a1-b1' 'Misrepair_a2-b2' 'Repair' 'Misrepair_a2-b2'
 'Misrepair_a2-b2' 'Repair' 'Repair' 'Repair' 'Repair' 'Misrepair_a1-b2'
 'Misrepair_a1-b2' 'Repair' 'Repair' 'Misrepair_a2-b1' 'Repair'
 'Misrepair_a2-b2' 'Repair' 'Misrepair_a2-b2' 'Misrepair_a1-b1' 'Repair'
 'Misrepair_a2-b2' 'Misrepair_a2-b2' 'Misrepair_a2-b1' 'Misrepair_a2-b2'
 'Misrepair_a2-b2' 'Misrepair_a2-b1' 'Repair' 'Repair' 'Repair' 'Repair'
 'Misrepair_a1-b1' 'Repair' 'Repair' 'Repair' 'Misrepair_a1-b1'
 'Misrepair_a1-b2' 'Misrepair_a1-b2' 'Misrepair_a1-b1' 'Repair'
 'Misrepair_a2-b2' 'Repair' 'Misrepair_a2-b1' 'Misrepair_a2-b1' 'Repair'
 'Repair' 'Repair' 'Repair' 'Misrepair_a1-b2' 'Misrepair_a1-b2' 'Repair'
 'Repair' 'Misrepair_a1-b2' 'Repair' 'Repair' 'Repair' 'Misrepair_a2-b1'
 'Repair' 'Misrepair_a2-b2' 'Repair' 'Misrepair_a2-b1' 'Repair' 'Repair'
 'Misrepair_a1-b2' 'Repair' 'Repair' 'Misrepair_a1-b2' 'Misrepair_a2-b2'
 'Repair' 'Repair' 'Misrepair_a1-b1' 'Misrepair_a2-b1' 'Misrepair_a1-b1'
 'Repair' 'Repair' 'Misrepair_a2-b2' 'Misrepair_a2-b2' 'Repair' 'Repair'
 'Repair' 'Misrepair_a2-b2' 'Repair' 'Misrepair_a1-b2' 'Repair'
 'Misrepair_a1-b1' 'Repair' 'Misrepair_a2-b1' 'Misrepair_a2-b1' 'Repair'
 'Repair' 'Repair' 'Misrepair_a2-b1' 'Repair' 'Misrepair_a2-b1'
 'Misrepair_a1-b1' 'Repair' 'Misrepair_a1-b1' 'Repair' 'Misrepair_a1-b2'
 'Repair' 'Misrepair_a1-b1' 'Misrepair_a1-b1' 'Repair' 'Misrepair_a1-b2'
 'Misrepair_a2-b2' 'Repair' 'Repair' 'Misrepair_a1-b1' 'Misrepair_a2-b1'
 'Repair' 'Misrepair_a2-b1' 'Repair' 'Misrepair_a2-b2' 'Repair' 'Repair'
 'Misrepair_a1-b2' 'Repair' 'Misrepair_a1-b1' 'Repair' 'Misrepair_a1-b1'
 'Misrepair_a1-b2' 'Misrepair_a1-b2' 'Repair' 'Misrepair_a1-b2' 'Repair'
 'Misrepair_a2-b2' 'Misrepair_a1-b1' 'Repair' 'Repair' 'Misrepair_a1-b1'
 'Misrepair_a1-b2' 'Misrepair_a1-b1' 'Repair' 'Repair' 'Misrepair_a2-b2'
 'Repair' 'Misrepair_a1-b1' 'Misrepair_a2-b2' 'Repair' 'Misrepair_a2-b1'
 'Misrepair_a2-b2' 'Repair' 'Repair' 'Misrepair_a1-b1' 'Misrepair_a2-b2'
 'Misrepair_a2-b1' 'Repair' 'Repair']","[2.844640e+01 1.019360e+01 1.019360e+01 1.140800e+00 1.582400e+01
 1.276960e+01 0.000000e+00 6.480480e+01 5.667200e+00 2.708480e+01
 4.272480e+01 1.166560e+01 1.788480e+02 1.472000e-01 7.065600e+00
 6.038880e+01 0.000000e+00 1.656000e+00 2.104960e+01 2.208000e-01
 1.026720e+01 1.866496e+02 4.784000e-01 1.656000e+00          nan
 0.000000e+00 1.315232e+02 3.275200e+00 1.067200e+01 2.060800e+00
 1.104000e-01 7.360000e-02 0.000000e+00 1.403552e+02 3.753600e+00
 9.200000e-01 3.374560e+01 0.000000e+00 2.980800e+00 0.000000e+00
 4.416000e+00 3.680000e-02 4.224640e+01 1.840000e-01 1.361600e+00
 7.654400e+00 2.454560e+01 7.047200e+01 3.602720e+01 3.676320e+01
 3.128000e+00 3.716800e+01 1.280640e+01 1.656000e+00 1.840000e-01
 2.377280e+01 6.333280e+01 1.887840e+01 8.574400e+00 5.888000e-01
 3.448160e+01 1.010160e+02 0.000000e+00 2.428800e+00 1.832640e+01
 0.000000e+00 2.649600e+00 2.358880e+01 3.716800e+01 8.684800e+00
 5.078400e+00 0.000000e+00 1.806880e+01 2.200640e+01 6.476800e+00
 2.244800e+00 1.987200e+00 1.030400e+00 1.472000e+00 2.086560e+01
 8.464000e-01 6.631360e+01 2.244800e+00 3.680000e-02 2.208000e-01
 1.840000e-01 1.154416e+02 4.596320e+01 1.597120e+01 2.163840e+01
 1.862080e+01 1.472000e-01 2.535152e+02 1.983520e+01 6.550400e+00
 1.251200e+00 7.860480e+01 3.161120e+01 1.037760e+01 7.006720e+01
 6.771200e+00 7.028800e+00 3.054400e+00 5.122560e+01 0.000000e+00
 1.516160e+01 1.692800e+00 1.435200e+00 7.249600e+00 9.052800e+00
 2.060800e+00 1.361600e+00 9.899200e+00 2.892480e+01 2.208000e-01
 2.296320e+01 1.096640e+01 1.177600e+00 2.042400e+01 1.175760e+02
 8.979200e+00 5.229280e+01 4.600000e+00 1.295360e+01 3.212640e+01
 9.457600e+00 1.009792e+02 8.199040e+01 7.544000e+00 3.275200e+00
 2.285280e+01 1.545600e+00 6.587200e+00 7.249600e+00 8.832000e-01
 1.435200e+00 2.053440e+01 1.030400e+00 8.758400e+00 1.619200e+00
 1.840000e-01 1.578720e+01 2.178560e+01 1.424160e+01 3.238400e+00
 1.251200e+00 6.366400e+00 6.624000e-01 8.044480e+01 6.256000e-01
 3.275200e+00 6.992000e-01 3.043360e+01 3.680000e-01 5.350720e+01
 9.200000e-01 6.440000e+00 0.000000e+00 2.266880e+01 1.744320e+01
 3.805120e+01 6.068320e+01 1.884160e+01 2.097600e+00 9.200000e-01
 3.680000e-01 7.411520e+01 5.888000e-01 1.508800e+00 3.948640e+01
 6.267040e+01 2.760000e+00 9.696800e+01 1.832640e+01 3.543840e+01
 1.145952e+02 2.686400e+00 9.825600e+00 3.113280e+01 4.048000e-01
 1.505120e+01 4.784000e+00 8.096000e-01 7.433600e+00 1.026720e+01
 1.840000e-01 7.948800e+00 2.355200e+01 1.226912e+02 1.214400e+00
 1.886736e+02 3.680000e-01 9.310400e+00 9.200000e-01 2.907200e+00
 1.291680e+01 1.104000e-01 5.324960e+01 4.857600e+00 4.905440e+01
 6.193440e+01 7.360000e-02 1.140800e+00 2.406720e+01 1.339888e+02
 6.329600e+00 4.048000e+00 8.287360e+01 7.507200e+00 1.042912e+02
 5.336000e+00 8.927680e+01 8.353600e+00 5.998400e+00 1.074560e+01
 4.839200e+01 7.580800e+00 1.659680e+01 8.464000e-01 2.914560e+01
 1.575040e+01 7.360000e-02 6.734400e+01 3.691040e+01 1.998608e+02
 1.692800e+01 1.008320e+01 3.069120e+01 3.385600e+00 8.905600e+01
 8.467680e+01 4.747200e+00 9.950720e+01 1.575040e+01 2.973440e+01
 1.582400e+00 3.054400e+00 4.710400e+00 0.000000e+00 3.790400e+00
 5.796000e+01 8.574400e+00 9.752000e+00 3.790400e+00 2.208000e-01
 2.980800e+00 1.339520e+01 3.238400e+00 2.425120e+01 2.097600e+00
 1.196000e+01 0.000000e+00 3.264160e+01 8.180640e+01 4.070080e+01
 5.071040e+01 5.888000e-01 2.594400e+01 1.961440e+01 1.766400e+00
 4.055360e+01 7.691200e+00 7.374720e+01 2.208000e-01 1.501440e+01
 1.508800e+00 7.360000e-02 1.466112e+02 5.152000e-01 3.496000e+00
 4.416000e+01 2.855680e+01 8.353600e+00 1.313760e+01 1.803200e+00
 1.176496e+02 1.472000e+00 1.243840e+02 9.108000e+01 7.360000e-02
 5.236640e+01 6.660800e+00 7.396800e+00 3.312000e+00 1.480832e+02
 5.486880e+01 2.324288e+02 1.205200e+02 7.028800e+00 3.713120e+01
 1.840000e-01 8.206400e+00 3.827200e+00 1.656000e+00 0.000000e+00
 5.446400e+00 1.913600e+00 3.694720e+01 6.440000e+00 2.208000e-01]",26.137723076923077,19.413491891891894,32.72836026490066,4.667972313670073,0.10222971377146471,0.13074052707266343,"Counter({'Repair': 148, 'Misrepair_a1-b2': 47, 'Misrepair_a2-b2': 38, 'Misrepair_a2-b1': 33, 'Misrepair_a1-b1': 33, 'NA': 1})",0.49498327759197325,0.05667201053122442,0.0,"[2.65233751 1.17552587 0.63642467 0.54221777 0.92903583 0.79361456
 0.83825669 0.47354009 1.1199253  0.67125734 1.71388154 0.79335658
 0.36447884 0.94476481 0.74151502 0.51959759 0.58014128 0.60079901
 1.35214056 1.54704767 0.56161808 0.56842733 3.6576814  0.58101275
        nan 0.44609082 0.17134571 0.85086288 0.66156822 1.74690546
 1.87828971 0.91248461 1.20479793 0.55498259 1.52658378 1.35799304
 0.78000001 2.41990952 0.50782394 1.16455262 0.70659875 0.48811113
 0.38690813 1.17207832 0.47931752 0.94327157 0.25144847 0.87938263
 0.33604874 1.3845254  0.54381244 1.02922258 1.61611523 0.55544683
 0.88887176 1.45514419 1.01497805 0.23077247 0.67569541 0.79776555
 0.41353456 0.55356482 0.40662486 1.31041165 0.59998368 0.86079701
 0.69274775 2.11900009 0.22202606 0.63923712 0.60438708 0.62070487
 1.36437189 0.95172962 1.12803134 0.73431096 0.84348403 1.14508671
 0.62320901 0.44251587 0.83290617 0.81847689 0.60602423 0.73931443
 0.84187499 0.40762569 1.825018   0.95068714 0.61210217 0.70423788
 0.66456905 0.36956211 0.29961007 0.81653113 0.24002056 0.48290512
 0.46500283 0.63221322 0.15731257 0.63052327 1.0525793  1.17441029
 0.51494362 0.19667751 1.67740805 0.52534896 0.97268587 0.48680562
 0.74095638 1.25995863 0.45897119 0.51565995 0.93411303 0.54131208
 0.97540314 0.80281162 0.49258604 0.31601303 0.39337659 0.36299064
 0.25090891 0.66040831 1.30256258 1.00956918 0.33355225 0.88719889
 1.09154266 0.4896166  0.47218898 0.55247224 1.46682791 2.64903679
 1.81824591 1.02263447 0.61937158 1.0791483  0.99186843 0.56291952
 0.4376513  0.78269498 0.37823404 1.07673482 1.2236376  0.73476006
 1.38944808 0.82230139 0.49122119 0.74961485 0.38831552 0.70193494
 0.68073706 0.55203435 0.31807954 1.3563632  0.23651858 0.95726852
 1.58195639 0.4460496  0.59862124 0.9267471  0.46379652 0.82498777
 1.50156931 1.41377189 0.71452062 0.4994918  0.25479764 1.46195594
 1.31751035 0.20948645 0.39772394 0.2724963  0.41300933 0.23180209
 0.7278784  0.285815   1.17764184 0.74190963 0.25254556 0.49631219
 1.33006779 1.97829852 0.35522416 1.00739558 0.55786345 2.58396704
 0.58043903 0.42491289 0.29064151 1.13267554 0.37446157 2.02161108
 0.65631638 2.1768482  0.4658133  0.78364991 0.93165745 0.42053747
 1.63571686 0.91989048 0.34049784 2.25042764 0.70973067 0.5035069
 0.31667232 0.59610956 1.13621897 0.62053864 0.87151752 0.64009344
 0.45230311 0.17734862 0.40200565 1.3199237  1.36643294 1.45518482
 0.48958544 0.41166184 0.97329885 0.66603891 0.37795526 0.48944642
 0.40000366 0.50374151 0.19077518 0.54693044 2.07224707 0.65055008
 1.04748182 0.45650611 0.2857985  0.86689236 0.2402503  0.45122386
 0.25749342 0.47032744 2.17243447 0.51361756 1.35846268 0.89518372
 0.60212038 0.93983966 0.35864814 1.3618504  0.67459652 0.35970916
 0.6860842  1.1600384  0.61259975 1.08022292 0.75784183 0.44912923
 0.33655366 1.6826768  0.55286325 0.82160419 0.55274159 0.62310939
 0.88118249 0.66714463 0.35383154 0.6916142  0.7213853  0.68852457
 0.26589036 2.72249231 1.50033575 0.28747264 1.29201196 0.98718789
 0.80281515 0.44761451 0.61416472 0.39570743 0.83253568 0.60048632
 0.4921287  0.50837368 0.95444031 2.23004312 1.05076261 1.31518039
 0.53693426 0.3773307  0.31122712 0.71835916 0.28104732 0.49395158
 0.68510168 0.3202357  0.40624946 0.59860997 0.2814347  1.54880577
 0.57683493 0.53460653 0.73570752 0.4626355  0.52098907 0.46738689]",0.8135218178710099,0.05894085796898426
