experimentSetID,numMonomers,dim,b,Nc,keepCL,diffusionConstant,numRealisations,dt,dt_relax,excludedVolumeCutOff,waitingSteps,numMaxSteps,encounterDistance,genomicDistance,Nb,Nc_inDamageFoci,iterationsNumber,events,FETs,meanFET,halfCI_FET,expFit_Amplitude,expFit_Rate,eventsCounter,repair_probability,repair_CIhalflength,mean_removedCLs,MSRG_atEncounter,Ensemble_MSRG
0_0,100,3,0.2,10,True,0.008,5,0.005,0.01,0,200,9000,0.05,2,2,1,5,"['Misrepair_a2-b1' 'Misrepair_a2-b1' 'Repair' 'Misrepair_a1-b1'
 'Misrepair_a2-b1']",[16.845  2.425  0.65   0.425 25.86 ],9.241,9.041503326221806,8.176892387927415,1.2379419863956465,"Counter({'Misrepair_a2-b1': 3, 'Repair': 1, 'Misrepair_a1-b1': 1})",0.2,0.35061545887196705,0.0,[0.18074291 0.32177469 0.50773355 0.91171094 1.64248519],0.712889454556391
0_1,100,3,0.2,10,True,0.008,5,0.005,0.01,0,200,9000,0.05,7,2,1,5,"['Misrepair_a1-b2' 'Misrepair_a1-b1' 'Repair' 'Misrepair_a2-b2'
 'Misrepair_a2-b1']",[ 5.74   0.84   0.915 11.305 30.68 ],9.896,9.712600145444062,0.1496031424476362,0.13803581326418207,"Counter({'Misrepair_a1-b2': 1, 'Misrepair_a1-b1': 1, 'Repair': 1, 'Misrepair_a2-b2': 1, 'Misrepair_a2-b1': 1})",0.2,0.35061545887196705,0.0,[1.59037407 1.43797921 0.82176275 0.43853518 0.28267682],0.9142656073453139
1_0,100,3,0.2,10,True,0.008,5,0.005,0.01,0.1,200,9000,0.05,2,2,1,5,['Misrepair_a2-b1' 'Repair' 'Repair' 'Repair' 'Repair'],[2.405 9.98  0.24  5.7   3.805],4.426,2.8929140538356823,0.1770499706982591,0.11799560238806876,"Counter({'Repair': 4, 'Misrepair_a2-b1': 1})",0.8,0.350615458871967,0.0,[0.78291377 0.63919881 0.91872749 0.39265244 0.33555143],0.6138087897253215
1_1,100,3,0.2,10,True,0.008,5,0.005,0.01,0.1,200,9000,0.05,7,2,1,5,['Misrepair_a1-b2' 'Misrepair_a1-b2' 'Repair' 'Repair' 'Repair'],[ 5.455  8.385  1.095  1.03  10.44 ],5.281000000000001,3.3233178791803826,0.15069761051440916,0.06455943996178384,"Counter({'Repair': 3, 'Misrepair_a1-b2': 2})",0.6,0.4294144850840502,0.0,[1.90404235 0.35343199 0.82911457 0.56182704 1.0699811 ],0.9436794111284103
2_0,100,3,0.2,10,True,0.008,5,0.005,0.01,0.2,200,9000,0.05,2,2,1,5,['Misrepair_a2-b1' 'Misrepair_a2-b1' 'Misrepair_a1-b1' 'Repair' 'Repair'],[0. 0. 0. 0. 0.],0.0,0.0,-1,-1,"Counter({'Misrepair_a2-b1': 2, 'Repair': 2, 'Misrepair_a1-b1': 1})",0.4,0.4294144850840502,0.0,[0.60204272 0.61036949 0.70888491 0.3119129  0.85326946],0.6172958954865239
2_1,100,3,0.2,10,True,0.008,5,0.005,0.01,0.2,200,9000,0.05,7,2,1,5,['Repair' 'Repair' 'Misrepair_a2-b1' 'Misrepair_a2-b1' 'Misrepair_a2-b1'],[0.045 0.01  1.43  0.    0.62 ],0.421,0.48728296305124397,2.7800224492642047,2.880424500142505,"Counter({'Misrepair_a2-b1': 3, 'Repair': 2})",0.4,0.4294144850840502,0.0,[1.01584926 0.64825061 0.95607327 1.52409599 0.96202553],1.0212589320275474
