experimentSetID,numMonomers,dim,b,Nc,keepCL,diffusionConstant,numRealisations,dt,dt_relax,excludedVolumeCutOff,waitingSteps,numMaxSteps,encounterDistance,genomicDistance,Nb,iterationsNumber,events,FETs,meanFET,halfCI_FET,eventsCounter,repair_probability,repair_CIhalflength,mean_removedCLs,MSRG_atEncounter,Ensemble_MSRG
0_0,100,3,0.2,2,True,0.008,400,0.024900000000000002,0.01,0.1,200,8000,0.1,10,2,400,"['Repair' 'Misrepair_a1-b1' 'Misrepair_a1-b1' 'Repair' 'Misrepair_a2-b1'
 'Misrepair_a2-b1' 'Misrepair_a2-b1' 'Repair' 'Misrepair_a2-b1'
 'Misrepair_a2-b1' 'Misrepair_a1-b2' 'Repair' 'Repair' 'Misrepair_a2-b2'
 'Misrepair_a2-b1' 'Repair' 'Misrepair_a1-b1' 'Repair' 'Misrepair_a1-b2'
 'Repair' 'Misrepair_a2-b2' 'Repair' 'Repair' 'Repair' 'Repair' 'Repair'
 'Repair' 'Misrepair_a1-b1' 'Misrepair_a1-b1' 'Repair' 'Repair'
 'Misrepair_a1-b2' 'Misrepair_a2-b1' 'Misrepair_a1-b1' 'Misrepair_a2-b2'
 'Repair' 'Misrepair_a2-b1' 'Repair' 'Repair' 'Repair' 'Misrepair_a2-b1'
 'Misrepair_a1-b1' 'Repair' 'Repair' 'Repair' 'Misrepair_a2-b1' 'Repair'
 'Misrepair_a2-b1' 'Misrepair_a1-b1' 'Misrepair_a2-b1' 'Repair' 'Repair'
 'Repair' 'Repair' 'Misrepair_a1-b1' 'Misrepair_a2-b1' 'Repair'
 'Misrepair_a2-b1' 'Misrepair_a2-b1' 'Misrepair_a2-b2' 'Misrepair_a2-b1'
 'Misrepair_a1-b2' 'Misrepair_a1-b1' 'Misrepair_a1-b1' 'Repair'
 'Misrepair_a2-b1' 'Repair' 'Repair' 'Misrepair_a1-b1' 'Repair'
 'Misrepair_a2-b2' 'Misrepair_a2-b1' 'Misrepair_a2-b2' 'Misrepair_a2-b1'
 'Repair' 'Repair' 'Misrepair_a1-b1' 'Misrepair_a2-b2' 'Misrepair_a1-b2'
 'Repair' 'Repair' 'Misrepair_a2-b1' 'Misrepair_a2-b1' 'Repair'
 'Misrepair_a1-b1' 'Misrepair_a2-b2' 'Misrepair_a2-b1' 'Misrepair_a1-b2'
 'Misrepair_a2-b1' 'Repair' 'Misrepair_a2-b1' 'Misrepair_a2-b2'
 'Misrepair_a2-b1' 'Misrepair_a2-b2' 'Repair' 'Repair' 'Repair'
 'Misrepair_a2-b1' 'Misrepair_a2-b2' 'Repair' 'Repair' 'Misrepair_a2-b1'
 'Misrepair_a1-b1' 'Misrepair_a2-b1' 'Misrepair_a2-b1' 'Misrepair_a2-b1'
 'Repair' 'Repair' 'Misrepair_a1-b2' 'Repair' 'Misrepair_a2-b2'
 'Misrepair_a2-b1' 'Repair' 'Repair' 'Repair' 'Misrepair_a1-b1'
 'Misrepair_a2-b1' 'Misrepair_a2-b2' 'Misrepair_a2-b1' 'Repair' 'Repair'
 'Misrepair_a2-b1' 'Repair' 'Misrepair_a2-b1' 'Repair' 'Misrepair_a2-b2'
 'Misrepair_a2-b1' 'Misrepair_a1-b1' 'Misrepair_a1-b2' 'Misrepair_a2-b2'
 'Misrepair_a1-b2' 'Repair' 'Misrepair_a2-b1' 'Misrepair_a2-b1'
 'Misrepair_a2-b1' 'Repair' 'Misrepair_a2-b1' 'Repair' 'Misrepair_a2-b1'
 'Misrepair_a1-b2' 'Misrepair_a2-b1' 'Repair' 'Misrepair_a2-b1'
 'Misrepair_a2-b1' 'Misrepair_a2-b2' 'Misrepair_a2-b1' 'Misrepair_a2-b1'
 'Misrepair_a2-b1' 'Repair' 'Repair' 'Misrepair_a2-b1' 'Misrepair_a1-b1'
 'Repair' 'Repair' 'Repair' 'Misrepair_a2-b2' 'Misrepair_a1-b1'
 'Misrepair_a2-b1' 'Misrepair_a2-b1' 'Repair' 'Misrepair_a1-b1'
 'Misrepair_a2-b2' 'Repair' 'Misrepair_a2-b1' 'Misrepair_a1-b1' 'Repair'
 'Repair' 'Misrepair_a2-b1' 'Repair' 'Misrepair_a2-b1' 'Repair' 'Repair'
 'Misrepair_a1-b1' 'Repair' 'Repair' 'Repair' 'Misrepair_a2-b1'
 'Misrepair_a1-b1' 'Misrepair_a2-b1' 'Repair' 'Misrepair_a1-b1'
 'Misrepair_a1-b2' 'Misrepair_a2-b1' 'Repair' 'Misrepair_a1-b2' 'Repair'
 'Misrepair_a1-b2' 'Misrepair_a2-b1' 'Misrepair_a1-b2' 'Repair' 'Repair'
 'Misrepair_a1-b1' 'Repair' 'Misrepair_a2-b1' 'Misrepair_a2-b1' 'Repair'
 'Repair' 'Misrepair_a2-b2' 'Repair' 'Repair' 'Repair' 'Repair'
 'Misrepair_a1-b1' 'Misrepair_a2-b2' 'Repair' 'Repair' 'Misrepair_a2-b1'
 'Repair' 'Repair' 'Misrepair_a1-b2' 'Repair' 'Repair' 'Repair' 'Repair'
 'Misrepair_a1-b1' 'Misrepair_a1-b2' 'Misrepair_a1-b1' 'Misrepair_a2-b1'
 'Misrepair_a2-b1' 'Repair' 'Repair' 'Misrepair_a2-b2' 'Misrepair_a2-b2'
 'Misrepair_a1-b2' 'Repair' 'Repair' 'Misrepair_a2-b1' 'Repair' 'Repair'
 'Repair' 'Repair' 'Misrepair_a2-b1' 'Misrepair_a2-b1' 'Repair' 'Repair'
 'Repair' 'Misrepair_a2-b1' 'Repair' 'Repair' 'Misrepair_a2-b2'
 'Misrepair_a2-b1' 'Repair' 'Misrepair_a2-b1' 'Repair' 'Repair'
 'Misrepair_a1-b1' 'Repair' 'Repair' 'Repair' 'Repair' 'Misrepair_a2-b1'
 'Repair' 'Repair' 'Repair' 'Repair' 'Repair' 'Misrepair_a2-b1'
 'Misrepair_a2-b1' 'NA' 'Misrepair_a1-b1' 'Misrepair_a1-b1'
 'Misrepair_a1-b1' 'Repair' 'Misrepair_a1-b1' 'Misrepair_a2-b1' 'Repair'
 'Misrepair_a1-b2' 'Repair' 'Repair' 'Repair' 'Misrepair_a2-b2' 'Repair'
 'Misrepair_a2-b2' 'Misrepair_a2-b2' 'Misrepair_a1-b2' 'Repair'
 'Misrepair_a2-b1' 'Misrepair_a1-b1' 'Repair' 'Misrepair_a1-b1' 'Repair'
 'Repair' 'Repair' 'Misrepair_a2-b1' 'Misrepair_a1-b2' 'Misrepair_a1-b2'
 'Repair' 'Misrepair_a1-b1' 'Repair' 'Misrepair_a2-b1' 'Misrepair_a2-b1'
 'Misrepair_a2-b2' 'Misrepair_a2-b1' 'Repair' 'Repair' 'Repair'
 'Misrepair_a2-b2' 'Misrepair_a2-b1' 'Repair' 'Repair' 'Repair'
 'Misrepair_a2-b1' 'Misrepair_a1-b2' 'Misrepair_a2-b2' 'Misrepair_a2-b1'
 'Misrepair_a2-b1' 'Misrepair_a2-b2' 'Repair' 'Repair' 'Misrepair_a2-b1'
 'Misrepair_a2-b1' 'Repair' 'Misrepair_a2-b1' 'Misrepair_a2-b1' 'Repair'
 'Repair' 'Misrepair_a2-b1' 'Misrepair_a2-b1' 'Misrepair_a1-b1'
 'Misrepair_a2-b1' 'Repair' 'Misrepair_a2-b2' 'Repair' 'Repair' 'Repair'
 'Repair' 'Repair' 'Misrepair_a1-b1' 'Misrepair_a2-b1' 'Misrepair_a2-b1'
 'Repair' 'Repair' 'Repair' 'Repair' 'Misrepair_a1-b1' 'Repair'
 'Misrepair_a1-b2' 'Repair' 'Repair' 'Misrepair_a2-b2' 'Misrepair_a2-b2'
 'Repair' 'Misrepair_a2-b1' 'Repair' 'NA' 'Misrepair_a2-b1' 'Repair'
 'Misrepair_a2-b1' 'Repair' 'Repair' 'Misrepair_a2-b2' 'Misrepair_a1-b1'
 'Misrepair_a2-b1' 'Misrepair_a2-b1' 'Misrepair_a2-b1' 'Repair'
 'Misrepair_a2-b1' 'Repair' 'Repair' 'Repair' 'Misrepair_a2-b2'
 'Misrepair_a2-b2' 'Misrepair_a2-b1' 'Repair' 'Repair' 'Repair'
 'Misrepair_a2-b2' 'Repair' 'Misrepair_a1-b2' 'Misrepair_a2-b2'
 'Misrepair_a2-b1' 'Repair' 'Repair' 'Repair' 'Misrepair_a2-b1' 'Repair'
 'Repair' 'Misrepair_a2-b2' 'Repair' 'Repair' 'Misrepair_a2-b1' 'Repair'
 'Repair' 'Repair' 'Repair' 'Misrepair_a2-b1' 'Misrepair_a2-b1'
 'Misrepair_a1-b1' 'Repair' 'Misrepair_a2-b2' 'Misrepair_a2-b1' 'Repair'
 'Misrepair_a1-b2' 'Misrepair_a2-b2' 'Repair' 'Misrepair_a1-b2'
 'Misrepair_a2-b1' 'Repair' 'Repair' 'Misrepair_a2-b1']","[9.960000e-02 6.424200e+00 8.192100e+00 5.976000e+00 2.788800e+00
 2.440200e+00 1.085640e+01 5.229000e-01 1.287330e+01 5.582580e+01
 2.988000e+00 7.221000e+00 6.050700e+00 1.195200e+00 2.694180e+01
 3.505920e+01 1.120500e+01 2.791290e+01 2.390400e+00 1.394400e+00
 7.943100e+00 5.191650e+01 3.909300e+00 1.063230e+01 1.767900e+01
 5.727000e-01 1.693200e+00 4.753410e+01 1.909830e+01 2.739000e-01
 5.253900e+00 9.760800e+00 9.481920e+01 5.876400e+00 8.764800e+00
 8.615400e+00 3.391380e+01 1.518900e+00 8.590500e+00 7.470000e+00
 4.581600e+00 8.964000e-01 1.603560e+01 1.541310e+02 1.352070e+01
 9.960000e-02 5.951100e+00 5.450610e+01 7.968000e-01 6.996900e+00
 1.230060e+01 4.731000e-01 1.518900e+01 4.083600e+00 4.980000e-01
 7.554660e+01 1.992000e+00 9.063600e+00 1.571190e+02 4.257900e+00
 1.693200e+00 1.743000e-01 1.992000e+00 1.693200e+00 6.548700e+00
 3.924240e+01 5.229000e+00 4.855500e+00 1.670790e+01 3.067680e+01
 4.731000e-01 1.578660e+01 1.456650e+01 1.095600e+00 0.000000e+00
 5.844030e+01 2.016900e+00 1.170300e+00 6.474000e-01 9.910200e+00
 1.593600e+00 1.571190e+01 8.675160e+01 7.221000e+00 8.042700e+00
 1.494000e+00 1.215120e+01 4.980000e+00 4.932690e+01 1.185240e+01
 7.719000e-01 7.868400e+00 6.723000e-01 0.000000e+00 3.535800e+00
 1.593600e+00 3.635400e+00 3.012900e+00 6.723000e-01 6.474000e-01
 1.494000e+00 4.556700e+00 5.189160e+01 1.314969e+02 1.640910e+01
 4.282800e+00 2.689200e+00 1.421790e+01 9.462000e-01 2.041800e+00
 3.336600e+00 4.731000e-01 4.830600e+00 7.470000e-02 4.581600e+00
 3.660300e+01 9.932610e+01 1.720590e+01 4.940160e+01 3.735000e-01
 6.922200e+00 2.054250e+01 8.042700e+00 1.481550e+01 1.775370e+01
 1.678260e+01 1.046049e+02 9.153240e+01 7.395300e+00 1.494000e-01
 8.466000e+00 7.470000e-02 4.056210e+01 9.250350e+01 4.980000e-02
 9.636300e+00 8.939100e+01 1.018410e+01 2.460120e+01 1.220349e+02
 6.434160e+01 1.446690e+01 8.523270e+01 0.000000e+00 8.217000e+00
 1.214124e+02 3.949140e+01 1.145400e+01 2.295780e+01 6.225000e-01
 2.639400e+00 8.388810e+01 9.960000e-02 7.320600e+00 8.498370e+01
 1.635930e+01 2.905830e+01 1.728060e+01 1.451670e+01 7.843500e+00
 1.897380e+01 1.494000e-01 4.407300e+00 2.490000e-02 7.470000e-01
 2.490000e-02 0.000000e+00 7.270800e+00 1.743000e+00 4.646340e+01
 1.424280e+01 0.000000e+00 9.760800e+00 1.362030e+01 0.000000e+00
 3.037800e+00 1.185987e+02 4.623930e+01 8.578050e+01 1.070700e+00
 6.374400e+00 2.415300e+00 8.428650e+01 1.140420e+01 8.316600e+00
 2.988000e-01 2.988000e-01 1.797780e+01 2.519880e+01 2.763900e+00
 2.061720e+01 1.075680e+01 1.733040e+01 7.743900e+00 6.623400e+00
 5.229000e-01 4.198140e+01 3.386400e+00 2.146380e+01 2.514900e+00
 5.727000e-01 1.792800e+00 3.354030e+01 5.460570e+01 6.466530e+01
 7.669200e+00 7.221000e-01 1.419300e+00 4.980000e+00 7.470000e-02
 7.221000e-01 9.113400e+00 4.980000e-02 3.834600e+00 2.186220e+01
 1.760430e+01 2.988000e-01 7.470000e-02 6.476490e+01 2.241000e-01
 9.237900e+00 3.710100e+00 5.976000e-01 4.208100e+01 1.419300e+00
 1.466610e+01 2.300760e+01 1.245000e+01 8.217000e-01 1.217610e+01
 2.490000e-01 3.981510e+01 2.206140e+01 8.466000e+00 1.586130e+01
 3.386400e+00 2.231040e+01 1.245000e-01 3.859500e+00 8.017800e+00
 1.860030e+01 1.867500e+00 7.743900e+00 4.335090e+01 1.700670e+01
 9.785700e+00 8.167200e+01 6.598500e+00 2.739000e+00 2.390400e+00
 5.637360e+01 5.004900e+00 1.245000e-01 5.425710e+01 6.723000e-01
 8.466000e-01 1.854303e+02 1.561230e+01          nan 2.241000e-01
 1.334640e+01 3.072660e+01 1.630950e+01 4.357500e+00 3.884400e+01
 1.802760e+01 0.000000e+00 1.319700e+00 3.162300e+00 7.221000e-01
 2.791290e+01 1.097841e+02 1.342110e+01 4.743450e+01 0.000000e+00
 3.585600e+00 3.080130e+01 9.810600e+00 1.992000e-01 0.000000e+00
 2.109030e+01 4.168260e+01 5.577600e+00 3.261900e+00 1.498980e+01
 4.233000e-01 3.660300e+00 1.182750e+01 5.141850e+01 4.661280e+01
 1.650123e+02 1.145400e+00 3.969060e+01 1.210389e+02 9.960000e-02
 1.992000e-01 1.095600e+00 3.914280e+01 2.490000e-02 4.955100e+00
 1.446690e+01 3.495960e+01 1.892400e+00 2.490000e-02 6.339540e+01
 3.274350e+01 4.282800e+00 8.515800e+00 7.968000e-01 4.955100e+01
 0.000000e+00 7.644300e+00 3.608010e+01 3.027840e+01 1.469100e+00
 2.116500e+00 2.445180e+01 6.058170e+01 4.332600e+00 3.710100e+00
 2.333130e+01 5.478000e+00 0.000000e+00 1.782840e+01 6.337050e+01
 1.120500e+00 9.462000e-01 6.175200e+00 3.162300e+01 2.597070e+01
 6.075600e+00 1.867500e+00 3.012900e+00 7.221000e+00 4.980000e-02
 5.029800e+00 2.490000e-02 3.984000e-01 1.344600e+00 1.259940e+01
 2.763900e+01 1.643400e+00 2.490000e-01 2.091600e+00          nan
 2.838600e+01 3.809700e+01 1.402119e+02 1.797780e+01 7.719000e+00
 5.129400e+00 2.813700e+00 8.092500e+00 4.282800e+01 4.342560e+01
 8.695080e+01 6.581070e+01 8.590500e+00 2.821170e+01 1.245000e-01
 5.403300e+00 1.718100e+00 7.781250e+01 1.792800e+00 3.127440e+01
 1.045800e+00 1.685730e+01 4.008900e+00 7.900770e+01 2.066700e+00
 2.965590e+01 1.892400e+00 1.543800e+00 1.918794e+02 3.660300e+01
 2.490000e+00 1.357050e+01 3.266880e+01 2.988000e-01 1.185240e+01
 2.639400e+00 1.344600e+00 1.013430e+01 1.120500e+00 1.792800e+00
 4.775820e+01 1.509189e+02 5.204100e+00 4.482000e-01 3.635400e+01
 1.053270e+01 1.411830e+01 5.727000e+00 0.000000e+00 1.245000e-01
 3.720060e+01 3.341580e+01 3.167280e+01 4.731000e-01 9.711000e-01]",20.22023894472362,3.0995648301426164,"Counter({'Repair': 184, 'Misrepair_a2-b1': 106, 'Misrepair_a1-b1': 41, 'Misrepair_a2-b2': 41, 'Misrepair_a1-b2': 26, 'NA': 2})",0.4623115577889447,0.04898321216911848,0.0,"[1.88053855 0.47567664 1.0472716  2.65912181 1.29196885 0.5050844
 0.4380792  0.81949909 0.80572643 1.43944486 1.07074183 1.32916086
 0.90436346 1.18050034 1.0763108  1.46075737 3.74154751 0.60793178
 0.84015638 2.64651878 1.6667381  0.53084893 1.29901612 1.11671721
 2.1610994  0.55654378 0.70609374 0.53498898 0.90789093 1.4948099
 0.96498204 2.64229679 0.5290464  2.57354051 1.02935485 0.39503406
 0.49895847 0.56476504 1.04513317 1.3568022  0.87377654 0.52956994
 0.95876374 0.48103183 1.32328634 1.38230781 0.44021059 0.56169297
 1.28502883 1.00003318 0.49264393 2.52769282 1.10796716 1.51606387
 1.24537946 0.73266314 1.05930149 1.88252963 1.15142677 0.70849582
 1.23726993 9.71950392 1.24676002 0.81593737 1.32661095 0.50641636
 0.46885669 0.87988164 0.39601197 0.74302445 0.99295359 1.24119828
 0.66086773 0.63416676 0.28566502 0.35531664 2.43581807 0.62238973
 0.16990513 0.47822817 0.94470944 3.35459429 0.57001865 1.33430634
 0.55814349 1.35218534 0.9810626  0.85156518 1.51647826 0.95423879
 0.69651646 1.55220873 0.72312195 1.06928079 0.62788636 0.86365139
 0.29809934 0.49831636 1.28558015 1.3568076  1.43898198 0.42461827
 0.36632614 0.90466409 0.8255708  2.1307907  0.63101025 0.43428812
 0.80675303 1.43862947 1.94128732 0.52371197 1.40085655 1.06862326
 0.34487956 0.4417488  0.82566951 1.10330366 1.26283046 0.5374952
 0.62437473 1.00212965 2.15956389 1.13110265 1.47869663 0.67737012
 0.75495409 0.30161991 2.05400132 0.46592592 0.89231937 1.03367054
 1.36284783 1.37528739 0.52957368 1.82703683 0.73204618 0.64835833
 0.93451531 0.73351776 0.44105785 0.95861673 0.74786844 1.10404669
 1.05569216 0.48549226 0.89755566 0.48552149 0.43743561 1.57040322
 1.31138441 0.36038471 0.43221921 0.3508154  1.31022367 0.98781983
 1.74579764 0.64175606 0.87129689 2.47171665 1.27563189 1.61048044
 0.56088268 1.2285097  1.5799091  0.6666621  0.65878864 1.45539249
 2.56010217 1.09974922 0.66159322 0.63092411 1.1678295  1.18129694
 1.88604149 0.52156408 1.65724968 0.67898856 0.88530952 0.76357727
 0.643696   0.70284678 0.67916362 2.70913041 0.73998922 0.62877939
 0.7704394  2.26105253 0.5103751  0.76442465 1.43068614 0.84917691
 0.7990637  0.41123993 0.54790353 0.4082943  2.31096997 0.58378406
 1.72001002 1.22783828 0.87779848 2.41782192 1.14444492 0.85619309
 2.76957    0.70890469 1.66317397 0.84797366 2.08332503 1.66336903
 1.50980243 0.35750128 0.3222281  0.40500551 2.53700036 0.50971171
 1.18058345 1.60653478 0.57663325 0.94287954 1.53284305 0.82259082
 2.90854177 0.49665681 2.46364263 0.35398349 1.20654038 0.96928412
 1.01470726 1.5422061  0.19388961 1.25014272 0.85342093 0.40181777
 1.0000484  0.90572739 0.58081893 0.74237343 0.62355639 1.3626427
 0.84915775 0.77725053 0.86751176 1.39533095 2.03625235 2.5892348
 0.76464747 0.20855162 1.88736894 2.89349    0.49832699 0.74546857
 1.69628892 0.74133624 1.09720633 0.93156934 0.91419206 0.72106304
        nan 0.6498732  0.49082111 0.95223865 3.63486015 0.8050989
 0.57249325 0.69593943 0.97920431 0.40718456 0.51551097 0.69271473
 1.51644894 1.00319671 0.78105861 0.29370722 0.2883828  0.42352152
 0.33466901 1.46544781 1.17714453 1.64665594 2.50967347 1.30964829
 1.0067761  1.81328995 0.85187741 1.36352609 0.74073115 0.80490143
 0.4882238  0.63644569 1.11955545 0.47691595 0.89407508 0.41740998
 1.14611197 0.77500155 1.05180378 0.77506857 1.43143507 1.11345048
 1.68133038 1.73202706 1.84761256 0.68555282 0.42558532 0.8205646
 0.65028056 1.20637776 0.72276518 0.41768873 2.18938005 1.45737799
 0.37426788 1.81491187 1.45710951 1.09270459 0.96434847 0.74859194
 0.86302753 0.84036439 1.92356548 2.29138389 1.70095703 1.08821908
 0.43287937 0.49295623 1.72669415 1.99896894 1.5349174  2.4279471
 0.88669231 0.69304421 0.75496548 1.00688624 0.93496519 0.80690714
 0.92514025 0.80130022 0.76832509 0.43672642 0.95139947 0.904212
 3.16416536 0.37553499        nan 1.33674604 1.33573256 0.45533527
 0.88995166 0.93209029 0.51481173 1.86452416 0.6413648  0.77977685
 1.47451888 0.65895499 0.86375543 2.50810504 2.4194383  0.7706619
 2.94660698 0.44195055 1.13095063 0.58201248 0.75032602 2.62063989
 0.92270884 3.52639045 0.70686895 0.75844276 0.82265434 1.81141463
 0.69185614 0.63758704 1.69754144 0.70328428 1.29435159 1.45381542
 1.21372699 1.09909877 3.45850879 1.054589   1.35296635 0.75863055
 0.43884979 0.51179293 1.10350001 1.02048396 2.03577396 1.26023658
 0.94768724 0.71536163 1.65435887 0.36536164 0.59010247 0.69875174
 0.86019462 1.31546682 1.0524085  0.95487739]",1.112132250793151
