experimentSetID,numMonomers,dim,b,Nc,keepCL,diffusionConstant,numRealisations,dt,dt_relax,waitingSteps,numMaxSteps,encounterDistance,Nb,Nc_inDamageFoci,genomicDistance,iterationsNumber,events,FETs,meanFET,halfCI_FET,expFit_Amplitude,expFit_Rate,eventsCounter,repair_probability,repair_CIhalflength,mean_removedCLs,MSRG_atEncounter,Ensemble_MSRG
0_0,100,3,0.2,12,True,0.008,300,0.005,0.01,200,9000,0.05,2,3,2,300,"['Misrepair_a2-b2' 'Misrepair_a2-b1' 'Misrepair_a2-b1' 'Repair'
 'Misrepair_a2-b1' 'Misrepair_a2-b1' 'Misrepair_a2-b1' 'Misrepair_a1-b1'
 'Misrepair_a2-b1' 'Misrepair_a1-b1' 'Repair' 'Misrepair_a2-b1'
 'Misrepair_a2-b1' 'Misrepair_a2-b2' 'Misrepair_a2-b1' 'Misrepair_a2-b1'
 'Misrepair_a1-b1' 'Misrepair_a1-b1' 'Misrepair_a2-b1' 'Misrepair_a2-b1'
 'Misrepair_a2-b1' 'Repair' 'Repair' 'Misrepair_a2-b2' 'Repair' 'Repair'
 'Misrepair_a2-b1' 'Misrepair_a1-b1' 'Misrepair_a2-b1' 'Misrepair_a2-b1'
 'Repair' 'Misrepair_a1-b1' 'Misrepair_a2-b1' 'Misrepair_a1-b2'
 'Misrepair_a1-b1' 'Misrepair_a2-b2' 'Misrepair_a1-b1' 'Misrepair_a2-b1'
 'Misrepair_a2-b1' 'Misrepair_a2-b1' 'Misrepair_a2-b1' 'Misrepair_a2-b1'
 'Misrepair_a2-b1' 'Misrepair_a2-b1' 'Misrepair_a2-b1' 'Misrepair_a2-b2'
 'Misrepair_a2-b1' 'Repair' 'Misrepair_a2-b1' 'Misrepair_a2-b1'
 'Misrepair_a1-b1' 'Misrepair_a2-b2' 'Misrepair_a2-b1' 'Misrepair_a2-b1'
 'Misrepair_a2-b1' 'Misrepair_a2-b2' 'Misrepair_a2-b2' 'Repair'
 'Misrepair_a2-b1' 'Repair' 'Misrepair_a2-b1' 'Misrepair_a1-b2'
 'Misrepair_a2-b1' 'Misrepair_a1-b1' 'Misrepair_a2-b1' 'Misrepair_a1-b2'
 'Misrepair_a1-b2' 'Misrepair_a2-b1' 'NA' 'Misrepair_a2-b1'
 'Misrepair_a1-b1' 'Misrepair_a2-b1' 'Repair' 'Misrepair_a2-b1'
 'Misrepair_a1-b1' 'Misrepair_a2-b1' 'Misrepair_a2-b1' 'Misrepair_a2-b1'
 'Misrepair_a2-b2' 'Misrepair_a1-b2' 'Misrepair_a2-b1' 'Repair' 'Repair'
 'Misrepair_a2-b1' 'Repair' 'Misrepair_a1-b1' 'Misrepair_a2-b1'
 'Misrepair_a2-b1' 'Misrepair_a1-b1' 'Misrepair_a2-b1' 'Misrepair_a1-b2'
 'Repair' 'Misrepair_a2-b1' 'Misrepair_a2-b1' 'Misrepair_a1-b2' 'Repair'
 'Repair' 'Misrepair_a1-b1' 'Misrepair_a1-b2' 'Misrepair_a2-b1'
 'Misrepair_a1-b1' 'Misrepair_a2-b1' 'Misrepair_a2-b1' 'Misrepair_a2-b1'
 'Misrepair_a2-b1' 'Misrepair_a2-b1' 'Misrepair_a2-b1' 'Repair'
 'Misrepair_a2-b1' 'Misrepair_a2-b1' 'Misrepair_a1-b1' 'Repair'
 'Misrepair_a2-b1' 'Misrepair_a2-b1' 'Misrepair_a2-b1' 'Misrepair_a1-b1'
 'Misrepair_a2-b1' 'Misrepair_a1-b1' 'Misrepair_a2-b1' 'Misrepair_a2-b2'
 'Repair' 'Misrepair_a2-b1' 'Misrepair_a2-b1' 'Misrepair_a2-b1' 'Repair'
 'Misrepair_a2-b2' 'Repair' 'Repair' 'Misrepair_a2-b1' 'Misrepair_a2-b2'
 'Misrepair_a2-b1' 'Misrepair_a1-b1' 'Repair' 'Misrepair_a2-b1'
 'Misrepair_a1-b2' 'Misrepair_a1-b1' 'Misrepair_a2-b1' 'Misrepair_a2-b1'
 'Misrepair_a2-b1' 'Misrepair_a2-b1' 'Repair' 'Repair' 'Repair'
 'Misrepair_a2-b1' 'Misrepair_a1-b2' 'Repair' 'Misrepair_a1-b2'
 'Misrepair_a2-b1' 'Misrepair_a2-b1' 'Repair' 'Repair' 'Misrepair_a2-b1'
 'Misrepair_a2-b1' 'Misrepair_a2-b1' 'Misrepair_a2-b1' 'Misrepair_a2-b1'
 'Repair' 'Misrepair_a2-b1' 'Misrepair_a2-b1' 'Misrepair_a2-b1'
 'Misrepair_a2-b1' 'Misrepair_a2-b1' 'Repair' 'NA' 'Misrepair_a2-b1'
 'Misrepair_a2-b1' 'Misrepair_a2-b1' 'Misrepair_a2-b1' 'Misrepair_a2-b1'
 'Repair' 'Misrepair_a1-b1' 'Repair' 'Repair' 'Repair' 'Misrepair_a2-b1'
 'Repair' 'Misrepair_a1-b1' 'Misrepair_a2-b1' 'Misrepair_a2-b1'
 'Misrepair_a1-b1' 'Misrepair_a2-b1' 'Repair' 'Misrepair_a1-b2'
 'Misrepair_a2-b2' 'Repair' 'Repair' 'Misrepair_a2-b1' 'Misrepair_a1-b2'
 'Misrepair_a2-b1' 'Repair' 'Misrepair_a2-b1' 'Misrepair_a2-b2'
 'Misrepair_a2-b1' 'Misrepair_a1-b2' 'Misrepair_a2-b1' 'Repair'
 'Misrepair_a2-b2' 'Misrepair_a2-b1' 'Repair' 'Misrepair_a1-b1'
 'Misrepair_a1-b1' 'Misrepair_a1-b1' 'Misrepair_a1-b2' 'Misrepair_a2-b1'
 'NA' 'Misrepair_a2-b1' 'Repair' 'Repair' 'Misrepair_a2-b2'
 'Misrepair_a2-b1' 'Repair' 'Misrepair_a2-b1' 'Misrepair_a2-b1'
 'Misrepair_a2-b2' 'Misrepair_a2-b1' 'Misrepair_a2-b1' 'Repair' 'Repair'
 'Misrepair_a2-b1' 'Misrepair_a2-b2' 'Misrepair_a2-b2' 'Repair'
 'Misrepair_a2-b2' 'Misrepair_a2-b1' 'Misrepair_a1-b1' 'Misrepair_a2-b1'
 'Misrepair_a1-b2' 'Repair' 'Misrepair_a1-b1' 'Misrepair_a1-b2'
 'Misrepair_a2-b1' 'Repair' 'Misrepair_a2-b2' 'Misrepair_a1-b2' 'Repair'
 'Misrepair_a2-b1' 'Misrepair_a2-b1' 'Misrepair_a2-b1' 'Misrepair_a2-b2'
 'Misrepair_a1-b2' 'Misrepair_a1-b1' 'Repair' 'Misrepair_a1-b1' 'Repair'
 'Misrepair_a2-b1' 'Misrepair_a1-b2' 'Misrepair_a2-b1' 'Misrepair_a2-b1'
 'Misrepair_a2-b1' 'Misrepair_a1-b1' 'Repair' 'Misrepair_a2-b1'
 'Misrepair_a2-b1' 'Misrepair_a1-b2' 'Misrepair_a1-b2' 'Misrepair_a2-b1'
 'Misrepair_a2-b2' 'Misrepair_a2-b1' 'Repair' 'Misrepair_a1-b1'
 'Misrepair_a2-b1' 'Misrepair_a2-b1' 'Repair' 'Misrepair_a2-b1'
 'Misrepair_a2-b1' 'Misrepair_a2-b2' 'Repair' 'Misrepair_a2-b1'
 'Misrepair_a2-b1' 'Misrepair_a2-b2' 'Misrepair_a2-b1' 'Misrepair_a2-b1'
 'Misrepair_a1-b1' 'Misrepair_a2-b2' 'Misrepair_a2-b1' 'Misrepair_a2-b1'
 'Misrepair_a1-b2' 'Misrepair_a1-b2' 'Misrepair_a2-b1' 'Misrepair_a2-b1'
 'Misrepair_a2-b1' 'Misrepair_a1-b1' 'Misrepair_a2-b1' 'Repair'
 'Misrepair_a2-b1' 'Misrepair_a2-b1' 'Misrepair_a2-b1' 'Misrepair_a2-b1'
 'Misrepair_a2-b1' 'Misrepair_a2-b2' 'Misrepair_a2-b1' 'Misrepair_a2-b2'
 'Misrepair_a2-b1' 'Repair' 'Misrepair_a2-b1' 'Misrepair_a2-b1' 'Repair'
 'Misrepair_a2-b1' 'Misrepair_a1-b2' 'Misrepair_a2-b1']","[7.0350e+00 2.2970e+01 4.1350e+00 4.1150e+00 4.1000e-01 1.7250e+00
 7.5900e+00 1.0500e-01 4.2450e+00 2.8450e+00 3.7000e-01 1.7400e+00
 4.8100e+00 5.9700e+00 1.9500e-01 1.5000e-01 8.7000e-01 1.8040e+01
 1.3050e+01 1.1300e+00 1.4055e+01 8.1000e-01 3.5500e-01 4.7450e+00
 6.4450e+00 3.6600e+00 2.6195e+01 9.8000e-01 2.3450e+01 5.9500e+00
 1.0000e-02 9.2500e-01 1.3600e+00 1.3765e+01 1.7500e-01 3.0250e+00
 7.7550e+00 8.3500e-01 3.2200e+00 2.0285e+01 6.0000e-02 2.4100e+00
 2.7450e+00 1.6765e+01 1.6465e+01 3.4850e+00 1.1650e+00 4.1200e+00
 1.6300e+00 8.8950e+00 0.0000e+00 1.9500e+00 1.4310e+01 3.1200e+00
 5.8800e+00 1.5550e+00 1.7015e+01 2.7500e-01 5.9750e+00 8.5000e-02
 8.5000e-02 1.0050e+00 9.5950e+00 1.1450e+00 1.0110e+01 1.4575e+01
 9.3000e+00 7.7900e+00        nan 5.6250e+00 1.3050e+00 1.6700e+00
 1.0700e+00 1.4835e+01 9.2350e+00 1.0315e+01 6.2600e+00 4.1250e+00
 6.6800e+00 1.0000e+00 2.0000e-02 9.0000e-02 3.9720e+01 5.0000e-03
 1.2500e-01 3.1500e-01 1.6365e+01 0.0000e+00 0.0000e+00 1.9380e+01
 3.1000e-01 6.9000e-01 1.0450e+00 7.9150e+00 7.2350e+00 4.2300e+00
 1.3360e+01 5.3900e+00 4.8600e+00 2.2050e+00 7.3500e-01 1.7000e+00
 2.5000e-01 1.7350e+00 3.7855e+01 2.6510e+01 2.7500e-01 1.9500e-01
 2.0305e+01 3.4550e+00 5.5200e+00 1.8950e+00 2.8650e+01 1.3850e+00
 1.3500e+00 1.6500e+00 6.1000e-01 1.6300e+00 6.0000e+00 6.3500e-01
 1.2900e+00 6.0650e+00 1.4900e+01 3.1985e+01 5.9000e+00 6.8000e-01
 7.6500e-01 0.0000e+00 2.1350e+00 8.7550e+00 6.5150e+00 1.9250e+00
 1.7350e+00 3.4950e+00 2.6455e+01 2.1830e+01 2.2280e+01 2.6435e+01
 6.1000e-01 2.0360e+01 1.5450e+00 4.3250e+00 1.5840e+01 1.6350e+00
 2.2500e-01 1.9495e+01 1.8730e+01 4.8400e+00 1.7690e+01 3.6000e+00
 3.6000e-01 1.9600e+01 3.7950e+00 1.6500e-01 1.9890e+01 5.6000e-01
 1.1880e+01 1.9300e+00 1.4905e+01 5.1450e+00 2.4500e+00 4.8950e+00
 8.8250e+00        nan 3.9750e+00 2.2750e+01 1.4955e+01 2.3445e+01
 9.4000e-01 1.1180e+01 8.2150e+00 1.8700e+00 1.9155e+01 1.5500e-01
 9.3200e+00 4.0500e-01 2.4700e+00 1.2365e+01 6.9500e-01 2.4685e+01
 1.1000e-01 2.0700e+00 1.0115e+01 1.1320e+01 8.8650e+00 6.3000e-01
 1.0135e+01 9.8000e-01 2.8700e+01 4.6000e-01 3.0250e+00 4.5950e+00
 2.5750e+00 4.4050e+00 1.4645e+01 4.3500e-01 3.4400e+00 7.3000e-01
 1.4510e+01 2.5300e+00 2.1900e+00 7.0500e-01 8.6050e+00 1.2675e+01
        nan 7.4050e+00 1.2200e+00 2.2200e+00 1.3600e+00 7.7300e+00
 2.9100e+00 2.1400e+00 1.7650e+00 1.1800e+01 1.4315e+01 7.3550e+00
 1.5375e+01 1.1130e+01 3.3065e+01 3.9500e+00 4.3300e+00 1.7550e+00
 1.1000e-01 8.8800e+00 1.9900e+00 1.1285e+01 3.7190e+01 1.5700e+00
 2.5500e-01 3.9450e+00 4.3750e+00 6.3050e+00 4.3150e+00 1.8785e+01
 7.1000e-01 4.6800e+00 1.0205e+01 9.6850e+00 2.9000e-01 1.1880e+01
 1.0600e+00 7.9450e+00 3.4350e+00 1.5430e+01 8.2550e+00 1.0100e+00
 7.2750e+00 3.0505e+01 3.8595e+01 9.4500e-01 1.1250e+00 9.3250e+00
 3.8200e+00 5.3450e+00 9.0500e-01 1.3000e-01 8.9350e+00 2.9950e+00
 7.5050e+00 6.6300e+00 3.1400e+00 1.5650e+01 1.7475e+01 2.6600e+00
 2.2980e+01 4.9800e+00 1.7750e+00 4.1250e+00 4.2000e+00 2.9950e+00
 4.1000e-01 3.1600e+00 5.6300e+00 2.0000e-01 1.2500e-01 1.0000e-02
 9.3000e-01 2.0230e+01 1.1875e+01 1.0300e+01 1.2000e-01 2.6350e+00
 3.5050e+00 1.2900e+00 6.5100e+00 1.6950e+00 6.4200e+00 2.7850e+00
 7.6200e+00 4.8000e-01 1.9030e+01 3.5150e+00 3.7000e+00 1.9800e+00
 4.7550e+00 1.2205e+01 1.8500e+00 1.9750e+00 4.6250e+00 9.2200e+00]",6.991296296296296,0.9175700031433527,0.2099638484293248,0.2453543710283059,"Counter({'Misrepair_a2-b1': 148, 'Repair': 61, 'Misrepair_a1-b1': 35, 'Misrepair_a2-b2': 28, 'Misrepair_a1-b2': 25, 'NA': 3})",0.2053872053872054,0.04594542957246428,0.0,"[0.97573821 0.28305789 1.07905766 1.81149719 1.33808972 0.43821607
 0.31250064 0.32136575 0.28639508 1.40805692 0.45129794 0.56993851
 0.57736197 0.29398    0.72291115 1.85120917 1.55620689 0.5034052
 0.49988081 0.73048866 0.8321559  1.68111587 0.52513056 0.21603232
 0.91805886 0.92577648 0.64677139 0.75514457 0.12903143 0.31657402
 0.33871902 0.87970557 0.58149783 0.2925301  0.82023426 0.649667
 0.87422667 0.55939629 0.81830078 0.43148086 0.8669128  1.0171696
 0.6894133  0.82769246 0.52684658 0.55973564 0.51775145 0.44925833
 1.66558413 0.23617515 0.76624729 1.1715326  0.20431359 0.53639949
 0.15583733 1.12462706 0.80769283 0.52640588 0.85811675 1.06893671
 0.58235508 1.92211982 0.26996331 0.21990263 0.95903245 0.25924915
 0.20009618 0.49345345        nan 0.78060969 0.30657625 1.10966192
 1.03955388 0.12789372 0.55927405 0.31396676 0.4206383  0.86840137
 0.72833652 0.72148946 0.38801426 0.25743626 0.41726648 0.79202623
 1.06400849 0.4498252  0.71618891 0.47258688 0.80512828 0.38235443
 0.51396501 0.5663379  0.82231364 0.74198427 0.26333977 0.45776767
 0.62813836 0.21110371 1.14619301 0.70797239 0.22415916 0.43976039
 0.49513045 0.6282347  0.65510864 0.34228041 0.45198392 0.21431719
 0.30967772 0.46912382 0.27169937 0.55194411 0.16594156 0.32492182
 1.15677956 0.61485073 0.50423249 0.86902902 0.36054531 1.14371937
 1.7393238  0.44870054 0.19861776 0.6183292  1.11657247 0.5099345
 0.49642885 0.77146902 0.85759519 0.3296084  0.9044116  0.60893269
 1.4760122  0.52077118 0.20382679 0.4495129  0.15122262 0.80833617
 0.66875746 0.25168357 1.93337972 0.92990195 0.1875598  1.05915323
 1.1750261  0.32649689 0.29188133 0.85601992 0.8007341  0.38864247
 0.34162091 0.15019347 0.28331007 0.34320303 0.18404921 0.41660872
 0.39518592 0.46264233 0.25541777 1.14308431 2.05886291 1.00009439
 0.38512598        nan 0.35494635 0.34470949 0.2664043  0.43049652
 0.47344104 0.60993378 0.43733832 0.46786038 0.3140108  1.11580294
 0.27026235 0.36224669 0.46040894 0.94918777 0.34833486 0.19326075
 0.3807269  0.37605817 0.64248897 0.24529686 1.78746956 0.86038543
 1.27594139 0.28084766 0.42228204 0.76394324 0.74027427 0.5235599
 0.71733141 1.42633895 0.21246741 0.3595186  0.43249521 0.90162622
 0.73358993 0.80187484 0.5638646  0.38729529 0.32812889 0.11986998
        nan 0.53784819 1.33903412 0.45631602 1.04852742 1.21817315
 0.72530863 1.71367395 0.96222814 0.22804121 0.71009919 0.5652551
 2.02340995 0.35881863 0.20138671 0.50730414 0.48635758 1.83197275
 1.27268053 0.53131209 0.48509562 0.94550486 0.16437514 0.34473749
 0.46076587 0.53495899 0.40614788 0.45325884 0.46706181 0.50117225
 0.93854368 0.2158661  0.8613951  0.4967977  0.83133139 0.60710659
 0.41260657 0.57639785 0.93326502 0.21515785 0.76926299 0.62029013
 0.62403395 0.34708186 0.68795459 1.33686889 1.96108839 0.96203348
 0.50315922 0.36882539 0.62711308 1.50634374 0.29740786 0.63424465
 0.99708925 0.18432019 0.51066974 0.55107603 0.22016587 0.22522795
 0.18171837 1.61278308 0.46298902 0.40201834 0.45195404 0.33648858
 1.54764386 1.04225651 0.32611979 0.47360857 0.65488397 0.35873882
 0.54151755 0.58745661 0.91939847 1.23203836 0.36983835 0.55476275
 0.33600755 2.23505367 0.98548589 0.61394878 0.46024641 0.98289158
 0.60879138 0.61225112 0.83577747 1.08117628 0.90560526 0.71567155
 1.20154279 0.71711774 0.4024004  1.28381245 0.97606229 0.23384868]",0.6652755528542152
