experimentSetID,numMonomers,dim,b,Nc,keepCL,diffusionConstant,numRealisations,dt,dt_relax,waitingSteps,numMaxSteps,encounterDistance,genomicDistance,Nb,Nc_inDamageFoci,excludedVolumeCutOff,iterationsNumber,events,FETs,meanFET,halfCI_FET,expFit_Amplitude,expFit_Rate,eventsCounter,repair_probability,repair_CIhalflength,mean_removedCLs,MSRG_atEncounter,Ensemble_MSRG,Ensemble_MSRG_dx
0_0,100,3,0.2,10,True,0.008,300,0.005,0.01,250,12000,0.05,4,2,3,0.0,300,"['Misrepair_a2-b2' 'Misrepair_a2-b1' 'Misrepair_a2-b2' 'Repair'
 'Misrepair_a2-b1' 'Misrepair_a2-b2' 'Misrepair_a1-b2' 'Misrepair_a2-b1'
 'Repair' 'Repair' 'Misrepair_a1-b2' 'Misrepair_a2-b1' 'Misrepair_a1-b1'
 'Misrepair_a2-b1' 'Misrepair_a2-b2' 'Misrepair_a2-b2' 'Misrepair_a1-b2'
 'Repair' 'Repair' 'Misrepair_a2-b1' 'Misrepair_a2-b1' 'Repair'
 'Misrepair_a2-b1' 'Misrepair_a2-b1' 'Misrepair_a1-b1' 'Repair' 'Repair'
 'Misrepair_a2-b2' 'Misrepair_a2-b1' 'Misrepair_a2-b1' 'Misrepair_a1-b2'
 'Misrepair_a2-b2' 'Misrepair_a2-b1' 'Misrepair_a1-b1' 'Misrepair_a1-b1'
 'Misrepair_a1-b1' 'Repair' 'Misrepair_a2-b1' 'Misrepair_a2-b2'
 'Misrepair_a2-b2' 'Misrepair_a2-b2' 'Repair' 'Misrepair_a1-b1'
 'Misrepair_a2-b1' 'Repair' 'Misrepair_a2-b2' 'Misrepair_a1-b2'
 'Misrepair_a1-b2' 'Misrepair_a2-b1' 'Misrepair_a2-b1' 'Misrepair_a1-b2'
 'Misrepair_a1-b2' 'Misrepair_a2-b1' 'Repair' 'Misrepair_a2-b2'
 'Misrepair_a1-b2' 'Misrepair_a2-b1' 'Misrepair_a1-b1' 'Misrepair_a2-b2'
 'Repair' 'Repair' 'Repair' 'Misrepair_a1-b1' 'Misrepair_a2-b1' 'NA'
 'Misrepair_a2-b1' 'Misrepair_a1-b1' 'Misrepair_a2-b2' 'Repair'
 'Misrepair_a1-b1' 'Misrepair_a2-b1' 'Misrepair_a2-b1' 'Misrepair_a2-b1'
 'Misrepair_a1-b2' 'Misrepair_a1-b1' 'Repair' 'Repair' 'Misrepair_a2-b2'
 'Misrepair_a1-b2' 'Repair' 'Repair' 'Misrepair_a2-b1' 'Misrepair_a2-b1'
 'Misrepair_a2-b1' 'Misrepair_a2-b2' 'Misrepair_a2-b1' 'Misrepair_a1-b2'
 'Misrepair_a2-b2' 'Misrepair_a2-b1' 'Misrepair_a2-b1' 'Repair'
 'Misrepair_a1-b2' 'Misrepair_a1-b1' 'Misrepair_a2-b1' 'Misrepair_a2-b1'
 'Misrepair_a2-b1' 'Misrepair_a2-b1' 'Misrepair_a1-b2' 'Misrepair_a2-b2'
 'Misrepair_a2-b1' 'Misrepair_a2-b1' 'Misrepair_a1-b1' 'Misrepair_a2-b1'
 'Repair' 'Misrepair_a2-b1' 'Repair' 'Misrepair_a2-b2' 'Misrepair_a2-b1'
 'Misrepair_a2-b1' 'Repair' 'NA' 'Misrepair_a2-b1' 'Misrepair_a2-b1'
 'Misrepair_a2-b1' 'Repair' 'Misrepair_a2-b1' 'Misrepair_a2-b1'
 'Misrepair_a1-b2' 'Repair' 'Misrepair_a2-b1' 'Repair' 'Misrepair_a2-b1'
 'Misrepair_a2-b1' 'Misrepair_a2-b1' 'Misrepair_a2-b1' 'Misrepair_a2-b1'
 'Misrepair_a2-b2' 'Misrepair_a2-b1' 'Misrepair_a1-b1' 'Misrepair_a2-b1'
 'Misrepair_a2-b1' 'Misrepair_a2-b1' 'Misrepair_a2-b2' 'Repair'
 'Misrepair_a2-b2' 'Misrepair_a1-b1' 'Repair' 'Repair' 'Misrepair_a1-b2'
 'Misrepair_a2-b2' 'Misrepair_a2-b2' 'Misrepair_a2-b2' 'Repair'
 'Misrepair_a2-b1' 'Repair' 'Misrepair_a1-b2' 'Misrepair_a1-b1' 'Repair'
 'Repair' 'Repair' 'Misrepair_a1-b2' 'Repair' 'Misrepair_a2-b1'
 'Misrepair_a1-b1' 'Repair' 'Misrepair_a2-b1' 'Misrepair_a1-b1'
 'Misrepair_a2-b1' 'Misrepair_a2-b1' 'Misrepair_a1-b2' 'Misrepair_a1-b2'
 'Misrepair_a1-b2' 'Misrepair_a2-b1' 'Misrepair_a2-b2' 'Misrepair_a2-b1'
 'Misrepair_a2-b2' 'Misrepair_a1-b2' 'Misrepair_a1-b2' 'Misrepair_a1-b1'
 'Misrepair_a2-b1' 'Repair' 'Misrepair_a2-b1' 'Repair' 'Repair'
 'Misrepair_a2-b2' 'Misrepair_a2-b2' 'Misrepair_a1-b2' 'Misrepair_a1-b1'
 'Misrepair_a2-b1' 'Misrepair_a2-b1' 'Repair' 'Misrepair_a1-b1' 'Repair'
 'Repair' 'Repair' 'Misrepair_a1-b1' 'Misrepair_a1-b2' 'Misrepair_a2-b2'
 'Misrepair_a1-b1' 'Misrepair_a1-b1' 'Misrepair_a1-b1' 'Misrepair_a2-b2'
 'Misrepair_a2-b1' 'Misrepair_a1-b1' 'Misrepair_a1-b1' 'Misrepair_a1-b2'
 'Repair' 'Repair' 'Repair' 'Misrepair_a1-b2' 'Repair' 'Misrepair_a2-b1'
 'Misrepair_a2-b2' 'Misrepair_a1-b2' 'Misrepair_a2-b2' 'Misrepair_a1-b1'
 'Misrepair_a2-b2' 'Repair' 'Repair' 'Misrepair_a2-b2' 'Misrepair_a1-b1'
 'Repair' 'Repair' 'Repair' 'Repair' 'Repair' 'Misrepair_a2-b2'
 'Misrepair_a2-b1' 'Misrepair_a1-b1' 'Repair' 'Misrepair_a2-b2' 'Repair'
 'Misrepair_a2-b2' 'Misrepair_a2-b1' 'Misrepair_a2-b1' 'Misrepair_a2-b2'
 'Repair' 'Misrepair_a2-b2' 'Misrepair_a2-b1' 'Misrepair_a1-b1'
 'Misrepair_a2-b2' 'Repair' 'Repair' 'Repair' 'Misrepair_a2-b1'
 'Misrepair_a2-b1' 'Misrepair_a2-b1' 'Misrepair_a2-b1' 'Misrepair_a2-b2'
 'Repair' 'Misrepair_a2-b1' 'Misrepair_a2-b1' 'Misrepair_a1-b1'
 'Misrepair_a2-b2' 'Misrepair_a2-b1' 'Repair' 'Repair' 'Misrepair_a1-b2'
 'Repair' 'Misrepair_a2-b1' 'Misrepair_a2-b1' 'Misrepair_a2-b2'
 'Misrepair_a2-b1' 'Misrepair_a1-b2' 'Misrepair_a1-b2' 'Repair'
 'Misrepair_a2-b1' 'Misrepair_a1-b2' 'Misrepair_a2-b2' 'Misrepair_a1-b2'
 'Repair' 'Misrepair_a1-b1' 'Repair' 'Misrepair_a2-b1' 'Repair'
 'Misrepair_a2-b1' 'Repair' 'Misrepair_a2-b1' 'Misrepair_a1-b1'
 'Misrepair_a2-b1' 'Misrepair_a2-b1' 'Repair' 'Repair' 'Repair'
 'Misrepair_a2-b1' 'Repair' 'Misrepair_a2-b1' 'Repair' 'Misrepair_a2-b1'
 'Repair' 'Misrepair_a2-b1' 'Misrepair_a2-b2' 'Misrepair_a1-b1'
 'Misrepair_a2-b1' 'NA' 'Misrepair_a2-b1' 'Repair' 'Repair'
 'Misrepair_a2-b1' 'Repair' 'Repair' 'Misrepair_a1-b1' 'Repair' 'Repair'
 'Misrepair_a1-b1' 'Misrepair_a2-b1' 'Misrepair_a2-b1' 'Repair'
 'Misrepair_a2-b1' 'Repair']","[1.8170e+01 2.0070e+01 5.8300e+00 1.5965e+01 9.4500e-01 2.5955e+01
 1.2075e+01 3.6365e+01 3.4920e+01 2.2750e+00 1.3050e+01 5.0950e+00
 1.0870e+01 2.3345e+01 9.3000e+00 1.3540e+01 1.3005e+01 1.0500e-01
 2.3500e-01 1.2885e+01 1.1200e+00 9.8150e+00 2.0635e+01 4.1780e+01
 5.9000e-01 2.0400e+00 2.3240e+01 1.5200e+01 2.4990e+01 6.6850e+00
 1.0730e+01 1.2500e+00 6.1050e+00 4.6950e+00 1.6815e+01 5.5600e+00
 5.9500e-01 5.4750e+00 4.9825e+01 9.3400e+00 5.2000e-01 1.6800e+00
 2.8500e+00 1.0560e+01 2.5500e-01 3.7085e+01 5.8200e+00 5.7200e+00
 2.7790e+01 3.6300e+00 2.2420e+01 1.4330e+01 1.9080e+01 1.8585e+01
 1.8085e+01 6.6450e+00 3.6500e-01 2.4050e+00 9.1000e-01 1.1430e+01
 5.1185e+01 7.0000e-02 1.1750e+00 1.6850e+00        nan 1.9700e+00
 1.0300e+00 9.3750e+00 1.9000e-01 6.5800e+00 2.6950e+00 1.2600e+01
 5.4050e+00 8.0350e+00 1.6340e+01 2.2400e+01 3.7550e+00 8.7000e-01
 1.6775e+01 3.7000e-01 8.1500e-01 6.0850e+00 5.2665e+01 4.5695e+01
 8.8350e+00 1.6300e+01 1.5960e+01 4.1500e-01 2.4420e+01 4.1565e+01
 3.3000e+00 3.8560e+01 1.1050e+00 7.2500e-01 6.0000e-01 5.0850e+00
 6.1900e+00 9.4500e-01 0.0000e+00 3.9950e+00 3.1335e+01 3.2300e+00
 3.9450e+00 4.0000e-01 7.9900e+00 2.5450e+00 2.1200e+00 5.6850e+00
 1.1880e+01 6.3500e-01        nan 1.8570e+01 1.2060e+01 5.8250e+00
 1.3000e+01 4.7690e+01 7.8550e+00 3.9695e+01 1.3420e+01 5.3335e+01
 4.6750e+00 2.8550e+00 1.0420e+01 8.2900e+00 1.6600e+00 2.9800e+01
 2.1735e+01 7.7650e+00 5.0000e-01 1.3620e+01 3.5995e+01 3.8845e+01
 2.7785e+01 2.5950e+00 3.5950e+00 2.6650e+00 2.7090e+01 9.0000e-01
 3.9100e+00 2.5150e+00 1.0575e+01 9.0900e+00 6.1400e+00 2.2905e+01
 2.7415e+01 1.5175e+01 4.2550e+00 5.9050e+00 3.3470e+01 1.5245e+01
 5.8750e+00 5.0200e+00 1.6500e+00 1.0065e+01 5.8010e+01 2.2110e+01
 4.7500e-01 3.4285e+01 1.9315e+01 2.1050e+00 1.5835e+01 1.2245e+01
 4.6950e+00 2.0100e+00 5.2250e+00 1.7910e+01 3.1485e+01 3.1265e+01
 6.8850e+00 1.6000e+00 5.6000e-01 2.0765e+01 3.2750e+00 8.6450e+00
 3.6650e+00 2.1300e+00 2.7700e+00 1.9835e+01 1.3915e+01 4.2300e+00
 0.0000e+00 4.3000e-01 2.4800e+00 1.2400e+01 3.9750e+00 2.3985e+01
 6.9100e+00 1.3880e+01 1.9610e+01 2.4460e+01 1.0650e+00 2.3165e+01
 3.4350e+00 1.7000e+00 1.3320e+01 1.0000e-02 1.8400e+00 3.5600e+00
 1.8590e+01 5.4720e+01 2.7855e+01 9.9400e+00 5.9335e+01 1.4620e+01
 5.7600e+00 2.8000e-01 3.2215e+01 8.8400e+00 1.0285e+01 4.9325e+01
 2.6065e+01 4.5500e+01 2.5000e-01 0.0000e+00 4.7550e+00 2.6150e+00
 2.2730e+01 8.6000e+00 1.0120e+01 2.6300e+00 1.7950e+00 2.2650e+00
 2.3075e+01 2.0465e+01 2.4400e+00 3.1865e+01 9.0450e+00 1.0205e+01
 5.0400e+00 1.7250e+00 4.8100e+00 1.2050e+00 2.4950e+01 2.2500e-01
 3.2680e+01 4.0725e+01 1.1255e+01 1.0720e+01 2.8145e+01 9.2200e+00
 1.3900e+00 5.5000e-02 1.5870e+01 1.6250e+00 8.3600e+00 4.0000e-01
 5.1500e+00 2.3100e+00 2.1550e+00 1.6980e+01 4.6750e+00 1.2765e+01
 9.8900e+00 4.3000e+00 3.1635e+01 2.6150e+00 8.3500e-01 2.3530e+01
 2.3540e+01 2.9330e+01 6.0000e+00 5.1350e+00 8.7950e+00 5.2700e+00
 1.1100e+01 1.9520e+01 1.7430e+01 5.0275e+01 3.8350e+00 1.2475e+01
 4.2195e+01 3.7000e-01 7.9400e+00 3.3475e+01 9.9000e-01 3.3300e+01
 8.1950e+00 1.4655e+01 2.3360e+01 3.3700e+00 4.8000e+00 4.6150e+00
 6.6850e+00 8.4150e+00        nan 2.5520e+01 6.1000e+00 1.7115e+01
 2.0895e+01 1.2685e+01 2.1955e+01 4.8735e+01 0.0000e+00 1.0330e+01
 1.0500e-01 2.8300e+00 1.0925e+01 2.3400e+00 3.0720e+01 4.0700e+00]",12.828013468013467,1.5063488460840249,0.08887521673719717,0.09487178113614014,"Counter({'Misrepair_a2-b1': 97, 'Repair': 84, 'Misrepair_a2-b2': 46, 'Misrepair_a1-b1': 37, 'Misrepair_a1-b2': 33, 'NA': 3})",0.2828282828282828,0.05122132894705634,0.0,"[0.25302499 0.29314606 0.2930304  0.5851909  0.86973969 0.58005192
 0.33017906 0.1895598  0.26305251 0.61331307 0.75856001 1.07076603
 0.2498696  0.27443921 0.63593975 0.40213847 0.31166905 1.41283964
 1.93521285 1.90857833 0.80445778 0.1869482  0.14059699 0.8158095
 0.48343102 0.49750949 0.3675293  0.92716811 0.21365321 0.71476378
 0.26374696 0.38040734 0.47238161 0.56095818 0.09632116 0.26461285
 0.52529263 0.33891111 0.1262219  1.12443468 0.33173952 0.76651787
 0.33612593 0.4585164  0.67898231 0.76007306 0.59048498 0.46641537
 0.15819558 1.24169192 0.69575476 0.24757259 0.29604454 0.23832041
 0.5240765  0.52922265 2.22704187 0.82881991 1.67341989 0.26781368
 0.12689266 0.20875518 0.65894628 1.33769019        nan 0.29669462
 0.78286506 0.34614148 0.21604282 0.57410542 0.57185391 0.5562792
 0.26780458 0.421296   0.34887964 0.11077465 0.28900993 0.423187
 0.62496737 0.43544534 1.45289758 2.10558779 0.18253233 0.47477748
 0.80457732 0.30597958 0.31321704 0.37950525 0.33936256 0.22618535
 0.99665683 0.59696246 0.72137283 0.38489059 0.15026367 0.39320002
 0.52151304 0.76340687 1.40330122 0.65813098 0.32514363 0.1901911
 1.46572471 0.32379305 0.38208952 0.46710845 1.6745464  0.94936535
 0.26182547 0.3760558         nan 0.27268937 0.17729956 1.20533945
 0.29849954 0.14670062 0.26123264 0.11857163 0.27582599 0.41478219
 0.84733171 1.06453182 0.35065316 0.68538613 1.13454919 0.19831103
 0.44260299 0.59943282 0.17701582 0.47387912 0.4362835  0.33559866
 1.40208154 2.00438511 1.12344912 0.40549279 0.20832203 0.27986148
 0.51226818 0.42165628 0.59129371 0.30569879 1.03411734 0.42628085
 0.23645325 1.26772428 0.59934259 0.36934866 0.46966396 1.93106552
 1.27687374 0.58251183 0.33725268 0.1841651  0.0924675  0.3084874
 0.41303578 0.4450438  0.36183093 1.66819761 0.34248715 0.16905057
 1.51225577 0.50044724 0.9303205  0.82912158 0.14356625 1.03545717
 0.82884576 1.05819117 0.33446959 0.23411292 0.99400866 0.49405338
 0.34918153 0.27369833 0.77412752 0.15465273 0.64934903 0.6427371
 0.83884032 0.59375368 0.66898774 0.58378389 0.27176351 0.233997
 1.02470597 0.37736908 1.41373381 0.57136743 0.61102607 0.10553664
 0.27532936 0.32437747 0.44205617 0.78692498 0.67303799 0.37245914
 0.4419773  0.32305847 0.4189011  0.31042565 0.37052208 1.23330262
 0.63131632 0.64927209 0.21681012 0.50945954 0.34555699 0.43316667
 0.53468164 0.40744895 0.62941126 0.65010657 0.84966872 0.91313765
 0.11341107 0.67631332 0.30872322 1.15115671 2.46001022 0.36461229
 0.2603287  0.3948877  0.42254347 0.31205505 0.32339262 0.75495473
 1.08518372 0.56725213 0.98259448 1.2997573  0.20390554 0.54649865
 0.2878109  0.18993169 0.24077385 0.56178568 0.31433578 0.37921464
 0.98758572 0.70300387 0.55894485 0.827606   1.19186012 0.67808378
 0.34715522 1.12586628 0.68075824 0.32758085 0.62831423 0.4630577
 1.49963706 0.45874123 0.45704848 0.24768337 0.28414593 0.56495069
 1.17498642 0.80233194 0.57019509 1.03817664 1.340821   0.28992809
 1.0346397  0.55837915 0.39643515 0.67218814 0.57081393 0.60374588
 0.37107068 0.57086783 0.257104   0.41372884 0.25525495 0.42525327
 0.18596305 0.49074127 0.23922639 0.62227632 0.62185964 1.47227808
 0.75785104 2.37822276        nan 1.00250573 0.28588033 0.34938676
 0.17735606 0.38405725 0.52519132 0.21954236 1.2208886  1.4099588
 1.03266578 0.38639844 0.58569399 2.31136705 0.10132904 0.75606508]",0.6080756299290697,0.002905613161582234
