experimentSetID,numMonomers,dim,b,Nc,keepCL,diffusionConstant,numRealisations,dt,dt_relax,excludedVolumeCutOff,excludedVolumeSpringConstant,waitingSteps,numMaxSteps,encounterDistance,genomicDistance,Nb,Nc_inDamageFoci,iterationsNumber,events,FETs,meanFET,halfCI_FET,expFit_Amplitude,expFit_Rate,eventsCounter,repair_probability,repair_CIhalflength,mean_removedCLs,MSRG_atEncounter,Ensemble_MSRG,Ensemble_MSRG_dx
0_0,100,3,0.2,10,False,0.008,500,0.005,0.01,0.0,0.05999999999999999,250,12000,0.05,20,2,1,500,"['Misrepair_a2-b1' 'NA' 'NA' 'Repair' 'NA' 'Misrepair_a2-b2' 'NA' 'NA'
 'Misrepair_a1-b1' 'NA' 'Misrepair_a2-b1' 'Repair' 'Misrepair_a1-b1' 'NA'
 'NA' 'Repair' 'Repair' 'Repair' 'Misrepair_a1-b1' 'NA' 'Repair'
 'Misrepair_a1-b1' 'Repair' 'NA' 'Misrepair_a1-b2' 'Repair' 'Repair' 'NA'
 'Misrepair_a1-b2' 'NA' 'Repair' 'Misrepair_a2-b2' 'Repair' 'NA' 'Repair'
 'Repair' 'Repair' 'Misrepair_a1-b1' 'Misrepair_a1-b2' 'Repair'
 'Misrepair_a1-b2' 'Misrepair_a1-b2' 'Repair' 'NA' 'NA' 'Repair'
 'Misrepair_a2-b1' 'Repair' 'Misrepair_a1-b1' 'Misrepair_a1-b1' 'NA'
 'Misrepair_a2-b2' 'Repair' 'Repair' 'Repair' 'Repair' 'Repair' 'Repair'
 'Misrepair_a2-b1' 'Misrepair_a2-b1' 'Repair' 'NA' 'Misrepair_a2-b2'
 'Misrepair_a2-b1' 'Repair' 'NA' 'Misrepair_a2-b1' 'Repair'
 'Misrepair_a1-b1' 'Misrepair_a1-b2' 'NA' 'Repair' 'NA' 'Misrepair_a2-b1'
 'Repair' 'NA' 'NA' 'NA' 'Misrepair_a2-b2' 'Repair' 'NA' 'Misrepair_a1-b2'
 'Misrepair_a1-b1' 'Misrepair_a2-b1' 'Misrepair_a2-b2' 'NA' 'Repair'
 'Repair' 'Misrepair_a1-b2' 'Repair' 'NA' 'NA' 'Misrepair_a1-b2'
 'Misrepair_a2-b2' 'Misrepair_a2-b2' 'Repair' 'NA' 'Misrepair_a1-b2'
 'Misrepair_a2-b2' 'Misrepair_a2-b2' 'NA' 'NA' 'NA' 'NA' 'Misrepair_a2-b2'
 'Misrepair_a1-b2' 'Repair' 'NA' 'Misrepair_a2-b2' 'Repair'
 'Misrepair_a2-b1' 'Repair' 'NA' 'NA' 'Repair' 'NA' 'NA' 'Misrepair_a2-b2'
 'NA' 'NA' 'Misrepair_a1-b1' 'Repair' 'Misrepair_a2-b2' 'Repair' 'Repair'
 'Repair' 'Misrepair_a2-b1' 'NA' 'Misrepair_a1-b1' 'Repair' 'NA'
 'Misrepair_a1-b2' 'Repair' 'NA' 'NA' 'NA' 'Misrepair_a1-b1'
 'Misrepair_a1-b2' 'Repair' 'Misrepair_a1-b2' 'Misrepair_a2-b2' 'NA'
 'Repair' 'Repair' 'Misrepair_a2-b2' 'Repair' 'Repair' 'Misrepair_a1-b1'
 'Misrepair_a2-b1' 'Repair' 'NA' 'Repair' 'Repair' 'NA' 'Repair' 'Repair'
 'Misrepair_a2-b1' 'Misrepair_a1-b1' 'Misrepair_a2-b2' 'Repair' 'Repair'
 'Repair' 'Misrepair_a2-b1' 'Misrepair_a1-b1' 'Misrepair_a1-b2' 'Repair'
 'NA' 'Misrepair_a1-b2' 'Repair' 'NA' 'Repair' 'NA' 'NA' 'Repair'
 'Misrepair_a1-b1' 'Repair' 'Repair' 'Repair' 'Repair' 'Repair' 'NA'
 'Misrepair_a1-b2' 'Repair' 'NA' 'Repair' 'Repair' 'Repair'
 'Misrepair_a1-b1' 'Misrepair_a2-b1' 'Repair' 'Misrepair_a2-b1'
 'Misrepair_a1-b1' 'Misrepair_a1-b1' 'NA' 'Repair' 'Misrepair_a1-b1'
 'Misrepair_a1-b2' 'Repair' 'Misrepair_a1-b2' 'Misrepair_a1-b2' 'NA' 'NA'
 'NA' 'Misrepair_a2-b1' 'Repair' 'Misrepair_a1-b1' 'Misrepair_a1-b2'
 'Misrepair_a2-b2' 'NA' 'Misrepair_a1-b1' 'NA' 'Misrepair_a2-b1'
 'Misrepair_a1-b1' 'Misrepair_a2-b1' 'Repair' 'NA' 'NA' 'Misrepair_a2-b1'
 'NA' 'Repair' 'Misrepair_a2-b1' 'NA' 'Repair' 'NA' 'Misrepair_a1-b2' 'NA'
 'Repair' 'Misrepair_a1-b2' 'Repair' 'NA' 'Repair' 'Repair' 'NA' 'Repair'
 'Misrepair_a2-b1' 'Repair' 'Repair' 'Misrepair_a2-b2' 'Repair' 'Repair'
 'Repair' 'NA' 'Repair' 'Repair' 'Misrepair_a1-b2' 'Misrepair_a1-b1'
 'Misrepair_a1-b2' 'NA' 'NA' 'Misrepair_a1-b1' 'NA' 'Repair' 'Repair'
 'Misrepair_a2-b1' 'Repair' 'Repair' 'Repair' 'Misrepair_a1-b1' 'NA'
 'Repair' 'Repair' 'Misrepair_a1-b2' 'NA' 'NA' 'Repair' 'NA' 'NA'
 'Misrepair_a2-b1' 'Misrepair_a1-b2' 'Misrepair_a2-b1' 'Repair' 'NA'
 'Misrepair_a1-b1' 'NA' 'NA' 'Misrepair_a1-b1' 'NA' 'NA' 'Repair' 'Repair'
 'NA' 'NA' 'Repair' 'Repair' 'NA' 'Repair' 'Repair' 'NA' 'NA'
 'Misrepair_a2-b2' 'Repair' 'Misrepair_a1-b1' 'NA' 'NA' 'Repair'
 'Misrepair_a2-b1' 'Misrepair_a1-b1' 'Misrepair_a1-b2' 'NA' 'Repair'
 'Repair' 'Repair' 'Misrepair_a1-b2' 'Misrepair_a1-b2' 'Repair' 'NA'
 'Misrepair_a1-b2' 'Misrepair_a2-b1' 'NA' 'Misrepair_a2-b1' 'Repair' 'NA'
 'NA' 'Repair' 'NA' 'Repair' 'Misrepair_a2-b2' 'NA' 'Repair'
 'Misrepair_a1-b1' 'NA' 'Repair' 'Misrepair_a2-b2' 'Misrepair_a2-b1'
 'Misrepair_a1-b1' 'Misrepair_a2-b2' 'Repair' 'NA' 'Repair' 'Repair'
 'Misrepair_a1-b2' 'Misrepair_a2-b2' 'Misrepair_a2-b1' 'Misrepair_a1-b1'
 'Misrepair_a2-b2' 'NA' 'NA' 'Repair' 'NA' 'Repair' 'Repair'
 'Misrepair_a2-b2' 'Repair' 'Misrepair_a2-b2' 'NA' 'Repair'
 'Misrepair_a2-b1' 'Repair' 'Repair' 'Misrepair_a1-b1' 'Repair' 'Repair'
 'Misrepair_a1-b2' 'Repair' 'Repair' 'NA' 'Repair' 'Misrepair_a2-b1'
 'Misrepair_a2-b1' 'NA' 'NA' 'Misrepair_a1-b2' 'Repair' 'Repair' 'NA'
 'Repair' 'Repair' 'Misrepair_a1-b1' 'NA' 'NA' 'Misrepair_a2-b1' 'Repair'
 'Repair' 'NA' 'Repair' 'Repair' 'Misrepair_a2-b1' 'Repair'
 'Misrepair_a1-b1' 'Repair' 'NA' 'Repair' 'Misrepair_a2-b2'
 'Misrepair_a2-b2' 'Misrepair_a2-b2' 'NA' 'NA' 'NA' 'NA' 'Misrepair_a2-b1'
 'Misrepair_a2-b1' 'Repair' 'Repair' 'Misrepair_a2-b2' 'Misrepair_a2-b1'
 'NA' 'Misrepair_a1-b2' 'Misrepair_a1-b2' 'Misrepair_a2-b2' 'NA' 'NA'
 'Misrepair_a2-b1' 'Repair' 'Repair' 'Misrepair_a2-b2' 'Misrepair_a2-b1'
 'Misrepair_a1-b1' 'Misrepair_a2-b1' 'NA' 'Misrepair_a1-b1' 'Repair'
 'Misrepair_a2-b1' 'Repair' 'NA' 'Repair' 'Repair' 'Misrepair_a1-b2'
 'Repair' 'Repair' 'Repair' 'Repair' 'Misrepair_a1-b2' 'NA'
 'Misrepair_a2-b2' 'Misrepair_a1-b1' 'Misrepair_a2-b1' 'Repair'
 'Misrepair_a2-b2' 'Repair' 'Misrepair_a1-b1' 'Repair' 'Misrepair_a2-b2'
 'Misrepair_a1-b1' 'Repair' 'Misrepair_a2-b2' 'NA' 'NA' 'Misrepair_a1-b1'
 'Repair' 'Misrepair_a2-b2' 'Misrepair_a1-b1' 'NA' 'NA' 'NA' 'Repair'
 'Misrepair_a1-b2' 'Misrepair_a1-b1' 'Misrepair_a2-b1' 'Misrepair_a1-b1'
 'Misrepair_a2-b1' 'Misrepair_a1-b2' 'NA' 'Misrepair_a2-b1' 'NA'
 'Misrepair_a2-b2' 'Misrepair_a2-b1' 'Repair' 'Misrepair_a2-b1' 'NA'
 'Misrepair_a1-b2' 'Misrepair_a2-b2' 'Repair' 'NA' 'Repair'
 'Misrepair_a2-b1' 'Repair' 'Repair' 'NA' 'Repair' 'NA' 'NA' 'Repair'
 'Repair' 'Repair' 'NA' 'Misrepair_a1-b2' 'Misrepair_a1-b1'
 'Misrepair_a2-b1' 'Repair' 'Repair' 'Repair' 'Misrepair_a2-b2' 'Repair'
 'Misrepair_a1-b1' 'Misrepair_a2-b1' 'Repair' 'Misrepair_a2-b2' 'Repair'
 'Misrepair_a1-b1' 'NA' 'Misrepair_a1-b1' 'Repair' 'Repair'
 'Misrepair_a2-b1' 'NA' 'Misrepair_a1-b2' 'NA' 'NA' 'NA' 'Repair']","[2.7605e+01        nan        nan 1.5875e+01        nan 4.3735e+01
        nan        nan 3.4845e+01        nan 5.5425e+01 1.3425e+01
 4.2080e+01        nan        nan 1.7395e+01 1.4255e+01 4.3600e+00
 5.4925e+01        nan 5.9610e+01 3.7025e+01 8.0500e-01        nan
 5.4995e+01 2.1255e+01 4.5300e+00        nan 2.5945e+01        nan
 4.6200e+00 3.8240e+01 1.0930e+01        nan 1.2635e+01 1.2000e-01
 3.8550e+01 4.8770e+01 2.0080e+01 2.8850e+00 4.9055e+01 3.5000e-02
 4.9800e+00        nan        nan 2.7090e+01 2.1200e+00 3.8335e+01
 4.3950e+00 2.3545e+01        nan 1.4500e+00 4.7690e+01 1.0395e+01
 2.4360e+01 1.7315e+01 2.6880e+01 6.0650e+00 3.0520e+01 8.7500e-01
 4.0090e+01        nan 2.5840e+01 2.6050e+00 2.8550e+00        nan
 7.2000e-01 9.8500e-01 4.5820e+01 1.2590e+01        nan 7.1050e+00
        nan 3.5795e+01 3.4800e+00        nan        nan        nan
 4.1100e+00 6.4050e+00        nan 1.8230e+01 3.2300e+00 1.8170e+01
 4.6615e+01        nan 2.2600e+01 1.2605e+01 5.1600e+00 2.1300e+00
        nan        nan 2.3310e+01 3.2350e+00 3.1800e+00 1.1250e+00
        nan 2.6490e+01 3.1425e+01 1.1735e+01        nan        nan
        nan        nan 5.3065e+01 2.9020e+01 3.6050e+01        nan
 2.5440e+01 3.7550e+00 2.9150e+01 0.0000e+00        nan        nan
 5.6100e+00        nan        nan 3.0650e+01        nan        nan
 4.7000e-01 2.5350e+00 1.4870e+01 1.1250e+00 1.7150e+00 3.9200e+00
 1.0450e+00        nan 2.9470e+01 2.1950e+00        nan 5.8450e+00
 8.0000e-02        nan        nan        nan 5.6200e+00 3.9570e+01
 1.5500e-01 6.1100e+00 3.1260e+01        nan 3.3500e-01 1.0550e+01
 1.2385e+01 7.6350e+00 8.7000e-01 2.1695e+01 1.3855e+01 1.8685e+01
        nan 3.5395e+01 4.1750e+00        nan 5.1770e+01 2.0720e+01
 4.9285e+01 3.3245e+01 4.7285e+01 4.7050e+00 7.6500e-01 8.9700e+00
 2.0820e+01 4.0440e+01 5.0820e+01 1.6490e+01        nan 6.7100e+00
 5.3100e+00        nan 1.0435e+01        nan        nan 6.5150e+00
 9.6000e-01 1.0460e+01 5.6655e+01 5.7650e+00 1.9415e+01 1.8260e+01
        nan 2.8725e+01 1.6915e+01        nan 5.5000e-01 1.2100e+00
 8.9850e+00 5.7550e+00 5.2000e-01 2.0440e+01 1.8145e+01 2.3765e+01
 5.8835e+01        nan 5.6270e+01 5.8900e+00 2.5970e+01 2.9815e+01
 2.3975e+01 1.7800e+00        nan        nan        nan 4.0350e+01
 9.9450e+00 2.2735e+01 2.9720e+01 9.1850e+00        nan 6.0700e+00
        nan 2.8560e+01 8.8550e+00 1.7970e+01 6.5000e-02        nan
        nan 2.0595e+01        nan 1.0565e+01 1.2555e+01        nan
 1.0445e+01        nan 2.9825e+01        nan 1.9220e+01 2.3590e+01
 1.8300e+01        nan 5.1395e+01 1.0650e+00        nan 0.0000e+00
 1.6245e+01 1.9090e+01 3.6250e+00 5.2980e+01 1.0515e+01 1.1820e+01
 8.5050e+00        nan 2.7485e+01 6.7500e+00 9.3100e+00 6.2650e+00
 4.1640e+01        nan        nan 7.4350e+00        nan 1.6800e+00
 2.7685e+01 5.2250e+01 7.2900e+00 1.4705e+01 1.1170e+01 3.3625e+01
        nan 2.6450e+01 3.3330e+01 2.7405e+01        nan        nan
 7.3450e+00        nan        nan 1.4700e+00 7.2450e+00 2.0100e+01
 1.0305e+01        nan 7.3400e+00        nan        nan 2.6600e+00
        nan        nan 4.3765e+01 6.5500e-01        nan        nan
 2.2945e+01 2.4625e+01        nan 2.4830e+01 5.4250e+00        nan
        nan 4.6000e+00 1.0275e+01 2.3250e+00        nan        nan
 9.7000e-01 2.0520e+01 2.4980e+01 3.4510e+01        nan 1.6200e+01
 5.1855e+01 5.6300e+00 2.1785e+01 2.1620e+01 1.4615e+01        nan
 1.0255e+01 3.6265e+01        nan 1.1700e+00 3.1450e+00        nan
        nan 1.1510e+01        nan 1.8250e+00 5.2765e+01        nan
 1.8435e+01 5.5100e+00        nan 9.2500e+00 4.5920e+01 5.1820e+01
 2.2705e+01 4.2150e+00 3.2105e+01        nan 9.9700e+00 1.7100e+01
 4.6500e-01 5.2500e+00 3.0760e+01 1.4040e+01 3.1370e+01        nan
        nan 5.6450e+00        nan 3.6440e+01 2.7395e+01 3.3500e+00
 1.6460e+01 3.4170e+01        nan 1.2515e+01 1.0240e+01 1.7050e+00
 7.9500e+00 5.8155e+01 4.9000e-01 3.6655e+01 2.0620e+01 2.4610e+01
 3.3050e+00        nan 6.9500e-01 4.5805e+01 2.1830e+01        nan
        nan 1.3245e+01 3.3485e+01 1.1000e-01        nan 8.5000e-02
 1.5550e+00 7.9450e+00        nan        nan 3.5100e+00 1.2140e+01
 3.9850e+00        nan 2.9350e+00 1.1585e+01 1.3700e+01 4.9100e+01
 3.3800e+00 1.0855e+01        nan 2.4125e+01 3.4735e+01 5.2985e+01
 1.0495e+01        nan        nan        nan        nan 4.8650e+00
 1.5340e+01 5.6500e-01 5.9200e+00 9.1550e+00 2.7450e+00        nan
 5.7620e+01 4.1300e+00 2.4425e+01        nan        nan 4.6655e+01
 5.7870e+01 1.0550e+00 2.4210e+01 6.1500e+00 3.2295e+01 4.5600e+01
        nan 2.5150e+00 1.0595e+01 0.0000e+00 8.0500e+00        nan
 3.2420e+01 1.1635e+01 1.7450e+00 9.3650e+00 2.6700e+00 4.0210e+01
 3.1450e+00 1.9000e-01        nan 8.6850e+00 4.5000e-02 5.4950e+01
 2.6505e+01 9.6400e+00 1.9500e+00 2.9555e+01 2.9350e+01 4.0300e+01
 3.2940e+01 3.3000e+00 3.0660e+01        nan        nan 3.2895e+01
 1.2300e+00 5.7620e+01 1.9555e+01        nan        nan        nan
 1.2770e+01 3.5875e+01 1.0505e+01 5.8905e+01 4.6875e+01 1.9275e+01
 5.3715e+01        nan 4.6645e+01        nan 5.8170e+01 1.8260e+01
 4.9350e+00 7.4500e-01        nan 3.2285e+01 6.7700e+00 1.5525e+01
        nan 8.5550e+00 4.4755e+01 3.3195e+01 2.8280e+01        nan
 1.2900e+01        nan        nan 4.3895e+01 5.6700e+00 1.5010e+01
        nan 3.5310e+01 3.4400e+00 2.3100e+01 2.7895e+01 3.9185e+01
 5.4500e+00 5.5940e+01 5.0550e+00 4.9170e+01 5.5455e+01 5.6000e-01
 5.7350e+00 4.1000e+00 3.9015e+01        nan 3.5335e+01 2.9900e+00
 2.7750e+00 3.3495e+01        nan 1.6565e+01        nan        nan
        nan 3.0500e+01]",19.203636363636367,1.7264441395750356,0.05195094029097245,0.052665043563791855,"Counter({'Repair': 177, 'NA': 137, 'Misrepair_a2-b1': 52, 'Misrepair_a1-b1': 49, 'Misrepair_a1-b2': 43, 'Misrepair_a2-b2': 42})",0.48760330578512395,0.051420848546683266,1.7493112947658402,"[0.30729971        nan        nan 0.73766603        nan 0.25546714
        nan        nan 0.58238262        nan 0.38569456 0.65436285
 0.31444124        nan        nan 1.15452674 0.88945143 0.29104994
 0.36400621        nan 1.00473394 0.13100748 0.8847512         nan
 0.16101826 0.27608003 0.26378543        nan 0.26909207        nan
 0.64287775 0.16164079 0.24699519        nan 1.30687745 0.50524963
 0.92311209 0.36415016 0.74907348 0.92199098 0.25737607 1.2986581
 0.2115744         nan        nan 0.41965054 1.10850253 0.41821577
 0.50601235 0.47117507        nan 0.746903   1.17276541 0.36559045
 0.5981829  0.33681969 0.16962221 0.27164666 0.43259561 0.97660158
 0.28099408        nan 0.43825011 0.92077538 0.47483215        nan
 0.29747239 0.30344556 0.3391906  0.1693785         nan 0.26805494
        nan 0.0841992  0.58044464        nan        nan        nan
 0.95782435 0.23949615        nan 0.77524742 1.24531131 0.68868988
 0.47373925        nan 0.78794753 0.23142164 0.31805729 0.45688772
        nan        nan 0.27288564 0.77420922 1.14604535 0.60696374
        nan 0.24886622 0.3536557  0.72374727        nan        nan
        nan        nan 1.41988023 0.55811907 0.63156944        nan
 0.21694923 0.57228219 1.34008628 0.51095187        nan        nan
 0.48230911        nan        nan 0.28554762        nan        nan
 0.73771865 0.70210864 1.00369219 0.73415905 0.42715687 0.28348264
 0.564894          nan 0.19001589 1.08767359        nan 1.28096946
 0.63711887        nan        nan        nan 0.32445181 0.25127238
 0.4398574  0.71999949 0.36963753        nan 0.69376096 1.08781412
 0.34076851 1.0766853  1.30477705 0.57524222 0.41145885 0.29760853
        nan 2.04337843 1.42268493        nan 0.21229441 0.22568869
 0.96519104 0.32564267 0.20711322 0.48901373 0.64289317 0.27041493
 0.25793098 0.28262387 0.34152354 0.78317913        nan 0.66801269
 1.01339779        nan 0.21207918        nan        nan 0.67115633
 1.07983912 1.80031514 0.25069137 1.14226481 0.58869912 0.6873379
        nan 0.30408584 1.07827308        nan 0.59057659 0.48196911
 0.27672514 1.05380094 0.38826078 0.43805294 0.27244741 0.3713952
 0.71734344        nan 0.34972631 0.6119692  0.33211475 0.33291026
 0.15184896 0.7762427         nan        nan        nan 1.57690199
 0.21202928 0.99266051 0.47325755 1.38189001        nan 0.71703532
        nan 0.70810281 1.20866632 0.39456759 0.54187357        nan
        nan 0.48536508        nan 0.57032844 0.50888138        nan
 0.89991777        nan 0.5552983         nan 0.56672237 0.38671577
 0.53428717        nan 0.47206449 0.94168635        nan 0.78688939
 0.37661394 0.62244087 0.54103288 0.24689333 0.39524022 0.75623426
 0.30268601        nan 0.26634548 0.2355665  0.35596927 0.46790759
 0.81444432        nan        nan 0.33001673        nan 0.45313501
 0.46634761 0.44266187 0.50614202 0.53930991 0.39927873 0.16245553
        nan 0.15762568 0.51810448 1.29317187        nan        nan
 0.81531066        nan        nan 0.48283304 0.23011341 0.54830838
 1.07614326        nan 0.85379287        nan        nan 0.73260205
        nan        nan 0.3528811  0.70335531        nan        nan
 0.55387557 0.70291688        nan 0.71083238 0.43442049        nan
        nan 0.91787554 0.50837897 0.95105949        nan        nan
 1.5190801  0.62000363 0.9697318  0.68579056        nan 0.37667767
 0.82791571 0.57887312 0.33840371 0.35144241 1.12709382        nan
 1.28850052 0.25811486        nan 0.41414501 0.31928154        nan
        nan 0.19055083        nan 0.43804503 0.27290778        nan
 0.5869286  0.58827195        nan 0.56167211 0.421041   0.20863768
 0.11059235 0.71409885 0.39303054        nan 0.78398658 0.47799481
 1.38253428 1.84139826 0.28230582 0.78301105 0.27952816        nan
        nan 0.41022537        nan 0.24986088 0.39548348 0.94721487
 0.75864223 0.30205864        nan 0.30049018 0.31266138 1.09427417
 2.02393091 0.5085664  0.26464319 0.74154515 0.17833702 0.29182981
 1.23926911        nan 0.36583857 0.9674748  0.37676618        nan
        nan 0.53993393 0.50618867 0.24744976        nan 0.40258133
 1.12128137 0.5767228         nan        nan 0.78332381 1.36247798
 0.36767732        nan 2.14628382 0.64055526 0.43909951 0.24779266
 0.64638005 1.26777361        nan 0.31385422 0.13731861 0.48729039
 0.59074805        nan        nan        nan        nan 0.52079921
 1.10154427 0.99257242 0.94527172 0.84601868 0.23204001        nan
 0.14126664 0.47563119 1.13914477        nan        nan 0.29058629
 0.32959548 2.05790945 0.46954829 0.4822416  0.27157549 0.46564247
        nan 0.90915791 0.90207049 0.61675207 0.44868575        nan
 0.45809378 0.39649093 1.16722928 1.44951245 0.96610073 0.6780109
 1.00823256 0.47860457        nan 1.5909834  0.42227125 0.23128215
 0.25552777 0.34030225 0.80515722 0.40114267 0.33477791 0.29274243
 0.74050965 2.79608627 0.29544991        nan        nan 0.60553875
 1.38627206 0.67562206 0.47949982        nan        nan        nan
 1.37778491 0.22479248 0.98492734 0.96247196 0.51077894 0.23820943
 0.31915281        nan 0.27373279        nan 0.26385879 0.86231279
 0.30768304 0.72467396        nan 0.86250728 0.41642959 0.5514851
        nan 0.28383382 0.39138887 0.21203131 0.43996656        nan
 0.38199114        nan        nan 0.35815806 0.32850195 1.17620446
        nan 0.57293592 2.30650884 0.36805922 0.24627784 0.53051403
 0.77307717 0.4992141  0.53408557 0.23146462 1.22686374 1.09502035
 0.40433063 0.27963578 0.33759722        nan 0.35988901 0.6830072
 0.95109945 0.3195877         nan 0.51866813        nan        nan
        nan 0.32406149]",0.614966966259896,0.04112598747466584
