experimentSetID,numMonomers,dim,b,Nc,keepCL,diffusionConstant,numRealisations,dt,dt_relax,excludedVolumeCutOff,waitingSteps,numMaxSteps,encounterDistance,genomicDistance,Nb,Nc_inDamageFoci,iterationsNumber,events,FETs,meanFET,halfCI_FET,expFit_Amplitude,expFit_Rate,eventsCounter,repair_probability,repair_CIhalflength,mean_removedCLs,MSRG_atEncounter,Ensemble_MSRG
0_0,100,3,0.2,3,True,0.008,250,0.047799999999999995,0.01,0,250,12000,0.13841988477277334,10,2,3,250,"['Repair' 'Misrepair_a1-b1' 'Repair' 'Misrepair_a2-b2' 'Misrepair_a2-b1'
 'Misrepair_a2-b1' 'Misrepair_a1-b2' 'Repair' 'Misrepair_a2-b2'
 'Misrepair_a1-b2' 'Repair' 'Misrepair_a2-b2' 'Repair' 'Repair'
 'Misrepair_a1-b1' 'Misrepair_a2-b2' 'Misrepair_a1-b1' 'Misrepair_a1-b1'
 'Repair' 'Repair' 'Misrepair_a2-b1' 'Repair' 'Repair' 'Repair'
 'Misrepair_a1-b1' 'Misrepair_a2-b1' 'Misrepair_a1-b1' 'Repair' 'Repair'
 'Repair' 'Misrepair_a2-b1' 'Repair' 'Misrepair_a2-b2' 'Misrepair_a2-b2'
 'Misrepair_a2-b2' 'Repair' 'Repair' 'Misrepair_a2-b1' 'Repair'
 'Misrepair_a1-b1' 'Misrepair_a1-b2' 'Repair' 'Repair' 'Repair'
 'Misrepair_a2-b2' 'Repair' 'Repair' 'Misrepair_a2-b2' 'Misrepair_a2-b1'
 'Misrepair_a2-b2' 'Repair' 'Misrepair_a2-b1' 'Misrepair_a2-b1' 'Repair'
 'Misrepair_a2-b2' 'Misrepair_a2-b1' 'Misrepair_a2-b1' 'Misrepair_a2-b1'
 'Misrepair_a1-b2' 'Misrepair_a1-b1' 'Repair' 'Misrepair_a1-b1'
 'Misrepair_a1-b1' 'Repair' 'Repair' 'Repair' 'Misrepair_a1-b2'
 'Misrepair_a2-b1' 'Repair' 'Misrepair_a2-b2' 'Misrepair_a1-b2'
 'Misrepair_a2-b2' 'Misrepair_a2-b2' 'Repair' 'Misrepair_a2-b1'
 'Misrepair_a2-b2' 'Misrepair_a1-b2' 'Repair' 'Misrepair_a1-b1'
 'Misrepair_a1-b1' 'Repair' 'Repair' 'Repair' 'Repair' 'Repair' 'Repair'
 'Repair' 'Repair' 'Misrepair_a1-b2' 'Repair' 'Misrepair_a2-b1'
 'Misrepair_a2-b2' 'Misrepair_a2-b1' 'Misrepair_a2-b1' 'Misrepair_a2-b1'
 'Misrepair_a2-b1' 'Repair' 'Misrepair_a2-b1' 'Misrepair_a2-b1'
 'Misrepair_a1-b1' 'Repair' 'Misrepair_a1-b1' 'Misrepair_a1-b2'
 'Misrepair_a1-b1' 'Repair' 'Misrepair_a1-b2' 'Repair' 'Repair'
 'Misrepair_a1-b2' 'Repair' 'Misrepair_a2-b1' 'Misrepair_a2-b1' 'Repair'
 'Misrepair_a1-b2' 'Repair' 'Misrepair_a1-b2' 'Misrepair_a2-b1' 'Repair'
 'Misrepair_a2-b2' 'Misrepair_a1-b2' 'Misrepair_a1-b1' 'Repair' 'Repair'
 'Repair' 'Repair' 'Misrepair_a2-b1' 'Repair' 'Repair' 'Repair'
 'Misrepair_a1-b2' 'Repair' 'Repair' 'Misrepair_a2-b2' 'Repair' 'Repair'
 'Repair' 'Misrepair_a2-b1' 'Repair' 'Repair' 'Misrepair_a1-b2'
 'Misrepair_a2-b2' 'Misrepair_a2-b1' 'Repair' 'Repair' 'Repair' 'Repair'
 'Repair' 'Misrepair_a1-b1' 'Misrepair_a2-b2' 'Misrepair_a2-b1' 'Repair'
 'Misrepair_a2-b2' 'Repair' 'Repair' 'Misrepair_a1-b2' 'Misrepair_a2-b1'
 'Repair' 'Misrepair_a1-b1' 'Misrepair_a1-b1' 'Misrepair_a1-b2'
 'Misrepair_a1-b1' 'Repair' 'Misrepair_a1-b1' 'Misrepair_a2-b1'
 'Misrepair_a1-b1' 'Repair' 'Misrepair_a2-b1' 'Repair' 'Misrepair_a1-b1'
 'Repair' 'Misrepair_a1-b2' 'Misrepair_a1-b1' 'Misrepair_a1-b1' 'Repair'
 'Repair' 'Misrepair_a2-b1' 'Misrepair_a2-b1' 'Repair' 'Repair'
 'Misrepair_a2-b2' 'Repair' 'Repair' 'Repair' 'Repair' 'Misrepair_a2-b2'
 'Misrepair_a1-b1' 'Misrepair_a2-b1' 'Repair' 'Misrepair_a1-b1'
 'Misrepair_a1-b1' 'Misrepair_a1-b2' 'Misrepair_a2-b1' 'Misrepair_a2-b1'
 'Misrepair_a2-b2' 'Misrepair_a1-b1' 'Repair' 'Misrepair_a1-b2'
 'Misrepair_a2-b1' 'Repair' 'Misrepair_a2-b2' 'Misrepair_a1-b2'
 'Misrepair_a1-b1' 'Repair' 'Misrepair_a1-b2' 'Misrepair_a2-b1'
 'Misrepair_a2-b2' 'Misrepair_a1-b1' 'Misrepair_a2-b1' 'Misrepair_a1-b1'
 'Repair' 'Misrepair_a1-b1' 'Misrepair_a2-b1' 'Repair' 'Repair'
 'Misrepair_a1-b2' 'Repair' 'Misrepair_a1-b1' 'Repair' 'Repair' 'Repair'
 'Repair' 'Repair' 'Misrepair_a2-b1' 'Misrepair_a1-b2' 'Misrepair_a2-b1'
 'Misrepair_a2-b1' 'Repair' 'Repair' 'Repair' 'Misrepair_a2-b2'
 'Misrepair_a2-b2' 'Repair' 'Misrepair_a2-b1' 'Misrepair_a1-b1' 'Repair'
 'Misrepair_a2-b1' 'Misrepair_a1-b1' 'Misrepair_a2-b1' 'Repair'
 'Misrepair_a2-b1' 'Misrepair_a2-b1' 'Repair' 'Misrepair_a1-b1' 'Repair'
 'Repair' 'Misrepair_a2-b2' 'Misrepair_a2-b2' 'Misrepair_a2-b1' 'Repair'
 'Misrepair_a1-b2']","[3.011400e+00 3.346000e-01 5.401400e+00 3.078320e+01 2.533400e+00
 9.082000e-01 0.000000e+00 3.030520e+01 1.912000e+01 9.846800e+00
 5.736000e-01 8.126000e-01 4.780000e-02 1.405320e+01 5.975000e+00
 4.110800e+00 1.395760e+01 1.242800e+00 0.000000e+00 1.797280e+01
 1.529600e+00 5.258000e-01 0.000000e+00 0.000000e+00 8.747400e+00
 1.577400e+00 1.577400e+00 4.063000e+00 8.604000e-01 1.003800e+00
 5.449200e+00 9.560000e-02 1.486580e+01 1.108960e+01 2.476040e+01
 8.604000e-01 2.600320e+01 2.629000e+00 0.000000e+00 3.107000e+00
 1.959800e+00 5.401400e+00 5.449200e+00 8.126000e-01 2.533400e+00
 3.537200e+00 1.414880e+01 2.084080e+01 4.780000e-01 6.357400e+00
 1.195000e+00 1.161540e+01 9.560000e-02 3.346000e-01 4.110800e+00
 2.151000e+00 0.000000e+00 1.311154e+02 6.739800e+00 1.434000e-01
 1.113740e+01 9.368800e+00 1.405320e+01 4.302000e-01 3.346000e+00
 4.349800e+00 6.070600e+00 1.414880e+01 3.585000e+00 2.485600e+00
 2.007600e+00 1.496140e+01 7.170000e+00 5.305800e+00 0.000000e+00
 3.728400e+00 1.099400e+00 1.912000e+00 0.000000e+00 0.000000e+00
 0.000000e+00 0.000000e+00 1.434000e-01 2.151000e+00 2.868000e-01
 0.000000e+00 5.544800e+00 9.560000e-02 3.824000e-01 1.682560e+01
 0.000000e+00 1.051600e+00 1.768600e+00 1.051600e+01 1.591740e+01
 6.214000e-01 1.897660e+01 0.000000e+00 3.150020e+01 4.302000e-01
 0.000000e+00 7.217800e+00 4.780000e-02 1.434000e+00 2.963600e+00
 1.434000e+01 1.912000e-01 1.481800e+00 0.000000e+00 5.927200e+00
 4.211180e+01 3.824000e-01 5.019000e+00 9.273200e+00 5.497000e+00
 2.390000e+00 6.113620e+01 1.768600e+00 5.965440e+01 1.586960e+01
 9.607800e+00 1.625200e+00 2.868000e-01 6.453000e+00 5.592600e+00
 7.504600e+00 1.386200e+00 0.000000e+00 1.912000e-01 5.736000e-01
 5.736000e-01 4.780000e-02 1.003800e+00 9.560000e-02 4.397600e+00
 2.213140e+01 4.206400e+00 4.780000e-02 6.433880e+01 0.000000e+00
 5.998900e+01 2.868000e-01 7.170000e-01 2.155780e+01 1.959800e+00
 1.338400e+00 3.967400e+00 4.172940e+01 6.118400e+00 2.246600e+00
 8.221600e+01 1.529600e+00 7.170000e+00 2.007600e+00 8.126000e+00
 1.085060e+01 4.780000e-02 0.000000e+00 3.346000e+01 4.302000e+00
 2.772400e+00 0.000000e+00 2.820200e+00 2.332640e+01 8.551420e+01
 4.780000e-02 2.614660e+01 4.780000e-01 3.919600e+00 3.824000e-01
 0.000000e+00 1.505700e+01 9.560000e-01 1.491360e+01 1.625200e+00
 2.413900e+01 2.265720e+01 4.569680e+01 2.824980e+01 4.302000e-01
 2.868000e-01 0.000000e+00 3.346000e-01 2.007600e+00 8.986400e+00
 1.792500e+01 4.780000e-01 4.302000e-01 1.849860e+01 2.237040e+01
 2.390000e-01 1.271480e+01 4.995100e+01 4.904280e+01 1.099400e+00
 3.824000e-01 8.604000e-01 1.577400e+00 5.736000e-01 1.037260e+01
 7.026600e+00 1.658660e+01 6.931000e+00 1.338400e+00 0.000000e+00
 4.019980e+01 5.736000e-01 0.000000e+00 1.104180e+01 7.217800e+00
 1.673000e+01 0.000000e+00 7.170000e-01 9.082000e+00 0.000000e+00
 4.780000e-01 2.437800e+00 1.629980e+01 2.246600e+00 4.302000e-01
 2.390000e-01 2.103200e+00 6.644200e+00 1.099400e+00 0.000000e+00
 1.912000e-01 0.000000e+00 2.915800e+00 4.780000e-02 8.604000e-01
 2.390000e+00 2.868000e+00 1.802060e+01 9.846800e+00 0.000000e+00
 3.847900e+01 5.736000e-01 9.560000e-02 4.349800e+00 2.891900e+01
 1.180660e+01 9.894600e+00 4.780000e-02 0.000000e+00 0.000000e+00
 0.000000e+00 7.265600e+00 4.110800e+00 4.780000e-02 7.409000e+00]",8.613368799999998,1.9474518140307073,0.3540236174918319,0.45068550926999873,"Counter({'Repair': 108, 'Misrepair_a2-b1': 49, 'Misrepair_a1-b1': 37, 'Misrepair_a2-b2': 30, 'Misrepair_a1-b2': 26})",0.432,0.061404769899414166,0.0,"[0.36431881 1.56547333 0.5967055  0.28574272 1.71760649 0.69940808
 1.06933297 0.34579404 0.47991035 0.57954744 0.57021976 2.19336725
 0.75327477 1.0571939  1.84212853 1.26184589 0.37707076 0.44371267
 1.06510631 0.68572218 0.90288872 0.77045535 1.49507787 0.3985446
 0.47500221 1.05861596 0.2457137  1.15655249 0.64826089 1.91940561
 1.50945965 0.75670763 0.80856144 0.91887075 0.41985179 0.63215381
 1.1412264  0.77558327 0.31707318 0.88474915 0.51894129 0.83417038
 0.97872631 0.83802215 0.51419271 3.25223277 1.36348306 1.59527592
 1.32848454 0.96770824 1.33409333 0.50804529 1.34315723 0.73126424
 1.29046802 1.19890239 1.57708968 0.42181815 0.35915574 2.01144428
 0.82686842 0.80361926 0.65937016 0.73326699 0.90038518 0.80570114
 0.48883947 0.84580811 0.42835164 0.39597627 2.76317475 0.94412591
 0.37773796 2.78722608 0.56555945 1.25629244 1.21676743 0.58819953
 0.59409866 1.53799513 1.54460215 0.84809873 3.10331847 2.1526725
 0.95001961 0.86152881 1.69640938 0.73400814 0.43461989 0.40336455
 0.6820865  1.98126987 0.97171428 0.44094207 0.89472297 1.01626205
 0.69563826 1.33728655 0.92138176 0.62882622 1.18332166 0.72674026
 0.67113225 0.44032396 2.05256048 1.53472259 1.71564258 0.61847371
 1.25796593 1.03160272 0.62553667 0.85709419 1.83718674 0.51492037
 1.89971111 0.86990397 2.15989471 0.49937281 0.29872691 0.85087987
 1.35879405 0.90690305 0.7205626  1.74930697 1.31185427 1.65530029
 1.4612637  1.01011304 0.96146668 0.66882461 0.49258551 0.41553862
 0.97290614 0.66554997 1.21676409 1.04790464 2.79764971 0.45711179
 0.46837942 0.78355482 0.27266381 1.65566085 0.98976576 0.59574776
 1.44512205 2.12079726 0.69291301 0.86692497 0.94310585 0.44172545
 0.28667799 1.40733095 2.28046652 0.74742269 1.32771664 0.86201048
 0.56053071 0.82494522 1.59496992 0.74123131 0.40340182 0.62945773
 0.79908306 0.70628171 0.42452128 0.70338084 0.27099428 0.87926311
 1.0489979  0.85923216 0.69122322 0.94245049 0.86410191 1.58449083
 1.21681857 0.36377154 0.74738599 0.73930372 0.49598244 1.26294676
 0.78428518 2.19539096 0.7341754  1.41106926 0.89336411 0.44420488
 1.27021229 0.46801095 0.60860509 0.83522762 0.66682743 1.30964923
 0.44137251 0.2992366  0.64091923 2.15903627 0.78625845 0.32951894
 0.77491637 1.46474519 2.79004148 1.02917814 1.46006399 0.70260227
 0.54760598 0.56790571 1.05000874 1.25282372 0.71224644 0.86674357
 0.49867135 1.63544173 0.28272663 0.5826163  1.57347504 0.7242396
 2.42332555 0.54155288 1.1160564  0.4036172  1.71596908 0.58893611
 0.6929485  0.96703895 1.71015732 0.51145336 0.59548148 0.50462879
 1.13170635 0.85228991 0.5654805  0.88634048 1.37076545 0.82728576
 0.91484533 0.91549123 0.76916438 1.0246615  1.25161042 1.4588622
 1.13711409 0.43699766 0.20682201 0.48176409 0.47079988 0.39295969
 0.80760153 1.04829872 3.31415905 0.58005284]",0.9857662803248258
0_1,100,3,0.2,6,True,0.008,250,0.033499999999999995,0.01,0,250,12000,0.11597505049066571,10,2,3,250,"['Repair' 'Misrepair_a2-b2' 'Misrepair_a2-b2' 'Misrepair_a1-b1' 'Repair'
 'Misrepair_a2-b1' 'Repair' 'Repair' 'Repair' 'Repair' 'Misrepair_a1-b1'
 'Repair' 'Repair' 'Repair' 'Misrepair_a1-b1' 'Misrepair_a2-b2' 'Repair'
 'Misrepair_a2-b1' 'Misrepair_a1-b1' 'Misrepair_a1-b1' 'Misrepair_a1-b2'
 'Misrepair_a1-b1' 'Misrepair_a2-b1' 'Misrepair_a2-b1' 'Repair'
 'Misrepair_a2-b1' 'Repair' 'Misrepair_a2-b2' 'Misrepair_a2-b1'
 'Misrepair_a1-b1' 'Repair' 'Misrepair_a2-b2' 'Repair' 'Repair'
 'Misrepair_a2-b1' 'Misrepair_a1-b1' 'Repair' 'Misrepair_a2-b2'
 'Misrepair_a2-b1' 'Repair' 'Misrepair_a2-b1' 'Misrepair_a1-b1'
 'Misrepair_a2-b2' 'Misrepair_a2-b2' 'Repair' 'Repair' 'Misrepair_a2-b1'
 'Repair' 'Misrepair_a2-b1' 'Misrepair_a2-b1' 'Misrepair_a2-b2'
 'Misrepair_a2-b1' 'Misrepair_a1-b2' 'Misrepair_a1-b1' 'Misrepair_a1-b2'
 'Misrepair_a1-b1' 'Repair' 'Misrepair_a2-b1' 'Repair' 'Misrepair_a2-b2'
 'Repair' 'Misrepair_a1-b1' 'Repair' 'Repair' 'Misrepair_a2-b2' 'Repair'
 'Misrepair_a1-b1' 'Misrepair_a2-b1' 'Repair' 'Misrepair_a2-b1'
 'Misrepair_a1-b1' 'Repair' 'Misrepair_a2-b1' 'Repair' 'Misrepair_a2-b1'
 'Misrepair_a2-b2' 'Misrepair_a2-b2' 'Repair' 'Misrepair_a1-b2'
 'Misrepair_a2-b1' 'Misrepair_a2-b1' 'Repair' 'Repair' 'Repair'
 'Misrepair_a2-b1' 'Repair' 'Misrepair_a2-b1' 'Repair' 'Repair' 'Repair'
 'Misrepair_a2-b2' 'Repair' 'Misrepair_a1-b1' 'Misrepair_a1-b2'
 'Misrepair_a2-b1' 'Misrepair_a2-b2' 'Misrepair_a2-b2' 'Misrepair_a2-b1'
 'Misrepair_a1-b2' 'Repair' 'Misrepair_a2-b1' 'Repair' 'Misrepair_a1-b2'
 'Repair' 'Repair' 'Misrepair_a2-b1' 'Repair' 'Repair' 'Repair'
 'Misrepair_a1-b2' 'Misrepair_a1-b1' 'Misrepair_a1-b1' 'Misrepair_a2-b1'
 'Misrepair_a1-b1' 'Repair' 'Misrepair_a2-b2' 'Repair' 'Misrepair_a2-b2'
 'Misrepair_a2-b2' 'Repair' 'Repair' 'Misrepair_a2-b1' 'Repair' 'Repair'
 'Repair' 'Repair' 'Misrepair_a2-b1' 'Repair' 'Repair' 'Misrepair_a2-b1'
 'Misrepair_a2-b1' 'Repair' 'Misrepair_a1-b2' 'Misrepair_a2-b2'
 'Misrepair_a2-b1' 'Repair' 'Repair' 'Misrepair_a2-b2' 'Repair'
 'Misrepair_a2-b1' 'Repair' 'Misrepair_a1-b2' 'Repair' 'Misrepair_a1-b1'
 'Misrepair_a2-b2' 'Misrepair_a2-b1' 'Misrepair_a1-b1' 'Repair'
 'Misrepair_a1-b1' 'Misrepair_a2-b1' 'Misrepair_a1-b1' 'Repair'
 'Misrepair_a1-b1' 'Misrepair_a2-b1' 'Misrepair_a1-b1' 'Misrepair_a2-b1'
 'Misrepair_a2-b2' 'Misrepair_a2-b2' 'Misrepair_a2-b1' 'Repair' 'Repair'
 'Repair' 'Misrepair_a1-b1' 'Misrepair_a1-b2' 'Misrepair_a2-b2'
 'Misrepair_a2-b2' 'Misrepair_a2-b2' 'Misrepair_a1-b2' 'Repair'
 'Misrepair_a2-b1' 'Misrepair_a1-b1' 'Misrepair_a1-b1' 'Misrepair_a2-b2'
 'Repair' 'Misrepair_a1-b2' 'Repair' 'Misrepair_a1-b2' 'Misrepair_a2-b2'
 'Misrepair_a1-b2' 'Repair' 'Misrepair_a2-b1' 'Misrepair_a1-b1' 'Repair'
 'Repair' 'Misrepair_a2-b1' 'Repair' 'Misrepair_a2-b1' 'Repair' 'Repair'
 'Repair' 'Repair' 'Misrepair_a1-b1' 'Repair' 'Repair' 'Repair'
 'Misrepair_a2-b1' 'Misrepair_a1-b1' 'Misrepair_a1-b1' 'Repair' 'Repair'
 'Misrepair_a1-b2' 'Misrepair_a1-b2' 'Repair' 'Misrepair_a1-b2'
 'Misrepair_a2-b1' 'Misrepair_a2-b1' 'Misrepair_a2-b1' 'Repair'
 'Misrepair_a1-b2' 'Misrepair_a2-b1' 'Misrepair_a2-b2' 'Misrepair_a2-b2'
 'Repair' 'Repair' 'Misrepair_a1-b1' 'Misrepair_a1-b1' 'Misrepair_a1-b1'
 'Misrepair_a1-b1' 'Misrepair_a1-b2' 'Repair' 'Misrepair_a2-b1'
 'Misrepair_a1-b1' 'Repair' 'Misrepair_a2-b1' 'Repair' 'Repair'
 'Misrepair_a2-b1' 'Repair' 'Repair' 'Repair' 'Misrepair_a2-b1' 'Repair'
 'Repair' 'Misrepair_a1-b1' 'Misrepair_a2-b1' 'Repair' 'Repair' 'Repair'
 'Repair' 'Misrepair_a1-b1' 'Misrepair_a1-b2' 'Repair' 'Misrepair_a2-b1'
 'Repair' 'Misrepair_a2-b1' 'Repair' 'Misrepair_a1-b2' 'Repair'
 'Misrepair_a1-b2' 'Misrepair_a1-b2']","[6.934500e+00 6.365000e+00 1.407000e+00 0.000000e+00 1.206000e+01
 6.700000e+00 1.005000e+00 1.273000e+00 4.455500e+00 6.700000e-02
 2.479000e+00 1.440500e+00 9.045000e-01 6.030000e+00 7.035000e-01
 2.512500e+00 2.244500e+00 4.154000e+00 0.000000e+00 1.105500e+00
 4.254500e+00 6.190800e+01 2.800600e+01 1.273000e+01 1.206000e+00
 6.365000e-01 5.527500e+00 5.460500e+00 3.551000e+00 2.881000e+00
 1.785550e+01 1.574500e+00 1.564450e+01 8.006500e+00 1.097125e+02
 4.535900e+01 2.680000e+00 1.474000e+00 1.383550e+01 3.192550e+01
 0.000000e+00 1.524250e+01 2.448850e+01 9.045000e-01 8.040000e-01
 1.202650e+01 7.604500e+00 5.695000e+00 5.651450e+01 1.407000e+01
 2.422050e+01 4.448800e+01 1.906150e+01 5.360000e-01 6.733500e+00
 5.128850e+01 2.010000e-01 1.775500e+00 8.040000e-01 0.000000e+00
 4.020000e-01 4.154000e+00 9.078500e+00 1.440500e+00 1.239500e+00
 0.000000e+00 1.139000e+00 0.000000e+00 7.671500e+00 1.976500e+00
 2.140650e+01 1.005000e-01 5.393500e+00 2.686700e+01 2.646500e+00
 2.445500e+00 3.487350e+01 4.556000e+00 2.475650e+01 0.000000e+00
 2.576150e+01 1.172500e+00 1.219400e+01 4.120500e+00 0.000000e+00
 1.976500e+00 6.348250e+01 2.479000e+00 4.824000e+00 2.043500e+01
 2.010000e+00 0.000000e+00 2.107150e+01 3.015000e+00 1.206000e+00
 2.070300e+01 1.839150e+01 2.613000e+00 2.680000e+00 1.708500e+00
 1.028450e+01 2.546000e+00 2.278000e+00 7.755250e+01 2.680000e-01
 1.139000e+00 2.010000e+00 1.005000e-01 8.006500e+00 2.412000e+00
 2.847500e+00 3.383500e+00 1.922900e+01 0.000000e+00 1.340000e-01
 5.226000e+01 4.120500e+00 8.944500e+00 4.355000e+00 9.112000e+00
 4.891000e+00 7.205850e+01 4.589500e+00 6.030000e-01 2.814000e+01
 1.276350e+01 2.736950e+01 9.279500e+00 0.000000e+00 7.705000e+00
 3.517500e+00 1.340000e-01 5.393500e+00 1.209350e+01 4.087000e+00
 1.038500e+00 1.306500e+00 3.165750e+01 5.360000e+00 2.984850e+01
 1.432460e+02 2.445500e+00 6.432000e+00 2.787200e+01 3.216000e+00
 0.000000e+00 3.896050e+01 4.355000e-01 0.000000e+00 5.025000e-01
 1.340000e-01 6.532500e+00 8.073500e+00 0.000000e+00 9.966250e+01
 6.700000e-02 2.093750e+01 8.475500e+00 1.463950e+01 4.723500e+00
 9.045000e-01 1.018400e+01 0.000000e+00 7.035000e-01 2.214350e+01
 6.700000e-02 1.005000e-01 1.185900e+01 1.005000e-01 3.256200e+01
 8.375000e-01 2.914500e+00 5.695000e-01 0.000000e+00 1.005000e-01
 4.355000e-01 3.460550e+01 3.015000e+00 1.675000e-01 2.160750e+01
 1.408675e+02 2.576150e+01 7.336500e+00 0.000000e+00 2.891050e+01
 2.345000e-01 1.551050e+01 8.308000e+00 1.775500e+01 1.005000e-01
 0.000000e+00 3.738600e+01 7.035000e+00 6.700000e-01 2.351700e+01
 1.139000e+00 5.829000e+00 1.182550e+01 3.149000e+00 2.278000e+00
 0.000000e+00 4.656500e+00 1.045200e+01 1.185900e+01 2.948000e+00
 3.350000e-02 6.522450e+01 3.752000e+00 5.695000e-01 2.907800e+01
 7.035000e-01 3.051850e+01 3.195900e+01 0.000000e+00 2.549350e+01
 1.407000e+00 2.680000e-01 6.700000e-02 0.000000e+00 1.474000e+00
 4.020000e-01 0.000000e+00 3.986500e+00 1.909500e+00 2.010000e+00
 7.370000e-01 2.345000e-01 4.020000e-01 9.045000e-01 1.912850e+01
 8.344850e+01 6.700000e-01 3.350000e-01 1.273000e+00 1.326600e+01
 6.700000e-02 3.283000e+00 1.038500e+00 1.675000e+01 1.283050e+01
 3.725200e+01 0.000000e+00 5.755300e+01 1.685050e+01 7.906000e+00
 1.876000e+00 1.005000e+00 2.814000e+00 7.370000e-01 4.958000e+00]",11.745099999999999,2.5735098529227214,0.23586075137749893,0.29934334923981637,"Counter({'Repair': 103, 'Misrepair_a2-b1': 54, 'Misrepair_a1-b1': 38, 'Misrepair_a2-b2': 31, 'Misrepair_a1-b2': 24})",0.412,0.0610131346383711,0.0,"[0.41836888 0.96933002 0.60460531 1.82710466 0.66900445 0.58829105
 0.80498369 0.53295252 0.61123372 0.99075517 1.16698854 0.30350224
 1.63166406 0.54016646 1.16393261 0.63203574 1.43402157 0.6814264
 1.91496935 0.6361224  1.16087934 0.44711951 0.87656048 2.11640072
 0.67012551 1.32875912 1.88855926 0.54948742 0.63748846 1.10751287
 1.28154336 0.6179427  0.26913768 0.32694924 0.68789599 0.44012323
 0.27282404 0.43665468 0.4214253  0.37357663 0.64357353 0.64047912
 0.37799419 0.52175689 1.70379683 0.2984548  0.23467655 1.64422946
 0.10374785 0.86468177 0.40362746 0.33275184 0.71579121 1.49882147
 0.72877341 0.32531449 0.54971459 0.48983958 1.04349615 0.53600888
 1.10264541 0.74703316 1.12931475 0.43952971 1.90215927 2.44398622
 0.62874138 0.75698501 1.0358679  1.06702779 0.33054114 0.98064845
 0.4716748  0.92721262 1.59017046 1.30701639 0.73929258 0.65407626
 1.23814386 0.69008156 0.64903643 0.33866544 0.43208736 0.64270286
 0.49608986 0.69806667 0.75419343 0.32790973 0.6653297  0.58408553
 0.49021601 0.93941459 0.28423451 0.9200914  1.45573642 0.96838755
 0.44915125 0.38648344 0.42298097 1.01314892 0.27527899 0.47847296
 1.1845633  0.46181713 1.25045342 0.45885085 1.2274616  0.89386208
 0.79639716 0.29783614 0.7878356  1.04035153 0.45495646 1.59462056
 1.38938531 0.43765186 3.44161774 0.40542433 0.96208818 0.49920528
 0.83996619 0.43589966 0.62344283 0.64040214 0.44307221 0.98231444
 0.65324323 1.44929644 0.66439427 1.1975552  2.50060223 0.71391851
 0.49216232 0.42632085 0.36076597 0.85651981 0.71267458 0.55289044
 1.54691574 0.71547101 0.82492591 1.04697942 0.47096141 0.76503669
 0.78903331 1.87188393 0.92342728 1.26379996 1.49419908 1.68126398
 0.33503179 0.561101   0.33761015 1.05103125 0.50077126 0.49107636
 1.3098863  0.41520553 0.6881094  0.47558807 1.37925113 0.47855402
 0.86702726 0.81990201 0.41371634 1.07541756 0.96471648 1.04246627
 0.38835811 0.4259491  0.86004299 0.42536881 0.84545863 0.52539793
 1.01844549 0.50882025 0.22996814 0.51346571 0.62133815 0.98551181
 0.70664523 0.26405251 0.38076879 1.35231618 0.33157193 1.64864015
 0.24244028 0.79651766 0.20386589 1.02333137 2.46107713 0.43681869
 0.37626861 0.36405432 0.86694078 0.51534257 1.1645867  1.99672797
 1.96176189 0.54652348 0.22729251 0.55078097 0.23798834 0.85768161
 0.35479835 0.50162541 0.54710816 0.68094143 0.51957731 0.27779883
 1.57684533 0.29626558 0.22827319 2.63880427 2.32040196 0.5201172
 1.2418786  0.66531303 0.51645483 0.32321515 1.38083926 0.53810428
 0.457227   0.27736557 0.57384014 1.35137441 0.72485128 0.79316678
 1.3230617  0.3364473  0.74276669 1.48072673 0.91506713 0.47909415
 0.77281487 0.58770645 0.56502604 1.52457247 0.49754033 0.55162394
 0.61563173 0.96604915 0.24251746 1.12272577 0.71713119 1.32684209
 1.40965004 0.96025729 0.52245183 0.53156373]",0.8185344920720024
