experimentSetID,numMonomers,dim,b,Nc,keepCL,diffusionConstant,numRealisations,dt,dt_relax,numSteps,excludedVolumeCutOff,waitingSteps,encounterDistance,genomicDistance,Nb,Nc_inDamageFoci,iterationsNumber,polymerMSD,A1_MSD,A2_MSD,B1_MSD,B2_MSD,polymerAlpha,A1_Alpha,A2_Alpha,B1_Alpha,B2_Alpha,polymer_MSDamplitude,A1_MSDamplitude,A2_MSDamplitude,B1_MSDamplitude,B2_MSDamplitude
0_0,100,3,0.2,10,False,0.008,10,0.005,0.01,12000,0,805,0.05,2,2,2,10,"[2.37434717e-04 4.88532028e-04 7.39033734e-04 ... 6.81870667e-01
 6.82534491e-01 6.82397660e-01]","[1.63771692e-04 2.93830264e-04 8.53269090e-04 ... 5.82823321e-01
 5.82455596e-01 5.79051695e-01]","[2.48808247e-04 4.22475898e-04 5.68637143e-04 ... 9.12322077e-01
 9.04604340e-01 9.06219108e-01]","[1.97374276e-04 3.62741000e-04 3.55009726e-04 ... 1.05424341e+00
 1.04300086e+00 1.03259745e+00]","[2.51563342e-04 4.57005140e-04 6.69483297e-04 ... 6.59909415e-01
 6.67524478e-01 6.61430284e-01]",0.8619103534544283,0.5833631511167676,1.0173506194837294,0.9804124510762035,0.6705521792930734,0.020194048574230516,0.04718121139993355,0.015588065047631394,0.018255610558907318,0.04607737819130468
0_1,100,3,0.2,20,False,0.008,10,0.005,0.01,12000,0,404,0.05,2,2,2,10,"[2.43155867e-04 5.08330773e-04 7.47052375e-04 ... 1.82117423e+00
 1.82200401e+00 1.82252256e+00]","[2.94317561e-04 6.37844330e-04 9.46612908e-04 ... 2.04847229e+00
 2.04644207e+00 2.05823517e+00]","[1.08339292e-04 3.74243456e-04 7.51246835e-04 ... 1.31451955e+00
 1.32854121e+00 1.32492576e+00]","[3.09156270e-04 5.93521460e-04 7.35655669e-04 ... 1.25147947e+00
 1.26094842e+00 1.26343246e+00]","[2.39323212e-04 4.13199072e-04 6.24410454e-04 ... 1.63405597e+00
 1.64190881e+00 1.65793274e+00]",0.9706146709500085,1.0553943304915454,0.7746356312134897,0.8220937178580383,1.3115347363480625,0.03442633736485393,0.026121204490460292,0.04740499135305276,0.04047577642887977,0.007969760717995772
0_2,100,3,0.2,30,False,0.008,10,0.005,0.01,12000,0,270,0.05,2,2,2,10,"[2.27253984e-04 4.62348194e-04 6.93063169e-04 ... 1.97423607e+00
 1.97539953e+00 1.97493415e+00]","[2.06791170e-04 3.41313688e-04 6.09483746e-04 ... 2.57611971e+00
 2.59683976e+00 2.59385151e+00]","[2.56991188e-04 4.81358309e-04 8.39764924e-04 ... 1.95522260e+00
 1.94791933e+00 1.95745795e+00]","[2.96649195e-04 5.44219694e-04 6.70259344e-04 ... 1.75687194e+00
 1.75792071e+00 1.74395062e+00]","[4.18272398e-04 5.89427846e-04 6.40820652e-04 ... 1.04717387e+00
 1.04691301e+00 1.03943223e+00]",0.9110847155435263,0.9511121225393743,1.0465979165963126,0.9557529740295998,0.8214917429268526,0.047300703832225593,0.05421732407283126,0.024941175557996374,0.029998110238192828,0.037104254615780756
1_0,100,3,0.2,10,False,0.008,10,0.005,0.01,12000,0,805,0.05,4,2,2,10,"[2.31442744e-04 4.71001489e-04 7.04378721e-04 ... 7.69418177e-01
 7.69185963e-01 7.69424421e-01]","[2.94193829e-04 4.95866692e-04 4.41466701e-04 ... 8.47999916e-01
 8.47335666e-01 8.42799878e-01]","[2.95695630e-04 2.74392345e-04 6.35258899e-04 ... 1.22363617e+00
 1.21836190e+00 1.21457976e+00]","[2.70651953e-04 4.36388228e-04 6.59550172e-04 ... 8.59304479e-01
 8.52031512e-01 8.46602146e-01]","[1.41064097e-04 3.86310910e-04 6.27257271e-04 ... 6.63138541e-01
 6.61697736e-01 6.68513214e-01]",0.8312523907676568,0.9908835711186494,0.6336371554690144,0.8138578374552046,0.940164944854195,0.026350667937071328,0.013707697213147824,0.09946914906569289,0.03703980050489394,0.014791206770280993
1_1,100,3,0.2,20,False,0.008,10,0.005,0.01,12000,0,404,0.05,4,2,2,10,"[2.38450482e-04 4.95730255e-04 7.21267486e-04 ... 8.17804986e-01
 8.17875798e-01 8.17817706e-01]","[1.66156291e-04 3.81740405e-04 4.24316972e-04 ... 1.41707522e+00
 1.42462053e+00 1.43098500e+00]","[2.22200526e-04 5.49495750e-04 7.26539567e-04 ... 6.84788543e-01
 6.86907018e-01 6.83797978e-01]","[2.51064346e-04 3.15037315e-04 5.05456007e-04 ... 8.98677885e-01
 9.00312827e-01 9.05495230e-01]","[2.51029745e-04 5.01550388e-04 7.36387716e-04 ... 6.74812458e-01
 6.71827862e-01 6.69794204e-01]",0.7790943401412975,0.9515694293856007,0.4922553823993,0.8808533659545349,0.6153049160910252,0.03324503018654648,0.030975455452868245,0.0823876296424733,0.02717266143020208,0.04934090376034959
1_2,100,3,0.2,30,False,0.008,10,0.005,0.01,12000,0,270,0.05,4,2,2,10,"[2.34545242e-04 4.67876072e-04 7.23985698e-04 ... 1.48668644e+00
 1.48676129e+00 1.48583286e+00]","[1.83660627e-04 5.77604376e-04 8.13197381e-04 ... 1.60816186e+00
 1.61318159e+00 1.61756421e+00]","[2.37902239e-04 4.48033111e-04 7.56830033e-04 ... 1.43273783e+00
 1.42429216e+00 1.42655275e+00]","[2.29505938e-04 4.62911157e-04 6.82746041e-04 ... 1.25923241e+00
 1.25230556e+00 1.25076047e+00]","[1.93603666e-04 4.22347854e-04 8.59550310e-04 ... 1.61299330e+00
 1.61536297e+00 1.61849282e+00]",0.9724454698548296,1.0733545832851643,0.6894510207447057,0.7913832866726181,0.9367417056070588,0.027206732583159792,0.018408709074113617,0.086818594363875,0.04205673074257823,0.03316906357913321
2_0,100,3,0.2,10,False,0.008,10,0.005,0.01,12000,0,805,0.05,20,2,2,10,"[2.38782832e-04 4.74039658e-04 7.12692828e-04 ... 7.12916204e-01
 7.13174558e-01 7.13296743e-01]","[2.11565288e-04 4.65623210e-04 6.45328219e-04 ... 7.93376037e-01
 7.90530261e-01 7.84445528e-01]","[2.23010337e-04 5.11132388e-04 1.06302460e-03 ... 6.61739580e-01
 6.60504608e-01 6.59347759e-01]","[1.93152936e-04 3.60837986e-04 7.68940619e-04 ... 1.31717359e+00
 1.32064748e+00 1.32819403e+00]","[1.79257073e-04 5.79703472e-04 8.66302716e-04 ... 1.43496487e+00
 1.43950835e+00 1.44293693e+00]",0.970916362619689,0.9211349557689918,0.8871991278570833,0.8720428212413615,0.9423353387660339,0.013606130819639243,0.019646996028203183,0.01894050016615074,0.037480397460617605,0.030605595459804263
2_1,100,3,0.2,20,False,0.008,10,0.005,0.01,12000,0,404,0.05,20,2,2,10,"[2.44434577e-04 4.97113580e-04 7.35050196e-04 ... 1.14163547e+00
 1.14222968e+00 1.14225648e+00]","[2.96420310e-04 7.83472175e-04 1.02168407e-03 ... 1.27420541e+00
 1.28050267e+00 1.27597590e+00]","[2.13394351e-04 6.40025203e-04 1.03853066e-03 ... 1.36368333e+00
 1.36701378e+00 1.36982006e+00]","[2.41034149e-04 5.06379144e-04 4.75619963e-04 ... 1.75352556e+00
 1.75925414e+00 1.76296217e+00]","[2.94944262e-04 6.68788630e-04 8.42272680e-04 ... 1.10404536e+00
 1.11478549e+00 1.10491759e+00]",0.8657676881612891,0.5461424533810908,0.7018658569117368,0.8441549566319488,0.8957647771609814,0.032484030003453346,0.14608318491499406,0.07541266384533385,0.05909705146441169,0.029857690063360195
2_2,100,3,0.2,30,False,0.008,10,0.005,0.01,12000,0,270,0.05,20,2,2,10,"[2.35898431e-04 4.82021902e-04 7.24949132e-04 ... 1.73073819e+00
 1.73003485e+00 1.73081355e+00]","[2.44268693e-04 5.55618021e-04 9.45067423e-04 ... 5.24744558e-01
 5.16255476e-01 5.11856949e-01]","[2.47517245e-04 4.45223762e-04 6.63128433e-04 ... 1.08537918e+00
 1.08669799e+00 1.08929965e+00]","[2.32798861e-04 3.51671381e-04 6.38041547e-04 ... 1.27182272e+00
 1.27235417e+00 1.27203756e+00]","[2.42496794e-04 5.26900011e-04 5.62984175e-04 ... 1.67770583e+00
 1.68215923e+00 1.68030898e+00]",0.9410879859096907,0.5902793116937384,0.6683082005384956,1.0230556333852157,0.7473790515043665,0.037407526581523076,0.04826247909903444,0.0764000968113405,0.02107784274771366,0.0864010122427301
