experimentSetID,numMonomers,dim,b,Nc,keepCL,diffusionConstant,numRealisations,dt,dt_relax,excludedVolumeCutOff,excludedVolumeSpringConstant,waitingSteps,numMaxSteps,encounterDistance,genomicDistance,Nb,Nc_inDamageFoci,iterationsNumber,events,FETs,meanFET,repairMFET,misrepairMFET,halfCI_FET,expFit_Amplitude,expFit_Rate,eventsCounter,repair_probability,repair_CIhalflength,mean_removedCLs,MSRG_atEncounter,Ensemble_MSRG,Ensemble_MSRG_dx
0_0,100,3,0.2,10,False,0.008,500,0.005,0.01,0.0,0.05999999999999999,250,12000,0.05,20,2,1,500,"['Misrepair_a1-b2' 'Misrepair_a2-b1' 'Misrepair_a2-b2' 'Repair' 'Repair'
 'Repair' 'Misrepair_a2-b2' 'Misrepair_a2-b1' 'NA' 'Misrepair_a2-b2' 'NA'
 'Misrepair_a2-b1' 'NA' 'Misrepair_a2-b1' 'Misrepair_a2-b2' 'NA' 'Repair'
 'Repair' 'Misrepair_a2-b1' 'Misrepair_a1-b2' 'Misrepair_a1-b1'
 'Misrepair_a2-b1' 'NA' 'Repair' 'Misrepair_a1-b2' 'NA' 'NA'
 'Misrepair_a1-b1' 'NA' 'Repair' 'Repair' 'NA' 'Misrepair_a2-b1' 'Repair'
 'NA' 'Repair' 'Misrepair_a2-b1' 'NA' 'Misrepair_a1-b1' 'Repair' 'Repair'
 'Repair' 'Repair' 'Misrepair_a1-b1' 'Repair' 'Misrepair_a2-b1' 'NA' 'NA'
 'Repair' 'Repair' 'Repair' 'Misrepair_a1-b2' 'Repair' 'Misrepair_a2-b1'
 'Misrepair_a1-b2' 'Repair' 'Misrepair_a2-b1' 'Repair' 'Repair'
 'Misrepair_a2-b1' 'Misrepair_a2-b1' 'Repair' 'Misrepair_a2-b2' 'Repair'
 'Misrepair_a1-b2' 'Repair' 'Repair' 'Repair' 'NA' 'Repair'
 'Misrepair_a2-b1' 'NA' 'Misrepair_a2-b1' 'Misrepair_a1-b2' 'Repair' 'NA'
 'Repair' 'Misrepair_a2-b1' 'Misrepair_a2-b1' 'NA' 'Misrepair_a1-b2'
 'Repair' 'NA' 'Repair' 'NA' 'NA' 'Misrepair_a2-b1' 'Repair' 'Repair'
 'Repair' 'Misrepair_a1-b2' 'Repair' 'Misrepair_a2-b1' 'Misrepair_a1-b1'
 'NA' 'Misrepair_a2-b1' 'Repair' 'Repair' 'Repair' 'Misrepair_a2-b2'
 'Repair' 'Repair' 'Repair' 'Repair' 'Repair' 'Misrepair_a1-b2' 'Repair'
 'NA' 'NA' 'Misrepair_a2-b1' 'Misrepair_a2-b1' 'NA' 'Repair'
 'Misrepair_a1-b1' 'Misrepair_a2-b1' 'Repair' 'Repair' 'Repair' 'Repair'
 'Misrepair_a2-b2' 'NA' 'Repair' 'NA' 'Misrepair_a2-b1' 'NA'
 'Misrepair_a2-b1' 'NA' 'Repair' 'NA' 'Misrepair_a1-b1' 'Misrepair_a2-b2'
 'Misrepair_a2-b2' 'NA' 'Misrepair_a1-b2' 'NA' 'Repair' 'Misrepair_a2-b1'
 'Misrepair_a2-b1' 'Misrepair_a2-b1' 'NA' 'Repair' 'NA' 'Repair'
 'Misrepair_a2-b2' 'NA' 'NA' 'Misrepair_a1-b1' 'Misrepair_a2-b1' 'NA' 'NA'
 'Repair' 'Repair' 'NA' 'Misrepair_a1-b2' 'NA' 'Repair' 'Misrepair_a1-b2'
 'Misrepair_a1-b2' 'Repair' 'Repair' 'Misrepair_a1-b2' 'NA'
 'Misrepair_a2-b1' 'Misrepair_a2-b1' 'NA' 'Misrepair_a1-b2' 'NA' 'NA' 'NA'
 'NA' 'Repair' 'NA' 'Misrepair_a2-b2' 'Misrepair_a2-b2' 'Misrepair_a2-b1'
 'NA' 'NA' 'Misrepair_a1-b2' 'Misrepair_a2-b1' 'Misrepair_a2-b2' 'Repair'
 'Misrepair_a2-b2' 'Misrepair_a2-b1' 'Misrepair_a2-b1' 'Misrepair_a2-b2'
 'Repair' 'Misrepair_a1-b1' 'NA' 'Misrepair_a2-b2' 'NA' 'NA'
 'Misrepair_a2-b1' 'NA' 'Misrepair_a2-b1' 'Misrepair_a2-b1' 'Repair'
 'Repair' 'NA' 'Repair' 'Repair' 'Repair' 'Repair' 'Misrepair_a2-b1'
 'Misrepair_a1-b2' 'NA' 'NA' 'Misrepair_a2-b2' 'Misrepair_a1-b2' 'NA' 'NA'
 'NA' 'NA' 'Repair' 'Repair' 'Misrepair_a1-b1' 'Repair' 'Repair'
 'Misrepair_a1-b2' 'Repair' 'Repair' 'Misrepair_a2-b1' 'Misrepair_a1-b2'
 'Repair' 'Misrepair_a2-b2' 'Repair' 'NA' 'Repair' 'Repair' 'NA' 'Repair'
 'Repair' 'Misrepair_a1-b2' 'Repair' 'Misrepair_a2-b1' 'Misrepair_a1-b1'
 'NA' 'Misrepair_a2-b2' 'NA' 'Misrepair_a2-b2' 'NA' 'Repair' 'Repair' 'NA'
 'Repair' 'NA' 'NA' 'Misrepair_a2-b2' 'NA' 'NA' 'Misrepair_a2-b1'
 'Misrepair_a1-b2' 'Repair' 'Repair' 'Misrepair_a2-b1' 'Misrepair_a2-b2'
 'Misrepair_a1-b1' 'Misrepair_a1-b2' 'NA' 'Repair' 'Misrepair_a1-b1'
 'Misrepair_a1-b2' 'NA' 'Repair' 'Repair' 'NA' 'Repair' 'Repair' 'Repair'
 'Misrepair_a2-b1' 'NA' 'Repair' 'Misrepair_a2-b1' 'Repair' 'Repair' 'NA'
 'Misrepair_a1-b1' 'Repair' 'Repair' 'NA' 'Misrepair_a2-b2'
 'Misrepair_a2-b2' 'Misrepair_a1-b1' 'NA' 'Repair' 'Repair' 'NA'
 'Misrepair_a2-b1' 'Misrepair_a1-b1' 'Repair' 'Repair' 'Misrepair_a1-b1'
 'Misrepair_a2-b1' 'Repair' 'NA' 'NA' 'Misrepair_a2-b1' 'NA' 'Repair'
 'Repair' 'Misrepair_a2-b2' 'Misrepair_a1-b1' 'NA' 'Misrepair_a2-b2' 'NA'
 'NA' 'Repair' 'NA' 'Misrepair_a1-b1' 'Misrepair_a2-b2' 'Misrepair_a2-b2'
 'Repair' 'Repair' 'NA' 'NA' 'Misrepair_a1-b2' 'Repair' 'Repair' 'NA'
 'Repair' 'Misrepair_a1-b1' 'Repair' 'Repair' 'Repair' 'Misrepair_a2-b2'
 'NA' 'Misrepair_a1-b1' 'NA' 'Misrepair_a1-b2' 'NA' 'Repair' 'NA'
 'Misrepair_a1-b2' 'Repair' 'NA' 'Repair' 'Repair' 'NA' 'Misrepair_a1-b2'
 'NA' 'NA' 'NA' 'Repair' 'NA' 'Repair' 'Repair' 'NA' 'NA' 'NA' 'NA'
 'Repair' 'Misrepair_a1-b1' 'Misrepair_a2-b1' 'Repair' 'NA' 'Repair'
 'Repair' 'Repair' 'Repair' 'Repair' 'Repair' 'Repair' 'Misrepair_a1-b1'
 'Misrepair_a1-b1' 'NA' 'NA' 'Misrepair_a1-b1' 'Repair' 'NA'
 'Misrepair_a2-b1' 'NA' 'Misrepair_a1-b2' 'Misrepair_a2-b1' 'NA'
 'Misrepair_a2-b1' 'Repair' 'Repair' 'Misrepair_a2-b2' 'Misrepair_a2-b1'
 'Misrepair_a1-b1' 'NA' 'Misrepair_a2-b1' 'Repair' 'Misrepair_a1-b2'
 'Repair' 'Misrepair_a2-b1' 'NA' 'Misrepair_a2-b1' 'Repair' 'NA'
 'Misrepair_a2-b1' 'Repair' 'Repair' 'Misrepair_a2-b1' 'Repair' 'Repair'
 'Repair' 'Repair' 'Misrepair_a1-b1' 'Repair' 'Repair' 'NA' 'NA' 'NA'
 'Repair' 'Misrepair_a2-b2' 'NA' 'NA' 'Repair' 'NA' 'Misrepair_a1-b2'
 'Repair' 'NA' 'Misrepair_a1-b2' 'NA' 'Repair' 'Repair' 'Repair' 'NA'
 'Repair' 'Misrepair_a1-b1' 'NA' 'Misrepair_a2-b2' 'Misrepair_a2-b2'
 'Repair' 'Misrepair_a2-b1' 'NA' 'NA' 'NA' 'Misrepair_a1-b2'
 'Misrepair_a2-b2' 'Misrepair_a1-b1' 'Repair' 'Misrepair_a2-b1'
 'Misrepair_a2-b1' 'Misrepair_a1-b1' 'NA' 'Misrepair_a2-b1' 'NA'
 'Misrepair_a1-b2' 'NA' 'Misrepair_a2-b1' 'Misrepair_a1-b2'
 'Misrepair_a2-b2' 'Misrepair_a1-b2' 'Repair' 'Repair' 'Misrepair_a1-b2'
 'NA' 'Repair' 'Repair' 'Misrepair_a2-b1' 'NA' 'Repair' 'Misrepair_a2-b1'
 'Repair' 'Repair' 'Repair' 'NA' 'Misrepair_a2-b1' 'Misrepair_a2-b2'
 'Misrepair_a2-b2' 'Misrepair_a2-b1' 'NA' 'Misrepair_a1-b2' 'Repair' 'NA'
 'Repair' 'Repair' 'NA' 'Repair' 'Repair' 'NA' 'Repair' 'NA'
 'Misrepair_a2-b2' 'Repair' 'Repair' 'Repair' 'Misrepair_a1-b2' 'NA' 'NA'
 'Misrepair_a2-b2' 'Repair' 'Misrepair_a1-b1' 'Misrepair_a2-b2'
 'Misrepair_a2-b1' 'NA' 'Repair' 'Repair' 'Misrepair_a2-b2'
 'Misrepair_a2-b1' 'Repair' 'NA' 'Repair' 'Misrepair_a1-b1' 'Repair'
 'Repair' 'Repair' 'NA' 'Misrepair_a2-b2']","[3.5525e+01 1.4450e+01 6.0900e+00 1.4765e+01 1.6400e+00 3.4500e+00
 5.4630e+01 2.6400e+01        nan 5.5450e+00        nan 1.8070e+01
        nan 5.2990e+01 3.3180e+01        nan 1.5000e-02 1.0915e+01
 4.6965e+01 1.5820e+01 2.6230e+01 1.8535e+01        nan 1.4750e+00
 4.5225e+01        nan        nan 1.7940e+01        nan 4.3815e+01
 4.0600e+00        nan 1.0540e+01 1.5135e+01        nan 6.7600e+00
 4.6150e+00        nan 6.5500e+00 1.8350e+01 3.4225e+01 2.7565e+01
 1.3500e+00 3.3040e+01 3.7680e+01 1.6285e+01        nan        nan
 2.0850e+00 9.1200e+00 2.1830e+01 2.0470e+01 2.3300e+01 5.0835e+01
 8.0350e+00 9.5500e+00 8.2700e+00 2.0590e+01 6.9150e+00 1.0180e+01
 2.1660e+01 3.0265e+01 1.8700e+00 0.0000e+00 1.4905e+01 1.7500e+00
 2.7550e+00 9.4000e-01        nan 5.8200e+00 3.2750e+00        nan
 2.9450e+01 3.1645e+01 3.4250e+00        nan 1.3990e+01 1.3120e+01
 3.9000e+00        nan 1.9990e+01 2.7540e+01        nan 4.4680e+01
        nan        nan 4.2860e+01 3.7165e+01 6.4800e+00 3.7490e+01
 3.6115e+01 2.5260e+01 4.3370e+01 1.2930e+01        nan 1.0125e+01
 2.2020e+01 3.6500e-01 3.6340e+01 7.6250e+00 6.8950e+00 4.4435e+01
 8.3050e+00 8.5550e+00 1.1260e+01 4.3360e+01 4.4795e+01        nan
        nan 2.6435e+01 2.6580e+01        nan 0.0000e+00 7.6950e+00
 3.7510e+01 7.6500e-01 7.5150e+00 1.2000e-01 2.2715e+01 4.3280e+01
        nan 7.1500e+00        nan 2.0940e+01        nan 9.2200e+00
        nan 5.4370e+01        nan 6.4350e+00 6.4050e+00 1.5640e+01
        nan 4.2490e+01        nan 2.9235e+01 1.5900e+01 5.9150e+01
 5.8870e+01        nan 5.9250e+00        nan 1.3510e+01 3.3630e+01
        nan        nan 3.4445e+01 3.6180e+01        nan        nan
 1.4900e+00 2.5115e+01        nan 2.2490e+01        nan 2.9240e+01
 1.2735e+01 7.5850e+00 5.7250e+01 1.0375e+01 3.5020e+01        nan
 4.4460e+01 5.2675e+01        nan 2.4555e+01        nan        nan
        nan        nan 3.6250e+00        nan 2.1215e+01 3.4775e+01
 4.0250e+01        nan        nan 2.1200e+00 7.2100e+00 7.0050e+00
 1.1550e+01 2.8415e+01 5.4900e+00 5.3825e+01 2.9110e+01 1.4010e+01
 4.6275e+01        nan 5.0575e+01        nan        nan 7.5150e+00
        nan 3.2600e+01 5.5600e+01 5.2315e+01 1.4945e+01        nan
 4.4775e+01 1.9235e+01 3.1020e+01 5.0710e+01 3.7395e+01 3.7500e-01
        nan        nan 7.1700e+00 3.5755e+01        nan        nan
        nan        nan 2.1485e+01 5.8435e+01 3.9205e+01 1.8975e+01
 8.6350e+00 5.0150e+01 5.8550e+00 2.2315e+01 3.2365e+01 4.1225e+01
 1.4375e+01 2.3590e+01 3.6195e+01        nan 5.0600e+00 4.4705e+01
        nan 3.1200e+00 1.4270e+01 4.4205e+01 3.5600e+01 2.2900e+00
 1.6505e+01        nan 4.5690e+01        nan 1.3490e+01        nan
 0.0000e+00 4.2295e+01        nan 5.2395e+01        nan        nan
 2.4045e+01        nan        nan 3.1800e+00 2.3725e+01 6.9200e+00
 1.5900e+00 2.5000e-01 2.4465e+01 1.8610e+01 2.8250e+00        nan
 2.7500e-01 5.5950e+00 2.9780e+01        nan 4.3200e+00 2.8705e+01
        nan 3.2500e-01 0.0000e+00 9.0400e+00 3.3725e+01        nan
 1.5555e+01 2.1940e+01 1.5485e+01 4.8500e-01        nan 4.8615e+01
 3.4510e+01 1.8850e+00        nan 2.7785e+01 5.3650e+01 5.4105e+01
        nan 2.2290e+01 8.0500e+00        nan 2.1725e+01 3.4365e+01
 1.2410e+01 2.2310e+01 1.8185e+01 8.0750e+00 2.9635e+01        nan
        nan 2.0045e+01        nan 1.0730e+01 1.5885e+01 2.5155e+01
 3.5300e+00        nan 1.5545e+01        nan        nan 1.4505e+01
        nan 2.1720e+01 2.0660e+01 1.3840e+01 1.8350e+01 3.2515e+01
        nan        nan 2.3550e+00 0.0000e+00 3.5000e-02        nan
 2.1150e+00 1.2535e+01 1.0000e-01 4.8125e+01 1.9730e+01 1.8185e+01
        nan 3.9450e+00        nan 1.7950e+00        nan 1.0920e+01
        nan 1.2240e+01 2.2245e+01        nan 4.6145e+01 2.3250e+00
        nan 2.0010e+01        nan        nan        nan 1.9205e+01
        nan 7.0000e-02 2.6500e-01        nan        nan        nan
        nan 2.1565e+01 5.3405e+01 4.5235e+01 2.5000e-02        nan
 5.0250e+00 3.5000e-02 4.6600e+00 9.3500e-01 7.2500e-01 4.8040e+01
 4.3455e+01 3.7380e+01 2.7680e+01        nan        nan 2.2290e+01
 9.4000e-01        nan 1.8420e+01        nan 2.5200e+01 3.7225e+01
        nan 2.3750e+00 4.8000e-01 2.0000e-01 5.5700e+00 3.2880e+01
 1.3115e+01        nan 3.0535e+01 2.0495e+01 6.7000e+00 1.6800e+00
 1.5340e+01        nan 2.3620e+01 2.8440e+01        nan 1.7875e+01
 3.2215e+01 3.2000e-01 7.1750e+00 6.1550e+00 1.1510e+01 2.3650e+00
 3.5595e+01 3.7330e+01 3.0940e+01 1.6750e+00        nan        nan
        nan 5.5000e-02 2.1585e+01        nan        nan 1.0850e+00
        nan 5.2615e+01 3.6555e+01        nan 2.9415e+01        nan
 8.3350e+00 5.6115e+01 4.9935e+01        nan 2.9235e+01 1.6400e+00
        nan 6.9200e+00 6.5150e+00 2.8350e+00 1.4915e+01        nan
        nan        nan 1.7710e+01 4.9605e+01 1.1985e+01 9.8500e-01
 1.1870e+01 1.7370e+01 4.3145e+01        nan 4.3450e+00        nan
 5.4000e-01        nan 1.3380e+01 2.4660e+01 1.3015e+01 3.2185e+01
 1.7635e+01 2.2800e+01 9.5600e+00        nan 4.6300e+00 2.2950e+00
 4.5945e+01        nan 4.0650e+01 3.5610e+01 9.9350e+00 2.1075e+01
 2.6530e+01        nan 5.2525e+01 1.9295e+01 3.4100e+01 1.1235e+01
        nan 1.3485e+01 3.1570e+01        nan 7.0000e-02 2.0000e+00
        nan 1.9745e+01 3.9265e+01        nan 6.7000e-01        nan
 2.5355e+01 8.7350e+00 3.9800e+00 1.4600e+00 2.1595e+01        nan
        nan 3.8550e+00 2.1340e+01 1.7805e+01 6.7400e+00 1.8630e+01
        nan 1.5145e+01 3.0845e+01 3.4425e+01 3.7770e+01 1.8500e-01
        nan 1.5290e+01 4.0855e+01 1.0485e+01 1.4980e+01 1.6090e+01
        nan 4.0355e+01]",20.291703601108033,16.645308988764043,23.838469945355193,1.6625037819036785,0.03949543040664369,0.03456753002225102,"Counter({'Repair': 178, 'NA': 139, 'Misrepair_a2-b1': 69, 'Misrepair_a2-b2': 42, 'Misrepair_a1-b2': 40, 'Misrepair_a1-b1': 32})",0.4930747922437673,0.05157399983298406,1.734072022160665,"[0.20029825 0.45502194 0.69118548 0.38112157 0.93733165 0.46586477
 0.51738391 0.82189605        nan 0.86611005        nan 0.48937412
        nan 0.42995252 0.22376975        nan 1.33898111 0.40217101
 0.27819302 0.39768766 0.5009507  1.05094604        nan 0.78265477
 0.25483958        nan        nan 0.42290651        nan 0.27599286
 0.72070004        nan 0.58084328 0.26630929        nan 0.63690009
 0.60825334        nan 0.36507656 1.9976828  0.16482649 0.18125343
 0.14462513 0.30494952 0.26739263 0.28565348        nan        nan
 0.82330218 0.67532884 0.19704884 0.54669991 0.17818623 0.21168249
 1.45403421 0.48306865 0.84269879 0.33230939 1.46255523 0.38599399
 0.26832833 0.45110024 0.57006036 3.19189813 0.28380492 1.41525905
 1.57804365 0.46969682        nan 0.57527975 0.46478393        nan
 0.93987644 1.10358299 0.28223712        nan 0.42387527 2.12465616
 0.39297111        nan 0.46534491 0.46793332        nan 0.22482552
        nan        nan 0.26745001 0.38717894 0.4906367  0.47977717
 0.26165435 0.31437296 0.5229311  0.5738458         nan 0.39370395
 0.25242422 0.75415214 3.06582222 0.27144012 1.33261825 0.14505625
 0.50072927 1.26860294 1.09001856 0.85796177 0.10275164        nan
        nan 0.69207858 0.4195918         nan 0.79804167 0.85258976
 0.16426687 0.70447368 0.40362911 0.35625971 0.79438729 0.23676183
        nan 1.17329479        nan 0.19248216        nan 0.8509941
        nan 0.35210251        nan 0.76189381 0.69366323 1.27540542
        nan 0.17132057        nan 0.79695294 0.20674523 0.24462768
 0.28057155        nan 0.71536586        nan 0.24883445 0.19022653
        nan        nan 0.60166298 0.52646432        nan        nan
 1.72819934 0.27577031        nan 0.43900775        nan 0.89461502
 0.77113751 0.39818866 0.59347274 0.39973739 0.21658155        nan
 0.33429518 0.29719665        nan 0.19489232        nan        nan
        nan        nan 0.46360032        nan 0.45421786 0.45193975
 0.29585681        nan        nan 0.49209889 0.48176351 0.35280192
 0.18761587 0.79117208 0.74963875 0.25693111 0.17945883 1.4662552
 1.05884408        nan 0.31773525        nan        nan 0.71898249
        nan 0.42025931 0.25870393 0.27956252 0.42549603        nan
 0.65727211 0.58291923 0.34739526 0.24182002 0.60602399 1.6659795
        nan        nan 0.45592157 0.46951139        nan        nan
        nan        nan 0.37450119 0.21142307 0.35112178 0.5584498
 0.70603853 0.51071308 0.56932579 0.32285213 0.29769765 1.14740855
 0.68545887 0.67050869 0.56080988        nan 0.52228567 0.13422777
        nan 0.37979062 0.9800812  0.20629412 0.98645018 1.50868546
 0.56043253        nan 0.1631396         nan 1.42990403        nan
 1.02946639 0.86409179        nan 0.15865515        nan        nan
 0.45120045        nan        nan 0.49987393 1.27702473 0.70194347
 0.30609741 1.36806798 0.47151772 0.70160432 0.58000377        nan
 0.57271857 1.53999853 0.59130517        nan 0.61100483 0.73050131
        nan 0.87739785 0.95677862 0.32672402 0.22508557        nan
 0.15641244 0.25271041 0.53472389 1.02539132        nan 0.86393825
 1.49776828 0.43148626        nan 0.54784389 0.98020824 0.25728792
        nan 0.54231457 0.50506722        nan 1.36610472 0.25586422
 0.61139338 0.29814747 1.3131417  0.51856989 1.14019279        nan
        nan 0.69703682        nan 0.31440306 0.25903388 0.78620119
 0.61568457        nan 0.51232916        nan        nan 0.49945684
        nan 0.36745731 0.36911846 0.50476001 2.2453736  0.40848563
        nan        nan 0.45512647 0.92203459 0.49725492        nan
 0.82620545 1.23650002 0.28426698 0.93561465 0.52000637 0.75893558
        nan 0.4942458         nan 0.30025631        nan 0.57720496
        nan 0.17460321 0.51854612        nan 0.34131703 0.57352239
        nan 1.4675845         nan        nan        nan 0.77638852
        nan 0.59899273 0.6452025         nan        nan        nan
        nan 0.37303879 0.31534802 0.7965172  0.64848526        nan
 1.01512388 0.73535902 0.53827312 0.65544774 0.33316097 0.24137455
 0.87473151 0.24602281 0.3951282         nan        nan 0.33750643
 0.64975024        nan 0.42039203        nan 1.28790817 0.3196082
        nan 0.71284493 0.26743484 0.49073212 0.24822881 0.36776405
 0.34963397        nan 0.99763438 3.42923523 0.966844   0.46972561
 0.44973846        nan 0.56227465 0.13787158        nan 0.32395743
 1.74489364 1.06258435 0.46100378 1.84952753 0.22870199 0.90353644
 0.19147859 0.28682308 0.48243109 0.78009564        nan        nan
        nan 1.20140164 0.5630329         nan        nan 0.78923587
        nan 0.56230604 0.93625146        nan 0.23811593        nan
 1.98435979 0.6918519  0.27664168        nan 2.04068629 0.43811407
        nan 0.54379547 0.75374285 0.67996333 0.21107268        nan
        nan        nan 0.85408107 0.22626076 0.58035732 0.61102965
 0.42210529 0.34294755 0.45868631        nan 0.38054085        nan
 0.8091728         nan 1.49150663 0.27659139 0.76396082 0.20937154
 0.50673642 0.32653265 0.27641231        nan 1.67803502 0.43316387
 0.34656746        nan 0.18168581 0.15003211 0.21834559 0.65657775
 0.33006115        nan 0.40119826 1.12246528 0.54741857 0.39275566
        nan 0.2635641  0.4028357         nan 0.67368995 1.08647145
        nan 0.47447617 1.10352776        nan 0.62475317        nan
 0.49655194 0.46085378 0.91580869 0.431331   0.2379648         nan
        nan 0.27424646 1.03715998 0.78489746 0.90764094 0.36259746
        nan 0.7938279  0.81285005 0.35136299 0.30296996 0.54185254
        nan 0.62333312 0.2012144  0.29842701 0.25480163 0.5164115
        nan 0.25164533]",0.6213491538092115,0.04702346080304478
