experimentSetID,numMonomers,dim,b,Nc,keepCL,diffusionConstant,numRealisations,dt,dt_relax,waitingSteps,numMaxSteps,encounterDistance,genomicDistance,Nb,Nc_inDamageFoci,iterationsNumber,events,FETs,meanFET,halfCI_FET,expFit_Amplitude,expFit_Rate,eventsCounter,repair_probability,repair_CIhalflength,mean_removedCLs,MSRG_atEncounter,Ensemble_MSRG
0_0,100,3,0.2,3,True,0.008,400,0.047799999999999995,0.01,250,12000,0.13841988477277334,20,2,4,400,"['Repair' 'Repair' 'Repair' 'Misrepair_a1-b2' 'Repair' 'Misrepair_a1-b1'
 'Misrepair_a1-b2' 'Repair' 'Repair' 'Repair' 'Repair' 'Misrepair_a2-b1'
 'Misrepair_a1-b1' 'Misrepair_a2-b1' 'Misrepair_a2-b1' 'Misrepair_a2-b2'
 'Misrepair_a1-b2' 'Repair' 'Misrepair_a2-b1' 'Repair' 'Misrepair_a1-b1'
 'Misrepair_a2-b1' 'Repair' 'Misrepair_a1-b1' 'Misrepair_a1-b2'
 'Misrepair_a2-b1' 'Misrepair_a1-b2' 'Repair' 'Repair' 'Repair'
 'Misrepair_a1-b1' 'Misrepair_a1-b1' 'Misrepair_a1-b2' 'Repair'
 'Misrepair_a1-b1' 'Misrepair_a1-b1' 'Misrepair_a2-b2' 'Repair'
 'Misrepair_a2-b1' 'Repair' 'Misrepair_a2-b2' 'Repair' 'Misrepair_a1-b2'
 'Repair' 'Misrepair_a1-b2' 'Repair' 'Repair' 'Misrepair_a1-b1' 'Repair'
 'Repair' 'Misrepair_a2-b2' 'Repair' 'Repair' 'Misrepair_a1-b1' 'Repair'
 'Misrepair_a1-b1' 'Repair' 'Repair' 'Misrepair_a2-b2' 'Repair'
 'Misrepair_a2-b1' 'Misrepair_a1-b1' 'Misrepair_a2-b1' 'Repair' 'Repair'
 'Repair' 'Misrepair_a1-b2' 'Misrepair_a1-b2' 'Repair' 'Misrepair_a2-b2'
 'Repair' 'Repair' 'Repair' 'Repair' 'Misrepair_a2-b1' 'Repair'
 'Misrepair_a1-b1' 'Misrepair_a1-b1' 'Misrepair_a1-b2' 'Misrepair_a1-b1'
 'Misrepair_a2-b2' 'Misrepair_a1-b1' 'Repair' 'Misrepair_a2-b2'
 'Misrepair_a2-b1' 'Repair' 'Repair' 'Misrepair_a1-b1' 'Repair' 'Repair'
 'Misrepair_a2-b2' 'Misrepair_a1-b2' 'Misrepair_a1-b2' 'Repair'
 'Misrepair_a1-b1' 'Misrepair_a2-b2' 'Repair' 'Misrepair_a2-b1' 'Repair'
 'Misrepair_a2-b1' 'Repair' 'Misrepair_a1-b1' 'Misrepair_a1-b1' 'Repair'
 'Repair' 'Misrepair_a1-b2' 'Misrepair_a2-b2' 'Repair' 'Misrepair_a2-b1'
 'Repair' 'Misrepair_a1-b2' 'Repair' 'Misrepair_a1-b2' 'Misrepair_a1-b1'
 'Misrepair_a1-b2' 'Repair' 'Repair' 'Misrepair_a1-b1' 'Misrepair_a1-b2'
 'Repair' 'Repair' 'Repair' 'Misrepair_a1-b2' 'Repair' 'Repair' 'Repair'
 'Repair' 'Misrepair_a1-b2' 'Misrepair_a2-b2' 'Repair' 'Misrepair_a1-b2'
 'Repair' 'Misrepair_a1-b2' 'Misrepair_a2-b1' 'Misrepair_a2-b1'
 'Misrepair_a2-b2' 'Repair' 'Misrepair_a2-b1' 'Misrepair_a2-b2'
 'Misrepair_a2-b1' 'Misrepair_a2-b2' 'Misrepair_a2-b2' 'Repair'
 'Misrepair_a2-b1' 'Repair' 'Repair' 'Repair' 'Repair' 'Repair'
 'Misrepair_a1-b1' 'Misrepair_a1-b1' 'Misrepair_a2-b2' 'Misrepair_a1-b1'
 'Misrepair_a2-b1' 'Repair' 'Repair' 'Repair' 'Misrepair_a2-b2'
 'Misrepair_a1-b2' 'Repair' 'Misrepair_a2-b2' 'Repair' 'Repair' 'Repair'
 'Misrepair_a2-b1' 'Misrepair_a1-b2' 'Repair' 'Misrepair_a2-b2' 'Repair'
 'Repair' 'Repair' 'Repair' 'Misrepair_a1-b2' 'Misrepair_a2-b2' 'Repair'
 'Repair' 'Repair' 'Repair' 'Repair' 'Misrepair_a1-b1' 'Misrepair_a2-b1'
 'Misrepair_a2-b1' 'Misrepair_a1-b2' 'Repair' 'Misrepair_a1-b2' 'Repair'
 'Misrepair_a1-b2' 'Repair' 'Misrepair_a1-b2' 'Repair' 'Misrepair_a1-b1'
 'Misrepair_a2-b2' 'Repair' 'Repair' 'Repair' 'Repair' 'Repair' 'Repair'
 'Repair' 'Misrepair_a2-b2' 'Repair' 'Misrepair_a1-b2' 'Misrepair_a1-b1'
 'Repair' 'Repair' 'Repair' 'Repair' 'Repair' 'Repair' 'Misrepair_a1-b1'
 'Misrepair_a1-b1' 'Misrepair_a2-b2' 'Misrepair_a2-b2' 'Misrepair_a2-b2'
 'Misrepair_a1-b2' 'Repair' 'Misrepair_a1-b1' 'Misrepair_a2-b2' 'Repair'
 'Misrepair_a1-b1' 'Repair' 'Misrepair_a1-b2' 'Repair' 'Repair' 'Repair'
 'Repair' 'Misrepair_a2-b1' 'Repair' 'Repair' 'Misrepair_a2-b2'
 'Misrepair_a1-b1' 'Misrepair_a1-b1' 'Misrepair_a1-b2' 'Misrepair_a1-b1'
 'Repair' 'Repair' 'Misrepair_a1-b1' 'Misrepair_a2-b2' 'Misrepair_a2-b1'
 'Repair' 'Misrepair_a2-b1' 'Repair' 'Misrepair_a1-b1' 'Repair'
 'Misrepair_a1-b2' 'Misrepair_a1-b1' 'Repair' 'Misrepair_a1-b2'
 'Misrepair_a1-b2' 'Misrepair_a2-b1' 'Repair' 'Repair' 'Repair' 'Repair'
 'Misrepair_a1-b1' 'Repair' 'Misrepair_a1-b1' 'Repair' 'Misrepair_a1-b2'
 'Misrepair_a2-b2' 'Repair' 'Misrepair_a2-b2' 'Repair' 'Misrepair_a1-b1'
 'Misrepair_a2-b1' 'Misrepair_a2-b2' 'Misrepair_a2-b1' 'Misrepair_a1-b2'
 'Misrepair_a2-b1' 'Misrepair_a2-b2' 'Repair' 'Misrepair_a2-b1' 'Repair'
 'Misrepair_a2-b1' 'Repair' 'Misrepair_a1-b2' 'Misrepair_a2-b2'
 'Misrepair_a2-b1' 'Misrepair_a1-b1' 'Misrepair_a1-b2' 'Misrepair_a1-b2'
 'Repair' 'Misrepair_a1-b2' 'Misrepair_a1-b2' 'Misrepair_a2-b1'
 'Misrepair_a2-b2' 'Misrepair_a2-b2' 'Repair' 'Misrepair_a1-b2'
 'Misrepair_a2-b2' 'Misrepair_a1-b1' 'Repair' 'Repair' 'Misrepair_a1-b1'
 'Misrepair_a2-b2' 'Repair' 'Repair' 'Repair' 'Repair' 'Repair'
 'Misrepair_a1-b2' 'Misrepair_a2-b1' 'Misrepair_a2-b2' 'Repair' 'Repair'
 'Repair' 'Misrepair_a2-b1' 'Misrepair_a1-b2' 'Misrepair_a2-b2' 'Repair'
 'Repair' 'Misrepair_a2-b1' 'Misrepair_a1-b2' 'Repair' 'Repair' 'Repair'
 'Repair' 'Misrepair_a2-b2' 'Repair' 'Misrepair_a1-b2' 'Misrepair_a2-b1'
 'Misrepair_a2-b2' 'Misrepair_a1-b2' 'Misrepair_a2-b1' 'Repair'
 'Misrepair_a1-b1' 'Repair' 'Misrepair_a1-b1' 'Misrepair_a2-b2'
 'Misrepair_a2-b1' 'Misrepair_a1-b2' 'Misrepair_a2-b1' 'Repair'
 'Misrepair_a1-b2' 'Misrepair_a1-b1' 'Repair' 'Misrepair_a1-b2'
 'Misrepair_a2-b1' 'Repair' 'Misrepair_a2-b2' 'Repair' 'Repair' 'Repair'
 'Repair' 'Repair' 'Misrepair_a2-b1' 'Repair' 'Repair' 'Repair'
 'Misrepair_a1-b2' 'Repair' 'Misrepair_a1-b1' 'Repair' 'Misrepair_a1-b1'
 'Misrepair_a2-b1' 'Misrepair_a2-b1' 'Misrepair_a1-b2' 'Repair'
 'Misrepair_a1-b1' 'Misrepair_a2-b1' 'Repair' 'Repair' 'Misrepair_a1-b1'
 'Misrepair_a1-b1' 'Repair' 'Misrepair_a1-b1' 'Misrepair_a1-b1'
 'Misrepair_a2-b1' 'Repair' 'Misrepair_a1-b2' 'Misrepair_a2-b1' 'Repair'
 'Misrepair_a1-b2' 'Misrepair_a2-b1' 'Repair' 'Misrepair_a1-b1'
 'Misrepair_a1-b1' 'Misrepair_a1-b1' 'Repair' 'Repair' 'Misrepair_a1-b2'
 'Misrepair_a1-b1' 'Misrepair_a1-b1' 'Repair' 'Misrepair_a2-b2'
 'Misrepair_a1-b2' 'Misrepair_a1-b1' 'Repair' 'Repair' 'Misrepair_a1-b1'
 'Misrepair_a1-b1' 'Misrepair_a1-b2' 'Repair' 'Repair' 'Misrepair_a1-b1'
 'Misrepair_a2-b1' 'Misrepair_a2-b2' 'Misrepair_a2-b2' 'Repair'
 'Misrepair_a2-b1']","[1.027700e+01 5.831600e+00 2.155780e+01 4.780000e-01 0.000000e+00
 1.816400e+00 9.560000e-02 0.000000e+00 2.390000e-01 1.625200e+00
 8.173800e+00 1.070720e+01 1.935900e+01 6.558160e+01 4.780000e-01
 1.314500e+01 6.022800e+00 6.142300e+01 1.142420e+02 5.736000e-01
 1.292512e+02 1.481800e+00 0.000000e+00 0.000000e+00 1.959800e+00
 1.242800e+00 4.780000e-01 1.577400e+00 0.000000e+00 2.151000e+00
 2.246600e+00 6.022800e+00 2.638560e+01 3.680600e+00 3.795320e+01
 0.000000e+00 9.942400e+00 4.780000e-02 9.129800e+00 6.692000e-01
 4.780000e-02 9.225400e+00 1.257140e+01 1.338400e+00 1.147200e+01
 1.988480e+01 9.560000e-02 7.074400e+00 4.302000e-01 1.434000e-01
 5.449200e+00 3.346000e-01 3.202600e+00 3.919600e+00 4.063000e+00
 1.161540e+01 1.897660e+01 7.648000e-01 0.000000e+00 1.577400e+00
 4.780000e-02 1.529600e+00 1.107526e+02 6.214000e-01 9.416600e+00
 1.037260e+01 6.476900e+01 1.195000e+00 1.338400e+00 2.844100e+01
 8.651800e+00 5.736000e-01 0.000000e+00 1.959800e+00 1.572620e+01
 9.560000e-02 3.446380e+01 5.019000e+00 1.901484e+02 7.648000e-01
 9.560000e-01 1.195000e+00 4.780000e-01 2.724600e+00 1.099400e+00
 1.051600e+00 1.955020e+01 5.927200e+00 1.099400e+00 0.000000e+00
 4.192060e+01 0.000000e+00 0.000000e+00 4.780000e-02 2.638560e+01
 8.556200e+00 6.357400e+00 3.011400e+00 2.485600e+00 1.242800e+00
 0.000000e+00 4.780000e-01 2.103200e+00 0.000000e+00 8.030400e+00
 1.916780e+01 7.648000e+00 2.428240e+01 9.607800e+00 0.000000e+00
 1.018140e+01 2.198800e+00 6.548600e+00 0.000000e+00 3.250400e+00
 3.694940e+01 0.000000e+00 1.496140e+01 3.441600e+00 5.291460e+01
 6.692000e-01 2.612748e+02 1.043952e+02 4.588800e+00 4.780000e-01
 4.780000e-02 1.959800e+00 1.051600e+00 2.308740e+01 4.780000e-02
 3.575440e+01 3.298200e+00 4.158600e+00 4.780000e-02 2.581200e+00
 2.868000e-01 3.346000e-01 0.000000e+00 2.308740e+01 0.000000e+00
 2.289620e+01 1.553500e+01 0.000000e+00 6.692000e-01 0.000000e+00
 0.000000e+00 1.481800e+00 0.000000e+00 4.015200e+00 4.302000e-01
 2.911020e+01 4.780000e-02 1.524820e+01 1.481800e+00 3.489400e+00
 6.214000e-01 6.309600e+01 5.831600e+00 1.099400e+00 4.015200e+00
 0.000000e+00 2.160560e+01 1.912000e-01 1.529600e+00 1.912000e-01
 0.000000e+00 4.684400e+00 4.780000e-02 4.780000e-02 0.000000e+00
 3.107000e+00 4.780000e-02 1.563060e+01 2.390000e-01 4.741760e+01
 2.131880e+01 1.132860e+01 3.011400e+00 1.434000e-01 1.386200e+00
 8.604000e-01 5.090700e+01 6.500800e+00 8.604000e-01 4.302000e-01
 0.000000e+00 2.480820e+01 1.491360e+01 1.003800e+00 9.082000e+00
 0.000000e+00 2.676800e+00 2.151000e+00 2.581200e+00 4.780000e-02
 2.724600e+00 1.816400e+00 2.848880e+01 2.151000e+00 0.000000e+00
 1.720800e+00 0.000000e+00 1.190220e+01 3.824000e-01 7.887000e+00
 5.258000e-01 4.956860e+01 1.912000e-01 3.996080e+01 2.915800e+00
 1.577400e+00 0.000000e+00 1.892880e+01 4.780000e-01 1.912000e-01
 1.912000e-01 5.258000e-01 2.270500e+01 1.290600e+00 4.125140e+01
 2.868000e-01 2.198800e+00 2.724600e+00 1.916780e+01 3.460720e+01
 0.000000e+00 7.409000e+00 9.560000e-02 2.485600e+00 3.867020e+01
 2.342200e+00 2.342200e+00 9.560000e-01 5.258000e-01 5.133720e+01
 6.500800e+00 0.000000e+00 0.000000e+00 2.676800e+00 1.290600e+00
 2.915800e+00 4.780000e-01 6.692000e-01 8.173800e+00 4.316340e+01
 1.242800e+00 5.291460e+01 2.891900e+01 3.202600e+00 9.560000e-01
 3.608900e+01 2.868000e+00 2.868000e-01 1.113740e+01 8.771300e+01
 0.000000e+00 5.736000e-01 9.894600e+00 3.107000e+00 2.944480e+01
 1.242800e+00 1.166320e+01 0.000000e+00 6.328720e+01 3.059200e+01
 4.598360e+01 1.123300e+01 2.103200e+01 3.154800e+01 5.401400e+00
 0.000000e+00 4.780000e-02 8.126000e-01 1.434000e-01 4.397600e+00
 0.000000e+00 8.890800e+00 3.288640e+01 2.533400e+00 3.441600e+00
 7.695800e+00 4.923400e+00 9.273200e+00 5.449200e+01 2.068306e+02
 0.000000e+00 2.390000e-01 0.000000e+00 2.724600e+00 0.000000e+00
 1.118520e+01 0.000000e+00 1.577400e+00 7.648000e-01 1.434000e-01
 8.890800e+00 0.000000e+00 3.011400e+00 0.000000e+00 0.000000e+00
 5.258000e-01 4.780000e-01 4.302000e+00 0.000000e+00 1.414880e+01
 9.560000e-02 3.016180e+01 2.915800e+00 5.592600e+01 2.103200e+00
 5.736000e-01 1.912000e-01 1.056380e+01 1.673000e+00 6.214000e-01
 1.572620e+01 1.434000e-01 5.019000e+00 1.481800e+00 2.868000e-01
 7.743600e+00 1.070720e+01 1.333620e+01 7.992160e+01 8.604000e-01
 0.000000e+00 1.434000e-01 3.346000e-01 2.868000e-01 1.242800e+00
 8.890800e+00 9.225400e+00 1.998040e+01 5.258000e-01 2.629000e+00
 5.401400e+00 1.692120e+01 2.390000e+00 6.261800e+00 1.629980e+01
 3.346000e-01 1.434000e-01 3.346000e-01 1.290600e+00 0.000000e+00
 9.560000e-02 0.000000e+00 0.000000e+00 1.223680e+01 2.868000e-01
 2.724600e+00 1.195000e+00 4.780000e+00 4.780000e-02 3.824000e-01
 2.695920e+01 1.978920e+01 4.493200e+00 5.783800e+00 1.993260e+01
 7.432900e+01 7.170000e-01 3.011400e+01 6.070600e+00 7.241700e+01
 5.927200e+00 1.386200e+00 9.560000e-02 8.556200e+00 9.082000e-01
 1.242800e+00 3.346000e-01 2.251380e+01 3.135680e+01 3.776200e+00
 0.000000e+00 2.820200e+00 2.390000e-01 3.537200e+00 5.831600e+00
 6.405200e+00 6.739800e+00 9.560000e-02 1.386200e+00 0.000000e+00
 2.294400e+00 4.302000e-01 2.246600e+00 2.222700e+01 4.780000e-02
 0.000000e+00 6.692000e-01 2.390000e+01 0.000000e+00 4.120360e+01
 3.632800e+00 3.107000e+00 1.171578e+02 1.912000e+00 8.126000e+00]",11.682439500000001,2.5775493763382937,0.38318798034839696,0.5028609605835149,"Counter({'Repair': 180, 'Misrepair_a1-b1': 63, 'Misrepair_a1-b2': 59, 'Misrepair_a2-b1': 51, 'Misrepair_a2-b2': 47})",0.45,0.04875438441822438,0.0,"[0.52196393 1.28184891 0.68812714 0.29389379 0.73655169 1.30183773
 1.64856224 0.63849291 1.10095378 1.2031206  0.49654619 3.3825996
 0.65735629 0.33166145 1.14609322 0.76063578 0.49943083 0.8246495
 0.24693546 1.35107299 0.47076767 0.71950203 1.38560136 0.92421501
 0.6556405  0.45406976 1.634753   0.88235267 3.21143018 0.35018577
 0.63295199 1.13227102 2.56727204 0.44108153 0.52569348 0.8140513
 0.7271588  0.57086929 0.34690094 2.05355737 0.62486599 0.39868121
 2.24172016 0.2832106  1.24522884 1.87416693 0.71107903 0.51425515
 0.58887015 0.5483776  0.49536628 1.15853768 1.04515615 0.43270957
 0.28480796 0.75306858 0.45659203 0.56038049 0.42739371 0.89911802
 1.21098218 0.4338602  0.25143943 1.43552334 1.0861846  1.8389558
 0.60564118 0.8040219  1.1782677  0.35078591 1.23305033 0.99303072
 0.94368959 0.66568301 1.1247974  0.36985568 0.43798318 0.71168607
 0.37620209 1.50448935 1.03477166 0.8658275  1.55999379 0.6745835
 0.40645368 1.21940736 0.62875936 0.39576957 0.94975232 0.81185026
 0.28339984 1.14318379 0.32293401 0.55064355 0.27555866 3.66892109
 0.47310777 1.0881948  2.85855007 1.68315186 1.32389219 0.37465941
 0.34887319 1.04490041 1.01298978 0.31277544 0.39624701 0.7807164
 0.72063125 0.77556944 0.73258078 1.46099421 0.88814145 1.55321898
 1.1443019  0.74418387 1.70053087 0.76247832 0.66878332 0.75431921
 1.51571419 0.72250261 0.37405292 2.6603344  0.68946249 0.52173472
 0.54432922 0.33063704 0.70576923 0.8480615  0.36330748 0.4674229
 0.4821197  0.39267141 0.7149669  0.3999527  0.75443996 0.71391301
 0.370144   1.75791726 1.09428516 0.43061779 0.66468211 1.20319452
 0.5818467  0.55143751 1.41590002 0.65961055 0.68905218 1.23024489
 0.44793696 2.55131266 0.9219883  1.13162682 1.49656465 0.52596474
 0.40649806 0.41769166 1.0719097  1.22572088 0.72835969 0.86773116
 0.56428654 1.29477677 0.86164965 0.82064278 0.56388905 0.7668181
 0.29893581 1.48156664 0.50139069 0.37845393 0.84656009 0.95601134
 0.57029818 0.43349408 0.63179207 1.50699467 0.99766622 1.19067158
 1.42528308 0.41620846 1.51497648 0.97619842 0.48861934 0.77690989
 0.41859185 0.39330568 0.82046278 1.8062836  1.44614306 0.98892556
 0.71178498 0.98765842 0.81277761 1.09258224 0.59797677 0.71500136
 1.01046332 0.75195404 0.49650593 1.47515767 1.76937986 0.90984374
 1.93126199 1.99454418 0.26221319 0.88323575 1.18940339 1.74866699
 0.46651808 1.19645485 0.64583099 0.68305595 1.17260398 0.86799875
 0.58938878 0.83268514 0.67606431 0.66842464 0.54547863 1.96705845
 0.93717517 0.54129348 1.8345049  0.35432727 1.10188045 2.42907646
 0.74704037 1.32470514 0.68524251 1.06913588 0.67170502 0.66815168
 0.83168727 1.995934   1.42880338 0.8825953  1.99756673 1.62854257
 0.30663469 1.01618875 4.01383958 0.61411813 0.39733226 0.77167544
 0.16772717 0.96111239 1.17536955 0.75790817 0.5649514  1.57388838
 1.41756342 0.48784465 0.97845188 0.51659956 2.03561189 0.46566821
 0.64248199 0.52344357 0.56092801 0.46730195 0.71005887 0.62934699
 1.25709928 0.77445915 0.43902693 0.44355106 1.4051076  0.23742731
 1.42744112 0.52895969 0.81161045 0.42453135 0.25487502 0.96314236
 0.70494548 1.02430275 1.11703832 1.34375791 0.73390853 2.65533049
 0.32127658 0.55563686 0.34154547 1.19919015 0.30768961 0.34876978
 1.71113263 0.34388223 1.2652767  1.08994904 0.82869999 0.54585421
 0.46031182 1.28940184 1.64001058 0.69575271 0.38912236 2.0187968
 0.76653284 1.65990591 0.67134574 0.61544977 0.67202197 0.94906333
 1.20491107 0.99011686 1.58624719 0.74906559 0.33789129 0.72235307
 1.05971806 1.01736154 1.72187759 1.13361941 0.52320584 0.64843772
 1.23501091 0.9558134  0.95013047 0.96242389 0.97146539 1.54425059
 0.74234182 0.87405141 1.21646877 1.06736488 0.25236726 1.26281262
 1.40532433 0.87024256 0.82463865 1.26905276 0.72048205 1.54636235
 0.75293831 0.55036984 1.88080596 0.95947356 1.38359452 1.10957577
 0.80747005 0.91721396 1.11086842 1.341284   0.56162046 0.71507741
 0.44224688 0.86522448 1.4235941  0.90757058 0.85290832 1.01975206
 0.67284808 0.85938032 0.3697012  1.8415527  1.68548552 0.48784661
 1.07914892 1.1136704  0.81546772 1.30030951 0.89194602 0.31002746
 1.3809941  0.64220467 0.46720791 1.57831597 0.29002112 1.14409196
 0.67379103 0.95276138 0.71597902 3.37506587 1.98845801 1.27055529
 0.46613509 0.90936727 0.54981873 0.57826168 0.63491926 1.20541667
 0.59643861 0.82401934 0.79417117 0.5935906  0.43468641 0.88874758
 1.58698013 0.26669019 0.64654428 1.23246178 1.64287679 0.75616507
 0.90894162 0.73489848 2.94512067 1.12066247]",0.9421266975568351
