experimentSetID,numMonomers,dim,b,Nc,keepCL,Nc_inDamageFoci,diffusionConstant,numRealisations,dt,dt_relax,waitingSteps,numMaxSteps,encounterDistance,genomicDistance,Nb,excludedVolume,iterationsNumber,events,FETs,meanFET,halfCI_FET,expFit_Amplitude,expFit_Rate,eventsCounter,repair_probability,repair_CIhalflength,mean_removedCLs,MSRG_atEncounter,Ensemble_MSRG
0_0,100,3,0.2,10,True,1,0.008,300,0.0244,0.01,200,9000,0.09907787313750352,25,2,0.19815574627500704,300,"['Misrepair_a1-b2' 'Repair' 'Repair' 'Misrepair_a1-b2' 'Repair' 'Repair'
 'Repair' 'Misrepair_a1-b2' 'Misrepair_a1-b2' 'Misrepair_a2-b2' 'Repair'
 'Misrepair_a1-b2' 'Repair' 'Misrepair_a1-b2' 'Repair' 'Repair'
 'Misrepair_a2-b2' 'Misrepair_a2-b2' 'Misrepair_a2-b1' 'Misrepair_a2-b2'
 'Misrepair_a2-b2' 'Repair' 'Misrepair_a2-b1' 'Repair' 'Repair'
 'Misrepair_a2-b1' 'Repair' 'Repair' 'Misrepair_a2-b1' 'Misrepair_a1-b1'
 'Misrepair_a2-b2' 'Repair' 'Misrepair_a1-b1' 'Misrepair_a2-b1' 'Repair'
 'Misrepair_a1-b1' 'Repair' 'Misrepair_a1-b1' 'Misrepair_a2-b2'
 'Misrepair_a1-b1' 'Repair' 'Repair' 'Repair' 'Misrepair_a1-b1' 'Repair'
 'Repair' 'Repair' 'Misrepair_a2-b2' 'Repair' 'Repair' 'Misrepair_a1-b2'
 'Repair' 'Repair' 'Misrepair_a2-b2' 'Repair' 'Repair' 'Repair'
 'Misrepair_a1-b2' 'Misrepair_a1-b2' 'Repair' 'Repair' 'Misrepair_a1-b1'
 'Misrepair_a2-b1' 'Misrepair_a2-b2' 'Repair' 'Misrepair_a2-b1'
 'Misrepair_a2-b1' 'Misrepair_a1-b2' 'Misrepair_a2-b2' 'Misrepair_a1-b2'
 'Repair' 'Repair' 'Repair' 'Misrepair_a1-b2' 'Repair' 'Misrepair_a2-b1'
 'Repair' 'Repair' 'Misrepair_a2-b1' 'Misrepair_a2-b1' 'Misrepair_a1-b1'
 'Misrepair_a2-b1' 'Repair' 'Repair' 'Misrepair_a1-b1' 'Misrepair_a2-b2'
 'Repair' 'Misrepair_a2-b1' 'Misrepair_a1-b1' 'Repair' 'Repair' 'Repair'
 'Repair' 'Repair' 'Repair' 'Misrepair_a2-b1' 'Misrepair_a2-b2' 'Repair'
 'Repair' 'Misrepair_a1-b2' 'Misrepair_a2-b1' 'Misrepair_a2-b1'
 'Misrepair_a2-b1' 'Repair' 'Misrepair_a2-b1' 'Misrepair_a2-b1' 'Repair'
 'Repair' 'Repair' 'Repair' 'Misrepair_a2-b1' 'Repair' 'Misrepair_a2-b2'
 'Repair' 'Repair' 'Repair' 'Misrepair_a2-b1' 'Repair' 'Repair' 'Repair'
 'Misrepair_a2-b1' 'Misrepair_a2-b1' 'Misrepair_a1-b1' 'Repair'
 'Misrepair_a1-b1' 'Repair' 'Repair' 'Repair' 'Misrepair_a2-b2'
 'Misrepair_a2-b2' 'Repair' 'Misrepair_a1-b1' 'Repair' 'Repair'
 'Misrepair_a2-b2' 'Repair' 'Misrepair_a1-b1' 'Misrepair_a1-b2' 'Repair'
 'Misrepair_a1-b2' 'Misrepair_a2-b2' 'Misrepair_a1-b2' 'Misrepair_a2-b2'
 'Misrepair_a1-b1' 'Repair' 'Repair' 'Misrepair_a2-b1' 'Misrepair_a2-b1'
 'Repair' 'Repair' 'Repair' 'Repair' 'Repair' 'Repair' 'Repair' 'Repair'
 'Repair' 'Misrepair_a1-b2' 'Misrepair_a2-b2' 'Repair' 'Repair'
 'Misrepair_a1-b1' 'Misrepair_a2-b1' 'Misrepair_a2-b1' 'Repair'
 'Misrepair_a1-b1' 'Misrepair_a2-b1' 'Repair' 'Misrepair_a1-b1' 'Repair'
 'Repair' 'Misrepair_a1-b1' 'Misrepair_a2-b1' 'Misrepair_a2-b1' 'Repair'
 'Repair' 'Repair' 'Repair' 'Repair' 'Repair' 'Misrepair_a1-b2' 'Repair'
 'Repair' 'Misrepair_a2-b2' 'Misrepair_a1-b1' 'Repair' 'Misrepair_a1-b1'
 'Repair' 'Repair' 'Repair' 'Misrepair_a1-b2' 'Misrepair_a1-b1'
 'Misrepair_a2-b2' 'Misrepair_a1-b1' 'Misrepair_a1-b2' 'Repair' 'Repair'
 'Misrepair_a2-b1' 'Misrepair_a1-b1' 'Misrepair_a1-b2' 'Misrepair_a1-b1'
 'Misrepair_a1-b1' 'Misrepair_a1-b1' 'Repair' 'Misrepair_a1-b2' 'Repair'
 'Misrepair_a1-b2' 'Misrepair_a1-b1' 'Misrepair_a1-b1' 'Misrepair_a2-b1'
 'Misrepair_a1-b2' 'Misrepair_a2-b1' 'Repair' 'Repair' 'Misrepair_a2-b2'
 'Repair' 'Misrepair_a1-b1' 'Repair' 'Repair' 'Misrepair_a2-b2'
 'Misrepair_a1-b2' 'Misrepair_a1-b1' 'Misrepair_a1-b1' 'Repair'
 'Misrepair_a2-b1' 'Repair' 'Misrepair_a1-b2' 'Repair' 'Repair'
 'Misrepair_a2-b2' 'Repair' 'Repair' 'Repair' 'Repair' 'Misrepair_a1-b2'
 'Repair' 'Repair' 'Repair' 'Misrepair_a1-b2' 'Repair' 'Misrepair_a2-b1'
 'Repair' 'Misrepair_a1-b2' 'Misrepair_a1-b2' 'Repair' 'Misrepair_a2-b1'
 'Repair' 'Repair' 'Repair' 'Repair' 'Repair' 'Misrepair_a2-b1' 'Repair'
 'Misrepair_a2-b1' 'Misrepair_a1-b1' 'Repair' 'Misrepair_a1-b1'
 'Misrepair_a1-b1' 'Misrepair_a1-b1' 'Repair' 'Misrepair_a1-b1' 'Repair'
 'Repair' 'Repair' 'Repair' 'Misrepair_a2-b1' 'Repair' 'Repair' 'Repair'
 'Repair' 'Repair' 'Repair' 'Misrepair_a2-b2' 'Repair' 'Misrepair_a1-b2'
 'Repair' 'Repair' 'Misrepair_a1-b2' 'Misrepair_a2-b1' 'Repair' 'Repair'
 'Repair' 'Repair' 'Misrepair_a2-b1' 'Misrepair_a1-b2' 'Misrepair_a2-b1'
 'Repair' 'Misrepair_a1-b2' 'Repair' 'Repair' 'Repair' 'Misrepair_a2-b1'
 'Misrepair_a1-b1' 'Repair' 'Repair' 'Misrepair_a2-b2' 'Repair' 'Repair'
 'Repair' 'Repair']","[2.903600e+00 1.927600e+01 2.025200e+00 2.928000e-01 4.880000e-02
 5.490000e+00 2.644960e+01 1.334680e+02 9.833200e+00 7.742120e+01
 1.795840e+01 4.831200e+00 2.827960e+01 2.015440e+01 1.080920e+01
 5.755960e+01 4.897080e+01 1.505480e+01 9.686800e+00 2.837720e+01
 3.276920e+01 7.320000e-02 1.893440e+01 1.742160e+01 3.245200e+00
 2.549800e+01 4.562800e+00 7.320000e-02 9.272000e-01 3.660000e-01
 4.806800e+00 1.595760e+01 1.461560e+01 2.020320e+01 0.000000e+00
 1.432280e+01 2.252120e+01 5.441200e+01 1.317600e+01 4.392000e-01
 1.744600e+01 5.368000e+00 7.320000e-02 7.149200e+00 0.000000e+00
 2.476600e+01 1.708000e-01 3.294000e+00 2.113040e+01 3.269600e+00
 2.013000e+01 9.247600e+00 4.601840e+01 1.117520e+01 8.540000e-01
 2.440000e-01 1.122400e+00 4.406640e+01 4.616480e+01 4.465200e+00
 7.432240e+01 3.767360e+01 9.150000e+00 2.513200e+00 1.066280e+01
 8.100800e+00 2.064240e+01 0.000000e+00 2.196000e-01 2.422920e+01
 4.245600e+00 1.063840e+01 5.612000e-01 1.457656e+02 1.220000e-01
 6.344000e-01 9.711200e+00 9.516000e-01 2.210640e+01 8.222800e+00
 7.002800e+00 2.947520e+01 3.562400e+00 1.141920e+01 4.806800e+00
 6.417200e+00 2.156960e+01 3.447720e+01 6.124400e+00 7.029640e+01
 8.662000e+00 3.010960e+01 4.928800e+00 3.342800e+00 1.610400e+00
 2.788920e+01 4.392000e-01 0.000000e+00 9.760000e-02 1.190720e+01
 9.713640e+01 1.717760e+01 2.559560e+01 2.903600e+00 4.589640e+01
 6.280560e+01 4.245600e+00 5.604680e+01 3.172000e-01 7.320000e-02
 4.514000e+00 1.593320e+01 1.293200e+00 4.392000e-01 2.513200e+00
 3.416000e-01 1.527440e+01 4.611600e+00 2.205760e+01 1.271240e+01
 2.491240e+01 3.464800e+00 1.202920e+01 5.270400e+00 2.593720e+01
 7.808000e-01 1.610400e+00 2.440000e-02 3.628280e+01 1.512800e+00
 1.337120e+01 1.322480e+01 9.076800e+00 8.935280e+01 1.073600e+01
 4.880000e-02 8.222800e+00 1.976400e+00 9.662400e+00 1.366400e+00
 3.904000e+00 3.684400e+00 1.783640e+01 3.977200e+00 4.148000e-01
 1.251720e+01 9.735600e+00 1.776320e+01 1.464000e+00 1.708000e-01
 9.760000e-01 3.494080e+01 1.544520e+01 1.220000e+00 0.000000e+00
 2.098400e+01 1.317600e+00 1.393240e+01 3.413560e+01 5.246000e+00
 3.660000e-01 2.095960e+01 4.074800e+01 9.613600e+00 1.403000e+01
 1.057008e+02 0.000000e+00 2.491240e+01 1.561600e+00 8.125200e+00
 1.090924e+02 2.076440e+01 4.880000e-01 5.221600e+00 7.539600e+00
 4.806800e+00 1.668960e+01 3.054880e+01 4.221200e+00 2.147200e+00
 2.291160e+01 6.514800e+00 1.537200e+00 2.196000e-01 4.196800e+00
 8.052000e-01 3.279360e+01 1.144360e+01 2.879200e+01 0.000000e+00
 1.327360e+01 4.123600e+00 1.613572e+02 9.711200e+00 3.904000e-01
 6.490400e+00 3.389160e+01 1.005280e+01 1.417640e+01 1.649440e+01
 2.918240e+01 1.891000e+01 1.019920e+01 2.171600e+00 4.977600e+00
 1.578680e+01 2.166720e+01 2.613240e+01 1.154120e+01 2.183800e+01
 8.857200e+00 5.250880e+01 2.196000e-01 7.320000e-02 1.886120e+01
 1.878800e+01 1.366400e+01 7.978800e+01 0.000000e+00 1.101416e+02
 1.683600e+00 0.000000e+00 1.583560e+01 3.650240e+01 2.318000e+00
 6.080480e+01 4.411520e+01 1.583560e+01 1.659200e+00 3.198840e+01
 7.100400e+00 2.196000e-01 1.464000e-01 3.223240e+01 9.784400e+00
 1.927600e+01 3.923520e+01 1.771440e+01 1.146800e+00 3.630720e+01
 6.270800e+00 7.881200e+00 6.539200e+00 8.027600e+00 1.627480e+01
 0.000000e+00 4.660400e+00 1.110200e+01 1.512800e+00 1.054080e+01
 6.832000e-01 6.880800e+00 2.962160e+01 9.662400e+00 2.415600e+00
 2.061800e+01 5.685200e+00 0.000000e+00 4.021120e+01 1.439600e+00
 2.623000e+01 6.588000e-01 2.862120e+01 2.440000e-02 4.426160e+01
 1.956880e+01 2.281400e+01 1.952000e-01 3.855200e+00 9.882000e+00
 6.588000e-01 3.494080e+01 1.903200e+01 4.880000e-01 1.088240e+01
 0.000000e+00 9.223200e+00 3.660000e-01 8.466800e+00 8.486320e+01
 7.320000e-02 0.000000e+00 2.537600e+00 1.520120e+01 2.208200e+01
 2.610800e+00 8.296000e-01 1.349320e+01 2.269200e+00 0.000000e+00
 5.099600e+00 2.491240e+01 1.390800e+00 1.300520e+01 5.050800e+00
 4.343200e+00 3.416000e-01 1.307840e+01 1.220000e-01 1.952000e-01]",16.24007066666667,2.6386883090893476,0.09861112434431597,0.11481772019131956,"Counter({'Repair': 158, 'Misrepair_a2-b1': 43, 'Misrepair_a1-b1': 38, 'Misrepair_a1-b2': 34, 'Misrepair_a2-b2': 27})",0.5266666666666666,0.0564997992785684,0.0,"[0.54332469 0.4834536  0.73321897 0.48755477 0.63691166 0.92259498
 0.85337311 0.26771482 0.73184691 0.19903885 0.33799854 0.43029459
 0.30819914 0.41216638 0.28518007 0.31650463 0.20732122 0.64995884
 0.98346706 0.23988494 0.2862849  0.69052268 0.54202395 0.55976741
 0.42716896 0.6810291  0.28509021 0.26018969 1.33995132 0.67539151
 0.63534381 0.43296581 0.64473013 0.37065363 0.81753796 1.1635796
 0.46570237 0.17362526 0.36877504 0.60134034 0.78330158 0.34926628
 0.85609422 0.57710497 0.39299475 0.52655778 0.51936861 0.39491728
 0.14683852 1.2198403  0.45203786 0.23770317 0.38946046 0.2108208
 0.4924444  0.32493411 1.27349149 0.2172526  0.28484677 0.81661502
 0.21200868 0.45178523 0.29254347 0.33812121 0.53227843 0.4643123
 0.33473651 0.46719241 0.34657343 0.70768281 0.30823944 0.53160154
 2.11936896 0.23875073 0.15477239 0.40093899 0.29940988 0.4716098
 0.45046803 0.19572156 0.46317374 0.39700504 0.54802782 0.44184073
 0.5603552  0.59554557 1.24422316 0.76070027 0.34389253 0.1278926
 0.73772295 0.28253237 0.8306096  0.450571   0.78709567 0.17760054
 1.53868688 0.95170512 0.30948018 1.7980521  0.25977012 0.18787584
 1.40253324 0.21124239 0.35230069 0.60765335 0.84538474 0.13003602
 0.50848571 0.61940333 0.43972897 0.31402282 1.47884476 0.67894951
 2.2779513  0.18988071 0.22864531 0.65501169 0.65994388 0.39136254
 0.33506146 4.4964368  0.46222784 0.18348029 0.2687783  1.08783354
 0.50986154 0.96663932 0.27506037 0.20704798 1.7334237  1.7487945
 1.12077597 0.75015779 0.26723947 0.81682114 0.72794538 0.3747297
 0.38499912 0.38674748 0.81876429 0.54157914 0.5007476  1.6308965
 0.52584036 0.48052832 1.48462465 0.85649338 1.10660822 0.83580437
 1.27662846 0.34155362 1.429231   0.38735358 1.35271658 1.2150304
 1.21102741 0.21774853 0.25098868 0.46628628 0.66167768 0.4462784
 0.60053785 2.24333361 0.31084072 0.31300536 0.20423966 0.55524192
 0.48372809 0.41101247 0.28864448 0.6550317  0.48901321 0.37721339
 0.62638387 0.79383718 0.47542239 0.18260485 0.64804976 0.62422
 0.3194388  0.46443446 0.73551766 0.25956079 1.13928061 1.41568856
 0.19436379 0.84142247 0.2704144  1.28832498 0.32361468 0.87661645
 0.39606257 1.47679369 0.89386628 0.39319058 0.34052934 0.73709185
 0.32757334 0.77461106 0.40449667 0.6207129  0.96592257 0.54148386
 1.05276386 0.9908448  1.83594266 0.28659253 0.5109157  0.54159059
 0.29395042 0.22698186 1.12218884 1.17897647 0.37062385 0.79845108
 0.39787083 0.25536056 0.23425345 0.14738736 0.43204115 0.4981885
 0.34764079 0.28984007 0.89739262 0.17954254 0.1691338  0.51673811
 1.98774347 0.19464599 0.4048451  0.31490573 1.82446982 0.22166419
 0.53831874 0.21543459 0.45202943 0.45577015 0.96271603 0.67150965
 0.95799272 0.38865723 0.26784754 0.67937768 0.66520382 0.61765812
 0.74513554 2.02990973 0.50488981 0.2774758  0.53682116 2.61017699
 0.14426639 0.872853   2.39454706 0.46007332 0.45776065 1.20929993
 0.24055214 1.51858238 0.33037628 0.52979322 0.23651587 0.19726096
 0.21610936 0.19373223 0.60414063 1.20938357 0.94966446 0.51553185
 0.20696676 0.21655527 0.60409251 1.11743759 1.12981381 0.36219174
 1.33089015 0.4453085  0.40950977 0.45091032 0.20823305 0.31487525
 0.71351808 0.36781011 0.9203861  1.04650014 0.32237827 0.1653637
 1.09024823 0.54807712 1.47041278 1.16833346 0.24292568 0.40508033
 1.01905767 0.83770673 0.7544767  0.29563562 0.44518894 1.15410818]",0.641973724912903
