experimentSetID,numMonomers,dim,b,Nc,keepCL,diffusionConstant,numRealisations,dt,dt_relax,numSteps,excludedVolumeCutOff,waitingSteps,numMaxSteps,encounterDistance,genomicDistance,Nb,Nc_inDamageFoci,iterationsNumber,events,FETs,meanFET,halfCI_FET,expFit_Amplitude,expFit_Rate,eventsCounter,repair_probability,repair_CIhalflength,mean_removedCLs,MSRG_atEncounter,Ensemble_MSRG,Ensemble_MSRG_dx
0_0,100,3,0.2,2,True,0.008,250,0.047799999999999995,0.01,12000,0.1,250,12000,0.13841988477277334,2,2,1,250,"['Misrepair_a2-b1' 'Misrepair_a2-b1' 'Misrepair_a2-b1' 'Misrepair_a2-b1'
 'Misrepair_a2-b1' 'Misrepair_a2-b1' 'Misrepair_a1-b2' 'Misrepair_a1-b2'
 'Misrepair_a2-b1' 'Repair' 'Misrepair_a2-b1' 'Misrepair_a1-b2'
 'Misrepair_a2-b1' 'Repair' 'Misrepair_a1-b1' 'Misrepair_a2-b2'
 'Misrepair_a2-b1' 'Misrepair_a2-b1' 'Misrepair_a2-b1' 'Misrepair_a2-b1'
 'Misrepair_a2-b1' 'Repair' 'Repair' 'Misrepair_a2-b1' 'Repair'
 'Misrepair_a2-b1' 'Misrepair_a2-b1' 'Misrepair_a2-b1' 'Misrepair_a1-b2'
 'Misrepair_a2-b1' 'Repair' 'Repair' 'Misrepair_a2-b2' 'Misrepair_a2-b1'
 'Repair' 'Misrepair_a2-b1' 'Misrepair_a2-b1' 'Misrepair_a2-b1'
 'Misrepair_a2-b2' 'Repair' 'Misrepair_a2-b1' 'Misrepair_a1-b2'
 'Misrepair_a2-b1' 'Misrepair_a2-b1' 'Misrepair_a2-b1' 'Misrepair_a2-b1'
 'Misrepair_a2-b2' 'Misrepair_a2-b1' 'Misrepair_a2-b1' 'Misrepair_a2-b1'
 'Misrepair_a2-b1' 'Misrepair_a2-b1' 'Misrepair_a2-b1' 'Misrepair_a2-b1'
 'Misrepair_a2-b2' 'Misrepair_a2-b1' 'Misrepair_a2-b2' 'Misrepair_a2-b1'
 'Misrepair_a2-b1' 'Misrepair_a2-b1' 'Misrepair_a2-b2' 'Misrepair_a2-b1'
 'Misrepair_a2-b2' 'Misrepair_a2-b2' 'Misrepair_a2-b1' 'Misrepair_a2-b2'
 'Repair' 'Repair' 'Misrepair_a2-b2' 'Misrepair_a2-b1' 'Repair'
 'Misrepair_a2-b1' 'Misrepair_a2-b1' 'Misrepair_a2-b1' 'Misrepair_a2-b1'
 'Misrepair_a1-b1' 'Repair' 'Misrepair_a2-b1' 'Misrepair_a2-b2'
 'Misrepair_a2-b1' 'Misrepair_a2-b1' 'Repair' 'Misrepair_a2-b1' 'Repair'
 'Repair' 'Misrepair_a2-b1' 'Repair' 'Misrepair_a2-b1' 'Misrepair_a2-b1'
 'Misrepair_a2-b1' 'Misrepair_a2-b2' 'Misrepair_a1-b1' 'Misrepair_a2-b1'
 'Repair' 'Misrepair_a1-b1' 'Misrepair_a2-b1' 'Misrepair_a2-b1'
 'Misrepair_a2-b1' 'Misrepair_a2-b1' 'Misrepair_a2-b2' 'Misrepair_a2-b1'
 'Repair' 'Repair' 'Misrepair_a2-b1' 'Misrepair_a2-b1' 'Repair' 'Repair'
 'Misrepair_a2-b1' 'Repair' 'Misrepair_a2-b1' 'Misrepair_a2-b2' 'Repair'
 'Misrepair_a1-b2' 'Misrepair_a2-b1' 'Misrepair_a2-b1' 'Misrepair_a2-b1'
 'Misrepair_a2-b1' 'Misrepair_a2-b1' 'Repair' 'Misrepair_a2-b1'
 'Misrepair_a2-b1' 'Misrepair_a2-b1' 'Misrepair_a2-b2' 'Misrepair_a2-b1'
 'Misrepair_a2-b2' 'Misrepair_a2-b1' 'Misrepair_a1-b2' 'Misrepair_a1-b2'
 'Misrepair_a1-b1' 'Repair' 'Misrepair_a2-b1' 'Misrepair_a2-b1' 'Repair'
 'Repair' 'Repair' 'Misrepair_a2-b1' 'Misrepair_a2-b1' 'Misrepair_a2-b1'
 'Misrepair_a2-b1' 'Repair' 'Repair' 'Misrepair_a2-b1' 'Misrepair_a1-b1'
 'Misrepair_a2-b1' 'Repair' 'Misrepair_a2-b1' 'Misrepair_a1-b1'
 'Misrepair_a2-b1' 'Misrepair_a2-b1' 'Misrepair_a2-b1' 'Misrepair_a2-b1'
 'Misrepair_a2-b1' 'Misrepair_a1-b2' 'Repair' 'Misrepair_a2-b1'
 'Misrepair_a2-b1' 'Misrepair_a2-b1' 'Repair' 'Misrepair_a2-b1'
 'Misrepair_a2-b1' 'Misrepair_a2-b1' 'Misrepair_a2-b1' 'Misrepair_a2-b1'
 'Misrepair_a1-b2' 'Misrepair_a2-b1' 'Repair' 'Misrepair_a1-b1'
 'Misrepair_a2-b1' 'Misrepair_a2-b1' 'Misrepair_a2-b1' 'Misrepair_a2-b1'
 'Misrepair_a2-b1' 'Misrepair_a2-b2' 'Misrepair_a2-b1' 'Repair'
 'Misrepair_a1-b1' 'Misrepair_a2-b1' 'Misrepair_a2-b2' 'Misrepair_a2-b1'
 'Misrepair_a1-b1' 'Misrepair_a2-b1' 'Misrepair_a2-b1' 'Misrepair_a2-b1'
 'Repair' 'Misrepair_a1-b2' 'Misrepair_a2-b1' 'Misrepair_a2-b2'
 'Misrepair_a2-b1' 'Repair' 'Misrepair_a1-b1' 'Misrepair_a1-b2'
 'Misrepair_a2-b1' 'Misrepair_a2-b2' 'Misrepair_a2-b1' 'Misrepair_a2-b1'
 'Repair' 'Repair' 'Misrepair_a2-b1' 'Repair' 'Misrepair_a2-b1'
 'Misrepair_a2-b2' 'Misrepair_a1-b2' 'Repair' 'Misrepair_a1-b2'
 'Misrepair_a2-b1' 'Misrepair_a2-b1' 'Misrepair_a2-b1' 'Misrepair_a2-b1'
 'Misrepair_a2-b1' 'Misrepair_a1-b2' 'Repair' 'Misrepair_a2-b1'
 'Misrepair_a2-b1' 'Misrepair_a2-b2' 'Misrepair_a2-b1' 'Misrepair_a2-b1'
 'Misrepair_a1-b2' 'Misrepair_a2-b1' 'Repair' 'Misrepair_a1-b2'
 'Misrepair_a2-b1' 'Misrepair_a2-b1' 'Misrepair_a2-b1' 'Misrepair_a2-b1'
 'Repair' 'Misrepair_a2-b2' 'Misrepair_a1-b1' 'Repair' 'Repair'
 'Misrepair_a1-b2' 'Misrepair_a2-b1' 'Misrepair_a1-b2' 'Misrepair_a2-b1'
 'Repair' 'Misrepair_a2-b1' 'Repair' 'Repair' 'Misrepair_a2-b1'
 'Misrepair_a2-b1' 'Misrepair_a2-b1' 'Misrepair_a2-b1' 'Repair'
 'Misrepair_a2-b2' 'Misrepair_a2-b1' 'Misrepair_a2-b1' 'Repair'
 'Misrepair_a1-b1' 'Repair' 'Misrepair_a2-b1' 'Misrepair_a2-b1']","[ 0.      1.6252  3.585   1.1472  5.4492  2.151   0.      0.0478  0.
  3.7284  0.5736  0.2868  3.3938  3.2982  0.0956  0.1912  0.1912  4.7322
  1.0038  0.0478  2.9158  0.     19.598   0.4302  0.3824  0.0478  1.0516
  0.3346  0.      1.7208  0.      0.      0.      2.151   0.      3.7284
 10.277   0.5258  5.6404  0.0478  0.4302  0.5258  3.585   5.258   1.673
  0.      0.0478  3.3938  0.1912  0.9082  0.0956  5.1146  1.195   1.2428
  0.478   0.2868  0.     12.5714  0.      4.5888  0.      0.5736  0.3346
  1.0038  1.7686  0.1912  0.3346  0.      0.1434  0.0956  0.1912  1.2906
  0.      4.302   0.717   0.      0.      0.      0.3346  5.4014  3.824
  0.      3.9196  0.      0.1434  2.3422  0.6214  0.239   2.2466  3.3938
  2.4378  4.3976  0.      0.6692  4.2542  3.4416  0.0478  0.1434  1.8164
  0.0478  1.6252  1.8164  1.1472  0.0956  0.6692  0.6692  0.      4.4454
  3.9674  6.3574  3.107   1.5296  0.5736  0.1434  1.8642  0.      0.478
  5.497   1.434   0.2868  1.5774  1.9598  0.      0.      0.3346  1.0038
  4.063   1.2428  0.      0.      0.6214  3.4894  1.7208  0.3824  0.
  0.      0.      5.6882  9.8946  0.      0.5258  0.1434  0.1434  4.78
 22.5616  3.9196  0.      1.2428  0.0478  1.195   2.5334 16.5866  0.3824
  0.0478  7.7914  0.1434  1.1472  1.4818  1.3384  1.673   2.629   0.
  0.1434  1.0516  0.9082  4.0152  5.0668  9.799   0.478   1.5296  2.1032
  0.5258  0.      1.1472  0.0478  0.1912  1.1472  1.4818  0.      0.3824
  1.3862  6.0228  0.3824  2.151   0.0478  0.9082  0.6214  3.7284  0.0478
  0.3824  0.1912  1.0994  1.0994  6.453   2.1988  0.      0.      0.6214
  0.8604  1.6252  0.      0.0478  0.      5.1146  0.8126  1.912   0.
  0.      4.4932  0.      3.9674  2.868   7.1222  0.3346  0.0956 10.3248
  4.063   0.      0.1912  0.      0.3346  1.0516  1.4818  0.956   0.
  0.      9.56    4.2064  0.      0.8126  3.4894  0.0478  0.      0.6692
  0.0956  1.0038  0.      0.2868  3.2026  5.7838  0.239   0.717   0.
  2.151   0.0478  0.9082  4.302   0.3824  0.8126 11.711 ]",1.8643911999999998,0.3746899726612469,1.2255129710867247,1.548377688637544,"Counter({'Misrepair_a2-b1': 140, 'Repair': 53, 'Misrepair_a2-b2': 25, 'Misrepair_a1-b2': 19, 'Misrepair_a1-b1': 13})",0.212,0.0506660568665058,0.0,"[1.14556284 0.97091767 1.4718375  1.08074873 0.90339116 0.40962595
 1.32115071 1.03524483 1.13678766 0.87306206 1.0319851  1.40998711
 1.56997241 0.48892248 0.67305116 0.92747257 0.76963009 0.54470466
 1.59732482 0.97211551 0.86738034 1.329012   4.42023495 0.32858469
 3.13605692 1.10371676 0.94460407 1.08277561 1.26648942 0.9010773
 0.35337965 1.09177212 1.01116576 1.50132718 0.62772121 0.44376766
 1.94068917 0.94500692 0.78706951 1.50343185 1.48567977 1.29225525
 0.45847295 3.4071763  1.73320359 0.3415758  1.13480575 1.32983459
 1.20407995 0.63659078 3.82218106 0.59288904 0.68491819 0.84888922
 0.7842085  1.72816014 0.66995261 0.76101642 1.88149782 0.85988798
 1.42982994 0.73375766 3.18623495 0.92889341 1.14537766 0.93954658
 0.9458838  0.51849535 1.79259384 2.07642267 0.61699026 1.08248996
 1.1548294  1.76868483 2.06083764 2.04822044 0.92116721 0.87161156
 0.97270412 0.63672063 1.00264312 1.23903627 1.25647966 1.61404318
 1.93182908 2.80865709 2.24028778 0.61475778 0.86456799 0.8658376
 0.69246991 1.017683   0.59708574 1.56607348 0.61729607 1.64710162
 2.51673845 0.79297866 0.30397846 1.24427887 0.61172862 1.15622773
 0.52069449 1.98116642 1.14884779 1.85744611 0.80959023 2.14221569
 2.27805125 3.06484242 1.7173752  1.24074078 0.75017828 0.24959385
 1.30332982 3.23327072 1.11823921 2.10296877 1.26594237 0.62533595
 1.45769983 0.54066939 0.53269769 0.51841441 0.73839813 1.01267954
 1.095271   0.56614075 0.48847066 0.82181578 1.24183028 0.62729189
 0.4068812  0.8044846  0.57102874 2.61059899 1.72479828 0.8051767
 1.06124306 1.7320425  1.60515557 1.04465841 2.69343178 2.30568498
 0.76988325 0.70852137 1.31207124 2.31872259 0.8621827  1.00982207
 1.45236711 2.26112158 1.06733258 1.01144993 0.72511773 0.93621317
 1.27130441 1.7436607  2.32904731 0.40815993 1.53536255 1.21064584
 1.13041239 0.42491535 2.09557373 0.25556479 1.9263706  0.75151061
 0.71226588 0.69229007 0.38320872 0.63296849 0.40583102 1.0066543
 1.03272489 0.90173489 1.31550154 1.28505323 1.37028522 4.02343274
 3.0667518  1.92642124 0.92474179 0.51391887 2.60241919 0.67554125
 3.17446939 1.39760948 1.37521341 0.81901576 0.55548684 1.44892308
 0.64730429 0.85443703 1.09879537 0.66189728 0.59081424 1.09796763
 1.06806909 0.77399423 1.02744748 1.32167306 0.68207911 0.92594132
 0.92374152 0.39296379 0.81482084 0.88845437 0.56257176 0.83257025
 1.12212149 0.83935991 1.24979593 0.61261286 0.82075312 1.30848119
 1.19560798 0.45797147 0.29804323 0.31110451 0.5875072  2.24499953
 0.48767393 1.48230889 0.81632946 0.68247352 0.48263052 1.04290903
 0.49614569 0.54036913 1.43560147 0.65055428 1.44478607 1.12881678
 0.73967106 1.11198088 0.88099521 0.99534383 1.05033666 1.9450904
 0.50543325 1.20850148 0.4219645  0.99436387 0.29610046 0.51398095
 1.77162472 3.08464319 1.56313052 1.87612846]",1.186596341296586,0.08863185725581325
0_1,100,3,0.2,6,True,0.008,250,0.031,0.01,12000,0.1,250,12000,0.11145702508922188,2,2,1,250,"['Misrepair_a2-b1' 'Misrepair_a2-b1' 'Repair' 'Misrepair_a2-b1'
 'Misrepair_a2-b1' 'Misrepair_a2-b1' 'Repair' 'Misrepair_a2-b1'
 'Misrepair_a2-b1' 'Misrepair_a1-b2' 'Misrepair_a2-b1' 'Misrepair_a2-b1'
 'Misrepair_a2-b1' 'Misrepair_a2-b1' 'Misrepair_a2-b1' 'Misrepair_a2-b1'
 'Misrepair_a1-b2' 'Misrepair_a2-b1' 'Misrepair_a2-b1' 'Misrepair_a1-b1'
 'Misrepair_a2-b1' 'Misrepair_a2-b1' 'Misrepair_a2-b1' 'Repair'
 'Misrepair_a2-b2' 'Misrepair_a2-b1' 'Misrepair_a2-b1' 'Misrepair_a2-b1'
 'Misrepair_a1-b1' 'Repair' 'Misrepair_a2-b1' 'Repair' 'Misrepair_a2-b1'
 'Repair' 'Misrepair_a2-b1' 'Misrepair_a2-b1' 'Misrepair_a2-b1'
 'Misrepair_a2-b1' 'Misrepair_a2-b1' 'Misrepair_a2-b1' 'Misrepair_a1-b2'
 'Misrepair_a2-b2' 'Misrepair_a2-b1' 'Repair' 'Misrepair_a2-b1'
 'Misrepair_a2-b1' 'Misrepair_a1-b1' 'Misrepair_a2-b1' 'Repair'
 'Misrepair_a2-b1' 'Misrepair_a1-b2' 'Misrepair_a2-b1' 'Misrepair_a2-b1'
 'Misrepair_a2-b1' 'Misrepair_a1-b1' 'Misrepair_a2-b1' 'Misrepair_a1-b1'
 'Misrepair_a2-b2' 'Repair' 'Misrepair_a2-b1' 'Repair' 'Misrepair_a1-b2'
 'Misrepair_a2-b1' 'Repair' 'Misrepair_a2-b1' 'Repair' 'Misrepair_a2-b1'
 'Misrepair_a2-b1' 'Misrepair_a2-b1' 'Misrepair_a1-b2' 'Misrepair_a2-b1'
 'Misrepair_a2-b1' 'Misrepair_a2-b2' 'Misrepair_a2-b1' 'Misrepair_a2-b2'
 'Misrepair_a2-b1' 'Misrepair_a2-b2' 'Misrepair_a2-b1' 'Misrepair_a2-b2'
 'Misrepair_a2-b1' 'Misrepair_a1-b1' 'Misrepair_a2-b1' 'Misrepair_a2-b2'
 'Repair' 'Misrepair_a2-b1' 'Misrepair_a2-b1' 'Misrepair_a2-b1'
 'Misrepair_a2-b1' 'Misrepair_a2-b1' 'Misrepair_a2-b1' 'Misrepair_a2-b2'
 'Misrepair_a2-b1' 'Misrepair_a2-b1' 'Misrepair_a2-b1' 'Misrepair_a2-b1'
 'Misrepair_a2-b1' 'Misrepair_a1-b1' 'Misrepair_a2-b1' 'Misrepair_a2-b1'
 'Misrepair_a2-b2' 'Misrepair_a2-b1' 'Misrepair_a2-b1' 'Misrepair_a1-b1'
 'Repair' 'Misrepair_a2-b1' 'Misrepair_a2-b1' 'Misrepair_a2-b2'
 'Misrepair_a1-b1' 'Misrepair_a1-b1' 'Misrepair_a2-b1' 'Misrepair_a2-b1'
 'Misrepair_a2-b1' 'Misrepair_a2-b1' 'Misrepair_a2-b2' 'Misrepair_a2-b1'
 'Misrepair_a1-b2' 'Misrepair_a2-b1' 'Misrepair_a2-b1' 'Misrepair_a2-b1'
 'Repair' 'Misrepair_a2-b1' 'Misrepair_a2-b1' 'Misrepair_a1-b2'
 'Misrepair_a2-b2' 'Misrepair_a2-b1' 'Misrepair_a2-b2' 'Misrepair_a2-b1'
 'Misrepair_a1-b2' 'Repair' 'Misrepair_a2-b2' 'Misrepair_a2-b1' 'Repair'
 'Misrepair_a2-b2' 'Misrepair_a2-b1' 'Misrepair_a1-b1' 'Misrepair_a2-b1'
 'Repair' 'Misrepair_a2-b1' 'Misrepair_a2-b1' 'Misrepair_a2-b1'
 'Misrepair_a2-b1' 'Misrepair_a2-b1' 'Repair' 'Misrepair_a2-b1' 'Repair'
 'Misrepair_a2-b1' 'Repair' 'Misrepair_a2-b1' 'Misrepair_a2-b1'
 'Misrepair_a2-b2' 'Repair' 'Misrepair_a2-b2' 'Misrepair_a2-b1'
 'Misrepair_a2-b1' 'Misrepair_a2-b1' 'Repair' 'Misrepair_a1-b1'
 'Misrepair_a2-b1' 'Repair' 'Misrepair_a2-b1' 'Misrepair_a2-b1'
 'Misrepair_a2-b1' 'Misrepair_a2-b1' 'Misrepair_a2-b1' 'Misrepair_a2-b1'
 'Repair' 'Misrepair_a1-b2' 'Misrepair_a2-b1' 'Misrepair_a1-b1' 'Repair'
 'Misrepair_a2-b1' 'Misrepair_a2-b1' 'Repair' 'Misrepair_a2-b1'
 'Misrepair_a2-b1' 'Misrepair_a2-b1' 'Misrepair_a2-b1' 'Misrepair_a2-b1'
 'Misrepair_a2-b1' 'Misrepair_a1-b2' 'Repair' 'Repair' 'Misrepair_a2-b1'
 'Misrepair_a2-b1' 'Repair' 'Misrepair_a2-b1' 'Repair' 'Misrepair_a2-b1'
 'Misrepair_a2-b1' 'Misrepair_a2-b1' 'Misrepair_a2-b1' 'Misrepair_a2-b1'
 'Misrepair_a1-b1' 'Misrepair_a2-b1' 'Misrepair_a2-b1' 'Misrepair_a2-b1'
 'Repair' 'Misrepair_a2-b1' 'Misrepair_a2-b1' 'Misrepair_a2-b1'
 'Misrepair_a2-b1' 'Repair' 'Misrepair_a2-b1' 'Misrepair_a2-b1' 'Repair'
 'Misrepair_a2-b1' 'Misrepair_a2-b1' 'Misrepair_a2-b1' 'Misrepair_a2-b1'
 'Misrepair_a2-b1' 'Misrepair_a2-b1' 'Misrepair_a2-b1' 'Repair'
 'Misrepair_a2-b1' 'Misrepair_a1-b2' 'Misrepair_a2-b1' 'Misrepair_a1-b1'
 'Misrepair_a1-b1' 'Misrepair_a2-b1' 'Misrepair_a2-b1' 'Misrepair_a2-b1'
 'Repair' 'Misrepair_a1-b1' 'Misrepair_a2-b1' 'Misrepair_a1-b1' 'Repair'
 'Misrepair_a2-b1' 'Repair' 'Repair' 'Misrepair_a2-b1' 'Misrepair_a1-b1'
 'Misrepair_a2-b2' 'Misrepair_a2-b2' 'Misrepair_a2-b1' 'Misrepair_a2-b1'
 'Misrepair_a2-b1' 'Misrepair_a2-b1' 'Misrepair_a1-b1' 'Misrepair_a2-b2'
 'Misrepair_a2-b1' 'Misrepair_a2-b1' 'Misrepair_a2-b1' 'Misrepair_a2-b1'
 'Repair' 'Misrepair_a2-b1' 'Misrepair_a1-b2' 'Misrepair_a1-b1'
 'Misrepair_a2-b1' 'Misrepair_a2-b1' 'Misrepair_a1-b1']","[1.2400e-01 6.2000e-02 0.0000e+00 2.5730e+00 2.2010e+00 1.5810e+00
 6.5100e-01 2.0460e+00 4.9290e+00 1.3392e+01 5.8900e-01 4.8670e+00
 1.4570e+00 3.1000e-02 1.3609e+01 1.4973e+01 1.6740e+00 4.8050e+00
 0.0000e+00 3.1000e-02 6.1070e+00 1.4260e+00 1.0540e+00 1.5500e-01
 1.9220e+00 4.4547e+01 1.2462e+01 6.9750e+00 1.9530e+00 2.4800e-01
 3.0690e+00 8.9900e-01 8.3700e-01 2.2010e+00 1.9530e+00 1.1687e+01
 6.2000e-01 1.5407e+01 1.8600e-01 6.8200e+00 8.6800e-01 5.7350e+00
 3.1000e-02 2.1700e-01 2.1700e-01 2.8520e+00 2.9760e+00 1.3640e+00
 6.2000e-02 3.1000e-02 0.0000e+00 5.5490e+00 2.7900e-01 7.3470e+00
 4.0300e-01 2.3870e+01 2.3870e+00 9.3000e-02 6.2000e-02 4.1230e+00
 6.2000e-02 4.5880e+00 3.8099e+01 2.2630e+00 2.7590e+00 2.7900e-01
 1.3299e+01 1.0199e+01 3.7200e-01 4.3400e-01 2.0460e+00 1.3330e+00
 1.5500e-01 7.0370e+00 0.0000e+00 6.8510e+00 0.0000e+00 7.4400e-01
 6.1070e+00 2.2940e+00 6.2000e-02 3.2860e+00 0.0000e+00 5.2700e-01
 8.4010e+00 2.7900e-01 0.0000e+00 2.1700e+00 2.0460e+00 1.0292e+01
 4.0300e-01 3.1930e+00 6.2620e+00 5.5800e-01 9.0210e+00 4.9600e-01
 0.0000e+00 9.5790e+00 6.0450e+00 0.0000e+00 1.2400e+00 3.7510e+00
 1.8941e+01 2.1700e+00 9.3000e-01 0.0000e+00 9.3000e-02 4.3400e-01
 2.4800e-01 8.6800e-01 4.3400e-01 2.9140e+00 6.2000e-01 3.1000e-02
 1.0385e+01 1.7980e+00 8.3390e+00 3.5650e+00 6.4790e+00 3.4100e-01
 1.3640e+00 1.2090e+00 3.2860e+00 2.6970e+00 3.2240e+00 6.6030e+00
 2.7590e+00 6.2000e-02 2.9450e+00 3.5340e+00 6.3550e+00 3.9370e+00
 1.5500e-01 1.5500e-01 0.0000e+00 2.0150e+00 1.2090e+00 2.2630e+00
 2.9450e+00 2.7900e-01 2.1390e+00 7.2230e+00 2.4800e-01 1.9220e+00
 6.2000e-02 0.0000e+00 9.3930e+00 7.5330e+00 1.3330e+00 9.3000e-02
 0.0000e+00 8.3700e-01 2.1700e-01 3.1000e-02 2.7900e-01 2.4800e-01
 4.0610e+00 9.9200e-01 1.0540e+00 7.4400e+00 6.3860e+00 3.2550e+00
 4.3710e+00 9.9200e-01 5.3320e+00 1.5500e-01 4.2780e+00 3.6270e+00
 1.8910e+00 0.0000e+00 2.1700e+00 1.1935e+01 5.8900e-01 9.3000e-02
 8.0910e+00 0.0000e+00 2.8024e+01 2.8520e+00 6.9130e+00 5.3010e+00
 1.5500e+00 1.4260e+00 0.0000e+00 4.1540e+00 4.7430e+00 2.9140e+00
 4.6500e-01 1.0540e+00 1.7918e+01 1.2400e-01 5.8900e-01 1.2989e+01
 1.6430e+00 1.0943e+01 6.8200e-01 2.1700e-01 0.0000e+00 1.7670e+00
 3.6332e+01 3.7200e-01 5.2700e-01 8.2460e+00 6.2000e-01 9.9200e-01
 1.2400e-01 2.8210e+00 5.3010e+00 3.5030e+00 3.1000e-01 2.2630e+00
 5.2700e-01 1.2400e+00 2.1080e+00 7.1920e+00 0.0000e+00 0.0000e+00
 1.1780e+00 0.0000e+00 0.0000e+00 7.3780e+00 3.0070e+00 9.3000e-02
 2.2630e+00 2.2010e+00 1.5500e-01 9.3000e-02 5.5800e-01 1.5004e+01
 3.1000e-02 0.0000e+00 7.1300e-01 2.2940e+00 1.4880e+00 6.8200e-01
 3.1000e-02 6.5720e+00 1.0540e+00 5.4870e+00 0.0000e+00 8.5870e+00
 8.0600e-01 1.9530e+00 1.7360e+00 5.2700e-01 8.6800e-01 4.6500e-01
 2.1700e-01 1.2090e+00 2.4800e-01 0.0000e+00]",3.458484,0.7190608349651263,0.5704900374928977,0.6830276476857072,"Counter({'Misrepair_a2-b1': 154, 'Repair': 40, 'Misrepair_a1-b1': 22, 'Misrepair_a2-b2': 21, 'Misrepair_a1-b2': 13})",0.16,0.045444957476050075,0.0,"[0.65281787 0.69468915 0.9303791  0.35593501 1.37200189 0.55507644
 1.10079951 1.50535573 2.09671151 0.70464499 0.66735472 2.58593847
 0.86321083 1.47057903 1.41905603 1.04082479 2.23809982 0.8219806
 0.46098547 0.60181224 0.9033728  1.34401114 1.91159318 0.70136287
 0.89720882 0.56003518 0.62537355 0.73451971 0.29087635 1.68807752
 2.72803336 1.63424509 1.31363586 0.58636799 0.66190581 1.01898849
 2.07405186 0.59464944 2.85456659 0.85763861 0.61888536 0.6508499
 1.47965219 1.37418722 0.73268391 1.11838856 0.6686368  1.24006846
 1.19761711 1.02891777 0.55113234 1.3704532  0.95259936 0.37571016
 0.34031155 0.52423381 1.57179911 0.43772897 1.06880227 0.934501
 0.63569936 0.47945868 0.32723338 1.24247243 0.93255497 1.05103712
 1.33542619 1.32700668 1.48268071 0.5987803  1.20665799 0.93807004
 0.79857747 1.66220166 0.37045141 0.61833196 0.54860333 2.82188176
 0.64183238 0.37192155 0.68364638 0.88206807 0.77111414 0.69532229
 0.55211613 1.17943816 0.57865707 1.85355324 0.72209553 0.951636
 0.21974141 1.59399269 0.48609321 1.52957063 0.84434028 0.9397905
 1.03856434 1.23909763 0.74741529 1.41302999 1.24775209 0.85450972
 0.38627472 0.93513451 1.75453159 1.26881824 0.57354888 0.61846125
 0.79098773 1.38222725 0.40216399 2.1955771  0.62870112 0.9489873
 2.44734669 1.86402539 0.44768896 0.99157813 0.41146013 0.3197979
 0.52623284 0.83211164 1.45617925 0.57555813 1.70066436 2.49100568
 0.81433511 1.78405723 1.75978274 0.82296258 0.5926034  0.91769038
 1.05778916 1.99468894 0.78882183 1.09059504 0.2522189  1.16762335
 0.70731552 3.36306871 1.87194843 2.68118841 0.75557318 1.82527654
 0.71205224 0.36304984 0.77058408 0.9747431  0.63476854 0.37590617
 0.43483252 1.54648508 2.13668938 0.73436186 1.94532268 0.30301267
 0.92591825 0.9757814  0.50611996 1.06531041 0.62969551 0.78870092
 0.71149506 0.90604867 0.99536008 1.46149252 0.49811412 1.65670323
 1.36785124 1.56097633 0.70465251 0.32666167 1.0086323  0.9699886
 1.42937193 0.5889932  0.78395925 1.2914421  0.83309993 1.05662328
 1.29808898 0.53992035 1.11481433 0.46775148 1.10642109 0.95330239
 0.98376168 0.81730607 0.95364268 1.55256477 1.20554764 2.00847896
 0.48563344 0.95997495 0.47918786 0.64938093 0.96555322 0.69116183
 0.63464902 0.53444822 0.37873125 0.28330038 0.45881396 0.45792994
 0.41561741 0.24670788 0.72183127 0.42100369 0.54038549 1.01869882
 1.17432481 1.6536506  0.16617914 1.0335849  1.10151698 1.57070635
 0.7764725  1.04618376 0.68821952 1.35962143 0.37398102 0.32374348
 1.41577561 0.93020877 0.79996076 0.75262152 0.46683703 2.8493703
 0.79257387 0.52160485 2.24892978 0.94568861 0.64417782 2.8581737
 0.76680317 0.72656104 0.99435479 0.56162939 1.70739311 1.54271625
 0.84810277 0.71017747 1.84745802 1.80267639 0.62462553 0.73190093
 0.36947772 1.10947094 0.90805879 0.79858647]",1.0193218530859702,0.07189486973404105
