experimentSetID,numMonomers,dim,b,Nc,keepCL,diffusionConstant,numRealisations,dt,dt_relax,excludedVolumeCutOff,waitingSteps,numMaxSteps,encounterDistance,genomicDistance,Nb,Nc_inDamageFoci,iterationsNumber,Number of tried polymers,events,FETs,meanFET,repairMFET,misrepairMFET,halfCI_FET,expFit_Amplitude,expFit_Rate,eventsCounter,repair_probability,repair_CIhalflength,mean_removedCLs,MSRG_atEncounter,Ensemble_MSRG,Ensemble_MSRG_dx
0,100,3,0.2,25,True,0.008,500,0.005,0.01,0,323,12000,0.05,10,2,0,500,1,"['Misrepair_a1-b2' 'Misrepair_a1-b1' 'Repair' 'Misrepair_a2-b2'
 'Misrepair_a2-b1' 'Misrepair_a1-b1' 'Misrepair_a1-b2' 'Repair'
 'Misrepair_a1-b2' 'Repair' 'Misrepair_a1-b1' 'Repair' 'Misrepair_a1-b1'
 'Misrepair_a1-b1' 'Repair' 'Misrepair_a2-b2' 'Misrepair_a2-b2'
 'Misrepair_a1-b1' 'Misrepair_a2-b1' 'Misrepair_a2-b2' 'Misrepair_a1-b2'
 'Repair' 'Repair' 'Repair' 'Misrepair_a1-b2' 'Misrepair_a1-b1' 'Repair'
 'Misrepair_a2-b2' 'Misrepair_a2-b1' 'Repair' 'Misrepair_a1-b1'
 'Misrepair_a1-b1' 'Repair' 'Misrepair_a1-b1' 'Repair' 'Repair'
 'Misrepair_a1-b2' 'Repair' 'Misrepair_a2-b1' 'Misrepair_a2-b1' 'Repair'
 'Misrepair_a2-b1' 'Misrepair_a1-b2' 'Misrepair_a2-b1' 'Misrepair_a1-b2'
 'Repair' 'Misrepair_a2-b1' 'Repair' 'Misrepair_a2-b1' 'Repair'
 'Misrepair_a2-b1' 'Repair' 'Repair' 'Misrepair_a1-b1' 'Misrepair_a1-b2'
 'Repair' 'Misrepair_a2-b1' 'Misrepair_a2-b1' 'Misrepair_a1-b2' 'Repair'
 'Misrepair_a2-b1' 'Misrepair_a1-b2' 'Misrepair_a2-b1' 'Misrepair_a2-b1'
 'Repair' 'Misrepair_a1-b1' 'Misrepair_a1-b1' 'Repair' 'Repair'
 'Misrepair_a1-b2' 'Misrepair_a1-b1' 'Misrepair_a2-b1' 'Misrepair_a1-b2'
 'Repair' 'Repair' 'Misrepair_a2-b2' 'Misrepair_a1-b1' 'Misrepair_a2-b2'
 'Misrepair_a1-b2' 'Repair' 'Repair' 'Repair' 'Misrepair_a1-b1' 'Repair'
 'Repair' 'Misrepair_a1-b2' 'Misrepair_a1-b2' 'Repair' 'Misrepair_a1-b1'
 'Repair' 'Repair' 'Repair' 'Misrepair_a2-b2' 'Misrepair_a2-b2'
 'Misrepair_a2-b1' 'Repair' 'Misrepair_a1-b2' 'Misrepair_a1-b1' 'Repair'
 'Misrepair_a2-b1' 'Misrepair_a1-b2' 'Repair' 'Repair' 'Misrepair_a1-b2'
 'Misrepair_a2-b1' 'Repair' 'Misrepair_a2-b1' 'Misrepair_a1-b1'
 'Misrepair_a2-b2' 'Misrepair_a1-b1' 'Misrepair_a2-b2' 'Misrepair_a1-b2'
 'Misrepair_a2-b2' 'Misrepair_a1-b2' 'Repair' 'Misrepair_a1-b2'
 'Misrepair_a2-b2' 'Misrepair_a1-b2' 'Repair' 'Misrepair_a2-b1' 'Repair'
 'Misrepair_a2-b1' 'Misrepair_a2-b1' 'Misrepair_a2-b2' 'Repair' 'Repair'
 'Misrepair_a1-b2' 'Misrepair_a1-b1' 'Misrepair_a1-b2' 'Misrepair_a1-b2'
 'Misrepair_a2-b2' 'Misrepair_a2-b1' 'Repair' 'Misrepair_a2-b2' 'Repair'
 'Misrepair_a1-b2' 'Repair' 'Repair' 'Repair' 'Misrepair_a2-b2'
 'Misrepair_a2-b1' 'Repair' 'Repair' 'Misrepair_a1-b1' 'Misrepair_a1-b1'
 'Repair' 'Repair' 'NA' 'Misrepair_a1-b2' 'Misrepair_a1-b2'
 'Misrepair_a2-b1' 'Misrepair_a2-b2' 'Misrepair_a2-b2' 'Repair'
 'Misrepair_a1-b2' 'Misrepair_a2-b1' 'Misrepair_a1-b1' 'Repair' 'Repair'
 'Misrepair_a2-b1' 'Misrepair_a1-b2' 'Repair' 'Misrepair_a2-b2'
 'Misrepair_a2-b2' 'Repair' 'Misrepair_a1-b1' 'Misrepair_a2-b1' 'Repair'
 'Repair' 'Misrepair_a1-b2' 'Misrepair_a1-b2' 'Repair' 'Repair' 'Repair'
 'Misrepair_a2-b2' 'Misrepair_a2-b1' 'Repair' 'Misrepair_a2-b1' 'NA'
 'Repair' 'Misrepair_a1-b1' 'Misrepair_a2-b2' 'Misrepair_a1-b1' 'Repair'
 'Repair' 'Misrepair_a1-b2' 'Misrepair_a1-b2' 'Misrepair_a2-b2' 'Repair'
 'Misrepair_a1-b2' 'Misrepair_a2-b2' 'Misrepair_a2-b1' 'Misrepair_a1-b1'
 'Repair' 'Repair' 'Misrepair_a2-b1' 'Repair' 'Repair' 'Misrepair_a1-b1'
 'Misrepair_a2-b1' 'Repair' 'Misrepair_a1-b1' 'Misrepair_a2-b2'
 'Misrepair_a2-b1' 'Repair' 'Repair' 'Repair' 'Misrepair_a1-b2' 'Repair'
 'Misrepair_a2-b1' 'Repair' 'Misrepair_a1-b2' 'Repair' 'Misrepair_a1-b1'
 'Misrepair_a1-b2' 'Misrepair_a1-b2' 'Repair' 'Repair' 'Misrepair_a2-b2'
 'Misrepair_a2-b2' 'Misrepair_a2-b1' 'Misrepair_a1-b2' 'Misrepair_a1-b2'
 'Repair' 'Repair' 'Misrepair_a1-b1' 'Misrepair_a2-b1' 'Misrepair_a1-b1'
 'Repair' 'Misrepair_a2-b2' 'Repair' 'Repair' 'Misrepair_a1-b2' 'Repair'
 'Misrepair_a1-b2' 'Repair' 'Misrepair_a2-b2' 'Repair' 'Misrepair_a2-b1'
 'Misrepair_a1-b2' 'Misrepair_a2-b1' 'Repair' 'Misrepair_a1-b2'
 'Misrepair_a2-b2' 'Misrepair_a1-b2' 'Repair' 'Repair' 'Misrepair_a1-b2'
 'Repair' 'Misrepair_a2-b2' 'Misrepair_a1-b1' 'Misrepair_a2-b1' 'Repair'
 'Misrepair_a2-b1' 'Misrepair_a2-b1' 'Misrepair_a2-b2' 'Repair'
 'Misrepair_a2-b1' 'Misrepair_a2-b1' 'Misrepair_a1-b1' 'Misrepair_a2-b2'
 'Misrepair_a2-b2' 'Misrepair_a2-b2' 'Repair' 'Misrepair_a1-b1'
 'Misrepair_a1-b1' 'Misrepair_a2-b1' 'Repair' 'Misrepair_a2-b1'
 'Misrepair_a1-b2' 'Misrepair_a2-b1' 'Misrepair_a1-b1' 'Repair'
 'Misrepair_a1-b2' 'Misrepair_a2-b2' 'Repair' 'Misrepair_a1-b1'
 'Misrepair_a2-b2' 'Repair' 'Misrepair_a1-b1' 'Repair' 'Misrepair_a1-b2'
 'Repair' 'Misrepair_a1-b2' 'Misrepair_a2-b2' 'Repair' 'Repair'
 'Misrepair_a2-b1' 'Misrepair_a1-b2' 'Misrepair_a1-b2' 'Repair'
 'Misrepair_a2-b2' 'Misrepair_a1-b1' 'Repair' 'Misrepair_a1-b1'
 'Misrepair_a2-b1' 'Repair' 'Repair' 'Misrepair_a1-b2' 'Misrepair_a2-b2'
 'Repair' 'Misrepair_a1-b1' 'NA' 'Repair' 'Misrepair_a1-b1'
 'Misrepair_a1-b2' 'Misrepair_a2-b1' 'Misrepair_a2-b1' 'Misrepair_a2-b2'
 'Repair' 'Misrepair_a2-b1' 'Repair' 'Repair' 'Misrepair_a2-b2'
 'Misrepair_a1-b1' 'Misrepair_a2-b2' 'Misrepair_a1-b1' 'Misrepair_a2-b2'
 'Misrepair_a1-b2' 'Misrepair_a2-b2' 'Misrepair_a2-b1' 'Misrepair_a1-b2'
 'Misrepair_a1-b2' 'Misrepair_a2-b1' 'Repair' 'Misrepair_a1-b2'
 'Misrepair_a1-b1' 'Misrepair_a2-b1' 'Repair' 'Misrepair_a2-b2'
 'Misrepair_a1-b1' 'Misrepair_a2-b1' 'Misrepair_a2-b1' 'Repair'
 'Misrepair_a2-b2' 'Misrepair_a2-b2' 'Misrepair_a2-b2' 'Misrepair_a1-b1'
 'Misrepair_a2-b2' 'Repair' 'Misrepair_a1-b2' 'Misrepair_a1-b2'
 'Misrepair_a1-b1' 'Repair' 'Misrepair_a2-b1' 'Repair' 'Repair' 'Repair'
 'Repair' 'Repair' 'Misrepair_a1-b1' 'Repair' 'Misrepair_a2-b2'
 'Misrepair_a2-b2' 'Repair' 'Misrepair_a2-b1' 'Misrepair_a1-b1'
 'Misrepair_a2-b2' 'Misrepair_a1-b1' 'Repair' 'Misrepair_a2-b1'
 'Misrepair_a2-b1' 'Misrepair_a2-b1' 'Repair' 'Misrepair_a2-b2'
 'Misrepair_a1-b2' 'Misrepair_a2-b1' 'Misrepair_a1-b1' 'Repair'
 'Misrepair_a2-b2' 'Repair' 'Repair' 'Misrepair_a2-b1' 'Repair' 'Repair'
 'Misrepair_a1-b1' 'Repair' 'Misrepair_a2-b2' 'Misrepair_a1-b2'
 'Misrepair_a2-b2' 'Misrepair_a2-b1' 'Repair' 'Misrepair_a2-b1'
 'Misrepair_a1-b1' 'Repair' 'Misrepair_a1-b1' 'Repair' 'Misrepair_a2-b2'
 'Misrepair_a1-b2' 'Repair' 'Repair' 'Repair' 'Repair' 'Misrepair_a2-b2'
 'NA' 'Repair' 'Misrepair_a2-b1' 'Misrepair_a1-b2' 'Repair' 'Repair'
 'Repair' 'Repair' 'Misrepair_a2-b2' 'Repair' 'Repair' 'Repair' 'Repair'
 'Repair' 'Repair' 'Misrepair_a2-b1' 'Misrepair_a2-b1' 'Repair' 'Repair'
 'Repair' 'Repair' 'Repair' 'Misrepair_a1-b1' 'Repair' 'Misrepair_a1-b1'
 'Repair' 'Repair' 'Misrepair_a2-b1' 'Repair' 'Misrepair_a2-b2'
 'Misrepair_a2-b1' 'Repair' 'Repair' 'Misrepair_a2-b1' 'Repair'
 'Misrepair_a2-b1' 'Misrepair_a1-b2' 'Repair' 'Misrepair_a2-b1'
 'Misrepair_a1-b2' 'Misrepair_a1-b1' 'Repair' 'Misrepair_a1-b2' 'Repair'
 'Repair' 'Repair' 'Misrepair_a2-b1' 'Misrepair_a1-b2' 'Misrepair_a1-b1'
 'Misrepair_a2-b2' 'Misrepair_a2-b2' 'Repair' 'Misrepair_a2-b2'
 'Misrepair_a1-b2' 'Misrepair_a2-b2' 'Repair' 'Repair' 'Repair' 'Repair'
 'Misrepair_a2-b1' 'Misrepair_a2-b2' 'Misrepair_a2-b2' 'NA'
 'Misrepair_a2-b2' 'Misrepair_a2-b2' 'Misrepair_a1-b1' 'Misrepair_a1-b1'
 'Repair' 'Misrepair_a1-b2' 'Repair' 'Misrepair_a2-b1' 'Misrepair_a2-b1'
 'Misrepair_a1-b2' 'Misrepair_a2-b2' 'Misrepair_a1-b1' 'Misrepair_a1-b2'
 'Repair' 'Misrepair_a1-b1' 'Repair' 'Misrepair_a2-b1' 'Repair'
 'Misrepair_a1-b1' 'Repair' 'Misrepair_a1-b2' 'Repair' 'Repair' 'Repair'
 'Repair' 'Misrepair_a2-b1' 'Repair' 'Misrepair_a2-b2' 'Misrepair_a2-b1'
 'Repair' 'Misrepair_a1-b2' 'Misrepair_a1-b2' 'Misrepair_a1-b1' 'Repair'
 'Misrepair_a1-b1' 'Misrepair_a1-b2' 'Misrepair_a1-b2' 'Misrepair_a2-b1'
 'Repair' 'Misrepair_a2-b1' 'Repair' 'Misrepair_a1-b1' 'Repair']","[16.21   7.085  2.395 10.76  22.77  13.2    1.66   3.24  26.33  19.01
 32.605 11.62  40.57  22.675 31.155 13.615 19.785 22.515 11.925  5.1
 24.155 28.62   1.805 24.345 18.675 19.435  5.04  14.425 25.67   6.005
 20.87  12.315 15.255  7.135 13.03   2.47  15.065 43.96  14.455 16.5
 12.585  8.525 17.815  4.475  7.48   0.44   3.615  5.075 25.82  39.075
  4.74   9.075  4.465  2.18  21.915  1.985  9.175 25.325  4.035 22.385
  9.32  35.78  10.75  15.34   2.095  0.115  6.775 11.425 12.835 59.925
  0.28  16.76   0.81   4.715  8.705  8.45  20.835  2.985 42.175  2.695
  5.45   4.55   5.    35.69   6.03  40.965  5.855  2.89  15.965  7.7
  8.435  7.355 45.2   14.375  2.145 12.035 16.95   2.925  2.65  33.415
  2.335 15.275  6.035 14.335 20.115 16.67   3.515  6.965  4.78  36.67
 29.3   21.235  4.585 14.435 26.08   9.82  29.63   3.115  8.605  1.775
  7.01  15.98  10.05   4.13  14.47   1.215  5.125 16.83  20.225  8.365
  6.535 28.615  1.395 21.475  8.575 25.2    0.28  23.485  1.955 12.795
  3.415  3.08   1.84   0.33  17.77   2.205 34.06     nan 24.255  1.075
  6.45  16.745  3.455  8.46   4.115 10.865 12.58   3.955 25.01  13.305
 12.15  20.315  9.965 20.07  40.475 18.755 20.505  3.865 11.725  0.915
 54.015 20.68   8.615  2.07  17.21   5.63  32.775 28.12     nan 41.765
 14.37   2.645  9.27  28.385  3.96  13.875  6.005 35.295  6.96   1.21
 21.57  35.335  2.175  3.515  8.79  20.155 20.325  1.725  0.565 37.18
  0.84  16.005 10.645 13.405  2.64   3.755 12.675  8.765  2.     4.705
  1.375  6.64   2.27   2.35  17.34   4.98  15.045 16.355 32.68  10.305
  0.715  9.255 23.77  36.825  0.685  1.725 15.915  5.52   6.35  17.82
 30.535 15.78  14.22   0.65  26.305 24.09  33.345  0.93  39.505  2.625
 13.315 31.02   3.21   5.935 27.37  12.84  12.24   6.495  2.92  14.145
 24.355  3.26   4.465  1.385  1.835  1.09   1.57  41.72  15.18   2.685
  4.03   5.305  4.775 10.5   26.35  18.745 11.12   2.41   2.225  1.17
  2.05  23.37   9.535  0.885 12.675  6.74  15.58   3.45  12.4    0.
 12.43   1.335  1.89  12.22   5.16  21.335 16.625  6.28   7.95   2.405
  0.39   0.835  8.205 18.485  1.475  3.89   9.695  1.335 33.955 14.4
  7.375  6.3      nan 10.66  15.12  46.4    8.73  28.435 18.34  13.725
 15.81   4.455 11.065 13.46  24.905  4.38   6.225 13.445  6.355  2.745
  4.255  3.355 26.82  16.225 23.205 18.985  4.86  22.27  27.86  13.87
 10.14   4.035  4.485  0.12  11.85   8.855  1.865 17.125 18.865 12.355
 39.015 20.35   1.105 30.335  0.835  7.895 18.705  3.79   8.025  5.42
  2.155  8.3    0.215 43.38  19.04   5.16  27.235 10.16   3.075  3.545
  0.065  2.31   1.035 28.71  15.515 18.15  24.51   3.95   0.08   2.735
  0.39  12.24  45.575 11.79   1.595  1.625  5.48  10.79  21.97  36.17
 35.865  4.505 41.14  11.11  10.065 16.13   6.15   3.665  1.57   9.96
  0.925 44.6    8.215 13.555    nan 18.545 22.995 20.73  13.21  19.54
  6.755  0.115 47.305  2.305 24.655 16.335  0.69   2.975  3.72  11.26
 19.065  0.885  1.665  0.575  7.575 29.44   7.995  4.365  1.795  4.01
 10.755  8.78   4.15  13.805 17.025  6.58  11.7   11.67   0.06   3.59
 29.77   8.525  2.205  1.275  8.73   3.505 20.415  8.31   7.11   0.
  4.14   2.05   0.085  6.025 12.51   0.905  0.185 22.645  1.68  13.875
 26.11   0.23  25.875 15.925 18.375 39.94     nan  6.08   1.2   13.055
 26.26   1.365  9.215 16.11  10.59  14.2   29.01  39.34  26.32   8.66
 11.095  8.035 29.54   0.705  0.085 18.53   2.705  4.93   0.19  44.5
  2.64   6.605 23.185  0.325  1.89  11.425  4.08   0.725  5.195  2.345
 17.24   2.925 21.97  12.905 29.325  2.045 33.64  39.105  1.665  6.39 ]",12.691787878787878,10.969476439790576,13.773898026315791,1.0068790352312484,0.07587080086556516,0.07542618717947441,"Counter({'Repair': 191, 'Misrepair_a2-b1': 84, 'Misrepair_a1-b2': 79, 'Misrepair_a2-b2': 72, 'Misrepair_a1-b1': 69, 'NA': 5})",0.38585858585858585,0.04288463799447196,0.0,"[0.1026967  0.18540433 0.18442034 0.56198607 0.09419389 0.09667121
 0.33576301 0.25681153 0.26085424 0.3223983  0.07618422 0.1470006
 0.17877523 0.21217233 0.07467455 0.14512975 0.06490669 0.35351674
 0.07313428 0.09465364 0.10235319 0.21394366 0.49081611 0.55851457
 0.09323332 0.09363059 0.537522   0.29652669 0.05600982 0.2916514
 0.13269611 0.19086478 0.09627441 1.46788606 0.13824115 0.23831101
 0.05607096 0.09113624 0.10506671 0.11646801 0.1327054  0.26862913
 0.20261476 0.31416018 0.30537454 0.95125118 0.47937686 0.42195834
 0.06339514 0.08341005 0.14341831 0.14909311 0.49573404 0.32611445
 0.09929754 0.24722272 0.11137069 0.07850994 0.41330527 0.09538816
 0.56976118 0.05754789 0.10060113 0.06807914 0.49694141 0.2674622
 0.49441863 0.13610064 0.12850534 0.06363055 0.32044073 0.22145101
 0.4130821  0.27705708 0.09720003 0.17891613 0.15744344 0.31066204
 0.28179894 0.13954855 0.20882366 0.21801611 0.12290607 0.08959723
 1.12028499 0.08400591 0.27167617 0.5094817  0.11155437 0.31803859
 0.38629772 0.08486437 0.09864239 0.35256086 0.37758145 0.17931176
 0.29920509 0.40416098 0.20975648 0.07016368 0.81541974 0.19322269
 0.36291763 0.50043112 0.09475787 0.13059663 0.14258282 0.24789484
 0.46188503 0.09039969 0.07135619 0.23697037 0.34782502 0.50662159
 0.06682696 0.0983235  0.10458778 0.16863215 0.30369849 0.33961128
 0.71041617 0.11222188 0.15041978 0.34522392 0.06478605 0.49766627
 0.17028793 0.20120338 0.17205197 0.14783519 0.76352774 0.07310824
 0.20886352 0.10455648 0.27633663 0.13913038 0.23529707 0.10802434
 0.31724129 0.23206895 0.47688068 0.57469869 0.38354952 0.70301618
 0.11643561 0.56668283 0.06497199        nan 0.12154891 0.53787141
 0.23130578 0.11701762 0.35618119 0.18983207 0.44326801 0.19543241
 0.13823985 0.23324679 0.06527211 0.29198471 0.10870517 0.12012022
 0.18734922 0.16715596 0.0468198  0.12170716 0.51687357 0.528768
 0.23395171 0.57982657 0.06032463 0.14548163 0.17745314 0.54302055
 0.2017338  0.29804735 0.1362104  0.40534109        nan 0.0661735
 0.36976717 0.47583076 0.20040335 0.11146075 0.28906475 0.37823876
 0.40476384 0.06244469 0.19712401 0.37730491 0.08097629 0.15491152
 0.30513164 0.3839392  0.109017   0.05257551 0.13997099 0.38352705
 0.39333885 0.12269142 0.43987342 0.15782476 0.22218365 0.15248228
 0.20607249 0.40561667 0.18684124 0.16533423 0.1979045  0.35621366
 0.45226229 0.12556641 0.17892737 0.67894249 0.07412034 0.20155801
 0.09059644 0.24286762 0.07020818 0.34536177 0.92972907 0.21406247
 0.15908314 0.11014754 0.38088821 0.30177825 0.17395112 0.12472876
 0.25491178 0.05748826 0.05627163 0.07587889 0.08069902 0.41627599
 0.08044908 0.14082944 0.08353595 0.53402425 0.05579378 0.25176963
 0.14003933 0.13364324 0.24207682 0.12812222 0.11199826 0.15477676
 0.20450047 0.17683877 0.2079015  0.14250421 0.09885024 0.18755676
 0.14864825 0.27377595 0.25073877 0.29364058 0.52589599 0.0530388
 0.10167839 0.40887546 0.26195441 0.19354705 0.42930054 0.16082808
 0.09107814 0.19582932 0.12138803 0.14691019 0.53099452 0.2543298
 0.29568711 0.06368486 0.1187021  0.18520037 0.12808364 0.57893363
 0.3331956  0.19761714 0.21268083 0.15611731 0.18929038 0.64553722
 0.19985494 0.1888501  0.61822488 0.10910856 0.10306446 0.3849982
 0.13139215 0.16081136 0.3288335  0.2520388  0.12944583 0.07775403
 0.75534685 0.76589431 0.7845159  0.1850628  0.07348586 0.10761514
 0.29406792 0.15221475        nan 0.28702615 0.37515643 0.11551863
 0.09933814 0.07660098 0.15009483 0.06671129 0.25695915 0.55495647
 0.27526339 0.06852243 0.14718321 0.11904273 0.34288135 0.10284159
 0.53890378 0.73662226 0.12919336 0.2894864  0.11958369 0.08704594
 0.10720352 0.0921797  0.23167633 0.09419386 0.06470258 0.1169937
 0.14711155 0.09165406 0.42414648 0.30972314 0.28752741 0.2273709
 0.82222151 0.20070497 0.07063871 0.05520256 0.10576729 0.26993858
 0.54954482 0.11898697 0.39043722 0.63971764 0.77326576 0.39777692
 0.09785327 0.33302414 0.50147572 0.25711297 0.4192526  0.07217566
 0.09115068 0.26794951 0.1944771  0.27544908 0.44870532 0.19007301
 0.45015748 0.32510041 0.21775384 0.0775764  0.24445177 0.19016525
 0.1416539  0.16453452 0.61190956 0.29401606 0.66075354 0.21717103
 0.10099893 0.2864128  0.29646475 0.38245094 0.33553271 0.14511262
 0.09063836 0.14842982 0.08928417 0.21115736 0.07121123 0.14423696
 0.18120352 0.07973432 0.32349245 0.24108286 1.26003861 0.48782836
 0.20178874 0.05950065 0.26548158 0.08253983        nan 0.06429647
 0.08380762 0.12829988 0.06570255 0.14610405 0.40368731 0.29478557
 0.05360832 0.17497716 0.06195007 0.15054975 0.37659843 0.33969844
 0.21418712 0.11464372 0.18754448 0.17481722 0.56391381 0.17018241
 0.51140572 0.10768274 0.14834312 0.1756034  0.60774482 0.3482531
 0.12310622 0.34718184 0.35350333 0.13707342 0.51027744 0.14576126
 0.15619971 0.08813282 0.35747098 0.4350799  0.35811204 0.12756371
 0.44690954 0.85025946 0.32102883 0.1535036  0.11464447 0.16885562
 0.38863979 0.38002966 0.17938626 0.18107127 0.29611705 0.18432689
 0.16137418 0.64388445 0.37481503 0.08254567 0.16744882 0.08871377
 0.15135433 0.35769471 0.12302355 0.11744305 0.08418236 0.08996487
        nan 0.30615822 0.42474144 0.07458053 0.07376662 0.38845531
 0.12530443 0.11073846 0.178648   0.1600275  0.10402179 0.053161
 0.10203112 0.23674371 0.18744024 0.1266418  0.0557205  0.4682127
 0.18782282 0.09555781 0.45814533 0.21741224 0.39384547 0.07658963
 0.5742395  0.44729629 0.14594649 0.3833334  0.28903332 0.21247953
 0.13403912 0.26034326 0.4988738  0.81741525 0.19679598 0.22785352
 0.09621675 0.10812145 0.06497054 0.72760413 0.10107886 0.10942295
 0.51992365 0.26187927]",0.2521086708478806,0.016929211282774907
