experimentSetID,numMonomers,dim,b,Nc,keepCL,diffusionConstant,numRealisations,dt,dt_relax,excludedVolumeCutOff,waitingSteps,numMaxSteps,encounterDistance,genomicDistance,Nb,iterationsNumber,events,FETs,meanFET,halfCI_FET,eventsCounter,repair_probability,repair_CIhalflength,MSRG_atEncounter,Ensemble_MSRG
0_0,100,3,0.2,15,False,0.008,500,0.01,0.01,0.1,200,1000,0.1,2,2,500,"['Mi' 'Mi' 'Re' 'Mi' 'Mi' 'Mi' 'Mi' 'Mi' 'Mi' 'Mi' 'Mi' 'Mi' 'Mi' 'Mi'
 'Mi' 'Mi' 'Mi' 'Mi' 'Mi' 'Mi' 'Mi' 'Mi' 'Mi' 'Re' 'Mi' 'Mi' 'Mi' 'Mi'
 'Mi' 'Mi' 'Re' 'Mi' 'Mi' 'Mi' 'Mi' 'NA' 'Mi' 'Mi' 'Mi' 'Mi' 'Re' 'Mi'
 'Re' 'Mi' 'NA' 'Mi' 'Mi' 'Mi' 'Mi' 'Mi' 'Mi' 'Mi' 'Mi' 'Mi' 'Mi' 'Mi'
 'Mi' 'Re' 'Mi' 'Mi' 'Mi' 'Mi' 'Mi' 'Re' 'Mi' 'Mi' 'Mi' 'Re' 'Mi' 'Mi'
 'Mi' 'Mi' 'Mi' 'Re' 'Re' 'Mi' 'Mi' 'Re' 'Mi' 'Mi' 'Mi' 'Mi' 'Mi' 'Mi'
 'NA' 'Mi' 'Mi' 'Mi' 'Mi' 'Re' 'Mi' 'Re' 'Mi' 'Mi' 'Mi' 'Mi' 'Mi' 'Mi'
 'Mi' 'Mi' 'NA' 'Mi' 'Mi' 'Mi' 'Mi' 'Mi' 'Mi' 'Mi' 'Mi' 'Mi' 'Mi' 'Mi'
 'Mi' 'Mi' 'Mi' 'Mi' 'Mi' 'Mi' 'Mi' 'Mi' 'NA' 'NA' 'Mi' 'Mi' 'Mi' 'Mi'
 'Mi' 'Mi' 'Mi' 'NA' 'Mi' 'Mi' 'Mi' 'Re' 'Mi' 'Mi' 'NA' 'Mi' 'Re' 'Mi'
 'Mi' 'Mi' 'NA' 'Re' 'Mi' 'Mi' 'Mi' 'Mi' 'Mi' 'Re' 'NA' 'NA' 'Mi' 'Mi'
 'Mi' 'NA' 'Mi' 'Mi' 'Mi' 'Mi' 'Re' 'Mi' 'Mi' 'Mi' 'Mi' 'Mi' 'Mi' 'Mi'
 'Re' 'Mi' 'Mi' 'Mi' 'Mi' 'Re' 'Mi' 'Mi' 'Mi' 'Mi' 'Mi' 'Mi' 'Mi' 'Mi'
 'Mi' 'Mi' 'Mi' 'Mi' 'Mi' 'Mi' 'Mi' 'Mi' 'NA' 'Mi' 'Mi' 'Re' 'Mi' 'Re'
 'Mi' 'Mi' 'Mi' 'Mi' 'NA' 'Mi' 'Mi' 'Mi' 'Mi' 'Mi' 'Mi' 'Mi' 'Mi' 'Mi'
 'Re' 'Mi' 'Mi' 'Mi' 'Mi' 'NA' 'Mi' 'NA' 'NA' 'Mi' 'Mi' 'NA' 'Mi' 'Mi'
 'Re' 'NA' 'Mi' 'Mi' 'Mi' 'Mi' 'Mi' 'Mi' 'Mi' 'Mi' 'Mi' 'Mi' 'Mi' 'Mi'
 'Mi' 'Mi' 'Mi' 'Mi' 'Re' 'Mi' 'Mi' 'Mi' 'Mi' 'Mi' 'Mi' 'Re' 'Re' 'Mi'
 'Mi' 'Mi' 'Mi' 'Mi' 'Mi' 'Re' 'Re' 'NA' 'Mi' 'Mi' 'Mi' 'Mi' 'Mi' 'Mi'
 'Mi' 'NA' 'Mi' 'Mi' 'Mi' 'NA' 'Mi' 'Mi' 'Mi' 'Mi' 'Mi' 'Re' 'Mi' 'Mi'
 'Mi' 'Mi' 'Mi' 'Mi' 'Mi' 'Re' 'Mi' 'NA' 'Mi' 'Mi' 'Mi' 'Mi' 'Mi' 'Mi'
 'Mi' 'Mi' 'Mi' 'Mi' 'Mi' 'Mi' 'Re' 'Mi' 'NA' 'Mi' 'Mi' 'NA' 'Mi' 'Mi'
 'Mi' 'Mi' 'Mi' 'Mi' 'NA' 'Mi' 'Mi' 'Mi' 'Mi' 'Mi' 'Mi' 'Mi' 'Mi' 'Mi'
 'NA' 'Mi' 'Mi' 'Mi' 'Mi' 'Mi' 'Mi' 'Mi' 'Re' 'Mi' 'Mi' 'Mi' 'Re' 'Mi'
 'NA' 'Mi' 'Mi' 'Re' 'Mi' 'Re' 'Mi' 'Mi' 'Mi' 'Mi' 'Mi' 'Mi' 'Mi' 'Mi'
 'Mi' 'Mi' 'Mi' 'Mi' 'Re' 'Mi' 'NA' 'Mi' 'Mi' 'Mi' 'Mi' 'Mi' 'Mi' 'NA'
 'Mi' 'Mi' 'Mi' 'Mi' 'Mi' 'Re' 'Mi' 'Mi' 'Mi' 'Mi' 'Mi' 'Mi' 'Mi' 'Re'
 'Mi' 'Mi' 'Mi' 'Re' 'Re' 'Mi' 'Mi' 'Mi' 'Mi' 'Mi' 'Mi' 'Mi' 'Mi' 'Re'
 'Mi' 'NA' 'Mi' 'Re' 'Re' 'Mi' 'Mi' 'Re' 'Mi' 'Re' 'Mi' 'Mi' 'Re' 'Mi'
 'Mi' 'Re' 'NA' 'Mi' 'Mi' 'Mi' 'Re' 'Mi' 'Mi' 'Mi' 'Mi' 'Mi' 'Mi' 'Re'
 'Mi' 'Mi' 'Mi' 'Re' 'Mi' 'Mi' 'Mi' 'Mi' 'Mi' 'Mi' 'Re' 'Mi' 'Mi' 'Mi'
 'Mi' 'Mi' 'Mi' 'Re' 'Mi' 'Mi' 'Mi' 'Mi' 'NA' 'Re' 'Re' 'Re' 'Mi' 'Mi'
 'NA' 'NA' 'Mi' 'Mi' 'Mi' 'Mi' 'Mi' 'Mi' 'Mi' 'Mi' 'Mi' 'NA' 'Mi' 'Mi'
 'Mi' 'Mi' 'NA' 'Re' 'Mi' 'Mi' 'Mi' 'Re' 'Mi' 'Mi' 'Mi' 'Mi' 'Mi' 'Mi'
 'Re' 'Mi' 'NA' 'Re' 'Mi' 'Re' 'Mi' 'Mi' 'NA' 'Mi' 'Re' 'Mi' 'Mi' 'Mi'
 'Re' 'Re' 'Mi' 'Re' 'NA' 'Re' 'Mi' 'Mi' 'Mi' 'Mi']","[8.49 2.59 0.21 0.16 9.13 1.28 8.21 7.31 3.22 0.29 0.89 1.14 0.72 0.38
 4.8  3.42 1.83 4.81 1.39 4.51 5.76 0.48 0.46 0.37 1.91 5.97 0.17 7.52
 2.44 0.18 0.19 9.72 1.83 1.02 4.94  nan 4.34 0.92 0.03 1.5  0.03 7.34
 0.24 9.71  nan 5.8  2.46 0.37 0.54 0.27 3.36 5.26 0.16 0.01 3.77 1.87
 2.33 0.21 0.13 0.34 0.22 5.6  1.09 0.27 3.5  1.64 0.64 0.76 0.33 2.32
 0.46 1.17 0.12 1.26 3.46 0.07 7.4  0.96 0.17 8.31 0.17 0.3  0.54 0.24
  nan 0.93 0.07 3.04 2.43 0.12 3.36 0.31 0.86 0.47 0.1  5.32 0.   5.34
 1.91 0.46  nan 0.37 1.15 1.73 0.07 3.29 2.71 1.31 6.22 5.17 1.34 0.56
 0.15 0.23 3.27 0.27 1.13 6.72 2.71 0.09  nan  nan 0.   3.41 1.83 0.03
 6.53 3.61 7.65  nan 2.23 0.24 2.22 5.59 1.03 2.66  nan 0.82 1.53 0.07
 6.49 0.5   nan 0.12 1.35 1.08 2.87 4.74 0.56 2.56  nan  nan 0.9  2.16
 1.84  nan 0.7  1.44 1.59 4.43 2.54 0.   6.35 5.46 1.73 2.69 0.   4.35
 7.41 0.41 0.   0.1  4.23 0.1  0.09 0.1  0.   5.54 0.65 8.84 0.02 3.99
 4.81 4.21 3.33 0.37 8.27 3.15 0.02 0.36  nan 0.41 0.19 0.1  0.49 0.
 3.5  4.95 4.22 1.35  nan 0.68 0.74 2.06 9.72 4.27 2.94 1.3  0.   7.28
 3.06 0.58 6.29 1.7  0.04  nan 2.74  nan  nan 0.17 0.04  nan 3.09 3.36
 3.72  nan 3.29 2.44 1.87 0.51 0.12 0.75 0.14 0.01 0.67 0.63 3.01 3.49
 5.51 3.36 1.34 4.93 1.11 4.67 0.57 4.31 2.55 0.04 0.39 1.5  7.32 1.85
 8.64 1.09 0.   3.81 0.   0.03 0.    nan 5.28 3.71 1.02 1.06 2.8  0.1
 0.48  nan 2.11 9.7  0.    nan 0.65 0.75 0.38 2.48 4.71 0.   0.13 2.41
 0.23 0.01 3.61 0.33 0.35 0.   1.55  nan 1.47 1.59 4.24 1.68 0.89 2.13
 0.15 2.02 0.   2.09 0.59 0.89 3.23 3.64  nan 0.6  2.85  nan 0.62 1.6
 0.68 0.29 2.7  8.99  nan 2.65 0.   1.31 0.23 8.92 0.13 3.33 0.   1.38
  nan 2.91 3.55 1.3  0.86 0.41 0.04 4.25 2.71 2.24 0.84 0.46 0.94 4.42
  nan 0.51 0.98 9.24 0.98 0.   0.   2.4  0.46 0.35 7.07 1.34 0.11 3.79
 1.5  3.24 1.01 4.   2.55 0.35  nan 5.36 4.99 2.46 5.93 2.6  0.99  nan
 3.69 1.3  4.77 0.31 0.52 1.96 2.53 5.38 3.02 0.29 0.34 0.54 1.24 0.46
 1.31 0.1  1.96 1.61 6.6  1.33 4.62 5.01 1.95 7.42 0.32 3.74 0.03 0.
 1.19  nan 0.   0.35 2.29 0.42 9.11 0.1  2.8  0.52 1.32 0.   2.03 2.85
 1.89 2.03  nan 4.39 2.43 0.16 2.89 0.17 0.75 1.3  0.18 1.75 0.   0.37
 0.   1.49 1.74 2.68 0.   0.82 1.28 0.44 1.73 1.77 4.46 2.95 6.82 0.01
 3.37 0.8  3.03 0.   1.16 0.03 1.97 0.22  nan 2.79 0.02 5.51 4.2  0.12
  nan  nan 0.56 0.61 1.77 4.18 2.52 3.69 0.94 4.76 4.62  nan 0.09 3.39
 2.26 0.33  nan 3.8  0.97 6.61 0.   0.08 1.15 1.54 0.18 0.67 0.47 0.41
 0.04 7.57  nan 1.46 1.79 7.23 7.65 0.3   nan 2.06 0.21 0.17 0.14 1.53
 1.57 0.3  3.53 0.82  nan 0.73 0.24 4.03 1.43 3.44]",2.153369565217391,0.20993555039627224,"Counter({'Mi': 394, 'Re': 66, 'NA': 40})",0.0,0.0,"[0.73391888 0.64812418 0.39787991 0.75155684 0.37678091 0.6090328
 0.62879749 0.54630285 0.49661103 0.52609827 0.24755882 0.32843155
 0.47868809 0.77002547 0.41005541 0.3588523  0.59939177 0.41110736
 0.44643556 0.77171324 0.54828051 0.2894362  0.66747032 0.2194618
 0.19057591 0.18176445 0.36613654 0.6495411  0.3339049  0.44097218
 1.08426402 0.26255468 0.74686971 0.44363456 1.35551428        nan
 0.75599808 0.44611836 0.73397194 0.83028123 0.29633269 1.05958014
 0.27798639 1.10203712        nan 0.3770037  0.32609335 0.35992838
 1.38989465 0.46521825 0.22611169 0.33333401 0.26743192 3.46216488
 1.33956424 0.3847763  0.39246395 0.53955118 1.59463297 0.23273056
 0.88386849 0.53918691 0.23347282 0.46660156 0.20102742 0.49099347
 0.82526855 0.41540456 0.62308345 0.63154309 0.59667022 0.56994801
 0.67357391 0.4891064  0.8598771  0.80244027 0.26335858 0.88383366
 0.92780901 0.36855597 0.49638074 1.00480023 0.2492448  0.51142594
        nan 0.96892759 0.83013273 0.50799569 0.34419397 0.26977747
 0.50177232 0.91917994 1.30402874 0.143822   0.72285453 0.48712663
 0.48588366 0.35225346 0.30688544 0.95500427        nan 0.72407987
 1.67118333 0.49159311 1.51246064 0.77573386 0.79102132 0.54809698
 0.5786328  0.54359772 0.86708647 0.62784982 0.38583454 0.71166444
 0.83051764 0.96761784 1.31084001 0.5652901  0.66849745 0.9179104
        nan        nan 1.17854662 1.1093917  1.50554897 0.59278956
 0.14491108 0.55160444 0.65272572        nan 0.92924175 1.02296772
 0.82807644 0.62929115 0.19365694 0.32117659        nan 0.89992194
 0.42510607 0.7055832  0.3004592  0.79400507        nan 1.04054627
 0.72107737 0.4029574  0.33799628 0.23264971 1.27470507 0.99446437
        nan        nan 0.76077503 1.27277187 0.88193805        nan
 0.77877345 0.27265843 0.55773412 0.77071043 0.31100586 0.8622379
 0.72036382 0.67231199 0.72955905 0.89325232 0.51474922 0.49610206
 0.71290288 0.60675518 1.51576948 1.50897668 0.34414574 0.78072428
 0.4549015  0.86303493 0.9782876  0.7726677  0.67883179 0.90346832
 0.63312057 1.43763186 0.29800049 2.13966481 0.31931993 0.5472754
 0.84119596 0.73128812 0.34676284 0.52220203        nan 0.96497588
 0.62333452 0.19551324 0.29649795 1.21742448 0.72557025 0.55529954
 0.34292617 0.66807843        nan 0.82747977 0.26058147 0.48879554
 1.03538765 0.84340006 0.6829642  0.2988149  0.70484023 0.58018835
 0.94345099 0.33230644 0.49474245 0.35885456 0.55714936        nan
 1.35348251        nan        nan 0.38607097 1.6090548         nan
 1.7640737  0.71211394 0.42397478        nan 0.76116439 0.20611118
 0.54864185 0.50416228 0.52797685 0.33669949 0.32128737 0.2832263
 0.84840882 0.39037613 0.52671232 0.23664641 0.42097962 0.29002973
 0.53423418 1.15642509 0.16451278 1.27643651 0.5536937  0.24314548
 1.4066148  1.46275051 0.500276   0.92745177 0.61743045 0.47496071
 1.43936518 0.71098819 0.40512516 0.439427   1.15987184 0.36625464
 1.53501802        nan 0.92263173 0.48464058 0.81235413 0.29702914
 0.37436715 0.21258112 0.73112214        nan 0.8096386  0.16388586
 0.57879618        nan 0.34538614 0.77662433 0.70076586 0.40446612
 0.41586618 1.73197383 0.73223398 1.89014394 0.3845371  0.56489335
 0.95400503 0.61318662 0.71546891 0.9680493  0.43082363        nan
 1.01152918 0.41896084 0.28686122 1.13288958 0.55145212 0.37397062
 0.51930041 0.2455204  1.27755646 0.34347405 0.66666176 0.53856478
 0.39238821 0.24005191        nan 0.54002147 0.92091318        nan
 1.17554396 2.06603836 1.22380782 0.31421469 0.28145524 0.38054086
        nan 0.62774682 0.77159325 1.14236963 0.55457154 0.50610001
 0.46780958 1.44280158 0.54709845 0.32164023        nan 0.52423824
 0.37731827 0.48624267 0.42411148 0.41085409 0.3248341  1.65816872
 0.58558048 0.4848505  0.53476241 0.618214   0.49631468 0.49524357
        nan 0.96267985 0.73475272 1.52813471 0.59303612 0.75922308
 0.96809525 0.5171804  1.38283123 0.56437513 0.30719329 0.37557612
 0.8562861  0.54341092 1.1226585  0.90714389 0.28664336 0.36090969
 1.17011697 0.77857341        nan 0.91649145 0.40415898 0.24344441
 0.49269009 0.3364853  1.26466486        nan 0.62057552 0.17750841
 0.34733688 1.03271121 0.7682546  0.85104398 0.59550688 0.94338064
 0.49388938 1.42237243 0.31992642 0.67607073 0.37805403 0.38448281
 0.4880934  0.39880126 0.90125272 0.50437757 0.24927955 0.66686498
 0.40825713 0.47393625 0.34476226 0.28041447 0.59660935 0.40519043
 1.48493742 0.73215849 0.61739308        nan 0.47244996 0.56334572
 0.28635901 0.69166847 0.71524032 0.6609296  0.76195065 0.40413175
 0.57260244 0.3720045  0.72515213 0.87909477 0.97045959 0.50238726
        nan 0.41612161 0.59116755 0.86746557 0.664295   0.45584602
 0.68984158 0.37873846 0.14730298 0.62532689 0.51444604 1.15042666
 0.9084765  0.54277724 0.54910797 0.70753488 0.39265078 1.16470235
 0.45686888 0.43636484 1.37965232 0.55086106 0.29185127 0.61211217
 0.59582079 1.59996648 0.51916425 2.34578847 0.18490725 0.69505174
 0.22291735 0.34126417 0.50232735 2.11711383        nan 0.77278627
 0.56178267 0.20262192 0.52971224 0.77079386        nan        nan
 0.7167963  0.41507118 0.87859804 0.75069934 0.72347591 0.56879396
 0.25727611 0.46028748 0.4867226         nan 0.6950232  0.51422265
 1.18005647 0.24408311        nan 0.48313289 0.63862271 1.54206359
 0.4224944  0.9298268  1.18370461 0.53844241 0.80415323 0.65938795
 0.38491888 0.30943054 0.44174016 0.38114959        nan 0.85948214
 0.41416719 0.51572179 0.9254344  1.55594248        nan 0.83793392
 0.32534606 0.57425095 0.44915952 0.45258408 0.81591328 0.43983376
 1.49849838 0.53458682        nan 0.31386874 0.49338825 0.57327825
 0.28137194 2.11208189]",0.6726726038503817
