experimentSetID,numMonomers,dim,b,Nc,keepCL,diffusionConstant,numRealisations,dt,dt_relax,waitingSteps,numMaxSteps,encounterDistance,genomicDistance,Nb,selectedSubDomain,Nlr,TADsize,iterationsNumber,events,FETs,meanFET,halfCI_FET,expFit_Amplitude,expFit_Rate,eventsCounter,repair_probability,repair_CIhalflength,mean_removedCLs
0_0,[50 50],3,0.2,"[[20  0]
 [ 0 20]]",True,0.008,500,0.012,0.01,250,12000,0.06949579690301091,2,2,0,0,50,500,"['Misrepair_a2-b1' 'Misrepair_a2-b1' 'Misrepair_a2-b1' 'Repair'
 'Misrepair_a1-b1' 'Misrepair_a2-b2' 'Repair' 'Misrepair_a2-b2'
 'Misrepair_a1-b1' 'Repair' 'Misrepair_a1-b1' 'Repair' 'Misrepair_a2-b1'
 'Misrepair_a2-b1' 'Misrepair_a2-b1' 'Misrepair_a1-b1' 'Misrepair_a2-b1'
 'Repair' 'Repair' 'Misrepair_a2-b1' 'Repair' 'Misrepair_a2-b2'
 'Misrepair_a2-b1' 'Repair' 'Repair' 'Misrepair_a2-b1' 'Misrepair_a2-b1'
 'Misrepair_a1-b1' 'Misrepair_a1-b2' 'Misrepair_a2-b1' 'Misrepair_a2-b1'
 'Misrepair_a2-b1' 'Misrepair_a2-b1' 'Misrepair_a1-b2' 'Misrepair_a2-b1'
 'Misrepair_a2-b2' 'Repair' 'Misrepair_a1-b2' 'Misrepair_a1-b2'
 'Misrepair_a2-b1' 'Misrepair_a2-b1' 'Misrepair_a2-b1' 'Repair'
 'Misrepair_a2-b1' 'Repair' 'Repair' 'Repair' 'Misrepair_a2-b2'
 'Misrepair_a1-b2' 'Misrepair_a2-b1' 'Misrepair_a1-b2' 'Misrepair_a1-b1'
 'Misrepair_a1-b1' 'Misrepair_a2-b1' 'Misrepair_a1-b1' 'Repair' 'Repair'
 'Misrepair_a2-b1' 'Misrepair_a2-b2' 'Repair' 'Misrepair_a1-b1'
 'Misrepair_a2-b1' 'Misrepair_a2-b1' 'Misrepair_a1-b2' 'Misrepair_a1-b1'
 'Misrepair_a2-b1' 'Misrepair_a2-b1' 'Misrepair_a2-b1' 'Misrepair_a1-b2'
 'Repair' 'Misrepair_a2-b2' 'Misrepair_a2-b1' 'Misrepair_a2-b1' 'Repair'
 'Repair' 'Misrepair_a1-b1' 'Misrepair_a2-b1' 'Repair' 'Misrepair_a2-b2'
 'Repair' 'Misrepair_a2-b1' 'Misrepair_a2-b1' 'Misrepair_a1-b2'
 'Misrepair_a1-b1' 'Misrepair_a1-b2' 'Misrepair_a2-b2' 'Misrepair_a2-b2'
 'Misrepair_a2-b1' 'Misrepair_a1-b1' 'Repair' 'Misrepair_a2-b1'
 'Misrepair_a2-b1' 'Repair' 'Repair' 'Misrepair_a1-b2' 'Misrepair_a2-b1'
 'Misrepair_a2-b1' 'Misrepair_a2-b1' 'Misrepair_a2-b1' 'Misrepair_a1-b2'
 'Repair' 'Misrepair_a1-b2' 'Misrepair_a2-b1' 'Misrepair_a2-b1' 'Repair'
 'Misrepair_a1-b1' 'Misrepair_a2-b1' 'Misrepair_a1-b2' 'Misrepair_a2-b2'
 'Misrepair_a2-b1' 'Misrepair_a2-b1' 'Misrepair_a2-b1' 'Repair' 'Repair'
 'Misrepair_a1-b2' 'Misrepair_a1-b2' 'Misrepair_a2-b1' 'Misrepair_a1-b2'
 'Misrepair_a2-b1' 'Misrepair_a2-b1' 'Misrepair_a2-b1' 'Misrepair_a2-b1'
 'Misrepair_a1-b2' 'Misrepair_a1-b2' 'Misrepair_a2-b1' 'Misrepair_a2-b2'
 'Misrepair_a2-b1' 'Misrepair_a2-b1' 'Misrepair_a2-b1' 'Misrepair_a2-b1'
 'Repair' 'Misrepair_a2-b1' 'Misrepair_a2-b2' 'Misrepair_a2-b1' 'Repair'
 'Misrepair_a2-b1' 'Misrepair_a2-b1' 'Misrepair_a1-b1' 'Misrepair_a2-b2'
 'Misrepair_a2-b1' 'Misrepair_a1-b2' 'Misrepair_a1-b2' 'Misrepair_a2-b2'
 'Misrepair_a2-b1' 'Misrepair_a1-b1' 'Repair' 'Misrepair_a1-b2'
 'Misrepair_a2-b1' 'Misrepair_a2-b1' 'Repair' 'Misrepair_a2-b1'
 'Misrepair_a2-b2' 'Misrepair_a1-b1' 'Misrepair_a2-b1' 'Misrepair_a2-b2'
 'Misrepair_a2-b1' 'Repair' 'Misrepair_a1-b1' 'Misrepair_a2-b2'
 'Misrepair_a2-b1' 'Misrepair_a2-b1' 'Misrepair_a1-b2' 'Repair' 'Repair'
 'Misrepair_a2-b2' 'Misrepair_a1-b2' 'Misrepair_a1-b1' 'Misrepair_a2-b1'
 'Misrepair_a1-b1' 'Misrepair_a2-b1' 'Repair' 'Misrepair_a1-b1'
 'Misrepair_a2-b1' 'Misrepair_a1-b1' 'Misrepair_a2-b1' 'Repair'
 'Misrepair_a2-b1' 'Misrepair_a2-b1' 'Repair' 'Misrepair_a2-b1' 'Repair'
 'Misrepair_a2-b1' 'Misrepair_a2-b1' 'Misrepair_a2-b2' 'Misrepair_a2-b1'
 'Misrepair_a2-b2' 'Misrepair_a2-b1' 'Misrepair_a2-b2' 'Misrepair_a1-b2'
 'Misrepair_a2-b1' 'Repair' 'Misrepair_a2-b1' 'Misrepair_a2-b1' 'Repair'
 'Repair' 'Misrepair_a2-b1' 'Misrepair_a2-b2' 'Misrepair_a2-b1'
 'Misrepair_a2-b1' 'Misrepair_a2-b2' 'Misrepair_a2-b1' 'Misrepair_a1-b1'
 'Misrepair_a2-b1' 'Misrepair_a2-b2' 'Misrepair_a2-b1' 'Repair' 'Repair'
 'Misrepair_a2-b1' 'Misrepair_a2-b1' 'Misrepair_a2-b2' 'Misrepair_a2-b1'
 'Repair' 'Misrepair_a2-b1' 'Misrepair_a2-b1' 'Misrepair_a2-b1' 'Repair'
 'Repair' 'Repair' 'Misrepair_a1-b1' 'Misrepair_a2-b1' 'Repair'
 'Misrepair_a1-b1' 'Repair' 'Repair' 'Misrepair_a2-b2' 'Repair'
 'Misrepair_a2-b1' 'Misrepair_a2-b1' 'Repair' 'Misrepair_a2-b1'
 'Misrepair_a2-b1' 'Misrepair_a2-b1' 'Misrepair_a2-b1' 'Misrepair_a1-b1'
 'Misrepair_a2-b1' 'Misrepair_a1-b1' 'Repair' 'Misrepair_a2-b1'
 'Misrepair_a2-b1' 'Misrepair_a2-b1' 'Misrepair_a1-b1' 'Misrepair_a2-b1'
 'Misrepair_a1-b1' 'Misrepair_a1-b1' 'Misrepair_a1-b2' 'Misrepair_a2-b1'
 'Misrepair_a2-b1' 'Misrepair_a2-b2' 'Misrepair_a2-b1' 'Misrepair_a2-b2'
 'Misrepair_a2-b1' 'Misrepair_a2-b1' 'Misrepair_a1-b2' 'Misrepair_a1-b1'
 'Misrepair_a1-b1' 'Misrepair_a2-b1' 'Repair' 'Misrepair_a1-b2'
 'Misrepair_a1-b2' 'Misrepair_a1-b1' 'Misrepair_a2-b2' 'Misrepair_a1-b2'
 'Misrepair_a2-b2' 'Repair' 'Misrepair_a2-b1' 'Misrepair_a1-b1'
 'Misrepair_a2-b1' 'Repair' 'Misrepair_a1-b2' 'Repair' 'Misrepair_a2-b1'
 'Repair' 'Misrepair_a2-b1' 'Misrepair_a2-b1' 'Misrepair_a1-b2'
 'Misrepair_a1-b2' 'Misrepair_a2-b1' 'Misrepair_a2-b2' 'Misrepair_a1-b1'
 'Misrepair_a2-b1' 'Misrepair_a2-b2' 'Misrepair_a2-b1' 'Misrepair_a2-b1'
 'Repair' 'Misrepair_a1-b2' 'Repair' 'Repair' 'Misrepair_a2-b2'
 'Misrepair_a2-b1' 'Misrepair_a2-b1' 'Misrepair_a2-b1' 'Misrepair_a2-b1'
 'Misrepair_a2-b1' 'Misrepair_a2-b1' 'Misrepair_a2-b1' 'Misrepair_a1-b2'
 'Misrepair_a1-b1' 'Misrepair_a2-b1' 'Misrepair_a1-b2' 'Repair'
 'Misrepair_a2-b1' 'Repair' 'Misrepair_a1-b1' 'Misrepair_a2-b1'
 'Misrepair_a2-b1' 'Misrepair_a2-b2' 'Misrepair_a2-b2' 'Misrepair_a2-b2'
 'Misrepair_a2-b2' 'Misrepair_a2-b1' 'Misrepair_a2-b2' 'Misrepair_a2-b1'
 'Misrepair_a1-b2' 'Misrepair_a2-b1' 'Repair' 'Repair' 'Misrepair_a2-b1'
 'Repair' 'Misrepair_a2-b1' 'Misrepair_a1-b2' 'Misrepair_a2-b1'
 'Misrepair_a2-b1' 'Repair' 'Repair' 'Misrepair_a1-b1' 'Misrepair_a1-b1'
 'Repair' 'Misrepair_a2-b1' 'Misrepair_a2-b1' 'Misrepair_a1-b2' 'Repair'
 'Repair' 'Misrepair_a2-b1' 'Misrepair_a1-b2' 'Misrepair_a2-b2'
 'Misrepair_a1-b1' 'Misrepair_a2-b1' 'Repair' 'Misrepair_a1-b2' 'Repair'
 'Misrepair_a2-b1' 'Misrepair_a1-b1' 'Misrepair_a2-b1' 'Repair'
 'Misrepair_a2-b1' 'Misrepair_a2-b2' 'Misrepair_a1-b2' 'Repair' 'Repair'
 'Misrepair_a2-b1' 'Misrepair_a2-b1' 'Misrepair_a1-b1' 'Misrepair_a1-b2'
 'Misrepair_a2-b2' 'Misrepair_a2-b1' 'Repair' 'Misrepair_a2-b2'
 'Misrepair_a2-b2' 'Misrepair_a2-b1' 'Misrepair_a2-b1' 'Misrepair_a2-b1'
 'Misrepair_a2-b1' 'Repair' 'Misrepair_a2-b2' 'Misrepair_a1-b1' 'Repair'
 'Misrepair_a1-b1' 'Misrepair_a2-b1' 'Misrepair_a1-b2' 'Misrepair_a2-b1'
 'Repair' 'Misrepair_a2-b2' 'Misrepair_a2-b1' 'Misrepair_a2-b1' 'Repair'
 'Repair' 'Misrepair_a2-b1' 'Repair' 'Misrepair_a2-b2' 'Misrepair_a1-b2'
 'Misrepair_a1-b2' 'Repair' 'Misrepair_a2-b1' 'Misrepair_a2-b1' 'Repair'
 'Misrepair_a1-b1' 'Misrepair_a1-b1' 'Repair' 'Repair' 'Misrepair_a2-b1'
 'Misrepair_a1-b1' 'Repair' 'Misrepair_a2-b1' 'Repair' 'Repair'
 'Misrepair_a2-b2' 'Misrepair_a2-b1' 'Misrepair_a2-b1' 'Misrepair_a2-b1'
 'Repair' 'Misrepair_a2-b1' 'Misrepair_a2-b1' 'Misrepair_a2-b1'
 'Misrepair_a2-b1' 'Misrepair_a2-b1' 'Misrepair_a2-b1' 'Misrepair_a2-b1'
 'Misrepair_a1-b2' 'Misrepair_a1-b2' 'Repair' 'Misrepair_a2-b1' 'Repair'
 'Misrepair_a2-b2' 'Misrepair_a1-b2' 'Repair' 'Repair' 'Misrepair_a1-b1'
 'Misrepair_a2-b2' 'Repair' 'Misrepair_a1-b2' 'Repair' 'Misrepair_a2-b2'
 'Repair' 'Misrepair_a2-b1' 'Repair' 'Repair' 'Misrepair_a1-b1'
 'Misrepair_a1-b1' 'Repair' 'Misrepair_a2-b1' 'Misrepair_a1-b2'
 'Misrepair_a1-b1' 'Misrepair_a2-b1' 'Repair' 'Misrepair_a2-b2'
 'Misrepair_a2-b1' 'Repair' 'Misrepair_a2-b1' 'Misrepair_a2-b1'
 'Misrepair_a1-b1' 'Misrepair_a2-b2' 'Repair' 'Misrepair_a1-b2'
 'Misrepair_a2-b2' 'Misrepair_a1-b1' 'Misrepair_a2-b2' 'Misrepair_a2-b1'
 'Misrepair_a1-b1' 'Misrepair_a2-b1' 'Misrepair_a2-b1' 'Misrepair_a2-b2'
 'Misrepair_a1-b1' 'Misrepair_a2-b1' 'Misrepair_a2-b2' 'Misrepair_a1-b1'
 'Misrepair_a2-b1' 'Repair' 'Repair' 'Misrepair_a1-b2' 'Misrepair_a2-b1'
 'Misrepair_a2-b1' 'Repair' 'Misrepair_a2-b1' 'Misrepair_a2-b1'
 'Misrepair_a2-b1' 'Misrepair_a2-b1' 'Misrepair_a2-b1' 'Misrepair_a1-b1'
 'Misrepair_a2-b1' 'Misrepair_a2-b1' 'Misrepair_a2-b2' 'Misrepair_a1-b2'
 'Misrepair_a2-b2' 'Misrepair_a1-b1' 'Repair' 'Misrepair_a2-b1'
 'Misrepair_a2-b1' 'Repair' 'Misrepair_a1-b1' 'Misrepair_a2-b1'
 'Misrepair_a1-b2' 'Misrepair_a1-b2' 'Repair' 'Misrepair_a2-b1'
 'Misrepair_a1-b1' 'Misrepair_a2-b2' 'Repair' 'Misrepair_a2-b1'
 'Misrepair_a2-b1' 'Repair' 'Repair' 'Misrepair_a2-b1' 'Misrepair_a1-b1'
 'Misrepair_a2-b1' 'Repair' 'Misrepair_a2-b1' 'Repair' 'Misrepair_a2-b1'
 'Misrepair_a1-b2' 'Misrepair_a2-b1']","[7.5600e-01 3.6000e-02 1.8000e-01 6.6000e-01 1.0992e+01 3.1200e-01
 9.6000e-02 1.7868e+01 0.0000e+00 4.4400e+00 2.0040e+00 2.1120e+00
 0.0000e+00 1.8072e+01 3.7200e-01 1.8840e+00 4.2000e-01 1.0320e+00
 4.9200e-01 1.2000e-02 2.6400e+00 2.1240e+00 4.8000e-02 0.0000e+00
 3.0240e+00 2.6520e+00 4.7760e+00 1.0800e-01 5.7600e-01 1.0632e+01
 1.0740e+01 2.4000e-02 1.1040e+00 1.2960e+00 2.2800e+00 1.2000e-01
 1.8240e+00 1.1280e+00 4.8600e+00 7.0800e-01 8.2800e-01 1.5720e+00
 1.8480e+00 5.0520e+00 2.1600e-01 2.5920e+00 2.2080e+00 8.2800e-01
 6.1200e+00 2.4000e-01 4.4520e+00 1.3200e-01 1.5240e+00 4.4880e+00
 6.3600e-01 1.2000e-02 7.9680e+00 2.1732e+01 6.4800e+00 7.4520e+00
 2.6520e+00 4.8000e+00 5.1600e-01 3.2400e+00 5.6400e-01 4.6800e-01
 3.6960e+00 2.5560e+00 1.6920e+00 0.0000e+00 0.0000e+00 7.6680e+00
 3.6000e-01 0.0000e+00 4.5960e+00 1.2600e+00 0.0000e+00 3.5520e+00
 1.5600e-01 1.6800e-01 6.1320e+00 4.5600e+00 1.8840e+00 8.4120e+00
 3.6000e-02 9.8400e-01 2.4000e-01 1.8000e-01 2.2800e-01 6.3960e+00
 1.5480e+00 3.0000e-01 1.0920e+00 4.8000e-01 1.2000e-02 9.3480e+00
 1.9200e+00 1.9560e+00 1.4760e+00 0.0000e+00 3.6120e+00 1.7280e+00
 0.0000e+00 1.0800e-01 6.4800e-01 6.9120e+00 4.2720e+00 1.0344e+01
 4.6800e-01 4.8000e-01 1.3080e+00 1.0152e+01 1.9560e+00 1.6800e-01
 1.8000e+00 9.0000e-01 1.6920e+00 3.6000e+00 2.4480e+00 2.1240e+00
 2.6760e+00 7.0920e+00 3.3600e-01 9.6000e-02 8.1840e+00 1.7040e+00
 7.4400e-01 2.2560e+00 4.1880e+00 1.5720e+00 4.8720e+00 7.2000e-01
 1.3944e+01 1.5600e-01 4.6320e+00 1.9440e+00 0.0000e+00 3.6000e-02
 2.0640e+00 3.9600e-01 9.8400e-01 2.0160e+00 5.2800e-01 1.9200e-01
 8.2800e-01 1.4400e+01 7.2000e-02 1.0440e+00 2.5440e+00 4.1400e+00
 2.0160e+00 5.2800e-01 3.6960e+00 3.8400e-01 5.8080e+00 9.4560e+00
 1.3920e+00 2.6400e-01 9.7200e-01 5.1600e-01 1.7820e+01 6.5520e+00
 1.9200e-01 1.8120e+00 1.4400e-01 6.2400e-01 1.6800e+00 1.9080e+00
 0.0000e+00 4.3680e+00 6.7200e-01 5.6400e-01 4.1400e+00 1.1400e+00
 2.5680e+00 8.4000e-02 9.1200e-01 3.4800e+00 7.2000e-01 3.0360e+00
 0.0000e+00 8.2800e-01 0.0000e+00 2.6400e-01 1.3080e+00 7.5600e-01
 1.1880e+00 5.7000e+00 3.8040e+00 7.5600e-01 1.6920e+00 2.5440e+00
 5.2800e-01 2.7600e-01 3.9960e+00 1.8000e-01 9.7200e-01 2.4000e-02
 4.7160e+00 1.3440e+00 1.9200e-01 1.3200e-01 8.1600e-01 2.5800e+00
 8.7600e-01 3.3000e+00 6.0000e-02 7.9200e-01 3.6000e-01 1.3560e+00
 0.0000e+00 5.8800e-01 2.0640e+00 0.0000e+00 1.2960e+00 4.3440e+00
 5.8800e+00 3.2400e-01 2.1840e+00 5.1480e+00 2.9640e+00 1.3488e+01
 4.2000e-01 5.7120e+00 1.5240e+00 1.4160e+00 9.2400e-01 1.0860e+01
 1.8600e+00 3.4800e-01 3.0960e+00 2.1120e+00 8.5200e-01 0.0000e+00
 4.1880e+00 7.9200e-01 2.7720e+00 4.8120e+00 2.9160e+00 4.5600e-01
 1.3488e+01 5.7600e-01 7.2120e+00 1.2000e-02 1.7928e+01 1.9080e+00
 1.9800e+00 4.5600e-01 2.1600e-01 0.0000e+00 9.1200e-01 0.0000e+00
 1.2600e+00 9.9600e-01 2.0400e-01 5.3280e+00 0.0000e+00 1.3200e+00
 1.5000e+00 1.4400e-01 2.6160e+00 3.3600e-01 1.4952e+01 3.1200e+00
 4.8000e-02 8.4000e-02 2.0376e+01 2.3040e+00 2.3160e+00 5.1240e+00
 1.3680e+00 1.2000e-02 7.7400e+00 9.9600e-01 1.0680e+00 3.9600e+00
 2.4840e+00 1.2000e-02 7.2000e-01 1.3548e+01 3.4800e-01 1.7880e+00
 4.8000e-02 7.5600e-01 3.4800e-01 1.9080e+00 9.3600e-01 2.7720e+00
 2.9520e+00 1.5960e+00 1.1160e+00 1.0440e+00 8.4000e-01 4.2960e+00
 3.6000e+00 0.0000e+00 2.0040e+00 1.6680e+00 1.3200e-01 4.5600e+00
 6.8400e+00 8.4000e-01 6.9240e+00 2.6400e-01 1.0560e+00 9.8400e-01
 1.5000e+00 2.8560e+00 2.7600e-01 1.0800e-01 6.4080e+00 2.7240e+00
 1.0308e+01 9.2400e-01 7.2000e+00 8.4000e-02 1.9368e+01 2.7960e+00
 5.6160e+00 2.7600e-01 5.9280e+00 5.0760e+00 2.0400e-01 1.9920e+00
 1.8720e+00 1.2240e+00 0.0000e+00 0.0000e+00 1.2000e-02 2.0040e+00
 1.4400e-01 4.6128e+01 3.2280e+00 4.5600e-01 7.0800e+00 6.5400e+00
 5.7240e+00 6.9480e+00 5.6400e-01 6.2400e-01 1.4472e+01 8.4600e+00
 4.6800e-01 1.2000e+00 4.3920e+00 6.6000e-01 3.9240e+00 3.1080e+00
 7.2960e+00 3.1200e-01 1.4400e+00 0.0000e+00 9.1200e-01 3.0720e+00
 8.4000e-01 1.1280e+00 9.6000e-02 0.0000e+00 5.3160e+00 3.1200e-01
 1.5600e-01 1.1040e+00 5.5200e-01 7.9560e+00 3.0000e-01 2.3160e+00
 2.4000e-02 5.1600e-01 8.3520e+00 3.7320e+00 1.6320e+00 9.0000e-01
 5.9280e+00 2.4240e+00 1.3320e+00 4.8000e-02 9.8040e+00 6.6600e+00
 1.1160e+00 0.0000e+00 4.2960e+00 2.8800e-01 5.2560e+00 4.6800e-01
 1.3200e-01 5.5200e-01 3.3600e-01 8.4000e-02 3.1440e+00 3.4800e-01
 4.5600e-01 7.3200e-01 6.5640e+00 3.2160e+00 7.9200e-01 8.5200e-01
 8.4000e-02 3.6000e-02 3.1200e-01 0.0000e+00 2.4360e+00 1.5600e-01
 7.3200e-01 8.6400e-01 1.4400e-01 4.3800e+00 1.1640e+00 3.1080e+00
 9.9600e-01 7.6800e-01 2.2800e-01 1.7400e+00 2.7960e+00 6.6720e+00
 1.7760e+00 1.3680e+00 2.5080e+00 3.5520e+00 2.2200e+00 0.0000e+00
 3.6000e-01 1.8120e+00 6.9120e+00 1.9560e+00 3.0120e+00 2.8800e-01
 1.7280e+00 1.2000e-02 0.0000e+00 2.2320e+00 3.8280e+00 2.2920e+00
 2.4480e+00 1.4400e+00 8.7600e-01 4.1280e+00 2.8800e-01 4.1880e+00
 3.9240e+00 1.2000e-02 1.9800e+00 5.7600e-01 1.5240e+00 5.6160e+00
 2.5800e+00 1.2720e+00 4.9800e+00 4.8000e-02 6.5640e+00 1.1652e+01
 3.4560e+00 5.6160e+00 2.1564e+01 1.5120e+00 2.8920e+00 6.1200e-01
 5.8800e-01 4.0440e+00 5.7600e-01 2.3880e+00 2.3760e+00 6.1560e+00
 7.2240e+00 6.7200e-01 8.7120e+00 7.3200e-01 4.2000e-01 2.4000e-02
 1.9320e+00 6.8640e+00 1.1640e+00 1.5960e+00 1.5480e+00 6.0000e-01
 1.5600e-01 5.6400e-01 3.9600e-01 1.3080e+00 2.3640e+00 1.2600e+00
 8.6040e+00 4.2120e+00 3.6000e-02 4.2600e+00 1.4040e+00 1.4760e+00
 1.9200e-01 1.2480e+00 5.4000e+00 8.2800e-01 0.0000e+00 1.1280e+00
 4.9920e+00 3.7200e-01 2.5440e+00 1.8480e+00 5.6400e-01 1.2504e+01
 1.4316e+01 3.6120e+00]",2.749512,0.3555781978902812,0.580576030102517,0.6795612594039863,"Counter({'Misrepair_a2-b1': 205, 'Repair': 117, 'Misrepair_a1-b1': 61, 'Misrepair_a2-b2': 60, 'Misrepair_a1-b2': 57})",0.234,0.037110207501440895,0.0
