experimentSetID,numMonomers,dim,b,Nc,keepCL,diffusionConstant,numRealisations,dt,dt_relax,waitingSteps,numMaxSteps,encounterDistance,genomicDistance,Nb,iterationsNumber,events,FETs,meanFET,halfCI_FET,eventsCounter,repair_probability,repair_CIhalflength,MSRG_atEncounter,Ensemble_MSRG
0,100,3,0.2,10,True,0.008,500,0.01,0.01,250,6000,0.1,1,2,500,"['Repair' 'Repair' 'Repair' 'Repair' 'Repair' 'Repair' 'Repair' 'Repair'
 'Misrepair' 'Repair' 'Repair' 'Repair' 'Misrepair' 'Repair' 'Repair'
 'Repair' 'Repair' 'Repair' 'Repair' 'Repair' 'Repair' 'Repair' 'Repair'
 'Repair' 'Repair' 'Repair' 'Repair' 'Repair' 'Misrepair' 'Repair'
 'Repair' 'Repair' 'Repair' 'Repair' 'Repair' 'Repair' 'Repair'
 'Misrepair' 'Repair' 'Misrepair' 'Repair' 'Repair' 'Repair' 'Repair'
 'Repair' 'Repair' 'Repair' 'Repair' 'Repair' 'Repair' 'Repair' 'Repair'
 'Repair' 'Repair' 'Repair' 'Repair' 'Repair' 'Repair' 'Repair' 'Repair'
 'Repair' 'Repair' 'Repair' 'Repair' 'Repair' 'Repair' 'Repair' 'Repair'
 'Repair' 'Repair' 'Repair' 'Repair' 'Repair' 'Repair' 'Misrepair'
 'Repair' 'Repair' 'Repair' 'Repair' 'Repair' 'Repair' 'Misrepair'
 'Repair' 'Repair' 'Repair' 'Repair' 'Repair' 'Repair' 'Misrepair'
 'Misrepair' 'Repair' 'Repair' 'Repair' 'Misrepair' 'Repair' 'Repair'
 'Repair' 'Repair' 'Repair' 'Repair' 'Repair' 'Repair' 'Repair'
 'Misrepair' 'Repair' 'Repair' 'Repair' 'Repair' 'Repair' 'Repair'
 'Repair' 'Repair' 'Repair' 'Repair' 'Repair' 'Repair' 'Repair' 'Repair'
 'Repair' 'Repair' 'Misrepair' 'Repair' 'Repair' 'Repair' 'Repair'
 'Repair' 'Repair' 'Misrepair' 'Repair' 'Repair' 'Repair' 'Repair'
 'Misrepair' 'Repair' 'Repair' 'Repair' 'Repair' 'Repair' 'Repair'
 'Repair' 'Misrepair' 'Repair' 'Repair' 'Repair' 'Repair' 'Repair'
 'Repair' 'Misrepair' 'Repair' 'Misrepair' 'Repair' 'Repair' 'Repair'
 'Repair' 'Repair' 'Repair' 'Repair' 'Repair' 'Repair' 'Repair' 'Repair'
 'Repair' 'Repair' 'Repair' 'Repair' 'Misrepair' 'Repair' 'Repair'
 'Repair' 'Misrepair' 'Repair' 'Misrepair' 'Repair' 'Repair' 'Repair'
 'Repair' 'Repair' 'Repair' 'Repair' 'Repair' 'Repair' 'Repair' 'Repair'
 'Repair' 'Repair' 'Repair' 'Repair' 'Repair' 'Repair' 'Repair' 'Repair'
 'Repair' 'Repair' 'Repair' 'Repair' 'Repair' 'Repair' 'Misrepair'
 'Repair' 'Repair' 'Repair' 'Repair' 'Repair' 'Repair' 'Misrepair'
 'Repair' 'Repair' 'Repair' 'Repair' 'Repair' 'Repair' 'Repair' 'Repair'
 'Misrepair' 'Repair' 'Repair' 'Repair' 'Repair' 'Repair' 'Repair'
 'Repair' 'Repair' 'Repair' 'Misrepair' 'Repair' 'Repair' 'Repair'
 'Repair' 'Repair' 'Repair' 'Repair' 'Repair' 'Repair' 'Repair' 'Repair'
 'Repair' 'Repair' 'Repair' 'Repair' 'Repair' 'Repair' 'Repair' 'Repair'
 'Repair' 'Repair' 'Repair' 'Repair' 'Repair' 'Misrepair' 'Repair'
 'Repair' 'Repair' 'Repair' 'Repair' 'Repair' 'Repair' 'Repair' 'Repair'
 'Repair' 'Repair' 'Misrepair' 'Repair' 'Repair' 'Repair' 'Repair'
 'Misrepair' 'Repair' 'Repair' 'Repair' 'Repair' 'Repair' 'Repair'
 'Repair' 'Repair' 'Repair' 'Repair' 'Repair' 'Repair' 'Repair' 'Repair'
 'Repair' 'Misrepair' 'Repair' 'Repair' 'Misrepair' 'Misrepair' 'Repair'
 'Repair' 'Repair' 'Repair' 'Repair' 'Repair' 'Repair' 'Repair' 'Repair'
 'Repair' 'Repair' 'Repair' 'Repair' 'Repair' 'Repair' 'Repair' 'Repair'
 'Misrepair' 'Repair' 'Repair' 'Misrepair' 'Misrepair' 'Repair' 'Repair'
 'Repair' 'Misrepair' 'Repair' 'Repair' 'Repair' 'Repair' 'Repair'
 'Repair' 'Repair' 'Repair' 'Repair' 'Repair' 'Repair' 'Repair' 'Repair'
 'Repair' 'Repair' 'Misrepair' 'Repair' 'Misrepair' 'Repair' 'Repair'
 'Repair' 'Repair' 'Repair' 'Repair' 'Repair' 'Repair' 'Repair' 'Repair'
 'Repair' 'Repair' 'Repair' 'Misrepair' 'Repair' 'Repair' 'Repair'
 'Repair' 'Misrepair' 'Misrepair' 'Repair' 'Repair' 'Repair' 'Repair'
 'Repair' 'Repair' 'Repair' 'Repair' 'Repair' 'Repair' 'Repair' 'Repair'
 'Repair' 'Repair' 'Repair' 'Repair' 'Repair' 'Repair' 'Misrepair'
 'Repair' 'Misrepair' 'Repair' 'Repair' 'Repair' 'Repair' 'Repair'
 'Misrepair' 'Repair' 'Repair' 'Repair' 'Repair' 'Repair' 'Repair'
 'Repair' 'Repair' 'Repair' 'Misrepair' 'Repair' 'Repair' 'Repair'
 'Repair' 'Repair' 'Repair' 'Repair' 'Repair' 'Repair' 'Repair' 'Repair'
 'Repair' 'Repair' 'Repair' 'Repair' 'Repair' 'Misrepair' 'Misrepair'
 'Repair' 'Repair' 'Repair' 'Repair' 'Repair' 'Repair' 'Repair' 'Repair'
 'Repair' 'Repair' 'Repair' 'Misrepair' 'Repair' 'Repair' 'Repair'
 'Misrepair' 'Misrepair' 'Repair' 'Repair' 'Repair' 'Repair' 'Repair'
 'Repair' 'Repair' 'Repair' 'Repair' 'Repair' 'Repair' 'Repair' 'Repair'
 'Repair' 'Repair' 'Repair' 'Repair' 'Repair' 'Misrepair' 'Repair'
 'Repair' 'Repair' 'Repair' 'Repair' 'Misrepair' 'Repair' 'Repair'
 'Repair' 'Repair' 'Repair' 'Repair' 'Repair' 'Repair' 'Repair' 'Repair'
 'Repair' 'Misrepair' 'Repair' 'Misrepair' 'Repair' 'Repair' 'Repair'
 'Repair' 'Repair' 'Repair' 'Repair' 'Repair' 'Repair' 'Repair' 'Repair'
 'Repair' 'Repair' 'Repair' 'Repair' 'Repair' 'Repair' 'Repair'
 'Misrepair' 'Repair' 'Repair' 'Repair' 'Repair' 'Repair' 'Misrepair'
 'Repair' 'Repair' 'Repair' 'Repair' 'Repair' 'Repair' 'Repair' 'Repair'
 'Repair' 'Repair' 'Repair' 'Repair' 'Repair' 'Repair']","[7.000e-02 1.480e+00 1.950e+00 6.700e-01 2.300e-01 4.840e+00 7.600e-01
 1.720e+00 3.400e-01 2.600e-01 1.060e+00 1.000e-02 0.000e+00 1.250e+00
 1.987e+01 6.000e-02 1.220e+00 2.100e-01 3.700e-01 1.490e+00 1.430e+00
 1.380e+00 1.800e-01 5.600e-01 2.000e-02 1.950e+00 1.500e-01 1.940e+00
 2.400e-01 2.500e-01 1.000e-02 6.000e-02 1.530e+00 1.800e-01 0.000e+00
 5.130e+00 0.000e+00 4.000e-01 8.480e+00 0.000e+00 0.000e+00 2.700e-01
 1.730e+00 1.400e-01 1.690e+00 8.100e-01 1.035e+01 1.790e+00 1.500e+00
 0.000e+00 1.000e-02 4.000e-02 7.000e-01 0.000e+00 3.710e+00 1.680e+00
 1.600e-01 8.650e+00 8.800e-01 4.970e+00 1.000e-02 6.400e-01 1.190e+00
 2.900e+00 1.300e+00 7.400e-01 6.130e+00 2.140e+00 7.190e+00 1.840e+00
 8.000e-02 3.440e+00 7.000e-02 1.490e+00 1.130e+00 3.600e-01 0.000e+00
 2.350e+00 2.370e+00 3.000e-02 3.100e-01 0.000e+00 9.900e-01 3.000e-02
 6.700e-01 4.000e-02 7.200e-01 3.900e-01 3.400e-01 1.000e-02 5.500e-01
 1.340e+00 4.000e-02 1.870e+00 8.300e-01 5.360e+00 2.470e+00 4.380e+00
 4.000e-02 4.680e+00 6.440e+00 1.490e+00 2.710e+00 4.000e-02 1.130e+00
 2.200e-01 4.700e-01 3.760e+00 0.000e+00 2.640e+00 3.100e-01 1.830e+00
 2.520e+00 3.000e-02 1.900e+00 3.570e+00 1.000e-01 5.160e+00 1.910e+00
 1.230e+00 7.500e-01 3.990e+00 4.900e-01 2.300e+00 1.240e+00 3.920e+00
 0.000e+00 0.000e+00 7.200e-01 0.000e+00 1.650e+00 2.800e+00 5.400e-01
 3.300e-01 9.300e-01 1.300e-01 1.100e-01 1.040e+00 1.580e+00 4.400e-01
 0.000e+00 8.000e-01 3.000e-02 6.700e-01 0.000e+00 0.000e+00 0.000e+00
 4.180e+00 2.970e+00 2.020e+00 0.000e+00 8.400e-01 2.410e+00 1.120e+00
 0.000e+00 0.000e+00 6.900e-01 0.000e+00 1.700e-01 2.390e+00 1.950e+00
 3.890e+00 4.590e+00 0.000e+00 0.000e+00 4.000e-02 4.000e-02 5.920e+00
 3.900e-01 1.050e+00 4.200e-01 1.300e-01 3.200e-01 5.400e-01 1.330e+00
 1.610e+00 4.000e-02 1.580e+00 4.000e-02 6.200e-01 3.700e-01 1.990e+00
 4.300e-01 4.000e-02 8.000e-01 4.310e+00 2.600e-01 2.100e-01 3.000e-02
 2.320e+00 9.600e-01 2.000e-02 1.070e+00 1.100e+00 1.000e+00 1.100e-01
 1.000e-02 4.300e-01 5.700e+00 4.970e+00 1.000e-02 4.000e-02 8.700e-01
 5.400e-01 7.000e-01 2.070e+00 5.400e-01 2.900e-01 4.000e-02 4.500e-01
 2.100e+00 7.400e-01 5.610e+00 1.460e+00 1.400e-01 1.350e+00 1.100e+00
 3.050e+00 2.990e+00 9.000e-01 3.000e-02 0.000e+00 2.220e+00 0.000e+00
 6.800e-01 6.000e-02 7.570e+00 1.400e-01 1.250e+00 5.890e+00 7.000e-02
 1.280e+00 1.920e+00 2.000e-01 3.000e-02 5.000e-02 9.400e-01 8.400e-01
 1.700e-01 2.100e-01 4.600e-01 1.220e+00 7.500e-01 1.030e+00 1.300e-01
 4.700e-01 0.000e+00 1.900e-01 1.070e+00 3.700e+00 5.600e-01 6.600e-01
 1.100e-01 1.300e-01 1.750e+00 7.900e-01 2.560e+00 5.000e-01 7.400e-01
 4.800e-01 1.000e-02 0.000e+00 8.500e-01 1.270e+00 1.550e+00 0.000e+00
 9.000e-02 1.900e-01 4.900e-01 6.000e-02 1.070e+00 3.530e+00 3.000e-02
 1.310e+00 1.400e-01 0.000e+00 7.750e+00 2.800e-01 3.200e-01 4.000e-02
 1.800e-01 4.760e+00 1.370e+00 1.100e-01 1.240e+00 0.000e+00 1.730e+00
 3.900e-01 1.100e+00 0.000e+00 8.500e-01 1.390e+00 1.230e+00 6.000e-02
 0.000e+00 4.000e-02 3.580e+00 0.000e+00 4.280e+00 4.960e+00 4.100e-01
 3.600e-01 1.000e-02 2.300e+00 5.300e-01 3.000e-01 1.000e-02 2.600e-01
 5.000e-01 2.550e+00 0.000e+00 1.290e+00 1.300e-01 3.260e+00 1.680e+00
 1.350e+00 8.100e-01 0.000e+00 6.900e-01 1.400e-01 0.000e+00 0.000e+00
 1.000e-01 7.100e-01 0.000e+00 2.700e-01 0.000e+00 1.330e+00 3.000e-02
 0.000e+00 1.980e+00 6.000e-02 8.310e+00 1.000e-01 9.600e-01 1.130e+00
 3.480e+00 8.700e-01 0.000e+00 6.240e+00 6.900e-01 5.800e-01 8.500e-01
 5.200e-01 2.070e+00 3.300e-01 4.800e-01 1.800e-01 1.260e+00 4.000e-02
 7.900e-01 1.600e-01 0.000e+00 0.000e+00 1.810e+00 5.000e-02 0.000e+00
 2.040e+00 1.290e+00 0.000e+00 5.900e-01 1.310e+00 3.700e-01 3.100e-01
 1.259e+01 9.700e-01 7.300e-01 1.110e+00 0.000e+00 3.340e+00 7.900e-01
 6.800e-01 6.500e-01 2.630e+00 1.290e+00 1.000e-01 6.000e-01 5.130e+00
 1.290e+00 3.400e-01 2.380e+00 8.700e-01 0.000e+00 9.000e-02 4.500e-01
 4.700e-01 3.100e-01 2.020e+00 1.300e-01 0.000e+00 1.180e+00 6.100e-01
 2.000e-02 4.400e-01 0.000e+00 4.600e-01 7.000e-02 0.000e+00 1.150e+00
 1.170e+00 0.000e+00 3.900e-01 7.400e-01 1.000e-02 2.200e-01 0.000e+00
 8.400e-01 7.600e-01 1.080e+00 1.680e+00 7.980e+00 1.010e+00 0.000e+00
 2.270e+00 3.000e-02 9.000e-01 1.070e+00 3.950e+00 0.000e+00 2.100e-01
 1.780e+00 4.300e+00 2.700e-01 1.500e-01 2.010e+00 8.200e-01 2.370e+00
 8.800e-01 1.510e+00 0.000e+00 1.720e+00 1.000e-02 2.100e-01 1.180e+00
 2.510e+00 4.270e+00 1.700e+00 9.000e-02 2.000e-02 4.700e-01 0.000e+00
 5.500e-01 2.250e+00 0.000e+00 5.460e+00 7.100e-01 3.500e-01 3.000e-02
 0.000e+00 8.300e-01 2.560e+00 3.410e+00 1.200e-01 1.600e-01 4.300e-01
 0.000e+00 7.000e-01 1.770e+00 4.000e-01 0.000e+00 0.000e+00 1.000e-01
 5.570e+00 6.000e-01 1.100e-01 3.800e-01 8.600e-01 3.000e-02 2.800e-01
 0.000e+00 1.129e+01 1.644e+01 1.500e+00 3.250e+00 4.430e+00 0.000e+00
 1.600e-01 1.150e+00 6.700e-01 1.860e+00 3.370e+00 0.000e+00 1.000e-02
 1.710e+00 0.000e+00 2.600e-01 3.170e+00 2.860e+00 9.900e-01 1.600e-01
 3.000e-01 6.200e-01 6.100e-01 2.030e+00 3.530e+00 7.000e-01 0.000e+00
 1.540e+00 1.070e+00 9.000e-02]",1.29098,0.17975513889893308,"Counter({'Repair': 446, 'Misrepair': 54})",0.892,0.027206042622917426,"[1.04083632 0.66110977 1.15449641 1.19197363 0.28566385 1.58586743
 0.29341555 0.85188588 1.71748473 0.31346942 0.34626846 0.73400155
 0.85114031 2.07307149 1.94852543 0.47106191 0.33969627 0.9218573
 1.09860775 0.26151733 0.73999477 0.86320215 0.73014436 1.10784684
 0.60645505 1.59525469 1.01681736 0.64745732 0.46292917 1.97885774
 0.71816759 0.43480782 0.97948513 0.49436737 0.96438427 0.20651942
 0.67958203 0.91341918 1.23335343 0.9837664  0.51700707 0.82791544
 1.41800377 0.4041762  0.65575069 0.31306407 0.66302173 0.58872927
 0.86177552 0.63118871 0.51879672 2.27984508 0.588943   1.89239175
 0.48616    0.54100416 0.9968373  0.62391817 0.65429484 1.08162501
 0.60931153 2.68083222 0.59172604 0.50975606 0.17630636 2.13050399
 0.5412807  1.68145088 0.83662222 0.51882961 1.58310811 1.6421163
 0.77069141 0.63390687 0.64554806 0.62428233 1.62156985 1.91411644
 0.76232133 0.47489127 0.58860037 0.31600582 1.27569949 1.06637016
 1.69039723 0.40582169 0.95896976 0.4443399  1.62930563 1.50907326
 1.09526524 0.61493162 0.69214578 1.09688367 0.55259884 1.1841602
 0.67000035 0.68422175 0.92765286 0.44259332 0.5415125  0.48126921
 0.96915441 2.13120998 0.52491822 0.86280468 1.19545173 1.02313214
 0.75018451 0.41924544 0.6026537  0.60419576 0.85711127 0.66064288
 1.16633982 0.45086169 0.27750238 1.36141924 0.35011514 1.26271092
 0.63612749 1.07858741 1.72820938 0.46512927 0.99081448 0.38192096
 0.41607402 1.42871569 0.57172846 2.05188242 1.18579133 1.63232139
 0.50605055 1.65209341 0.7869009  1.13660211 0.57248185 1.76247036
 0.56878898 0.92829154 0.66930687 1.55753991 1.84350466 0.50984426
 1.72319811 0.67613919 0.84893704 0.45904419 0.32434834 1.26088359
 0.55557769 0.90750686 0.63299501 0.46899003 0.44155842 1.23185142
 1.73920914 0.93246795 1.66572993 1.10504733 0.78459778 1.04872569
 0.69920875 0.45100682 0.54840946 0.76423906 0.3925508  1.21465124
 1.04166765 0.6008554  1.47360245 0.28445579 0.41882189 1.19196484
 0.64871358 1.67704973 0.66150002 0.56109994 0.84525756 1.11916222
 0.86406113 0.72132076 1.43284709 0.59196301 0.64275915 0.88903454
 1.36339063 1.06800174 2.3139485  0.28149051 0.38067627 0.58774771
 2.08058659 0.86625806 0.71662135 0.58463028 0.8208491  0.26388393
 0.608413   1.00854178 0.44857291 0.38045366 1.39557957 1.00545215
 0.6380805  1.05766176 0.30936317 0.74882085 1.08579846 0.79115654
 0.65575224 0.65715085 0.67844495 0.96537284 0.82076727 1.78594576
 0.26117347 0.95868041 0.2301     0.72958879 0.37856442 0.80877343
 0.85749731 0.84081847 2.47744239 0.9161461  0.43298531 2.09106386
 1.94999981 0.42566633 0.81802872 0.83145112 0.44928736 1.19559554
 1.1569448  1.33431204 0.34869959 0.41370549 1.16689324 0.87253001
 1.1531047  0.66918548 0.34462779 0.60861063 0.49306713 0.70637817
 0.99575516 1.22661    0.99281485 0.47787793 0.74669245 0.40016166
 0.61210795 0.85404869 0.47732193 1.16722857 0.34213629 0.67872596
 1.47022623 1.23513097 0.41440577 0.38170938 0.65680802 1.04432636
 0.47369252 0.44147285 1.06922805 0.18687171 0.40214168 1.55697893
 2.1303689  1.23343936 2.37748083 0.54600647 1.21082277 1.10195989
 1.35789633 1.25326304 0.92688837 0.9955135  0.7139906  0.41402242
 0.47694704 0.96026881 0.25895297 0.33906007 0.91342597 1.19116887
 0.80615429 0.85707136 1.04601248 2.2717754  0.82120149 1.47313924
 0.38501916 1.99785118 0.95133894 0.94249158 0.54535082 3.88930356
 0.92296407 0.83803777 0.37970844 0.67845462 1.80737318 0.5887437
 1.62747006 0.84517073 0.36778183 0.85747159 0.72643163 1.36407349
 1.07538161 0.92851692 0.85827271 0.9379607  0.3826325  0.44620401
 1.43081639 1.16227817 0.94235761 0.22946425 2.04473628 1.67927914
 0.89072372 0.49060009 1.05314115 2.12590639 1.33464682 1.11418087
 0.69291507 1.00825974 1.15828052 0.72778249 0.40400828 2.79820589
 1.39601353 0.80114942 0.34769401 0.31102675 0.80042578 0.47337291
 0.7161801  1.41081552 1.04552357 1.38057141 0.82064548 0.47659906
 0.5997556  0.4262459  0.96129287 0.23519775 1.68336888 1.12189107
 0.44854187 0.49483221 0.34403363 0.75840838 0.6578426  0.6098956
 0.54223322 0.40670989 0.39385537 0.3846983  1.70259734 1.4682093
 2.65987047 0.53039487 0.57621287 0.85951362 1.03319436 1.49233089
 0.88028233 0.49229779 1.59752091 0.78537324 2.13237786 0.31934876
 0.57325613 0.98917116 1.29887921 0.30831899 0.5181328  1.15154541
 0.93548621 1.50813174 0.4447296  1.09754368 0.82421719 1.04528305
 0.34526039 1.09208151 0.52238341 0.4199234  0.42905495 1.25430609
 0.66364181 0.78675514 1.27795465 0.96441367 0.60548178 0.55064186
 0.90021748 1.29897754 1.3106059  1.00189386 0.99405271 1.9911349
 1.261835   0.17496609 1.03529671 0.37876746 0.81788611 1.29643494
 0.7580378  0.83403207 0.73300008 0.67802524 0.94772415 0.63089203
 0.55735711 0.61974779 1.63726733 0.91909468 0.79258086 1.12218799
 0.98317772 0.43404203 0.28009791 1.05055186 0.83780659 0.79417262
 0.98965906 1.96016742 1.16206039 0.57130033 1.43008851 0.47323394
 0.70997126 1.20777636 0.45263835 0.33427219 1.11723728 0.77260907
 0.43012349 0.43186086 0.52548636 1.74780397 0.3024961  1.23416833
 0.62192718 0.52659206 0.69776832 0.5258302  0.4767493  1.49135955
 0.88689255 0.6130347  0.67786239 1.64021983 1.05753671 1.2048721
 1.00969231 1.01364284 0.39104038 2.14085561 0.94555017 0.47465516
 0.26494433 0.4079564  1.49222629 0.57061681 1.56621052 0.28325523
 0.29603241 0.75627236 1.83368073 1.16096728 0.34135568 1.25696128
 1.62669544 0.45957303 1.59713222 0.87091039 0.49614197 1.09828012
 0.81265644 1.75859188 0.98304316 0.32974654 1.45574831 2.24877335
 0.83690208 1.11273884 0.77593555 1.73900021 0.5307441  1.16863803
 0.87804566 1.64882201]",0.9180034152979486
