experimentSetID,numMonomers,dim,b,Nc,keepCL,diffusionConstant,numRealisations,dt,dt_relax,waitingSteps,numMaxSteps,encounterDistance,genomicDistance,Nb,selectedSubDomain,iterationsNumber,events,FETs,meanFET,halfCI_FET,eventsCounter,repair_probability,repair_CIhalflength,mean_removedCLs
0_0,[100 100],3,0.2,"[[3 1]
 [1 3]]",False,0.008,300,0.005,0.01,200,6000,0.05,30,2,0,300,"['NA' 'NA' 'NA' 'Repair' 'Repair' 'NA' 'Misrepair_a1-b2' 'Repair' 'NA'
 'Repair' 'Repair' 'NA' 'Repair' 'NA' 'Repair' 'Repair' 'NA' 'Repair' 'NA'
 'Misrepair_a2-b1' 'Repair' 'Repair' 'Repair' 'NA' 'Repair' 'NA' 'Repair'
 'NA' 'NA' 'Misrepair_a2-b1' 'Repair' 'NA' 'NA' 'Repair' 'NA' 'NA' 'NA'
 'NA' 'NA' 'Repair' 'Repair' 'NA' 'Repair' 'NA' 'Repair' 'NA' 'Repair'
 'NA' 'NA' 'NA' 'NA' 'Repair' 'NA' 'NA' 'NA' 'Repair' 'Repair' 'NA'
 'Repair' 'Misrepair_a1-b1' 'Repair' 'Repair' 'Repair' 'NA' 'NA'
 'Misrepair_a1-b1' 'Misrepair_a2-b2' 'NA' 'NA' 'NA' 'Repair'
 'Misrepair_a1-b1' 'Repair' 'NA' 'Repair' 'Misrepair_a1-b1' 'NA' 'NA' 'NA'
 'NA' 'Misrepair_a1-b2' 'NA' 'NA' 'Misrepair_a2-b1' 'Repair' 'NA' 'NA'
 'Repair' 'NA' 'NA' 'NA' 'Repair' 'NA' 'NA' 'Repair' 'NA' 'Repair' 'NA'
 'NA' 'Misrepair_a2-b2' 'NA' 'Repair' 'Repair' 'NA' 'Repair' 'NA' 'NA'
 'Repair' 'NA' 'NA' 'NA' 'NA' 'NA' 'Misrepair_a1-b1' 'Repair' 'Repair'
 'Repair' 'Repair' 'NA' 'Repair' 'NA' 'NA' 'NA' 'NA' 'Repair' 'Repair'
 'NA' 'NA' 'Repair' 'Repair' 'Repair' 'Repair' 'Repair' 'Repair' 'Repair'
 'Repair' 'Repair' 'NA' 'Repair' 'NA' 'Repair' 'NA' 'Repair'
 'Misrepair_a1-b1' 'NA' 'NA' 'NA' 'NA' 'NA' 'Repair' 'NA' 'Repair' 'NA'
 'Repair' 'Misrepair_a2-b1' 'NA' 'NA' 'NA' 'NA' 'NA' 'Misrepair_a2-b1'
 'Repair' 'NA' 'NA' 'NA' 'NA' 'Repair' 'NA' 'NA' 'NA' 'NA' 'Repair' 'NA'
 'Misrepair_a2-b1' 'NA' 'Repair' 'Repair' 'NA' 'NA' 'NA' 'NA' 'NA' 'NA'
 'NA' 'NA' 'NA' 'Repair' 'NA' 'Repair' 'Repair' 'Misrepair_a2-b2' 'Repair'
 'NA' 'Misrepair_a2-b2' 'NA' 'Repair' 'NA' 'Repair' 'NA' 'NA' 'Repair'
 'Repair' 'NA' 'NA' 'NA' 'Repair' 'NA' 'NA' 'Repair' 'NA'
 'Misrepair_a2-b1' 'NA' 'NA' 'Repair' 'NA' 'NA' 'NA' 'Misrepair_a2-b1'
 'Repair' 'NA' 'Repair' 'Repair' 'Repair' 'NA' 'Misrepair_a2-b2'
 'Misrepair_a1-b1' 'NA' 'Misrepair_a2-b1' 'Repair' 'Repair' 'NA' 'NA' 'NA'
 'NA' 'Repair' 'NA' 'NA' 'NA' 'NA' 'Misrepair_a1-b2' 'Repair'
 'Misrepair_a2-b2' 'Repair' 'NA' 'NA' 'Repair' 'NA' 'NA' 'Repair'
 'Misrepair_a1-b1' 'NA' 'NA' 'Repair' 'NA' 'NA' 'Repair' 'NA' 'NA' 'NA'
 'NA' 'NA' 'Repair' 'NA' 'Repair' 'NA' 'Repair' 'NA' 'NA' 'Repair' 'NA'
 'Repair' 'Repair' 'NA' 'Repair' 'NA' 'NA' 'NA' 'NA' 'Repair' 'NA'
 'Repair' 'NA' 'NA' 'NA' 'NA' 'Repair' 'NA' 'NA' 'Repair' 'NA' 'NA'
 'Repair' 'Repair' 'Repair' 'NA' 'Misrepair_a1-b2' 'Repair' 'Repair' 'NA'
 'NA']","[   nan    nan    nan 12.935 25.4      nan  5.725 10.86     nan  1.965
 24.05     nan  7.17     nan  9.335 20.285    nan  3.405    nan 17.25
  0.475  4.76   2.665    nan  0.435    nan 11.825    nan    nan 17.15
 12.74     nan    nan  2.82     nan    nan    nan    nan    nan  0.
  0.76     nan  9.73     nan  0.67     nan  3.2      nan    nan    nan
    nan 13.49     nan    nan    nan  0.     0.38     nan  3.505 23.96
  7.475 14.06   0.135    nan    nan  1.36  24.655    nan    nan    nan
 17.245  4.57   3.79     nan  3.7   18.075    nan    nan    nan    nan
 18.965    nan    nan  0.915  2.65     nan    nan 22.11     nan    nan
    nan 25.54     nan    nan  2.94     nan  0.41     nan    nan 28.87
    nan  2.655  1.015    nan 27.155    nan    nan  3.54     nan    nan
    nan    nan    nan  0.045  0.035 29.305 16.165  1.51     nan  8.865
    nan    nan    nan    nan  0.06   1.03     nan    nan  2.99   0.48
  0.685  0.56   0.53   0.215  0.49   7.87  24.91     nan  0.58     nan
  6.24     nan 28.24  22.505    nan    nan    nan    nan    nan  8.505
    nan  9.92     nan  4.36   8.85     nan    nan    nan    nan    nan
  9.12  13.135    nan    nan    nan    nan 10.31     nan    nan    nan
    nan  1.265    nan  9.38     nan  0.26  13.965    nan    nan    nan
    nan    nan    nan    nan    nan    nan  0.575    nan 14.335  0.3
 26.295  0.84     nan 24.77     nan  0.23     nan  4.59     nan    nan
  5.585  4.205    nan    nan    nan 16.19     nan    nan 28.31     nan
 10.945    nan    nan  1.19     nan    nan    nan  0.62   3.48     nan
  0.22   4.48   1.12     nan 11.67   1.685    nan 22.715  3.665  3.675
    nan    nan    nan    nan  1.98     nan    nan    nan    nan 22.17
  0.925 18.475  0.085    nan    nan  4.155    nan    nan  8.865  6.56
    nan    nan 22.175    nan    nan  1.2      nan    nan    nan    nan
    nan  0.965    nan  0.975    nan  0.795    nan    nan 17.735    nan
 11.265  8.9      nan  9.88     nan    nan    nan    nan 16.965    nan
  1.575    nan    nan    nan    nan 10.53     nan    nan  4.67     nan
    nan 10.265  4.47  16.95     nan  1.74   4.58  11.27     nan    nan]",8.454962686567166,1.4399732820185722,"Counter({'NA': 166, 'Repair': 107, 'Misrepair_a2-b1': 9, 'Misrepair_a1-b1': 8, 'Misrepair_a2-b2': 6, 'Misrepair_a1-b2': 4})",0.7985074626865671,0.06791608523990024,0.12686567164179105
0_1,[100 100],3,0.2,"[[3 2]
 [2 3]]",False,0.008,300,0.005,0.01,200,6000,0.05,30,2,0,300,"['Misrepair_a1-b1' 'NA' 'Repair' 'Repair' 'Repair' 'NA' 'Repair' 'Repair'
 'NA' 'NA' 'NA' 'NA' 'Repair' 'NA' 'NA' 'NA' 'NA' 'Misrepair_a1-b1' 'NA'
 'NA' 'NA' 'NA' 'NA' 'Misrepair_a1-b2' 'Misrepair_a1-b2' 'Misrepair_a1-b2'
 'Repair' 'NA' 'Repair' 'NA' 'NA' 'Repair' 'NA' 'NA' 'NA' 'Repair' 'NA'
 'NA' 'Misrepair_a2-b1' 'NA' 'NA' 'NA' 'Repair' 'Misrepair_a2-b1' 'NA'
 'NA' 'NA' 'Repair' 'Repair' 'NA' 'Repair' 'Repair' 'NA' 'NA' 'Repair'
 'NA' 'NA' 'NA' 'Repair' 'NA' 'NA' 'NA' 'NA' 'NA' 'NA' 'Repair' 'Repair'
 'Misrepair_a2-b1' 'NA' 'NA' 'NA' 'NA' 'NA' 'NA' 'Repair'
 'Misrepair_a2-b2' 'NA' 'Repair' 'NA' 'NA' 'NA' 'NA' 'NA' 'NA' 'NA' 'NA'
 'NA' 'NA' 'NA' 'NA' 'Repair' 'NA' 'Misrepair_a2-b1' 'Misrepair_a1-b2'
 'Repair' 'Repair' 'NA' 'Repair' 'Misrepair_a2-b1' 'NA' 'NA' 'Repair'
 'Misrepair_a2-b2' 'Repair' 'NA' 'Repair' 'Repair' 'NA' 'Repair' 'Repair'
 'Repair' 'NA' 'Repair' 'NA' 'NA' 'Repair' 'Repair' 'Misrepair_a2-b2' 'NA'
 'NA' 'NA' 'NA' 'NA' 'NA' 'NA' 'Misrepair_a2-b1' 'Repair' 'NA' 'NA' 'NA'
 'NA' 'Misrepair_a1-b2' 'NA' 'NA' 'NA' 'NA' 'NA' 'Repair' 'NA' 'NA' 'NA'
 'Misrepair_a2-b1' 'Repair' 'Repair' 'Misrepair_a2-b2' 'NA' 'NA' 'NA' 'NA'
 'Repair' 'NA' 'NA' 'Repair' 'NA' 'NA' 'Repair' 'NA' 'Misrepair_a2-b2'
 'NA' 'NA' 'Misrepair_a1-b2' 'Repair' 'NA' 'NA' 'NA' 'NA' 'NA'
 'Misrepair_a1-b1' 'NA' 'NA' 'Repair' 'NA' 'NA' 'Misrepair_a2-b1' 'Repair'
 'NA' 'Repair' 'NA' 'NA' 'Repair' 'NA' 'Repair' 'Misrepair_a1-b2' 'NA'
 'NA' 'Repair' 'NA' 'NA' 'Repair' 'NA' 'NA' 'NA' 'NA' 'NA' 'NA' 'NA' 'NA'
 'Repair' 'Repair' 'NA' 'NA' 'Repair' 'NA' 'NA' 'NA' 'Repair'
 'Misrepair_a2-b2' 'Repair' 'NA' 'NA' 'Repair' 'NA' 'Repair' 'Repair'
 'Repair' 'NA' 'NA' 'NA' 'Repair' 'NA' 'Misrepair_a2-b2' 'Repair' 'NA'
 'Repair' 'Repair' 'NA' 'Repair' 'NA' 'NA' 'NA' 'NA' 'NA'
 'Misrepair_a2-b1' 'NA' 'Misrepair_a2-b1' 'NA' 'Repair' 'Repair' 'NA' 'NA'
 'Repair' 'Repair' 'NA' 'NA' 'NA' 'NA' 'Misrepair_a2-b1' 'NA' 'NA'
 'Misrepair_a1-b1' 'NA' 'Repair' 'Repair' 'NA' 'NA' 'Repair'
 'Misrepair_a1-b1' 'Repair' 'Repair' 'NA' 'Repair' 'Repair' 'NA' 'NA'
 'Repair' 'NA' 'Repair' 'NA' 'NA' 'NA' 'NA' 'Repair' 'NA'
 'Misrepair_a1-b1' 'Repair' 'NA' 'Misrepair_a2-b2' 'NA' 'NA' 'NA' 'NA'
 'NA' 'Misrepair_a2-b2' 'Repair' 'NA' 'NA' 'NA' 'Repair' 'Repair' 'Repair'
 'NA' 'Repair' 'NA' 'NA' 'NA' 'NA' 'NA' 'NA' 'Misrepair_a2-b2' 'NA']","[1.2425e+01        nan 6.5000e-02 5.8050e+00 1.8315e+01        nan
 5.5000e-02 1.0335e+01        nan        nan        nan        nan
 2.8150e+00        nan        nan        nan        nan 1.6565e+01
        nan        nan        nan        nan        nan 1.9555e+01
 1.1010e+01 2.3785e+01 2.2600e+00        nan 4.8000e-01        nan
        nan 1.5040e+01        nan        nan        nan 8.6500e-01
        nan        nan 2.1125e+01        nan        nan        nan
 8.3350e+00 1.8420e+01        nan        nan        nan 2.4510e+01
 4.5400e+00        nan 3.8500e-01 1.8615e+01        nan        nan
 2.1290e+01        nan        nan        nan 1.6940e+01        nan
        nan        nan        nan        nan        nan 5.3150e+00
 1.1185e+01 5.4600e+00        nan        nan        nan        nan
        nan        nan 1.0315e+01 2.3595e+01        nan 8.2000e-01
        nan        nan        nan        nan        nan        nan
        nan        nan        nan        nan        nan        nan
 3.1500e-01        nan 2.1370e+01 2.9700e+00 1.9400e+01 1.1500e-01
        nan 2.3430e+01 3.4300e+00        nan        nan 6.7450e+00
 1.6510e+01 1.4500e+00        nan 2.2940e+01 3.0000e-02        nan
 1.6080e+01 2.5000e-02 1.1560e+01        nan 1.9760e+01        nan
        nan 7.0500e+00 6.9500e-01 3.6850e+00        nan        nan
        nan        nan        nan        nan        nan 1.5190e+01
 1.6095e+01        nan        nan        nan        nan 2.0000e-02
        nan        nan        nan        nan        nan 0.0000e+00
        nan        nan        nan 1.7450e+00 4.4750e+00 1.1995e+01
 4.0600e+00        nan        nan        nan        nan 4.0850e+00
        nan        nan 7.0000e-02        nan        nan 1.2850e+00
        nan 1.7350e+00        nan        nan 1.1650e+00 6.5150e+00
        nan        nan        nan        nan        nan 2.6470e+01
        nan        nan 2.5665e+01        nan        nan 1.3365e+01
 1.8100e+00        nan 4.7550e+00        nan        nan 3.3000e+00
        nan 3.0750e+00 8.9500e-01        nan        nan 8.9200e+00
        nan        nan 9.1000e-01        nan        nan        nan
        nan        nan        nan        nan        nan 4.1450e+00
 1.3500e-01        nan        nan 4.5800e+00        nan        nan
        nan 1.5450e+00 1.8255e+01 8.9000e-01        nan        nan
 6.5500e-01        nan 2.0000e-01 7.4500e-01 1.5945e+01        nan
        nan        nan 8.7700e+00        nan 1.2685e+01 2.6715e+01
        nan 6.4000e-01 1.7365e+01        nan 5.0500e-01        nan
        nan        nan        nan        nan 2.7915e+01        nan
 2.5870e+01        nan 2.1280e+01 4.6250e+00        nan        nan
 2.0925e+01 1.8250e+00        nan        nan        nan        nan
 2.0610e+01        nan        nan 2.4755e+01        nan 7.3100e+00
 1.6235e+01        nan        nan 6.5000e-02 9.3500e+00 5.4700e+00
 8.6450e+00        nan 7.3650e+00 6.8500e-01        nan        nan
 7.4550e+00        nan 3.3900e+00        nan        nan        nan
        nan 5.7650e+00        nan 1.5750e+01 9.6500e+00        nan
 2.8100e+00        nan        nan        nan        nan        nan
 2.7050e+00 2.4120e+01        nan        nan        nan 1.1815e+01
 3.2050e+00 2.7500e+00        nan 6.2850e+00        nan        nan
        nan        nan        nan        nan 2.0865e+01        nan]",9.31063559322034,1.5236455262665969,"Counter({'NA': 182, 'Repair': 84, 'Misrepair_a2-b1': 11, 'Misrepair_a2-b2': 10, 'Misrepair_a1-b2': 7, 'Misrepair_a1-b1': 6})",0.711864406779661,0.08171695249790267,0.09322033898305085
0_2,[100 100],3,0.2,"[[3 3]
 [3 3]]",False,0.008,300,0.005,0.01,200,6000,0.05,30,2,0,300,"['NA' 'Repair' 'Misrepair_a2-b2' 'NA' 'Repair' 'NA' 'NA' 'NA' 'NA' 'NA'
 'NA' 'NA' 'Misrepair_a2-b1' 'Repair' 'NA' 'Misrepair_a1-b2' 'NA' 'Repair'
 'NA' 'NA' 'NA' 'NA' 'NA' 'NA' 'Repair' 'Misrepair_a2-b2' 'NA' 'Repair'
 'Misrepair_a1-b2' 'NA' 'NA' 'NA' 'NA' 'Repair' 'Repair' 'Repair' 'NA'
 'NA' 'NA' 'NA' 'NA' 'Repair' 'Misrepair_a1-b2' 'NA' 'NA' 'NA' 'Repair'
 'NA' 'NA' 'NA' 'NA' 'NA' 'Repair' 'NA' 'NA' 'Repair' 'NA' 'NA' 'NA'
 'Repair' 'NA' 'Repair' 'NA' 'NA' 'Misrepair_a2-b1' 'NA' 'Repair' 'Repair'
 'NA' 'NA' 'Repair' 'NA' 'Misrepair_a1-b2' 'NA' 'NA' 'NA' 'NA' 'Repair'
 'NA' 'NA' 'NA' 'NA' 'NA' 'NA' 'NA' 'NA' 'Repair' 'NA' 'NA' 'NA'
 'Misrepair_a2-b2' 'NA' 'NA' 'NA' 'Repair' 'NA' 'NA' 'NA' 'Repair'
 'Misrepair_a2-b1' 'Repair' 'Misrepair_a1-b1' 'Repair' 'NA' 'NA' 'NA' 'NA'
 'Repair' 'NA' 'NA' 'Misrepair_a2-b1' 'NA' 'Repair' 'NA' 'NA'
 'Misrepair_a1-b1' 'NA' 'NA' 'NA' 'Misrepair_a2-b1' 'NA' 'NA' 'NA'
 'Repair' 'NA' 'NA' 'NA' 'NA' 'Repair' 'NA' 'NA' 'NA' 'NA' 'NA' 'NA'
 'Repair' 'NA' 'Misrepair_a2-b1' 'Repair' 'Repair' 'NA' 'Repair' 'NA' 'NA'
 'NA' 'NA' 'NA' 'NA' 'NA' 'NA' 'NA' 'Repair' 'NA' 'Misrepair_a1-b1' 'NA'
 'NA' 'Repair' 'Repair' 'NA' 'NA' 'NA' 'NA' 'Repair' 'NA' 'NA' 'Repair'
 'NA' 'NA' 'NA' 'NA' 'NA' 'Misrepair_a1-b1' 'NA' 'NA' 'NA'
 'Misrepair_a2-b2' 'Repair' 'NA' 'NA' 'NA' 'NA' 'Repair' 'NA' 'Repair'
 'Repair' 'Repair' 'Repair' 'Repair' 'Repair' 'Misrepair_a2-b2' 'Repair'
 'NA' 'NA' 'Misrepair_a2-b2' 'NA' 'Misrepair_a1-b2' 'NA' 'Repair' 'NA'
 'NA' 'NA' 'NA' 'NA' 'NA' 'NA' 'NA' 'NA' 'NA' 'NA' 'NA' 'NA' 'NA' 'NA'
 'NA' 'NA' 'NA' 'Repair' 'Repair' 'NA' 'NA' 'NA' 'Repair' 'Repair' 'NA'
 'NA' 'Repair' 'NA' 'Misrepair_a1-b2' 'Misrepair_a2-b1' 'NA' 'NA' 'NA'
 'NA' 'NA' 'NA' 'NA' 'Repair' 'NA' 'NA' 'Misrepair_a2-b2'
 'Misrepair_a1-b1' 'NA' 'NA' 'NA' 'NA' 'NA' 'NA' 'NA' 'NA' 'Repair' 'NA'
 'NA' 'Misrepair_a1-b2' 'Repair' 'Repair' 'NA' 'NA' 'Repair' 'NA' 'Repair'
 'Misrepair_a2-b1' 'NA' 'Misrepair_a2-b1' 'NA' 'Misrepair_a1-b2' 'NA' 'NA'
 'Misrepair_a1-b2' 'Repair' 'NA' 'NA' 'NA' 'NA' 'Repair' 'NA' 'NA'
 'Repair' 'NA' 'Misrepair_a2-b1' 'Repair' 'NA' 'Repair' 'NA' 'NA' 'Repair'
 'NA' 'NA' 'Repair' 'NA' 'NA' 'Repair' 'NA' 'NA' 'NA' 'NA' 'NA' 'Repair'
 'NA' 'NA' 'NA']","[       nan 1.9150e+01 1.4750e+01        nan 2.4025e+01        nan
        nan        nan        nan        nan        nan        nan
 8.7150e+00 9.8000e-01        nan 2.7685e+01        nan 1.4950e+00
        nan        nan        nan        nan        nan        nan
 9.2500e-01 1.3270e+01        nan 9.5000e-02 1.5745e+01        nan
        nan        nan        nan 4.7300e+00 3.1200e+00 1.8100e+00
        nan        nan        nan        nan        nan 1.2300e+00
 2.9085e+01        nan        nan        nan 5.2900e+00        nan
        nan        nan        nan        nan 8.6500e-01        nan
        nan 1.5000e-02        nan        nan        nan 1.5145e+01
        nan 2.4425e+01        nan        nan 9.4550e+00        nan
 1.9000e-01 1.1450e+01        nan        nan 9.1100e+00        nan
 8.2350e+00        nan        nan        nan        nan 6.6250e+00
        nan        nan        nan        nan        nan        nan
        nan        nan 1.2415e+01        nan        nan        nan
 2.6105e+01        nan        nan        nan 6.5000e-01        nan
        nan        nan 1.4810e+01 1.1015e+01 2.7250e+00 4.9600e+00
 2.0000e-02        nan        nan        nan        nan 0.0000e+00
        nan        nan 5.5100e+00        nan 8.1850e+00        nan
        nan 1.4850e+00        nan        nan        nan 1.3265e+01
        nan        nan        nan 5.2550e+00        nan        nan
        nan        nan 4.2000e+00        nan        nan        nan
        nan        nan        nan 6.6550e+00        nan 1.1755e+01
 3.3050e+00 7.7550e+00        nan 7.0850e+00        nan        nan
        nan        nan        nan        nan        nan        nan
        nan 5.9850e+00        nan 2.0755e+01        nan        nan
 2.0650e+00 7.1750e+00        nan        nan        nan        nan
 7.6950e+00        nan        nan 1.1750e+00        nan        nan
        nan        nan        nan 8.3000e+00        nan        nan
        nan 2.2000e+00 2.4705e+01        nan        nan        nan
        nan 1.0835e+01        nan 2.8350e+00 1.0000e+00 5.8150e+00
 1.3235e+01 1.6935e+01 1.5750e+00 4.9700e+00 1.1180e+01        nan
        nan 1.9055e+01        nan 1.0980e+01        nan 6.4100e+00
        nan        nan        nan        nan        nan        nan
        nan        nan        nan        nan        nan        nan
        nan        nan        nan        nan        nan        nan
 1.3780e+01 5.0450e+00        nan        nan        nan 5.3050e+00
 1.0950e+00        nan        nan 3.3000e-01        nan 1.3710e+01
 1.0470e+01        nan        nan        nan        nan        nan
        nan        nan 5.7850e+00        nan        nan 1.6640e+01
 1.6895e+01        nan        nan        nan        nan        nan
        nan        nan        nan 8.3400e+00        nan        nan
 4.0450e+00 1.0500e-01 6.8400e+00        nan        nan 5.4250e+00
        nan 4.1500e+00 1.9775e+01        nan 1.4425e+01        nan
 1.3740e+01        nan        nan 1.8100e+01 1.5380e+01        nan
        nan        nan        nan 1.0900e+01        nan        nan
 9.0500e+00        nan 1.3340e+01 1.0285e+01        nan 6.5000e-02
        nan        nan 3.3000e-01        nan        nan 1.1170e+01
        nan        nan 2.4350e+01        nan        nan        nan
        nan        nan 1.8855e+01        nan        nan        nan]",9.05484693877551,1.4389416211513348,"Counter({'NA': 202, 'Repair': 67, 'Misrepair_a2-b1': 10, 'Misrepair_a1-b2': 9, 'Misrepair_a2-b2': 7, 'Misrepair_a1-b1': 5})",0.6836734693877551,0.09207361739612582,0.20408163265306123
0_3,[100 100],3,0.2,"[[3 4]
 [4 3]]",False,0.008,300,0.005,0.01,200,6000,0.05,30,2,0,300,"['NA' 'NA' 'Repair' 'NA' 'NA' 'Repair' 'NA' 'Repair' 'Misrepair_a2-b1'
 'NA' 'NA' 'NA' 'NA' 'Repair' 'Repair' 'NA' 'Repair' 'Misrepair_a1-b2'
 'Repair' 'Repair' 'NA' 'NA' 'NA' 'NA' 'Repair' 'Repair' 'NA' 'NA'
 'Repair' 'NA' 'NA' 'Repair' 'NA' 'NA' 'NA' 'NA' 'NA' 'NA' 'Repair' 'NA'
 'Misrepair_a2-b1' 'NA' 'Repair' 'NA' 'Misrepair_a1-b1' 'NA'
 'Misrepair_a1-b2' 'Misrepair_a2-b2' 'NA' 'NA' 'NA' 'NA' 'NA' 'NA'
 'Repair' 'NA' 'NA' 'Repair' 'Misrepair_a2-b1' 'NA' 'NA' 'Repair' 'NA'
 'Repair' 'NA' 'NA' 'NA' 'Repair' 'Repair' 'NA' 'Repair' 'NA' 'NA'
 'Repair' 'NA' 'NA' 'NA' 'NA' 'NA' 'NA' 'Misrepair_a2-b2' 'NA' 'Repair'
 'NA' 'NA' 'NA' 'Repair' 'NA' 'NA' 'Misrepair_a2-b1' 'Repair'
 'Misrepair_a2-b2' 'NA' 'NA' 'Repair' 'NA' 'NA' 'NA' 'NA' 'NA' 'Repair'
 'Misrepair_a1-b2' 'Repair' 'NA' 'NA' 'NA' 'NA' 'NA' 'NA' 'NA' 'NA' 'NA'
 'NA' 'NA' 'Repair' 'NA' 'Repair' 'Repair' 'NA' 'NA' 'NA' 'NA'
 'Misrepair_a2-b2' 'NA' 'Repair' 'NA' 'NA' 'NA' 'NA' 'NA'
 'Misrepair_a2-b1' 'NA' 'NA' 'NA' 'NA' 'Repair' 'NA' 'Repair' 'Repair'
 'NA' 'NA' 'NA' 'NA' 'NA' 'NA' 'NA' 'NA' 'NA' 'NA' 'Misrepair_a2-b2' 'NA'
 'NA' 'Repair' 'NA' 'NA' 'NA' 'NA' 'NA' 'NA' 'NA' 'NA' 'NA'
 'Misrepair_a1-b2' 'NA' 'NA' 'Misrepair_a2-b1' 'Repair' 'Repair' 'NA' 'NA'
 'NA' 'NA' 'Repair' 'Repair' 'Repair' 'NA' 'Misrepair_a2-b1' 'NA' 'NA'
 'NA' 'NA' 'NA' 'Misrepair_a1-b1' 'NA' 'NA' 'NA' 'Repair' 'Repair'
 'Repair' 'NA' 'Repair' 'NA' 'NA' 'NA' 'NA' 'NA' 'NA' 'NA' 'NA' 'NA'
 'Repair' 'NA' 'Repair' 'Repair' 'NA' 'NA' 'NA' 'NA' 'NA' 'NA' 'NA'
 'Misrepair_a2-b2' 'Repair' 'NA' 'NA' 'NA' 'NA' 'NA' 'NA' 'NA' 'NA' 'NA'
 'Misrepair_a1-b2' 'NA' 'NA' 'NA' 'Repair' 'NA' 'NA' 'Repair' 'NA' 'NA'
 'Repair' 'NA' 'Repair' 'NA' 'Misrepair_a1-b2' 'NA' 'NA' 'NA' 'NA'
 'Misrepair_a2-b1' 'NA' 'NA' 'NA' 'NA' 'Repair' 'NA' 'NA' 'Repair' 'NA'
 'NA' 'NA' 'NA' 'Repair' 'NA' 'NA' 'Repair' 'NA' 'NA' 'NA' 'NA' 'NA' 'NA'
 'NA' 'NA' 'NA' 'Repair' 'Misrepair_a1-b1' 'Repair' 'NA' 'Repair' 'NA'
 'Repair' 'NA' 'NA' 'NA' 'NA' 'NA' 'NA' 'Misrepair_a2-b1' 'Repair' 'NA'
 'NA' 'NA' 'NA' 'NA' 'Repair' 'NA' 'NA' 'NA' 'NA' 'NA' 'NA' 'NA' 'NA'
 'Misrepair_a1-b1' 'NA' 'Misrepair_a2-b2' 'NA']","[   nan    nan  2.6      nan    nan  2.55     nan 10.    19.47     nan
    nan    nan    nan  9.695  3.505    nan 24.495 18.42   5.315  5.635
    nan    nan    nan    nan  3.75   0.98     nan    nan  1.025    nan
    nan 22.855    nan    nan    nan    nan    nan    nan  1.725    nan
 18.5      nan  2.37     nan  5.405    nan 28.285 29.15     nan    nan
    nan    nan    nan    nan  1.55     nan    nan 27.265  4.165    nan
    nan 10.21     nan  2.275    nan    nan    nan  0.885  3.58     nan
  0.22     nan    nan  0.44     nan    nan    nan    nan    nan    nan
 17.47     nan  0.61     nan    nan    nan 20.505    nan    nan 11.24
  6.315  2.445    nan    nan  1.77     nan    nan    nan    nan    nan
 12.965 17.52   5.325    nan    nan    nan    nan    nan    nan    nan
    nan    nan    nan    nan 29.29     nan  0.83  23.505    nan    nan
    nan    nan 13.11     nan  4.48     nan    nan    nan    nan    nan
 10.585    nan    nan    nan    nan 18.85     nan  3.67   1.09     nan
    nan    nan    nan    nan    nan    nan    nan    nan    nan 17.095
    nan    nan  3.205    nan    nan    nan    nan    nan    nan    nan
    nan    nan  5.585    nan    nan  5.365 12.955  4.61     nan    nan
    nan    nan 15.09   5.685  1.92     nan  7.32     nan    nan    nan
    nan    nan  0.595    nan    nan    nan  1.755 16.48   6.06     nan
 26.11     nan    nan    nan    nan    nan    nan    nan    nan    nan
  3.01     nan  0.     1.79     nan    nan    nan    nan    nan    nan
    nan 20.325  0.205    nan    nan    nan    nan    nan    nan    nan
    nan    nan 19.23     nan    nan    nan  7.105    nan    nan  0.585
    nan    nan  5.185    nan  0.285    nan  5.065    nan    nan    nan
    nan 20.155    nan    nan    nan    nan  6.245    nan    nan  0.505
    nan    nan    nan    nan  8.6      nan    nan  0.04     nan    nan
    nan    nan    nan    nan    nan    nan    nan 20.055  0.23   1.52
    nan  1.12     nan  6.745    nan    nan    nan    nan    nan    nan
 28.99   0.03     nan    nan    nan    nan    nan  0.53     nan    nan
    nan    nan    nan    nan    nan    nan 13.195    nan  0.39     nan]",8.638876404494383,1.7954708412249765,"Counter({'NA': 211, 'Repair': 63, 'Misrepair_a2-b1': 9, 'Misrepair_a2-b2': 7, 'Misrepair_a1-b2': 6, 'Misrepair_a1-b1': 4})",0.7078651685393258,0.09447741675784158,0.14606741573033707
