experimentSetID,numMonomers,dim,b,Nc,keepCL,diffusionConstant,numRealisations,dt,dt_relax,waitingSteps,numMaxSteps,encounterDistance,Nb,selectedSubDomain,genomicDistance,iterationsNumber,events,FETs,meanFET,halfCI_FET,eventsCounter,repair_probability,repair_CIhalflength,mean_removedCLs
0,[100  50],3,0.2,"[[10  0]
 [ 0  5]]",False,0.008,500,0.005,0.01,200,6000,0.05,2,0,2,500,"['Misrepair_a2-b1' 'Repair' 'Misrepair_a1-b1' 'Misrepair_a2-b1'
 'Misrepair_a2-b1' 'Misrepair_a2-b1' 'Misrepair_a2-b1' 'Misrepair_a2-b1'
 'NA' 'Misrepair_a2-b1' 'Misrepair_a2-b1' 'Misrepair_a2-b1'
 'Misrepair_a2-b1' 'Misrepair_a1-b1' 'Misrepair_a2-b1' 'Misrepair_a2-b1'
 'Misrepair_a2-b1' 'Misrepair_a2-b1' 'Misrepair_a2-b1' 'Misrepair_a2-b1'
 'Misrepair_a1-b1' 'Repair' 'Misrepair_a2-b1' 'NA' 'Misrepair_a2-b1'
 'Misrepair_a1-b1' 'Repair' 'Misrepair_a2-b1' 'Misrepair_a2-b1'
 'Misrepair_a1-b1' 'Repair' 'Misrepair_a2-b1' 'Misrepair_a2-b1'
 'Misrepair_a2-b1' 'Misrepair_a2-b1' 'Misrepair_a2-b1' 'Misrepair_a1-b1'
 'Misrepair_a2-b1' 'Repair' 'Repair' 'Repair' 'Misrepair_a2-b1'
 'Misrepair_a2-b1' 'Misrepair_a1-b1' 'Misrepair_a2-b1' 'Misrepair_a2-b1'
 'Misrepair_a1-b1' 'Misrepair_a2-b1' 'Misrepair_a2-b1' 'Misrepair_a2-b1'
 'Misrepair_a1-b2' 'Misrepair_a2-b1' 'Misrepair_a2-b1' 'Misrepair_a2-b2'
 'Misrepair_a2-b1' 'Misrepair_a2-b1' 'Misrepair_a2-b1' 'Misrepair_a2-b1'
 'Repair' 'Misrepair_a2-b1' 'Misrepair_a2-b1' 'Repair' 'Misrepair_a2-b1'
 'NA' 'Misrepair_a1-b2' 'Repair' 'Misrepair_a2-b1' 'Misrepair_a2-b1'
 'Misrepair_a2-b1' 'Misrepair_a2-b2' 'Misrepair_a2-b1' 'Misrepair_a1-b1'
 'Misrepair_a2-b1' 'Misrepair_a2-b1' 'Misrepair_a2-b2' 'Repair'
 'Misrepair_a2-b1' 'Misrepair_a2-b2' 'NA' 'Misrepair_a2-b1'
 'Misrepair_a2-b2' 'Misrepair_a2-b1' 'Misrepair_a2-b1' 'Misrepair_a2-b1'
 'Misrepair_a2-b1' 'Misrepair_a2-b1' 'Misrepair_a2-b1' 'Misrepair_a2-b1'
 'Misrepair_a2-b1' 'Misrepair_a1-b2' 'Misrepair_a2-b1' 'Misrepair_a2-b1'
 'Misrepair_a2-b1' 'Misrepair_a2-b1' 'Misrepair_a1-b1' 'Repair'
 'Misrepair_a2-b1' 'Repair' 'Misrepair_a2-b1' 'Misrepair_a2-b1'
 'Misrepair_a2-b1' 'Repair' 'Misrepair_a2-b1' 'Misrepair_a2-b1' 'Repair'
 'Misrepair_a2-b1' 'Misrepair_a2-b1' 'Misrepair_a2-b1' 'Misrepair_a2-b1'
 'Misrepair_a2-b1' 'Misrepair_a2-b1' 'Misrepair_a1-b1' 'Misrepair_a1-b1'
 'Misrepair_a2-b1' 'Misrepair_a2-b1' 'Misrepair_a2-b1' 'Misrepair_a1-b1'
 'Misrepair_a2-b1' 'Repair' 'Misrepair_a2-b1' 'Repair' 'Misrepair_a2-b1'
 'Misrepair_a2-b1' 'Misrepair_a2-b1' 'Misrepair_a2-b1' 'Misrepair_a2-b1'
 'Misrepair_a1-b1' 'Misrepair_a2-b1' 'Misrepair_a2-b1' 'Misrepair_a2-b1'
 'Misrepair_a2-b1' 'Misrepair_a2-b1' 'Misrepair_a1-b1' 'Misrepair_a2-b1'
 'Misrepair_a1-b2' 'NA' 'NA' 'Misrepair_a2-b2' 'Misrepair_a2-b1'
 'Misrepair_a2-b1' 'Misrepair_a2-b1' 'Misrepair_a1-b1' 'Misrepair_a2-b1'
 'Misrepair_a2-b1' 'Misrepair_a2-b1' 'Misrepair_a2-b2' 'Misrepair_a2-b1'
 'Misrepair_a2-b1' 'Misrepair_a2-b1' 'Repair' 'Misrepair_a2-b1'
 'Misrepair_a2-b1' 'Misrepair_a2-b1' 'Misrepair_a2-b1' 'Misrepair_a2-b1'
 'Misrepair_a2-b1' 'Misrepair_a2-b1' 'Misrepair_a2-b1' 'Repair'
 'Misrepair_a2-b1' 'Misrepair_a2-b1' 'Misrepair_a2-b1' 'Repair'
 'Misrepair_a2-b1' 'Misrepair_a2-b1' 'Misrepair_a2-b1' 'Misrepair_a2-b1'
 'Repair' 'Repair' 'Misrepair_a2-b1' 'Misrepair_a1-b2' 'Misrepair_a2-b1'
 'NA' 'Misrepair_a2-b1' 'Misrepair_a2-b1' 'Misrepair_a2-b1' 'Repair'
 'Misrepair_a1-b1' 'Repair' 'Misrepair_a2-b1' 'Misrepair_a2-b1'
 'Misrepair_a2-b1' 'Misrepair_a2-b1' 'Misrepair_a2-b1' 'Misrepair_a2-b1'
 'Repair' 'Misrepair_a1-b2' 'Misrepair_a2-b1' 'Misrepair_a2-b1'
 'Misrepair_a2-b1' 'Misrepair_a2-b1' 'NA' 'Misrepair_a2-b1'
 'Misrepair_a2-b1' 'Repair' 'Misrepair_a2-b1' 'Misrepair_a2-b1'
 'Misrepair_a2-b1' 'Misrepair_a2-b1' 'Misrepair_a2-b1' 'Misrepair_a2-b1'
 'Repair' 'Misrepair_a2-b2' 'Misrepair_a2-b1' 'Misrepair_a2-b1'
 'Misrepair_a2-b1' 'Misrepair_a2-b1' 'Misrepair_a2-b1' 'Misrepair_a2-b1'
 'Repair' 'Misrepair_a2-b1' 'Misrepair_a2-b1' 'NA' 'Misrepair_a2-b2'
 'Misrepair_a2-b1' 'Misrepair_a2-b1' 'Misrepair_a2-b1' 'Misrepair_a2-b1'
 'Misrepair_a2-b1' 'Misrepair_a2-b1' 'Misrepair_a2-b1' 'Misrepair_a2-b1'
 'Misrepair_a2-b1' 'Misrepair_a1-b1' 'Misrepair_a2-b1' 'Misrepair_a2-b1'
 'Misrepair_a1-b2' 'Misrepair_a2-b1' 'Misrepair_a2-b1' 'Misrepair_a2-b1'
 'Misrepair_a2-b1' 'Misrepair_a2-b2' 'Misrepair_a1-b1' 'Misrepair_a2-b1'
 'Misrepair_a2-b1' 'Misrepair_a2-b1' 'Misrepair_a2-b1' 'Misrepair_a2-b1'
 'Misrepair_a2-b1' 'NA' 'Misrepair_a2-b1' 'Misrepair_a1-b2'
 'Misrepair_a2-b1' 'Repair' 'Misrepair_a2-b1' 'Misrepair_a2-b1'
 'Misrepair_a2-b1' 'Repair' 'Misrepair_a1-b2' 'Misrepair_a2-b1'
 'Misrepair_a2-b1' 'Misrepair_a2-b1' 'Misrepair_a2-b1' 'Misrepair_a2-b1'
 'Repair' 'Misrepair_a2-b1' 'Misrepair_a2-b1' 'Misrepair_a2-b1' 'Repair'
 'Misrepair_a2-b1' 'Misrepair_a2-b1' 'Misrepair_a2-b1' 'Misrepair_a2-b1'
 'Misrepair_a2-b2' 'Misrepair_a1-b2' 'Misrepair_a2-b1' 'Misrepair_a2-b2'
 'Repair' 'Misrepair_a2-b1' 'Misrepair_a2-b1' 'Misrepair_a2-b1'
 'Misrepair_a2-b2' 'Repair' 'Repair' 'Misrepair_a2-b1' 'Misrepair_a1-b2'
 'Misrepair_a2-b1' 'Misrepair_a2-b1' 'Misrepair_a2-b1' 'Misrepair_a2-b1'
 'Misrepair_a2-b1' 'Misrepair_a2-b1' 'Misrepair_a2-b1' 'Misrepair_a2-b1'
 'Repair' 'Misrepair_a2-b1' 'Misrepair_a2-b1' 'Misrepair_a2-b1'
 'Misrepair_a2-b1' 'Misrepair_a2-b1' 'Repair' 'Misrepair_a2-b1'
 'Misrepair_a2-b1' 'Misrepair_a2-b1' 'Repair' 'Misrepair_a2-b1'
 'Misrepair_a2-b1' 'Misrepair_a2-b1' 'Misrepair_a2-b2' 'Misrepair_a2-b1'
 'Misrepair_a1-b2' 'Misrepair_a2-b1' 'Misrepair_a2-b1' 'Misrepair_a2-b1'
 'Misrepair_a2-b1' 'Misrepair_a2-b1' 'Misrepair_a2-b1' 'Misrepair_a2-b1'
 'Misrepair_a2-b1' 'Misrepair_a2-b1' 'Misrepair_a2-b1' 'Misrepair_a1-b1'
 'Misrepair_a2-b1' 'Misrepair_a2-b1' 'Misrepair_a2-b2' 'Misrepair_a1-b2'
 'Misrepair_a2-b1' 'Misrepair_a2-b1' 'Misrepair_a2-b1' 'Misrepair_a2-b1'
 'Repair' 'Misrepair_a2-b1' 'Misrepair_a2-b1' 'Misrepair_a2-b1'
 'Misrepair_a2-b1' 'Misrepair_a2-b1' 'Misrepair_a2-b1' 'NA'
 'Misrepair_a2-b1' 'Misrepair_a2-b1' 'Misrepair_a2-b1' 'Misrepair_a2-b1'
 'Misrepair_a1-b1' 'Misrepair_a2-b1' 'Misrepair_a2-b1' 'Misrepair_a2-b1'
 'Misrepair_a2-b1' 'NA' 'Misrepair_a2-b1' 'Misrepair_a1-b1'
 'Misrepair_a2-b1' 'Misrepair_a2-b1' 'Misrepair_a2-b1' 'Misrepair_a2-b1'
 'Misrepair_a2-b1' 'Repair' 'Repair' 'Misrepair_a2-b1' 'Misrepair_a2-b1'
 'Misrepair_a1-b2' 'Misrepair_a2-b1' 'Misrepair_a2-b2' 'Misrepair_a2-b1'
 'Misrepair_a2-b1' 'Misrepair_a2-b1' 'Repair' 'Misrepair_a1-b2'
 'Misrepair_a2-b1' 'Misrepair_a2-b1' 'Misrepair_a2-b1' 'Misrepair_a1-b1'
 'Misrepair_a2-b1' 'Misrepair_a2-b1' 'Misrepair_a2-b1' 'Misrepair_a2-b1'
 'Misrepair_a2-b1' 'Misrepair_a2-b2' 'Misrepair_a2-b1' 'Misrepair_a2-b1'
 'Misrepair_a2-b1' 'Misrepair_a1-b2' 'Misrepair_a2-b1' 'Misrepair_a2-b1'
 'Misrepair_a2-b1' 'Misrepair_a2-b1' 'Misrepair_a2-b1' 'Misrepair_a2-b1'
 'Misrepair_a1-b1' 'Repair' 'Misrepair_a2-b1' 'Misrepair_a2-b1'
 'Misrepair_a2-b1' 'Misrepair_a2-b1' 'Misrepair_a1-b1' 'Misrepair_a2-b1'
 'Misrepair_a1-b1' 'Misrepair_a2-b2' 'Misrepair_a2-b1' 'Misrepair_a2-b1'
 'Repair' 'Repair' 'Misrepair_a2-b1' 'Misrepair_a2-b1' 'Misrepair_a2-b2'
 'Misrepair_a2-b1' 'Misrepair_a2-b1' 'Misrepair_a2-b2' 'Misrepair_a2-b1'
 'Misrepair_a2-b1' 'Misrepair_a2-b1' 'Misrepair_a2-b1' 'Misrepair_a2-b1'
 'Repair' 'Misrepair_a2-b1' 'Misrepair_a2-b1' 'Misrepair_a2-b1'
 'Misrepair_a2-b1' 'Misrepair_a2-b1' 'Misrepair_a2-b1' 'Misrepair_a1-b1'
 'Misrepair_a2-b1' 'Repair' 'Repair' 'Repair' 'Repair' 'Misrepair_a2-b2'
 'Misrepair_a2-b1' 'Misrepair_a2-b1' 'Misrepair_a2-b1' 'Repair'
 'Misrepair_a2-b1' 'Misrepair_a2-b1' 'Misrepair_a2-b1' 'Misrepair_a2-b1'
 'Misrepair_a2-b1' 'Misrepair_a2-b1' 'Misrepair_a2-b1' 'Misrepair_a1-b2'
 'Misrepair_a2-b1' 'Misrepair_a1-b1' 'Misrepair_a2-b1' 'Repair'
 'Misrepair_a2-b1' 'Misrepair_a1-b2' 'Misrepair_a2-b1' 'Misrepair_a2-b1'
 'Misrepair_a2-b1' 'Misrepair_a2-b1' 'Misrepair_a2-b1' 'Misrepair_a2-b1'
 'Misrepair_a2-b1' 'Misrepair_a2-b1' 'Misrepair_a2-b1' 'Misrepair_a1-b1'
 'Misrepair_a2-b1' 'Misrepair_a2-b2' 'Misrepair_a2-b1' 'Misrepair_a2-b1'
 'Misrepair_a2-b1' 'Repair' 'Misrepair_a1-b2' 'Misrepair_a1-b1' 'Repair'
 'Misrepair_a2-b1' 'Misrepair_a2-b1' 'Repair' 'NA' 'NA' 'Misrepair_a2-b1'
 'Misrepair_a2-b1' 'Repair' 'Misrepair_a2-b1' 'Misrepair_a2-b1'
 'Misrepair_a2-b1' 'Misrepair_a2-b1' 'Misrepair_a2-b1' 'Misrepair_a2-b1'
 'Misrepair_a2-b2' 'Repair' 'Misrepair_a2-b1' 'Repair' 'Repair'
 'Misrepair_a2-b1' 'Misrepair_a2-b1' 'NA' 'Misrepair_a2-b2'
 'Misrepair_a2-b1' 'Misrepair_a1-b2' 'Misrepair_a2-b1' 'Misrepair_a2-b1'
 'Misrepair_a1-b1' 'Misrepair_a2-b1' 'Misrepair_a2-b1' 'Misrepair_a2-b1'
 'Misrepair_a2-b1' 'Misrepair_a2-b1' 'Misrepair_a2-b1' 'Misrepair_a2-b1'
 'Misrepair_a2-b1' 'Misrepair_a2-b1' 'Misrepair_a2-b1' 'Misrepair_a2-b2'
 'Misrepair_a2-b1' 'Misrepair_a2-b1' 'Misrepair_a2-b1' 'Misrepair_a2-b1'
 'Misrepair_a1-b2' 'Misrepair_a2-b1' 'Misrepair_a2-b1' 'Misrepair_a2-b1']","[1.3650e+00 8.9500e-01 1.5500e-01 5.6450e+00 1.7300e+00 6.3100e+00
 1.4170e+01 0.0000e+00        nan 2.7850e+00 2.8000e-01 9.8000e-01
 2.2670e+01 2.9500e-01 3.7650e+00 9.7550e+00 1.2700e+00 5.0000e-03
 8.4950e+00 9.8050e+00 6.1200e+00 1.0000e-02 4.4850e+00        nan
 2.1650e+00 1.3550e+00 5.0000e-03 4.9050e+00 5.6750e+00 1.1450e+00
 1.0000e-02 7.8000e-01 6.6500e-01 5.0500e-01 1.4100e+00 7.4000e-01
 1.4650e+00 1.5750e+00 4.5950e+00 2.2000e-01 1.5200e+00 3.2800e+00
 1.9815e+01 1.1145e+01 1.7085e+01 1.8740e+01 3.8950e+00 1.3670e+01
 3.8750e+00 2.0580e+01 2.5300e+00 3.1700e+00 3.6450e+00 4.3550e+00
 9.1000e-01 5.4800e+00 1.6000e-01 7.0200e+00 3.7650e+00 4.4000e+00
 6.1150e+00 6.3000e-01 1.7965e+01        nan 1.9950e+00 1.0800e+00
 4.6900e+00 2.5325e+01 2.9900e+00 1.1200e+00 1.3250e+00 5.0000e-02
 5.0500e-01 4.5600e+00 5.1000e-01 7.2150e+00 5.5000e-01 1.3500e+00
        nan 1.2650e+00 2.5000e+00 2.8000e-01 6.5800e+00 2.2785e+01
 1.1885e+01 7.0200e+00 1.4230e+01 5.2900e+00 1.3105e+01 8.2450e+00
 1.6200e+00 4.0000e-02 3.9500e-01 3.3350e+00 2.9700e+00 8.5500e-01
 5.9000e+00 6.6350e+00 9.2450e+00 3.6650e+00 1.8205e+01 5.2150e+00
 4.7500e+00 2.1790e+01 7.9500e+00 7.7000e-01 3.2500e-01 2.5295e+01
 3.6850e+00 1.3450e+00 5.4800e+00 4.0000e-02 0.0000e+00 2.0560e+01
 2.8575e+01 1.5500e-01 1.5000e-02 4.1050e+00 7.4500e-01 3.0400e+00
 2.1000e-01 8.4000e-01 5.0000e+00 5.9650e+00 1.3255e+01 1.0335e+01
 7.4750e+00 3.2800e+00 1.6905e+01 6.2700e+00 6.6100e+00 3.7600e+00
 1.4400e+00 7.0200e+00 1.1095e+01        nan        nan 4.6350e+00
 9.0000e-01 1.2815e+01 7.2600e+00 5.5900e+00 1.1925e+01 1.2645e+01
 9.5500e-01 2.2850e+00 1.6100e+00 4.4400e+00 3.4350e+00 1.3330e+01
 5.5350e+00 3.7900e+00 1.6000e-01 2.0900e+00 1.1995e+01 1.2505e+01
 7.8850e+00 3.0800e+00 6.1200e+00 9.5300e+00 2.9000e+00 9.3200e+00
 8.8000e-01 5.1350e+00 7.0200e+00 1.2935e+01 1.7100e+00 5.3600e+00
 4.9200e+00 1.3050e+01 2.6000e-01 1.0895e+01        nan 5.9200e+00
 1.0130e+01 6.0100e+00 4.3300e+00 9.4500e-01 9.2100e+00 2.4040e+01
 4.6150e+00 1.5365e+01 1.8300e+00 1.2120e+01 2.7000e-01 1.0800e+00
 1.0000e-02 2.1720e+01 3.1000e-01 2.8350e+00 6.9650e+00        nan
 4.3850e+00 1.4100e+00 2.3850e+00 7.1700e+00 1.0945e+01 3.2000e+00
 6.0000e-02 2.4400e+00 9.3500e-01 0.0000e+00 2.0000e-02 7.0750e+00
 3.2500e-01 1.4050e+00 6.0150e+00 6.7800e+00 2.3280e+01 1.1500e+00
 5.0300e+00 1.1810e+01        nan 8.6500e-01 1.1000e-01 8.6000e+00
 2.7000e-01 2.0715e+01 1.7050e+00 5.2600e+00 8.5000e+00 5.7400e+00
 3.6250e+00 2.8500e+00 5.7950e+00 6.0500e+00 2.9000e-01 4.5000e-01
 1.2050e+00 2.0750e+00 1.0750e+00 1.4630e+01 1.1730e+01 6.7000e-01
 1.4600e+00 2.5595e+01 1.0650e+01 1.6495e+01 3.7600e+00        nan
 1.0995e+01 1.1750e+00 4.7300e+00 7.5000e-01 6.7700e+00 1.2200e+01
 2.3200e+00 1.4780e+01 2.3450e+00 3.7650e+00 7.1500e+00 3.5000e-01
 1.7060e+01 8.1700e+00 3.3500e-01 3.2850e+00 6.5650e+00 4.8000e-01
 1.1750e+00 1.8000e+00 1.5100e+00 1.9370e+01 3.1250e+00 3.2000e-01
 1.4950e+00 1.7040e+01 6.8600e+00 1.1240e+01 7.5500e+00 1.3000e-01
 2.2245e+01 2.0600e+00 1.5000e-02 3.3500e-01 2.4600e+00 1.2855e+01
 5.7000e+00 3.9600e+00 1.6000e-01 1.3905e+01 1.2515e+01 1.9700e+01
 8.1100e+00 4.1950e+00 5.0800e+00 2.3695e+01 1.5850e+00 7.7100e+00
 3.4050e+00 1.7375e+01 1.4380e+01 2.5205e+01 1.4625e+01 4.1850e+00
 3.8500e-01 3.9400e+00 3.2750e+00 1.1400e+00 1.5220e+01 5.5050e+00
 9.5000e-02 2.0455e+01 1.5300e+00 1.8150e+00 4.9950e+00 2.1100e+01
 1.4745e+01 1.2925e+01 7.7250e+00 8.8350e+00 5.4000e-01 2.0400e+00
 3.5500e+00 1.5000e-02 1.6000e-01 1.4600e+00 2.5550e+00 1.4840e+01
 3.7400e+00 2.8640e+01 4.2000e-01 1.1350e+00 7.6250e+00 4.6000e+00
 1.4630e+01 5.4200e+00 1.3800e+00        nan 0.0000e+00 1.0480e+01
 9.8200e+00 6.2300e+00 1.2000e+00 2.4100e+00 3.0450e+00 9.9100e+00
 1.1735e+01        nan 2.5275e+01 5.8800e+00 3.0100e+00 1.0320e+01
 1.2075e+01 8.8450e+00 1.6815e+01 9.2000e-01 9.4000e-01 4.1800e+00
 2.0750e+00 9.1000e+00 1.1290e+01 7.3000e-01 1.3150e+00 2.8300e+00
 7.1700e+00 5.4500e-01 8.7500e-01 3.5050e+00 8.3500e+00 2.2750e+00
 1.2375e+01 2.1300e+00 1.2945e+01 7.2150e+00 1.2475e+01 1.9500e+00
 1.0600e+00 2.9190e+01 3.7300e+00 2.6085e+01 3.8050e+00 1.8100e+00
 1.3135e+01 4.2800e+00 1.2560e+01 8.1000e-01 1.3400e+01 3.4500e+00
 1.9100e+00 7.8600e+00 1.2985e+01 3.7900e+00 4.5500e-01 1.7350e+00
 4.5500e-01 1.3715e+01 6.2250e+00 2.9000e-01 1.2130e+01 1.8700e+00
 8.5750e+00 7.2500e-01 4.3450e+00 6.5200e+00 3.3500e-01 9.0850e+00
 7.2400e+00 1.2030e+01 7.1450e+00 1.2855e+01 1.5950e+00 2.6475e+01
 2.5100e+00 2.9700e+00 2.1770e+01 4.5000e-01 1.6500e-01 6.5500e+00
 8.0000e-02 4.8550e+00 1.6500e-01 2.5000e-02 6.5150e+00 9.6650e+00
 6.5000e-02 4.5000e-02 5.4800e+00 1.2300e+00 3.4050e+00 1.3400e+00
 2.2150e+00 5.0000e-02 2.0530e+01 6.8000e-01 5.0000e+00 6.9000e-01
 1.8700e+00 6.1400e+00 3.2200e+00 1.9850e+00 4.0650e+00 1.0000e-02
 5.0300e+00 4.1150e+00 1.4290e+01 1.8000e-01 6.3150e+00 9.4350e+00
 5.1500e+00 1.8450e+00 1.5500e-01 1.6650e+01 1.3950e+01 3.2000e-01
 1.1400e+00 9.0000e-02 3.2100e+00 1.5300e+00 5.0000e-02 3.9000e-01
 1.9500e-01 1.0650e+00 1.5000e-02 5.3900e+00 3.5100e+00 1.3900e+00
        nan        nan 1.5600e+00 5.4500e-01 3.0000e-02 6.9950e+00
 5.0000e-03 2.0600e+00 3.6150e+00 7.9500e-01 9.6000e-01 4.2700e+00
 9.6850e+00 1.2500e-01 3.3950e+00 9.1000e-01 2.4145e+01 2.5500e-01
        nan 3.1500e-01 3.3700e+00 6.3100e+00 8.5700e+00 7.4450e+00
 1.5500e-01 2.0750e+00 1.7565e+01 3.8250e+00 8.6350e+00 6.0050e+00
 1.0625e+01 3.0400e+00 3.0000e-01 2.5000e-02 1.1150e+00 1.6400e+00
 4.4300e+00 1.8950e+00 2.6900e+00 4.3300e+00 2.3550e+00 5.0900e+00
 1.5930e+01 9.1900e+00]",5.907680412371135,0.5608890651850266,"Counter({'Misrepair_a2-b1': 349, 'Repair': 59, 'Misrepair_a1-b1': 31, 'Misrepair_a2-b2': 25, 'Misrepair_a1-b2': 21, 'NA': 15})",0.12164948453608247,0.029092046215983235,0.334020618556701
