experimentSetID,numMonomers,dim,b,Nc,keepCL,diffusionConstant,numRealisations,dt,dt_relax,numSteps,excludedVolumeCutOff,waitingSteps,encounterDistance,Nb,Nc_inDamageFoci,distanceThreshold,A1,B1,iterationsNumber,a1-a2_interbreakDistance_totalVariance,a1-a2_interbreakDistance_meanOfVariances,a1-b1_interbreakDistance_totalVariance,a1-b1_interbreakDistance_meanOfVariances,a1-b2_interbreakDistance_totalVariance,a1-b2_interbreakDistance_meanOfVariances,a2-b1_interbreakDistance_totalVariance,a2-b1_interbreakDistance_meanOfVariances,a2-b2_interbreakDistance_totalVariance,a2-b2_interbreakDistance_meanOfVariances,b1-b2_interbreakDistance_totalVariance,b1-b2_interbreakDistance_meanOfVariances,a1-a2_HistogramCenters,a1-a2_HistogramHeights,a1-a2_ComebackRate,a1-a2_ComebackAmplitude,a1-a2_meanComebackTime,a1-a2_stdComebackTime,a1-a2_meanComebackTime_dx,a1-a2_TakeoffRate,a1-a2_TakeoffAmplitude,a1-a2_meanTakeoffTime,a1-a2_stdTakeoffTime,a1-a2_meanTakeoffTime_dx,a1-b1_HistogramCenters,a1-b1_HistogramHeights,a1-b1_ComebackRate,a1-b1_ComebackAmplitude,a1-b1_meanComebackTime,a1-b1_stdComebackTime,a1-b1_meanComebackTime_dx,a1-b1_TakeoffRate,a1-b1_TakeoffAmplitude,a1-b1_meanTakeoffTime,a1-b1_stdTakeoffTime,a1-b1_meanTakeoffTime_dx,a1-b2_HistogramCenters,a1-b2_HistogramHeights,a1-b2_ComebackRate,a1-b2_ComebackAmplitude,a1-b2_meanComebackTime,a1-b2_stdComebackTime,a1-b2_meanComebackTime_dx,a1-b2_TakeoffRate,a1-b2_TakeoffAmplitude,a1-b2_meanTakeoffTime,a1-b2_stdTakeoffTime,a1-b2_meanTakeoffTime_dx,a2-b1_HistogramCenters,a2-b1_HistogramHeights,a2-b1_ComebackRate,a2-b1_ComebackAmplitude,a2-b1_meanComebackTime,a2-b1_stdComebackTime,a2-b1_meanComebackTime_dx,a2-b1_TakeoffRate,a2-b1_TakeoffAmplitude,a2-b1_meanTakeoffTime,a2-b1_stdTakeoffTime,a2-b1_meanTakeoffTime_dx,a2-b2_HistogramCenters,a2-b2_HistogramHeights,a2-b2_ComebackRate,a2-b2_ComebackAmplitude,a2-b2_meanComebackTime,a2-b2_stdComebackTime,a2-b2_meanComebackTime_dx,a2-b2_TakeoffRate,a2-b2_TakeoffAmplitude,a2-b2_meanTakeoffTime,a2-b2_stdTakeoffTime,a2-b2_meanTakeoffTime_dx,b1-b2_HistogramCenters,b1-b2_HistogramHeights,b1-b2_ComebackRate,b1-b2_ComebackAmplitude,b1-b2_meanComebackTime,b1-b2_stdComebackTime,b1-b2_meanComebackTime_dx,b1-b2_TakeoffRate,b1-b2_TakeoffAmplitude,b1-b2_meanTakeoffTime,b1-b2_stdTakeoffTime,b1-b2_meanTakeoffTime_dx,estimatedProba_byMeanTimes,estimatedProba_byRates,polymerMSD,centerMSD,a1_MSD,a2_MSD,b1_MSD,b2_MSD,polymerAlpha,centerAlpha,a1_Alpha,a2_Alpha,b1_Alpha,b2_Alpha,polymer_MSDamplitude,center_MSDamplitude,a1_Amplitude,a2_Amplitude,b1_Amplitude,b2_Amplitude
0,100,3,0.6,2,False,0.008,600,0.005,0.01,15000,0,2000,0.1,2,0,0.1,45,55,600,0.5605816135606558,0.2169632806450371,1.1740786452082448,0.210590336884313,1.5839039323247392,0.22115489167832075,0.7346245819473498,0.19130539537634467,1.157235054541798,0.20208710735629867,0.520218975666493,0.2105838005418607,[ 1.616  4.838  8.06  11.282 14.504 17.726 20.948 24.17  27.392 30.614],"[0.29723896 0.00468831 0.00375065 0.00093766 0.00093766 0.00093766
 0.         0.         0.         0.00187532]",1.6934402862676026,1.7078398185972283,0.5955740181268883,2.989831427785804,0.3220985554959219,38.31633915649312,46.40735545161338,0.031099476439790573,0.05442436078491233,0.005457801380579489,"[ 0.5985  1.7855  2.9725  4.1595  5.3465  6.5335  7.7205  8.9075 10.0945
 11.2815]","[0.79072998 0.02956    0.         0.00739    0.         0.
 0.         0.         0.00739    0.00739   ]",2.817542120684578,2.8575157361733865,0.35969298245614045,1.489463474150322,0.2734220299246403,40.20612121060965,49.15845102994841,0.029886363636363635,0.04788506563657696,0.008169005581674053,"[ 1.59625  4.77875  7.96125 11.14375 14.32625 17.50875 20.69125 23.87375
 27.05625 30.23875]","[0.3029963  0.00224442 0.00224442 0.         0.         0.
 0.00224442 0.00224442 0.         0.00224442]",1.4059163831977566,1.4158341439299849,0.7161428571428571,3.7330161274984155,0.6183749947725895,33.88767266593931,40.14466938020446,0.03363924050632911,0.052139809416658287,0.008130120214683536,"[ 1.89725  5.68175  9.46625 13.25075 17.03525 20.81975 24.60425 28.38875
 32.17325 35.95775]","[0.25542784 0.00251653 0.         0.0037748  0.         0.
 0.00125827 0.         0.         0.00125827]",1.4577488661646334,1.4684128279562048,0.6909285714285714,3.532848233048669,0.477827790834034,40.554287612975045,49.670586859358,0.02968750000000001,0.04446213569338147,0.005625236295191172,"[ 1.5505  4.6415  7.7325 10.8235 13.9145 17.0055 20.0965 23.1875 26.2785
 29.3695]","[0.31316726 0.         0.00258816 0.         0.         0.
 0.00258816 0.00258816 0.         0.00258816]",1.212302678283281,1.2196733829032793,0.8299199999999999,3.8916856493812544,0.6822425748716288,29.919870942755775,34.74800483912227,0.0384,0.060603410245078905,0.009698565542502782,"[ 2.1095  6.3185 10.5275 14.7365 18.9455 23.1545 27.3635 31.5725 35.7815
 39.9905]","[0.23206087 0.         0.         0.00184175 0.00092088 0.00092088
 0.00092088 0.         0.         0.00092088]",1.506277759156647,1.517664931426797,0.6688565891472869,3.919710175418367,0.47829977295310333,45.200827474335966,56.66288876350628,0.027123745819398,0.03892692843272245,0.004412356697772018,0.31732138730013604,0.31701632180532757,"[2.39971010e-04 4.83188085e-04 7.24614304e-04 ... 9.39774081e-01
 9.39710769e-01 9.39706868e-01]","[2.40245190e-06 4.78889034e-06 7.01249698e-06 ... 3.68500077e-02
 3.68521157e-02 3.68512214e-02]","[2.43089135e-04 4.96429540e-04 7.18585812e-04 ... 1.45676514e+00
 1.45701306e+00 1.45737820e+00]","[2.35393878e-04 4.75891515e-04 7.43763072e-04 ... 1.42462736e+00
 1.42507845e+00 1.42425844e+00]","[2.21450372e-04 4.65802097e-04 7.32232049e-04 ... 1.47875380e+00
 1.47763473e+00 1.47767036e+00]","[2.30387894e-04 4.66313462e-04 7.00354795e-04 ... 1.44562578e+00
 1.44698765e+00 1.44591983e+00]",0.5725530503432865,1.0347627235538512,0.6670589187698825,0.6575299281861146,0.6635326886982876,0.6488322042951171,0.08004765978702288,0.0004129979446603593,0.0848318469269734,0.0862139727850243,0.08598748739867894,0.09064496674701962
1,100,3,0.6,3,False,0.008,600,0.005,0.01,15000,0,2000,0.1,2,0,0.1,45,55,600,0.6400490563265333,0.22860725088767353,1.32560658459964,0.2083894889572988,1.7296145553326177,0.2100681465860628,0.8223254583178855,0.19701193264998126,1.3129464484589581,0.19982782505779542,0.6105177726416773,0.21609314358877835,[ 2.289  6.857 11.425 15.993 20.561 25.129 29.697 34.265 38.833 43.401],"[0.21226026 0.00199618 0.00133079 0.00066539 0.00133079 0.
 0.         0.         0.         0.00133079]",1.3458238433857845,1.354910581005453,0.7475075987841945,4.03737435225873,0.43627180048338793,36.48473122527256,43.786146237671204,0.03242063492063492,0.05426298198967405,0.005470333801293719,"[ 1.9495  5.8385  9.7275 13.6165 17.5055 21.3945 25.2835 29.1725 33.0615
 36.9505]","[0.2428502  0.00476177 0.         0.00476177 0.         0.
 0.00238088 0.         0.         0.00238088]",0.8934030475785565,0.8974028163649412,1.1242592592592595,4.7288767564009415,0.8918713009690651,30.075513338981196,34.95595659172934,0.03825581395348838,0.05842125543287292,0.010081661269732534,"[0.47625 1.41875 2.36125 3.30375 4.24625 5.18875 6.13125 7.07375 8.01625
 8.95875]","[1.01740489 0.01453436 0.         0.01453436 0.         0.
 0.         0.         0.         0.01453436]",3.7887348276227764,3.861190008969504,0.269041095890411,1.1531088584374927,0.26452391992174756,30.491328658583488,35.51298092944766,0.03774390243902439,0.06041095260403587,0.013075696427889853,[ 1.105  3.305  5.505  7.705  9.905 12.105 14.305 16.505 18.705 20.905],"[0.44214876 0.         0.00619835 0.00413223 0.         0.
 0.         0.         0.         0.00206612]",3.140834505662428,3.190547946649031,0.3233409090909091,1.7215530375372463,0.22749148094163446,29.143133604102267,33.71473382615817,0.03940239043824702,0.05807024042460186,0.007184107705540289,"[ 2.5525  7.6475 12.7425 17.8375 22.9325 28.0275 33.1225 38.2175 43.3125
 48.4075]","[0.18521334 0.         0.         0.         0.00276438 0.00552876
 0.         0.         0.         0.00276438]",0.5266480506980832,0.5280366457087579,1.9042253521126764,7.657261105601485,1.7811494182972896,50.5266040975008,65.04847985941907,0.02478021978021978,0.03940430115358279,0.008096158554581267,[ 2.356  7.058 11.76  16.462 21.164 25.866 30.568 35.27  39.972 44.674],"[0.20411134 0.00356838 0.00071368 0.00142735 0.00071368 0.00071368
 0.00071368 0.         0.         0.00071368]",1.2225126785945248,1.2300082335964826,0.8231543624161074,4.137907803418904,0.4698170236773121,32.91889220871738,38.80856742567058,0.03584319526627219,0.04992256398187098,0.005322241823889885,0.23686110859418935,0.23523966369431912,"[2.41042630e-04 4.80600191e-04 7.18799018e-04 ... 9.83336117e-01
 9.83402385e-01 9.83457285e-01]","[2.38510010e-06 4.87685639e-06 7.02156713e-06 ... 3.76029664e-02
 3.75983566e-02 3.76092274e-02]","[2.48644179e-04 4.80133929e-04 7.21832831e-04 ... 1.62114441e+00
 1.62152034e+00 1.62092633e+00]","[2.33234960e-04 4.51065900e-04 6.67700506e-04 ... 1.57219215e+00
 1.57249084e+00 1.57198532e+00]","[2.31603264e-04 4.78183261e-04 7.13437183e-04 ... 1.50064987e+00
 1.50136313e+00 1.50102990e+00]","[2.32666507e-04 4.55159027e-04 6.73059249e-04 ... 1.57688091e+00
 1.57556865e+00 1.57595161e+00]",0.5945938943367775,1.009837040016765,0.7267471560795661,0.7004970388545505,0.6953208088130125,0.7317004904891962,0.07549610625080017,0.0004777890943932675,0.06979063109042047,0.07834205091242732,0.07599168914414041,0.06733133887171329
2,100,3,0.6,4,False,0.008,600,0.005,0.01,15000,0,2000,0.1,2,0,0.1,45,55,600,0.6989679051797505,0.22656315370242566,1.368960847701149,0.21548907915039056,1.8567946673059352,0.21950692362497481,1.0048891913926954,0.2114412696614334,1.5465805143856637,0.22845357724580456,0.734606454650689,0.2337368347639848,"[ 2.5215  7.5545 12.5875 17.6205 22.6535 27.6865 32.7195 37.7525 42.7855
 47.8185]","[0.18700109 0.00657426 0.00219142 0.00073047 0.         0.00073047
 0.00073047 0.         0.         0.00073047]",0.9911729238491966,0.9960972253220386,1.013878676470588,4.429345773543101,0.5263943313872748,31.172272128773447,36.42991383811666,0.03710610932475884,0.060671364450487424,0.006743100598273305,"[ 1.84575  5.52725  9.20875 12.89025 16.57175 20.25325 23.93475 27.61625
 31.29775 34.97925]","[0.26492154 0.         0.00335344 0.         0.         0.
 0.         0.         0.         0.00335344]",1.5902040506514463,1.6028981554726234,0.6337654320987655,4.139633156859792,0.9015201097161323,33.002914754922486,38.92395602639808,0.03531914893617021,0.05021659740160457,0.010151715233068457,"[ 0.65675  1.96025  3.26375  4.56725  5.87075  7.17425  8.47775  9.78125
 11.08475 12.38825]","[0.703987   0.02707642 0.         0.00902547 0.00902547 0.
 0.         0.00902547 0.         0.00902547]",1.9068131620585602,1.9250797803603077,0.5293529411764706,1.9215394851731735,0.4085036314305366,41.143976087061155,50.54159819601317,0.029299999999999996,0.045282557348277054,0.008875381240262301,[ 2.332  6.986 11.64  16.294 20.948 25.602 30.256 34.91  39.564 44.218],"[0.20501256 0.00197127 0.00197127 0.00197127 0.00197127 0.
 0.         0.         0.         0.00197127]",0.9309569386335674,0.9353004434718193,1.0790366972477066,5.171658406889651,0.9708958706195548,35.17753993268609,41.94229947888799,0.03343065693430657,0.05105011072150507,0.008548550392352448,"[ 1.46525  4.38575  7.30625 10.22675 13.14725 16.06775 18.98825 21.90875
 24.82925 27.74975]","[0.33028652 0.00909045 0.         0.         0.         0.
 0.         0.         0.         0.00303015]",2.0937445557665018,2.115778427753761,0.4826106194690265,2.816024318685307,0.5192221971227421,40.981139197649135,50.300629923862296,0.028555555555555553,0.04830407799158663,0.008148412081022795,"[ 0.9145  2.7335  4.5525  6.3715  8.1905 10.0095 11.8285 13.6475 15.4665
 17.2855]","[0.52373908 0.00346847 0.00867118 0.00173424 0.         0.00346847
 0.00520271 0.00173424 0.         0.00173424]",2.2131343448863796,2.2377601173649575,0.4569400630914827,1.9322023539139628,0.21270566032777624,37.28933268922308,44.93214404918565,0.03181940700808626,0.04137615562248141,0.00421036021460759,0.3293148386041316,0.3294569926806072,"[2.41228044e-04 4.81426514e-04 7.22817765e-04 ... 1.02684290e+00
 1.02690930e+00 1.02687157e+00]","[2.39837223e-06 4.96436278e-06 7.28602287e-06 ... 4.26093210e-02
 4.26479357e-02 4.26434022e-02]","[2.32119788e-04 4.50304682e-04 6.73572032e-04 ... 1.63292429e+00
 1.63127239e+00 1.63205431e+00]","[2.49447454e-04 4.92721552e-04 7.38964675e-04 ... 1.71550763e+00
 1.71431073e+00 1.71600794e+00]","[2.45837859e-04 5.16991093e-04 7.57563239e-04 ... 1.62823165e+00
 1.62899569e+00 1.62929597e+00]","[2.29458867e-04 4.78498811e-04 7.21188849e-04 ... 1.55087038e+00
 1.55175102e+00 1.55058922e+00]",0.6182084247506516,1.0589906218521534,0.6996730454047534,0.7499936947756239,0.7014747928689434,0.6699421547408606,0.0713633003667189,0.0004474924314476369,0.08122056027716618,0.06719512519310157,0.08035846024680618,0.08930496090968511
3,100,3,0.6,5,False,0.008,600,0.005,0.01,15000,0,2000,0.1,2,0,0.1,45,55,600,0.769693686890707,0.2349625689932616,1.3038129161650305,0.20724039149086387,1.8015042167096282,0.21825955231549288,1.0307292831883064,0.21533692675789937,1.504523737663359,0.22185626108137432,0.783813141124122,0.24019930049760868,"[ 2.14075  6.41225 10.68375 14.95525 19.22675 23.49825 27.76975 32.04125
 36.31275 40.58425]","[0.22938984 0.00094399 0.00094399 0.00094399 0.         0.00094399
 0.         0.         0.         0.00094399]",1.9176577262774561,1.9361331874765304,0.5265120967741935,3.309258491865315,0.41187072376848677,33.183514512605925,39.172334759019265,0.03522184300341297,0.05826298446750455,0.006671369396339454,"[ 0.63925  1.90775  3.17625  4.44475  5.71325  6.98175  8.25025  9.51875
 10.78725 12.05575]","[0.76758708 0.         0.         0.0103728  0.         0.
 0.         0.         0.         0.0103728 ]",3.3092345901889653,3.364445125075359,0.3071710526315789,1.5142310310774374,0.3404406547793235,55.2979496082494,72.90993902304285,0.023085106382978723,0.03303855245607679,0.006679026329971315,"[ 1.92075  5.75225  9.58375 13.41525 17.24675 21.07825 24.90975 28.74125
 32.57275 36.40425]","[0.2550627  0.         0.         0.         0.         0.
 0.         0.         0.         0.00593169]",1.0549870272415254,1.0605667146204558,0.9528409090909093,5.701524457001039,1.6846928190699193,42.64765697017626,52.78411890113624,0.029051724137931032,0.04852529465304955,0.012488499354943453,"[ 1.49325  4.46975  7.44625 10.42275 13.39925 16.37575 19.35225 22.32875
 25.30525 28.28175]","[0.3257843  0.00678717 0.         0.         0.         0.
 0.         0.         0.00169679 0.00169679]",2.058988914958027,2.0802953838375022,0.49078282828282827,2.884494645848273,0.40178453221493277,40.65373364408814,49.8171181203607,0.029606986899563325,0.039978958921205156,0.005178092577664614,"[ 3.64325 10.91975 18.19625 25.47275 32.74925 40.02575 47.30225 54.57875
 61.85525 69.13175]","[0.13368065 0.00124935 0.         0.00124935 0.         0.
 0.         0.         0.         0.00124935]",0.8344302277284699,0.8379188644929934,1.1880454545454544,7.385292758875406,1.3801536698179573,44.88170018674517,56.17310579000869,0.027269230769230768,0.03783116103904465,0.006503304141121992,"[ 2.4955  7.4765 12.4575 17.4385 22.4195 27.4005 32.3815 37.3625 42.3435
 47.3245]","[0.19325306 0.00500656 0.00050066 0.         0.         0.00050066
 0.         0.00050066 0.00050066 0.00050066]",1.3364774934981234,1.3454382591542526,0.7538902743142145,4.195525145891234,0.4106484741234086,34.85668682285111,41.49315295489383,0.035044444444444454,0.05781001664669677,0.0053413730260745,0.30986882674042776,0.3095704499411181,"[2.39988798e-04 4.81198649e-04 7.22474889e-04 ... 1.04256469e+00
 1.04282004e+00 1.04285659e+00]","[2.49433346e-06 4.68416301e-06 6.95390043e-06 ... 4.06606645e-02
 4.06586168e-02 4.06664764e-02]","[2.31982819e-04 4.78144109e-04 7.19290626e-04 ... 1.54483716e+00
 1.54440868e+00 1.54441188e+00]","[2.33752345e-04 4.66593122e-04 7.08138422e-04 ... 1.72262286e+00
 1.72340668e+00 1.72186104e+00]","[2.43789027e-04 4.89361132e-04 7.32749604e-04 ... 1.59506430e+00
 1.59644955e+00 1.59629388e+00]","[2.35095144e-04 4.88917755e-04 7.77442465e-04 ... 1.68575093e+00
 1.68651144e+00 1.68781348e+00]",0.6224348976954709,1.0614890351591002,0.663985425364058,0.7039642422663186,0.6937690054209067,0.7324724029651003,0.07067324999357895,0.00040837981162355905,0.08748846916963623,0.08267415517184995,0.08152620389382788,0.0722739188453622
4,100,3,0.6,6,False,0.008,600,0.005,0.01,15000,0,2000,0.1,2,0,0.1,45,55,600,0.729523939400673,0.2195309694744636,1.5783284273107234,0.21018743232356812,1.975586219939586,0.2244285605271924,1.06592770803144,0.21287676320534088,1.476138255811162,0.22480820758001058,0.7309240528957721,0.2347924092789718,"[ 2.31225  6.92675 11.54125 16.15575 20.77025 25.38475 29.99925 34.61375
 39.22825 43.84275]","[0.20934433 0.00210396 0.         0.         0.00210396 0.00210396
 0.         0.         0.         0.00105198]",1.0960582590106491,1.1020814581110456,0.917257281553398,4.540527761850631,0.6200529764218365,37.16421265115761,44.753393938950026,0.03258064516129033,0.04885166764647684,0.006080084635368183,"[0.22525 0.66575 1.10625 1.54675 1.98725 2.42775 2.86825 3.30875 3.74925
 4.18975]","[2.17934166 0.         0.03026863 0.         0.         0.
 0.         0.03026863 0.         0.03026863]",6.647884123095446,6.872564852051234,0.15533333333333332,0.6200829693588503,0.14033798715746,34.078434661268666,40.40915397071868,0.034325842696629215,0.042281766272488225,0.008784442191905339,"[ 0.54775  1.63325  2.71875  3.80425  4.88975  5.97525  7.06075  8.14625
  9.23175 10.31725]","[0.74850299 0.05757715 0.         0.         0.         0.
 0.         0.05757715 0.         0.05757715]",0.7449038782953952,0.7476834329789125,1.3468749999999998,3.116448737645944,1.5270598814465126,22.416132043106426,25.07475147205322,0.049565217391304345,0.053809507877290795,0.021991313691236365,"[ 1.88125  5.63375  9.38625 13.13875 16.89125 20.64375 24.39625 28.14875
 31.90125 35.65375]","[0.25473214 0.00522527 0.00130632 0.00130632 0.         0.00130632
 0.         0.00130632 0.         0.00130632]",1.3460182342777887,1.355107596643409,0.7491176470588237,3.842934687913774,0.5273561209551932,36.43583368439942,43.71676964544979,0.032638297872340426,0.045277595573666986,0.005789025947920397,"[ 2.08775  6.25325 10.41875 14.58425 18.74975 22.91525 27.08075 31.24625
 35.41175 39.57725]","[0.23089268 0.00305818 0.         0.00152909 0.00152909 0.
 0.00152909 0.         0.         0.00152909]",1.1189455464359603,1.1252232750368047,0.8977070063694267,4.411493871884065,0.6900680584117522,39.126722395514655,47.58118571605238,0.03056497175141243,0.04454056126589064,0.006561832248262577,"[ 3.29325  9.86975 16.44625 23.02275 29.59925 36.17575 42.75225 49.32875
 55.90525 62.48175]","[0.14839745 0.00203284 0.         0.         0.00040657 0.00040657
 0.         0.         0.         0.00081314]",1.206261129326057,1.2135584360847973,0.8339973262032087,5.3917755126801445,0.5464520659854033,34.54368900606021,41.05625948800381,0.033954869358669836,0.05556105846167784,0.005307445387681123,0.19207816078495332,0.18933436787221977,"[2.39440494e-04 4.79152357e-04 7.20061210e-04 ... 1.08220110e+00
 1.08226382e+00 1.08238402e+00]","[2.43069965e-06 4.77148686e-06 7.25773572e-06 ... 4.63222408e-02
 4.63423596e-02 4.63407613e-02]","[2.50063681e-04 4.75796209e-04 6.97049698e-04 ... 1.60095929e+00
 1.60150006e+00 1.60201529e+00]","[2.40187177e-04 4.93489657e-04 7.41744599e-04 ... 1.67490835e+00
 1.67613349e+00 1.67596697e+00]","[2.39973459e-04 4.99135058e-04 7.03840535e-04 ... 1.70952197e+00
 1.71025633e+00 1.70992814e+00]","[2.35911020e-04 4.67303147e-04 7.24012073e-04 ... 1.73463220e+00
 1.73480382e+00 1.73512367e+00]",0.6455866524982097,1.1250046078136722,0.7288439134549775,0.6987805364315705,0.7332153201972706,0.7383971227883167,0.06634976164653662,0.0003597942361650977,0.06978475839034476,0.08319205905160934,0.07409319139971113,0.07130165023869195
5,100,3,0.6,7,False,0.008,600,0.005,0.01,15000,0,2000,0.1,2,0,0.1,45,55,600,0.862628030250134,0.2428593957528241,1.5621174531125022,0.2104725523595587,1.8626958146684105,0.22807413151673642,1.0965296134455662,0.20994477874971149,1.4111148694140538,0.21090490634254072,0.810338593634032,0.24934684666306473,"[ 0.86475  2.58425  4.30375  6.02325  7.74275  9.46225 11.18175 12.90125
 14.62075 16.34025]","[0.55769423 0.01085008 0.00217002 0.00217002 0.         0.
 0.00217002 0.00217002 0.00217002 0.00217002]",2.832255542297872,2.8726490793046704,0.3580410447761194,1.750198545824977,0.2095443681795178,29.657619262648897,34.39830049616664,0.0387012987012987,0.06283948112392213,0.0070179990234405685,"[ 2.55375  7.65125 12.74875 17.84625 22.94375 28.04125 33.13875 38.23625
 43.33375 48.43125]","[0.19154784 0.0018507  0.         0.         0.         0.
 0.         0.00092535 0.         0.0018507 ]",1.1497665401679715,1.1563953638949347,0.8747641509433962,5.537652565387365,0.7454419777468427,38.23955662502997,46.296582989304454,0.031175213675213684,0.045599136680204634,0.005842581281554897,"[ 0.95975  2.86925  4.77875  6.68825  8.59775 10.50725 12.41675 14.32625
 16.23575 18.14525]","[0.50042187 0.         0.01163772 0.         0.         0.
 0.         0.         0.         0.01163772]",1.6620310178401354,1.675900282702492,0.6067777777777777,2.902434640005899,0.8480320442929672,47.215217027294194,59.78667146541271,0.026160714285714287,0.045365490654758034,0.011881948624909973,"[ 2.1385  6.4055 10.6725 14.9395 19.2065 23.4735 27.7405 32.0075 36.2745
 40.5415]","[0.23017175 0.00083699 0.00083699 0.00083699 0.         0.00083699
 0.         0.         0.         0.00083699]",2.0629750861110536,2.0843644755538526,0.4896428571428572,3.1455117766008596,0.36844135530637706,35.35929574350763,42.1973657952225,0.033281733746130034,0.05404164665759837,0.005893637005797472,"[ 1.6575  4.9625  8.2675 11.5725 14.8775 18.1825 21.4875 24.7925 28.0975
 31.4025]","[0.29168798 0.00217678 0.         0.00435355 0.         0.00217678
 0.         0.         0.         0.00217678]",1.6757376930876169,1.6898371433015262,0.6016906474820144,3.3809917000081557,0.5620730673322095,31.26762708113084,36.55877578625766,0.03701863354037268,0.056404646305431815,0.008712805387855144,[ 2.146  6.428 10.71  14.992 19.274 23.556 27.838 32.12  36.402 40.684],"[0.22203151 0.00460169 0.00230084 0.         0.         0.00115042
 0.00230084 0.         0.         0.00115042]",1.0354887055583044,1.0408637892932318,0.9707389162561576,4.534532627902257,0.6237931244451539,39.790251216539154,48.5489674423529,0.03012244897959184,0.041502216637659656,0.0051968995466488655,0.370506717685906,0.37124685486199466,"[2.40548419e-04 4.81823756e-04 7.21593083e-04 ... 1.13136523e+00
 1.13144431e+00 1.13150763e+00]","[2.34049507e-06 4.61074749e-06 7.08092972e-06 ... 5.25250377e-02
 5.25154019e-02 5.25285508e-02]","[2.41769919e-04 5.12244789e-04 7.49329950e-04 ... 1.78328225e+00
 1.78420101e+00 1.78424828e+00]","[2.50469611e-04 4.77463492e-04 6.63548117e-04 ... 1.74842742e+00
 1.74845216e+00 1.74878365e+00]","[2.31506390e-04 4.46544440e-04 7.08039863e-04 ... 1.82596132e+00
 1.82508122e+00 1.82463225e+00]","[2.45263344e-04 4.84758357e-04 6.91390195e-04 ... 1.63010884e+00
 1.63118883e+00 1.63119641e+00]",0.6667578319321587,1.1968845500324012,0.7338294788393028,0.757151227389919,0.7419285618486655,0.6875649973371686,0.06314323006867448,0.0002970635843362163,0.07578440579140257,0.06647545090016242,0.07414747012405541,0.08411868991180059
