experimentSetID,numMonomers,dim,b,Nc,keepCL,diffusionConstant,numRealisations,dt,dt_relax,numSteps,excludedVolumeCutOff,waitingSteps,encounterDistance,Nb,Nc_inDamageFoci,distanceThreshold,genomicDistance,iterationsNumber,interbreakDistance_totalVariance,interbreakDistance_meanOfVariances,a1-a2_HistogramCenters,a1-a2_HistogramHeights,a1-a2_ComebackRate,a1-a2_ComebackAmplitude,a1-a2_meanComebackTime,a1-a2_stdComebackTime,a1-a2_meanComebackTime_dx,a1-a2_TakeoffRate,a1-a2_TakeoffAmplitude,a1-a2_meanTakeoffTime,a1-a2_stdTakeoffTime,a1-a2_meanTakeoffTime_dx,a1-b1_HistogramCenters,a1-b1_HistogramHeights,a1-b1_ComebackRate,a1-b1_ComebackAmplitude,a1-b1_meanComebackTime,a1-b1_stdComebackTime,a1-b1_meanComebackTime_dx,a1-b1_TakeoffRate,a1-b1_TakeoffAmplitude,a1-b1_meanTakeoffTime,a1-b1_stdTakeoffTime,a1-b1_meanTakeoffTime_dx,a1-b2_HistogramCenters,a1-b2_HistogramHeights,a1-b2_ComebackRate,a1-b2_ComebackAmplitude,a1-b2_meanComebackTime,a1-b2_stdComebackTime,a1-b2_meanComebackTime_dx,a1-b2_TakeoffRate,a1-b2_TakeoffAmplitude,a1-b2_meanTakeoffTime,a1-b2_stdTakeoffTime,a1-b2_meanTakeoffTime_dx,a2-b1_HistogramCenters,a2-b1_HistogramHeights,a2-b1_ComebackRate,a2-b1_ComebackAmplitude,a2-b1_meanComebackTime,a2-b1_stdComebackTime,a2-b1_meanComebackTime_dx,a2-b1_TakeoffRate,a2-b1_TakeoffAmplitude,a2-b1_meanTakeoffTime,a2-b1_stdTakeoffTime,a2-b1_meanTakeoffTime_dx,a2-b2_HistogramCenters,a2-b2_HistogramHeights,a2-b2_ComebackRate,a2-b2_ComebackAmplitude,a2-b2_meanComebackTime,a2-b2_stdComebackTime,a2-b2_meanComebackTime_dx,a2-b2_TakeoffRate,a2-b2_TakeoffAmplitude,a2-b2_meanTakeoffTime,a2-b2_stdTakeoffTime,a2-b2_meanTakeoffTime_dx,b1-b2_HistogramCenters,b1-b2_HistogramHeights,b1-b2_ComebackRate,b1-b2_ComebackAmplitude,b1-b2_meanComebackTime,b1-b2_stdComebackTime,b1-b2_meanComebackTime_dx,b1-b2_TakeoffRate,b1-b2_TakeoffAmplitude,b1-b2_meanTakeoffTime,b1-b2_stdTakeoffTime,b1-b2_meanTakeoffTime_dx,aboveTimes,belowTimes,estimatedProba_byMeanTimes,estimatedProba_byRates,polymerMSD,polymerAlpha,polymer_MSDamplitude
0_0,100,3,0.6,5,False,0.008,600,0.005,0.01,8000,0,250,0.05,2,0,0.05,5,600,[0.42274809 0.87643801 1.0664211  0.50558175 0.83185548 0.4664707 ],[0.18714638 0.15289384 0.15132683 0.13283009 0.14885344 0.18003102],"[ 1.01475  3.03425  5.05375  7.07325  9.09275 11.11225 13.13175 15.15125
 17.17075 19.19025]","[0.45849266 0.01222647 0.         0.         0.         0.00611324
 0.00611324 0.00611324 0.         0.00611324]",1.7953745159048349,2.835010938786102,0.8998148148148148,3.343465844688014,0.7281325617320564,140.18986143335832,267.708417066887,0.016592920353982302,0.01830500544154236,0.0033751005204879034,"[0.09475 0.27425 0.45375 0.63325 0.81275 0.99225 1.17175 1.35125 1.53075
 1.71025]","[4.8957542  0.         0.16881911 0.16881911 0.         0.
 0.16881911 0.         0.         0.16881911]",-1,-1,0.1493939393939394,0.36778773023134365,0.12548630689716014,246.38048091059358,740.9910762774817,0.014523809523809526,0.01446710241044125,0.00437535183770445,"[0.16825 0.49475 0.82125 1.14775 1.47425 1.80075 2.12725 2.45375 2.78025
 3.10675]","[2.3559901  0.23559901 0.         0.23559901 0.         0.
 0.         0.         0.         0.23559901]",7.022505263610097,7.678296526765153,0.41115384615384615,0.8954245959881779,0.486758355117548,192.8567811831064,445.3633170669788,0.014750000000000003,0.015610493265749165,0.006841600324485493,[0.312 0.926 1.54  2.154 2.768 3.382 3.996 4.61  5.224 5.838],"[1.52895034 0.         0.         0.         0.03323805 0.03323805
 0.         0.         0.         0.03323805]",-1,-1,0.2742857142857143,1.012656639433009,0.2835438590412425,105.6749258094423,175.17261959241017,0.01879032258064516,0.021714523976105144,0.005405184713319508,"[ 0.60425  1.80275  3.00125  4.19975  5.39825  6.59675  7.79525  8.99375
 10.19225 11.39075]","[0.77683311 0.0287716  0.         0.         0.         0.
 0.         0.         0.         0.0287716 ]",2.7522479164940776,4.098077375738938,0.553103448275862,2.1866922799583595,0.7958747823353917,395.5866704501397,2332.8573612681803,0.010897435897435899,0.008463480740563592,0.0026562734296726644,"[ 0.88725  2.65175  4.41625  6.18075  7.94525  9.70975 11.47425 13.23875
 15.00325 16.76775]","[0.52313796 0.00871897 0.         0.01743793 0.         0.
 0.00871897 0.         0.         0.00871897]",2.3197688927543254,4.097203411264514,0.773,2.765851072246327,0.6724007431723276,195.56017058416384,546.5908003646318,0.01621052631578947,0.020846756525122287,0.004192110897569218,"{'a1-a2': array([5.0000e-03, 2.5000e-02, 1.3000e-01, 1.4895e+01, 5.0000e-03,
       6.0000e-02, 1.0000e-02, 1.5000e-02, 2.6000e-01, 5.0000e-03,
       1.0000e-02, 1.0000e-02, 5.0000e-03, 9.0000e-02, 2.5000e-02,
       5.0000e-03, 5.0000e-03, 4.8500e-01, 2.4000e+00, 5.0000e-03,
       5.0000e-03, 2.0000e-02, 8.2500e-01, 1.3000e-01, 1.1215e+01,
       2.4500e-01, 1.0000e-02, 1.0000e-02, 9.0000e-02, 4.0000e-02,
       2.0000e-01, 1.6000e-01, 1.3930e+01, 3.0000e-02, 1.0000e-02,
       5.0000e-03, 1.1500e-01, 5.0000e-03, 5.0000e-03, 3.0000e-02,
       1.5000e-02, 2.5000e-02, 1.0000e-01, 5.0000e-03, 1.3000e-01,
       5.0000e-03, 4.5000e-02, 5.0000e-03, 1.2500e-01, 2.0000e-02,
       4.5000e-02, 9.1500e-01, 3.0000e-02, 3.5250e+00, 1.5000e-02,
       5.0000e-03, 1.1000e-01, 3.2000e-01, 1.0000e-02, 5.0000e-03,
       5.0000e-03, 1.0000e-02, 1.0000e-02, 9.0000e-02, 5.0000e-03,
       3.0000e-02, 5.0000e-03, 2.0200e+01, 2.0000e-02, 5.0000e-03,
       5.0000e-03, 2.0000e-02, 5.0000e-03, 3.5000e-02, 1.5500e-01,
       8.9000e-01, 5.0000e-03, 3.8000e-01, 5.0000e-03, 1.0000e-02,
       1.0000e-02]), 'a1-b1': array([0.005, 0.115, 0.005, 0.015, 1.085, 0.01 , 0.02 , 0.04 , 0.01 ,
       0.14 , 0.015, 0.01 , 0.005, 0.03 , 0.005, 0.005, 0.035, 0.015,
       0.025, 0.69 , 0.07 , 0.055, 0.5  , 0.005, 0.055, 1.8  , 0.04 ,
       0.07 , 0.005, 0.01 , 0.01 , 0.025, 0.005]), 'a1-b2': array([0.425, 3.27 , 0.025, 0.015, 0.02 , 0.005, 0.04 , 0.005, 0.065,
       0.005, 1.31 , 0.155, 0.005]), 'a2-b1': array([5.000e-03, 1.000e-02, 5.000e-03, 5.000e-03, 1.500e-02, 3.000e-02,
       1.000e-02, 1.000e-02, 5.000e-03, 6.500e-02, 1.000e-02, 2.500e-02,
       5.000e-03, 5.500e-02, 2.500e-02, 5.000e-03, 8.500e-02, 5.000e-03,
       5.000e-03, 5.000e-03, 1.000e-02, 1.500e-02, 1.000e-02, 5.000e-03,
       1.450e-01, 6.145e+00, 6.500e-02, 1.500e-02, 3.050e-01, 1.500e-02,
       1.200e-01, 5.000e-03, 2.000e-02, 2.000e-02, 5.000e-03, 1.050e-01,
       1.600e-01, 3.000e-02, 4.500e-02, 2.500e-02, 1.000e-02, 1.500e-02,
       8.000e-02, 2.510e+00, 5.000e-02, 3.110e+00, 5.000e-03, 5.000e-03,
       5.000e-03]), 'a2-b2': array([4.000e-02, 1.000e-02, 7.500e-02, 1.100e-01, 3.500e-02, 3.000e-02,
       1.000e-02, 5.500e-02, 1.000e-02, 9.400e-01, 5.000e-03, 1.500e-02,
       3.500e-02, 2.500e-02, 7.500e-02, 5.000e-01, 1.000e-02, 1.500e-02,
       1.000e-02, 1.500e-02, 1.199e+01, 5.000e-03, 1.595e+00, 2.000e-02,
       2.350e-01, 1.000e-02, 2.500e-02, 4.000e-02, 1.000e-01]), 'b1-b2': array([5.000e-03, 1.000e-02, 5.000e-03, 1.000e-02, 7.500e-02, 5.000e-03,
       4.500e-02, 1.450e-01, 3.400e-01, 9.500e-02, 1.500e-02, 6.815e+00,
       5.400e-01, 1.765e+01, 1.000e-02, 5.000e-02, 5.000e-03, 7.500e-02,
       2.000e-02, 3.600e-01, 5.000e-03, 3.000e-02, 5.000e-03, 1.375e+00,
       5.000e-03, 1.500e-02, 5.000e-03, 1.000e-02, 1.000e-02, 5.000e-02,
       5.000e-03, 1.500e-02, 5.000e-03, 1.500e-02, 1.200e-01, 1.000e-02,
       1.000e-02, 1.000e-02, 1.147e+01, 2.500e-02, 4.500e-02, 1.000e-02,
       1.500e-02, 2.500e-02, 9.000e-02, 2.000e-02, 2.500e-02, 5.950e+00,
       1.000e-02, 1.000e-02, 1.500e-02, 3.000e-02, 4.000e-02, 3.000e-02,
       2.000e-02, 8.900e-01, 6.000e-01, 2.735e+00, 1.000e-02, 2.000e-02,
       9.000e-02, 1.000e-02, 1.500e-02, 5.500e-02, 1.500e-02])}","{'a1-a2': array([0.005, 0.01 , 0.055, 0.095, 0.005, 0.01 , 0.005, 0.005, 0.035,
       0.01 , 0.015, 0.02 , 0.015, 0.005, 0.005, 0.03 , 0.015, 0.01 ,
       0.005, 0.015, 0.05 , 0.01 , 0.085, 0.005, 0.005, 0.01 , 0.005,
       0.055, 0.03 , 0.015, 0.025, 0.005, 0.005, 0.015, 0.01 , 0.04 ,
       0.01 , 0.005, 0.01 , 0.005, 0.01 , 0.01 , 0.005, 0.005, 0.015,
       0.005, 0.005, 0.045, 0.005, 0.005, 0.05 , 0.01 , 0.005, 0.01 ,
       0.01 , 0.02 , 0.035, 0.01 , 0.045, 0.01 , 0.01 , 0.01 , 0.04 ,
       0.005, 0.07 , 0.005, 0.01 , 0.005, 0.005, 0.025, 0.005, 0.005,
       0.095, 0.01 , 0.01 , 0.035, 0.005, 0.01 , 0.02 , 0.005, 0.01 ,
       0.005, 0.02 , 0.01 , 0.01 , 0.01 , 0.01 , 0.005, 0.005, 0.005,
       0.005, 0.01 , 0.005, 0.015, 0.05 , 0.005, 0.015, 0.005, 0.015,
       0.005, 0.04 , 0.005, 0.015, 0.01 , 0.015, 0.02 , 0.015, 0.01 ,
       0.01 , 0.005, 0.02 , 0.005, 0.015]), 'a1-b1': array([0.01 , 0.005, 0.005, 0.025, 0.005, 0.045, 0.02 , 0.015, 0.015,
       0.005, 0.03 , 0.005, 0.01 , 0.005, 0.005, 0.015, 0.005, 0.01 ,
       0.01 , 0.075, 0.025, 0.005, 0.005, 0.005, 0.005, 0.005, 0.02 ,
       0.005, 0.03 , 0.005, 0.005, 0.01 , 0.04 , 0.005, 0.01 , 0.005,
       0.035, 0.03 , 0.005, 0.005, 0.005, 0.025]), 'a1-b2': array([0.005, 0.025, 0.01 , 0.005, 0.02 , 0.005, 0.02 , 0.005, 0.005,
       0.005, 0.005, 0.02 , 0.015, 0.01 , 0.04 , 0.005, 0.005, 0.005,
       0.07 , 0.015]), 'a2-b1': array([0.005, 0.01 , 0.005, 0.01 , 0.015, 0.005, 0.005, 0.005, 0.01 ,
       0.035, 0.04 , 0.015, 0.02 , 0.005, 0.03 , 0.02 , 0.01 , 0.005,
       0.045, 0.005, 0.005, 0.065, 0.005, 0.015, 0.01 , 0.015, 0.015,
       0.005, 0.025, 0.06 , 0.055, 0.01 , 0.03 , 0.02 , 0.025, 0.005,
       0.005, 0.05 , 0.015, 0.055, 0.005, 0.02 , 0.005, 0.005, 0.005,
       0.005, 0.01 , 0.025, 0.005, 0.01 , 0.01 , 0.005, 0.005, 0.005,
       0.135, 0.005, 0.01 , 0.025, 0.05 , 0.015, 0.01 , 0.005]), 'a2-b2': array([0.005, 0.005, 0.015, 0.03 , 0.005, 0.005, 0.01 , 0.015, 0.005,
       0.005, 0.005, 0.01 , 0.005, 0.015, 0.01 , 0.015, 0.015, 0.005,
       0.03 , 0.02 , 0.005, 0.01 , 0.005, 0.005, 0.005, 0.005, 0.035,
       0.005, 0.005, 0.005, 0.005, 0.03 , 0.015, 0.005, 0.025, 0.005,
       0.01 , 0.01 , 0.005]), 'b1-b2': array([0.04 , 0.005, 0.02 , 0.005, 0.005, 0.075, 0.01 , 0.005, 0.005,
       0.005, 0.01 , 0.005, 0.015, 0.005, 0.015, 0.01 , 0.015, 0.005,
       0.005, 0.005, 0.005, 0.11 , 0.01 , 0.035, 0.005, 0.02 , 0.005,
       0.05 , 0.005, 0.045, 0.005, 0.005, 0.005, 0.015, 0.005, 0.12 ,
       0.005, 0.015, 0.005, 0.005, 0.01 , 0.02 , 0.005, 0.04 , 0.045,
       0.015, 0.005, 0.045, 0.01 , 0.045, 0.005, 0.07 , 0.01 , 0.005,
       0.025, 0.005, 0.06 , 0.005, 0.01 , 0.005, 0.005, 0.005, 0.005,
       0.015, 0.01 , 0.02 , 0.005, 0.005, 0.01 , 0.005, 0.01 , 0.005,
       0.005, 0.025, 0.015, 0.005, 0.005, 0.005, 0.015, 0.005, 0.015,
       0.01 , 0.005, 0.035, 0.005, 0.005, 0.005, 0.005, 0.015, 0.03 ,
       0.005, 0.025, 0.005, 0.01 , 0.005])}",0.14159802771369856,0.3461042220121761,"[2.40033130e-04 4.80599238e-04 7.21598348e-04 ... 7.49035404e-01
 7.49060182e-01 7.49134077e-01]",0.6582311389488982,0.066385946104299
0_1,100,3,0.6,5,False,0.008,600,0.005,0.01,8000,0,250,0.05,2,0,0.05,40,600,[0.47222644 4.50856492 4.81667303 4.37742335 4.67371883 0.49011869],[0.1739185  0.1558906  0.15344685 0.15501709 0.15552671 0.20348767],"[0.17975 0.52925 0.87875 1.22825 1.57775 1.92725 2.27675 2.62625 2.97575
 3.32525]","[2.60500075 0.08540986 0.04270493 0.         0.04270493 0.
 0.04270493 0.         0.         0.04270493]",9.69001657639362,14.867772272672696,0.18485074626865672,0.5436519478580859,0.13017860653036892,108.46898727679354,171.95760469708512,0.020473684210526314,0.022873492866203823,0.004599670869390668,[-0.44 -0.34 -0.24 -0.14 -0.04  0.06  0.16  0.26  0.36  0.46],[ 0.  0.  0.  0. 10.  0.  0.  0.  0.  0.],100.00000011771195,-1.4380369616509452e-17,0.01,0.0,0.0,100.00000011771195,-1.4380369616509452e-17,0.01,0.0,0.0,[0.0075 0.0125 0.0175 0.0225 0.0275 0.0325 0.0375 0.0425 0.0475 0.0525],"[85.71428571 28.57142857  0.         28.57142857  0.          0.
  0.          0.         28.57142857 28.57142857]",206.2716543569251,398.58519559126916,0.020714285714285716,0.01935173883449152,0.014335968749965938,109.7341253384067,175.22387682728834,0.0155,0.00986154146165801,0.006112246722768968,[0.05 0.15 0.25 0.35 0.45 0.55 0.65 0.75 0.85 0.95],[nan nan nan nan nan nan nan nan nan nan],-1,-1,nan,nan,nan,-1,-1,nan,nan,nan,[0.024 0.062 0.1   0.138 0.176 0.214 0.252 0.29  0.328 0.366],"[17.54385965  0.          4.38596491  0.          0.          0.
  0.          0.          0.          4.38596491]",213.375019249456,2938.57202264771,0.08666666666666667,0.13810221657244398,0.11050478789694204,-3.6824508623160868,37.486958135030164,0.016666666666666666,0.008498365855987974,0.00555226569257881,[0.3015 0.8945 1.4875 2.0805 2.6735 3.2665 3.8595 4.4525 5.0455 5.6385],"[1.50304275 0.09164895 0.05498937 0.01832979 0.         0.
 0.         0.         0.         0.01832979]",4.60002170469562,6.014982081763666,0.2185326086956522,0.6964371823335347,0.14231284718180037,96.51279656446064,145.08640394653918,0.01823770491803279,0.01760125427660336,0.0031233436669440558,"{'a1-a2': array([0.025, 0.025, 0.265, 0.03 , 0.005, 0.92 , 0.005, 0.365, 0.04 ,
       0.005, 0.255, 0.005, 0.01 , 0.16 , 0.025, 1.51 , 0.03 , 0.005,
       0.02 , 0.005, 0.005, 0.1  , 0.01 , 0.025, 0.01 , 0.005, 0.005,
       0.03 , 0.005, 0.02 , 0.005, 0.005, 0.14 , 3.5  , 0.025, 0.02 ,
       0.005, 0.01 , 0.335, 0.48 , 0.005, 0.01 , 0.07 , 2.41 , 0.01 ,
       0.08 , 0.14 , 0.01 , 0.01 , 0.04 , 0.215, 0.005, 0.01 , 0.045,
       0.085, 0.005, 0.015, 0.05 , 0.01 , 0.01 , 0.01 , 0.24 , 0.225,
       0.175, 0.025, 0.02 , 0.005]), 'a1-b1': array([0.01]), 'a1-b2': array([0.02 , 0.005, 0.045, 0.005, 0.005, 0.055, 0.01 ]), 'a2-b1': array([], dtype=float64), 'a2-b2': array([0.105, 0.01 , 0.01 , 0.005, 0.385, 0.005]), 'b1-b2': array([4.000e-02, 1.305e+00, 1.700e-01, 7.500e-02, 5.000e-03, 1.500e-01,
       5.000e-03, 4.000e-02, 7.450e-01, 5.000e-03, 1.130e+00, 1.000e-02,
       2.000e-02, 2.000e-02, 1.000e-02, 2.000e-02, 1.000e-02, 5.000e-03,
       5.000e-03, 5.000e-03, 1.000e-02, 8.100e-01, 1.250e+00, 5.000e-03,
       1.150e-01, 3.650e-01, 5.000e-03, 5.000e-03, 9.550e-01, 5.000e-03,
       1.500e-02, 1.500e-02, 2.000e-02, 1.000e-02, 5.000e-03, 2.500e-02,
       5.000e-03, 5.000e-03, 2.000e-02, 2.100e-01, 1.500e-02, 5.000e-03,
       1.500e-02, 5.000e-03, 1.500e-02, 1.000e-02, 3.600e-01, 5.000e-03,
       2.000e-02, 5.000e-03, 1.000e-02, 5.000e-03, 3.000e-02, 3.500e-02,
       5.500e-02, 1.000e-02, 1.050e-01, 7.500e-02, 2.025e+00, 5.935e+00,
       1.000e-02, 8.000e-02, 1.800e-01, 2.000e-02, 1.000e-02, 1.500e-02,
       4.100e-01, 5.000e-03, 2.000e-02, 9.500e-02, 4.000e-02, 1.210e+00,
       5.000e-03, 8.500e-02, 4.650e-01, 2.000e-02, 5.000e-03, 5.000e-03,
       5.000e-03, 5.000e-03, 1.000e-02, 2.500e-02, 3.500e-02, 1.500e-02,
       5.000e-03, 1.500e-02, 8.400e-01, 5.000e-03, 4.500e-02, 1.500e-02,
       1.000e-02, 2.500e-02])}","{'a1-a2': array([0.005, 0.005, 0.005, 0.025, 0.035, 0.045, 0.005, 0.005, 0.01 ,
       0.025, 0.005, 0.015, 0.005, 0.005, 0.005, 0.005, 0.01 , 0.025,
       0.005, 0.015, 0.01 , 0.02 , 0.015, 0.01 , 0.02 , 0.005, 0.025,
       0.005, 0.005, 0.04 , 0.07 , 0.03 , 0.005, 0.075, 0.045, 0.01 ,
       0.01 , 0.005, 0.02 , 0.005, 0.005, 0.01 , 0.01 , 0.005, 0.005,
       0.02 , 0.005, 0.085, 0.07 , 0.015, 0.02 , 0.015, 0.025, 0.005,
       0.03 , 0.055, 0.005, 0.005, 0.015, 0.005, 0.005, 0.06 , 0.12 ,
       0.005, 0.02 , 0.1  , 0.005, 0.015, 0.005, 0.02 , 0.025, 0.01 ,
       0.005, 0.005, 0.03 , 0.005, 0.005, 0.035, 0.025, 0.05 , 0.01 ,
       0.005, 0.005, 0.015, 0.03 , 0.03 , 0.005, 0.005, 0.005, 0.03 ,
       0.015, 0.005, 0.075, 0.055, 0.005]), 'a1-b1': array([0.01, 0.01]), 'a1-b2': array([0.005, 0.035, 0.015, 0.025, 0.005, 0.01 , 0.005, 0.02 , 0.025,
       0.01 ]), 'a2-b1': array([], dtype=float64), 'a2-b2': array([0.005, 0.02 , 0.025, 0.01 , 0.015, 0.025, 0.015, 0.03 , 0.005]), 'b1-b2': array([0.01 , 0.01 , 0.02 , 0.01 , 0.05 , 0.005, 0.005, 0.035, 0.015,
       0.005, 0.005, 0.005, 0.01 , 0.005, 0.01 , 0.005, 0.025, 0.015,
       0.045, 0.04 , 0.01 , 0.025, 0.015, 0.04 , 0.01 , 0.015, 0.07 ,
       0.015, 0.01 , 0.005, 0.005, 0.03 , 0.035, 0.01 , 0.01 , 0.01 ,
       0.005, 0.015, 0.005, 0.01 , 0.03 , 0.015, 0.005, 0.005, 0.01 ,
       0.005, 0.015, 0.005, 0.005, 0.015, 0.005, 0.04 , 0.005, 0.025,
       0.045, 0.035, 0.01 , 0.01 , 0.015, 0.06 , 0.01 , 0.005, 0.05 ,
       0.06 , 0.02 , 0.01 , 0.005, 0.015, 0.01 , 0.005, 0.045, 0.01 ,
       0.015, 0.005, 0.025, 0.01 , 0.005, 0.015, 0.005, 0.01 , 0.005,
       0.005, 0.005, 0.01 , 0.005, 0.005, 0.025, 0.01 , 0.01 , 0.055,
       0.03 , 0.02 , 0.005, 0.015, 0.02 , 0.035, 0.005, 0.005, 0.005,
       0.015, 0.005, 0.01 , 0.035, 0.045, 0.03 , 0.005, 0.085, 0.1  ,
       0.04 , 0.005, 0.005, 0.005, 0.015, 0.045, 0.025, 0.005, 0.005,
       0.005, 0.02 , 0.01 , 0.03 , 0.03 ])}",nan,0.026813762233272993,"[2.41374397e-04 4.82928462e-04 7.22491348e-04 ... 7.55763328e-01
 7.55759844e-01 7.55836922e-01]",0.6624821643435608,0.06588444024474094
