experimentSetID,numMonomers,dim,b,Nc,keepCL,diffusionConstant,numRealisations,dt,dt_relax,numSteps,excludedVolumeCutOff,waitingSteps,encounterDistance,Nb,Nc_inDamageFoci,distanceThreshold,A1,B1,iterationsNumber,a1-a2_interbreakDistance_totalVariance,a1-a2_interbreakDistance_meanOfVariances,a1-b1_interbreakDistance_totalVariance,a1-b1_interbreakDistance_meanOfVariances,a1-b2_interbreakDistance_totalVariance,a1-b2_interbreakDistance_meanOfVariances,a2-b1_interbreakDistance_totalVariance,a2-b1_interbreakDistance_meanOfVariances,a2-b2_interbreakDistance_totalVariance,a2-b2_interbreakDistance_meanOfVariances,b1-b2_interbreakDistance_totalVariance,b1-b2_interbreakDistance_meanOfVariances,a1-a2_HistogramCenters,a1-a2_HistogramHeights,a1-a2_ComebackRate,a1-a2_ComebackAmplitude,a1-a2_meanComebackTime,a1-a2_stdComebackTime,a1-a2_meanComebackTime_dx,a1-a2_TakeoffRate,a1-a2_TakeoffAmplitude,a1-a2_meanTakeoffTime,a1-a2_stdTakeoffTime,a1-a2_meanTakeoffTime_dx,a1-b1_HistogramCenters,a1-b1_HistogramHeights,a1-b1_ComebackRate,a1-b1_ComebackAmplitude,a1-b1_meanComebackTime,a1-b1_stdComebackTime,a1-b1_meanComebackTime_dx,a1-b1_TakeoffRate,a1-b1_TakeoffAmplitude,a1-b1_meanTakeoffTime,a1-b1_stdTakeoffTime,a1-b1_meanTakeoffTime_dx,a1-b2_HistogramCenters,a1-b2_HistogramHeights,a1-b2_ComebackRate,a1-b2_ComebackAmplitude,a1-b2_meanComebackTime,a1-b2_stdComebackTime,a1-b2_meanComebackTime_dx,a1-b2_TakeoffRate,a1-b2_TakeoffAmplitude,a1-b2_meanTakeoffTime,a1-b2_stdTakeoffTime,a1-b2_meanTakeoffTime_dx,a2-b1_HistogramCenters,a2-b1_HistogramHeights,a2-b1_ComebackRate,a2-b1_ComebackAmplitude,a2-b1_meanComebackTime,a2-b1_stdComebackTime,a2-b1_meanComebackTime_dx,a2-b1_TakeoffRate,a2-b1_TakeoffAmplitude,a2-b1_meanTakeoffTime,a2-b1_stdTakeoffTime,a2-b1_meanTakeoffTime_dx,a2-b2_HistogramCenters,a2-b2_HistogramHeights,a2-b2_ComebackRate,a2-b2_ComebackAmplitude,a2-b2_meanComebackTime,a2-b2_stdComebackTime,a2-b2_meanComebackTime_dx,a2-b2_TakeoffRate,a2-b2_TakeoffAmplitude,a2-b2_meanTakeoffTime,a2-b2_stdTakeoffTime,a2-b2_meanTakeoffTime_dx,b1-b2_HistogramCenters,b1-b2_HistogramHeights,b1-b2_ComebackRate,b1-b2_ComebackAmplitude,b1-b2_meanComebackTime,b1-b2_stdComebackTime,b1-b2_meanComebackTime_dx,b1-b2_TakeoffRate,b1-b2_TakeoffAmplitude,b1-b2_meanTakeoffTime,b1-b2_stdTakeoffTime,b1-b2_meanTakeoffTime_dx,aboveTimes,belowTimes,estimatedProba_byMeanTimes,estimatedProba_byRates,polymerMSD,centerMSD,a1_MSD,a2_MSD,b1_MSD,b2_MSD,polymerAlpha,centerAlpha,a1_Alpha,a2_Alpha,b1_Alpha,b2_Alpha,polymer_MSDamplitude,center_MSDamplitude,a1_Amplitude,a2_Amplitude,b1_Amplitude,b2_Amplitude
0,100,3,0.6,10,False,0.008,600,0.01,0.01,30000,0,500,0.05,2,0,0.01,30,59,600,1.4725143521751485,0.5890318957466897,3.1925941400682922,0.5835621619766691,3.589230001963252,0.6246124929154159,2.730596312904699,0.6023231371568717,3.379700185766213,0.599118735712379,1.6342302202808854,0.6073085113959635,[0.05 0.15 0.25 0.35 0.45 0.55 0.65 0.75 0.85 0.95],[nan nan nan nan nan nan nan nan nan nan],nan,nan,nan,nan,nan,nan,nan,0.01,0.0,0.0,[0.05 0.15 0.25 0.35 0.45 0.55 0.65 0.75 0.85 0.95],[nan nan nan nan nan nan nan nan nan nan],nan,nan,nan,nan,nan,nan,nan,0.01,0.0,0.0,[0.05 0.15 0.25 0.35 0.45 0.55 0.65 0.75 0.85 0.95],[nan nan nan nan nan nan nan nan nan nan],nan,nan,nan,nan,nan,nan,nan,0.01,0.0,0.0,[0.05 0.15 0.25 0.35 0.45 0.55 0.65 0.75 0.85 0.95],[nan nan nan nan nan nan nan nan nan nan],nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,[0.05 0.15 0.25 0.35 0.45 0.55 0.65 0.75 0.85 0.95],[nan nan nan nan nan nan nan nan nan nan],nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,[-0.44 -0.34 -0.24 -0.14 -0.04  0.06  0.16  0.26  0.36  0.46],[ 0.  0.  0.  0. 10.  0.  0.  0.  0.  0.],1.3813944243707148e+16,inf,0.01,0.0,0.0,nan,nan,0.01,0.0,0.0,"{'a1-a2': array([], dtype=float64), 'a1-b1': array([], dtype=float64), 'a1-b2': array([], dtype=float64), 'a2-b1': array([], dtype=float64), 'a2-b2': array([], dtype=float64), 'b1-b2': array([0.01])}","{'a1-a2': array([0.01, 0.01, 0.01, 0.01, 0.01, 0.01]), 'a1-b1': array([0.01]), 'a1-b2': array([0.01]), 'a2-b1': array([], dtype=float64), 'a2-b2': array([], dtype=float64), 'b1-b2': array([0.01, 0.01, 0.01, 0.01])}",nan,nan,"[4.78350563e-04 9.56943397e-04 1.43880521e-03 ... 4.45744883e+00
 4.45762137e+00 4.45762596e+00]","[5.05201823e-06 1.02440624e-05 1.47726199e-05 ... 4.50075091e-01
 4.50130601e-01 4.50071090e-01]","[5.06518551e-04 9.50563994e-04 1.46531063e-03 ... 4.70574157e+00
 4.70625109e+00 4.70996786e+00]","[4.77494519e-04 1.03075035e-03 1.51933086e-03 ... 4.96247479e+00
 4.96222921e+00 4.96584873e+00]","[4.87397948e-04 9.85728225e-04 1.44014565e-03 ... 4.88229531e+00
 4.88364998e+00 4.88637477e+00]","[4.57296527e-04 1.01693205e-03 1.53633043e-03 ... 4.92863123e+00
 4.92995805e+00 4.93020799e+00]",0.8080729315055086,1.2928669315157075,0.6290567733406871,0.6470011136775827,0.6732483282371595,0.653014186892903,0.044736299714255266,0.0002825828948263515,0.13266491234047248,0.12968832258787125,0.10616052243710176,0.12213013437886205
1,100,3,0.6,12,False,0.008,600,0.01,0.01,30000,0,500,0.05,2,0,0.01,30,59,600,1.5115179190344512,0.572946919066046,3.1669419948520754,0.6560338954402551,3.641825088371961,0.6236204651708261,2.6813637328660276,0.6375524392878706,3.25134076425233,0.647615639304855,1.5183192476541154,0.5880077782928206,[0.05 0.15 0.25 0.35 0.45 0.55 0.65 0.75 0.85 0.95],[nan nan nan nan nan nan nan nan nan nan],nan,nan,nan,nan,nan,nan,nan,0.01,0.0,0.0,[0.05 0.15 0.25 0.35 0.45 0.55 0.65 0.75 0.85 0.95],[nan nan nan nan nan nan nan nan nan nan],nan,nan,nan,nan,nan,nan,nan,0.01,0.0,0.0,[-0.36 -0.26 -0.16 -0.06  0.04  0.14  0.24  0.34  0.44  0.54],[ 0.  0.  0.  0.  0. 10.  0.  0.  0.  0.],9980078431944422.0,inf,0.09,0.0,0.0,75.00000003998701,-1.0188748019234502e-16,0.013333333333333334,0.004714045207910317,0.0037720217587055554,[0.05 0.15 0.25 0.35 0.45 0.55 0.65 0.75 0.85 0.95],[nan nan nan nan nan nan nan nan nan nan],nan,nan,nan,nan,nan,nan,nan,0.01,0.0,0.0,[-0.43 -0.33 -0.23 -0.13 -0.03  0.07  0.17  0.27  0.37  0.47],[ 0.  0.  0.  0. 10.  0.  0.  0.  0.  0.],3.9599059702378496e+17,inf,0.02,0.0,0.0,nan,nan,0.01,0.0,0.0,[0.05 0.15 0.25 0.35 0.45 0.55 0.65 0.75 0.85 0.95],[nan nan nan nan nan nan nan nan nan nan],nan,nan,nan,nan,nan,nan,nan,0.01,0.0,0.0,"{'a1-a2': array([], dtype=float64), 'a1-b1': array([], dtype=float64), 'a1-b2': array([0.09]), 'a2-b1': array([], dtype=float64), 'a2-b2': array([0.02]), 'b1-b2': array([], dtype=float64)}","{'a1-a2': array([0.01, 0.01, 0.01]), 'a1-b1': array([0.01]), 'a1-b2': array([0.01, 0.01, 0.01, 0.01, 0.02, 0.02]), 'a2-b1': array([0.01, 0.01, 0.01, 0.01]), 'a2-b2': array([0.01, 0.01, 0.01]), 'b1-b2': array([0.01])}",nan,nan,"[4.79781420e-04 9.59639439e-04 1.44289468e-03 ... 5.26501179e+00
 5.26521564e+00 5.26548520e+00]","[4.70479490e-06 9.84043244e-06 1.43709911e-05 ... 5.75203665e-01
 5.75215837e-01 5.75089645e-01]","[4.88079507e-04 9.33035487e-04 1.43488405e-03 ... 4.80535535e+00
 4.80828425e+00 4.81425980e+00]","[4.92159627e-04 9.59142231e-04 1.47587866e-03 ... 5.33193275e+00
 5.33256632e+00 5.33276205e+00]","[4.46934864e-04 9.26820367e-04 1.45828164e-03 ... 5.66685803e+00
 5.66500377e+00 5.67050252e+00]","[4.94469398e-04 9.53650589e-04 1.37141289e-03 ... 5.50536261e+00
 5.50460379e+00 5.50772070e+00]",0.8307371401970154,1.3110572367873865,0.6494951305524491,0.6449246361449552,0.6813049831854758,0.7290797437757754,0.04679518087593746,0.0003277257036445541,0.12334507817992815,0.1368884309451387,0.12142826803195417,0.0856267208658049
2,100,3,0.6,14,False,0.008,600,0.01,0.01,30000,0,500,0.05,2,0,0.01,30,59,600,1.2505297776054458,0.4916101228677652,2.5932000422361443,0.6424587551672226,2.9735283356092044,0.6553226268374637,2.405989246755347,0.6341570379653322,2.731639979798352,0.6913786048595132,1.521917446132351,0.5700194733143692,[0.05 0.15 0.25 0.35 0.45 0.55 0.65 0.75 0.85 0.95],[nan nan nan nan nan nan nan nan nan nan],nan,nan,nan,nan,nan,nan,nan,0.01,0.0,0.0,[0.05 0.15 0.25 0.35 0.45 0.55 0.65 0.75 0.85 0.95],[nan nan nan nan nan nan nan nan nan nan],nan,nan,nan,nan,nan,nan,nan,0.01,0.0,0.0,[0.05 0.15 0.25 0.35 0.45 0.55 0.65 0.75 0.85 0.95],[nan nan nan nan nan nan nan nan nan nan],nan,nan,nan,nan,nan,nan,nan,0.01,0.0,0.0,[0.05 0.15 0.25 0.35 0.45 0.55 0.65 0.75 0.85 0.95],[nan nan nan nan nan nan nan nan nan nan],nan,nan,nan,nan,nan,nan,nan,0.01,0.0,0.0,[0.05 0.15 0.25 0.35 0.45 0.55 0.65 0.75 0.85 0.95],[nan nan nan nan nan nan nan nan nan nan],nan,nan,nan,nan,nan,nan,nan,0.01,0.0,0.0,[0.05 0.15 0.25 0.35 0.45 0.55 0.65 0.75 0.85 0.95],[nan nan nan nan nan nan nan nan nan nan],nan,nan,nan,nan,nan,nan,nan,0.01,0.0,0.0,"{'a1-a2': array([], dtype=float64), 'a1-b1': array([], dtype=float64), 'a1-b2': array([], dtype=float64), 'a2-b1': array([], dtype=float64), 'a2-b2': array([], dtype=float64), 'b1-b2': array([], dtype=float64)}","{'a1-a2': array([0.01, 0.01, 0.01, 0.01, 0.01]), 'a1-b1': array([0.01]), 'a1-b2': array([0.01]), 'a2-b1': array([0.01, 0.01]), 'a2-b2': array([0.01, 0.01]), 'b1-b2': array([0.01, 0.01])}",nan,nan,"[4.81918276e-04 9.58041310e-04 1.43622404e-03 ... 5.72282827e+00
 5.72306073e+00 5.72313672e+00]","[5.06749043e-06 9.99558987e-06 1.42256225e-05 ... 6.67381707e-01
 6.67418786e-01 6.67491389e-01]","[4.61067328e-04 9.62126462e-04 1.39557563e-03 ... 5.04287047e+00
 5.04367163e+00 5.04154269e+00]","[4.88826497e-04 1.00353924e-03 1.47162972e-03 ... 5.84102529e+00
 5.83813983e+00 5.83819186e+00]","[4.68214188e-04 9.83674865e-04 1.45657844e-03 ... 5.85468062e+00
 5.85229369e+00 5.85122904e+00]","[4.69298180e-04 9.77437880e-04 1.48411789e-03 ... 6.17580791e+00
 6.17714513e+00 6.17673754e+00]",0.837620227990529,1.349316745393604,0.6490102950109047,0.6490095686825313,0.7080267584635747,0.7593383942297498,0.049234147813556596,0.0003035211349497817,0.13116642482169447,0.1464881929040272,0.10505053589354137,0.08317212971114274
3,100,3,0.6,16,False,0.008,600,0.01,0.01,30000,0,500,0.05,2,0,0.01,30,59,600,1.2313279162089064,0.5255559300172844,2.302719543266703,0.6938275738996339,2.719985208838757,0.7103893017421505,2.197851952288307,0.7340841607063573,2.433324803872833,0.7119504261346006,1.3482148745331193,0.5306739793355177,[0.05 0.15 0.25 0.35 0.45 0.55 0.65 0.75 0.85 0.95],[nan nan nan nan nan nan nan nan nan nan],nan,nan,nan,nan,nan,nan,nan,0.01,0.0,0.0,[0.05 0.15 0.25 0.35 0.45 0.55 0.65 0.75 0.85 0.95],[nan nan nan nan nan nan nan nan nan nan],nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,[0.05 0.15 0.25 0.35 0.45 0.55 0.65 0.75 0.85 0.95],[nan nan nan nan nan nan nan nan nan nan],nan,nan,nan,nan,nan,nan,nan,0.01,0.0,0.0,[0.05 0.15 0.25 0.35 0.45 0.55 0.65 0.75 0.85 0.95],[nan nan nan nan nan nan nan nan nan nan],nan,nan,nan,nan,nan,nan,nan,0.01,0.0,0.0,[0.05 0.15 0.25 0.35 0.45 0.55 0.65 0.75 0.85 0.95],[nan nan nan nan nan nan nan nan nan nan],nan,nan,nan,nan,nan,nan,nan,0.01,0.0,0.0,[-0.43 -0.33 -0.23 -0.13 -0.03  0.07  0.17  0.27  0.37  0.47],[ 0.  0.  0.  0. 10.  0.  0.  0.  0.  0.],3.9599059702378496e+17,inf,0.02,0.0,0.0,nan,nan,0.01,0.0,0.0,"{'a1-a2': array([], dtype=float64), 'a1-b1': array([], dtype=float64), 'a1-b2': array([], dtype=float64), 'a2-b1': array([], dtype=float64), 'a2-b2': array([], dtype=float64), 'b1-b2': array([0.02])}","{'a1-a2': array([0.01, 0.01, 0.01]), 'a1-b1': array([], dtype=float64), 'a1-b2': array([0.01]), 'a2-b1': array([0.01, 0.01]), 'a2-b2': array([0.01, 0.01]), 'b1-b2': array([0.01, 0.01, 0.01, 0.01, 0.01])}",nan,nan,"[4.83916866e-04 9.65219201e-04 1.45088676e-03 ... 6.10866860e+00
 6.10885351e+00 6.10878910e+00]","[4.83954387e-06 9.95720079e-06 1.51948213e-05 ... 7.24869468e-01
 7.24963065e-01 7.24900527e-01]","[5.00209180e-04 9.97699298e-04 1.47580735e-03 ... 5.21847187e+00
 5.21951058e+00 5.21434943e+00]","[4.66499029e-04 9.20927851e-04 1.39403378e-03 ... 5.91199750e+00
 5.91592548e+00 5.91747492e+00]","[4.84300670e-04 9.58860272e-04 1.43387997e-03 ... 6.48189078e+00
 6.48507223e+00 6.48253742e+00]","[4.77767653e-04 9.80122073e-04 1.51413022e-03 ... 6.03416899e+00
 6.04107994e+00 6.04258283e+00]",0.8242738133150376,1.4300304319360284,0.6498743163533439,0.6829413765425129,0.7413162643375677,0.731454030220875,0.05689170303997562,0.0002076324067701007,0.13467656039253073,0.12489326421292674,0.09594252549163432,0.09427498663883355
4,100,3,0.6,18,False,0.008,600,0.01,0.01,30000,0,500,0.05,2,0,0.01,30,59,600,1.1179226320666058,0.4702946656068472,2.1939450122585993,0.7224402589359392,2.648255819872028,0.7314112458693586,1.9028751648348745,0.6692420375083884,2.1893344544700275,0.6857928661764907,1.413038303459785,0.5025867872933064,"[-3.00000000e-01 -2.00000000e-01 -1.00000000e-01  5.55111512e-17
  1.00000000e-01  2.00000000e-01  3.00000000e-01  4.00000000e-01
  5.00000000e-01  6.00000000e-01]",[ 0.  0.  0.  0. 10.  0.  0.  0.  0.  0.],1591910967473019.8,inf,0.15,0.0,0.0,nan,nan,0.01,0.0,0.0,[0.05 0.15 0.25 0.35 0.45 0.55 0.65 0.75 0.85 0.95],[nan nan nan nan nan nan nan nan nan nan],nan,nan,nan,nan,nan,nan,nan,0.01,0.0,0.0,[0.05 0.15 0.25 0.35 0.45 0.55 0.65 0.75 0.85 0.95],[nan nan nan nan nan nan nan nan nan nan],nan,nan,nan,nan,nan,nan,nan,0.01,0.0,0.0,[0.05 0.15 0.25 0.35 0.45 0.55 0.65 0.75 0.85 0.95],[nan nan nan nan nan nan nan nan nan nan],nan,nan,nan,nan,nan,nan,nan,0.01,0.0,0.0,[3.38 3.48 3.58 3.68 3.78 3.88 3.98 4.08 4.18 4.28],[ 0.  0.  0.  0.  0. 10.  0.  0.  0.  0.],1.1152934971397862e+16,inf,3.83,0.0,0.0,nan,nan,0.01,0.0,0.0,[0.05 0.15 0.25 0.35 0.45 0.55 0.65 0.75 0.85 0.95],[nan nan nan nan nan nan nan nan nan nan],nan,nan,nan,nan,nan,83.3333332643666,1.8421636816888534e-16,0.012,0.004,0.00350615458871967,"{'a1-a2': array([0.15]), 'a1-b1': array([], dtype=float64), 'a1-b2': array([], dtype=float64), 'a2-b1': array([], dtype=float64), 'a2-b2': array([3.83]), 'b1-b2': array([], dtype=float64)}","{'a1-a2': array([0.01, 0.01, 0.01, 0.01, 0.01]), 'a1-b1': array([0.01, 0.01, 0.01]), 'a1-b2': array([0.01, 0.01, 0.01, 0.01]), 'a2-b1': array([0.01]), 'a2-b2': array([0.01, 0.01, 0.01, 0.01, 0.01]), 'b1-b2': array([0.01, 0.01, 0.01, 0.02, 0.01])}",nan,nan,"[4.79428307e-04 9.63207333e-04 1.44910194e-03 ... 6.53364451e+00
 6.53390872e+00 6.53389089e+00]","[4.83676458e-06 9.66273899e-06 1.41833878e-05 ... 8.99514199e-01
 8.99447876e-01 8.99420365e-01]","[4.67541647e-04 9.60065757e-04 1.43786518e-03 ... 5.64228920e+00
 5.64207546e+00 5.63932542e+00]","[4.80007477e-04 1.01774600e-03 1.52512178e-03 ... 5.20187043e+00
 5.20113941e+00 5.19676390e+00]","[4.78190504e-04 9.57142350e-04 1.48360337e-03 ... 6.61816156e+00
 6.62056440e+00 6.62048404e+00]","[5.21769351e-04 1.01386674e-03 1.45983387e-03 ... 6.78605448e+00
 6.78791203e+00 6.78954269e+00]",0.8133977323125959,1.4569514351992685,0.649973146638869,0.6329789704641796,0.7147409808145267,0.7378006901435562,0.06472681795010274,0.00022182398792861915,0.1404105951751623,0.14587284977939577,0.1116924173848985,0.10415114276785288
5,100,3,0.6,20,False,0.008,600,0.01,0.01,30000,0,500,0.05,2,0,0.01,30,59,600,1.2012419257992333,0.4683847818473881,2.1837117490105706,0.7172681686519291,3.049464796240772,0.7834698805997964,1.8999452787055855,0.6226470856007864,2.4086399253968076,0.70162308119739,1.5242196983593248,0.5443179728466524,[0.05 0.15 0.25 0.35 0.45 0.55 0.65 0.75 0.85 0.95],[nan nan nan nan nan nan nan nan nan nan],nan,nan,nan,nan,nan,nan,nan,0.01,0.0,0.0,[0.05 0.15 0.25 0.35 0.45 0.55 0.65 0.75 0.85 0.95],[nan nan nan nan nan nan nan nan nan nan],nan,nan,nan,nan,nan,nan,nan,0.01,0.0,0.0,[0.05 0.15 0.25 0.35 0.45 0.55 0.65 0.75 0.85 0.95],[nan nan nan nan nan nan nan nan nan nan],nan,nan,nan,nan,nan,nan,nan,0.01,0.0,0.0,[0.15 0.25 0.35 0.45 0.55 0.65 0.75 0.85 0.95 1.05],[ 0.  0.  0.  0.  0. 10.  0.  0.  0.  0.],2890191934916.6016,inf,0.6,0.0,0.0,nan,nan,0.01,0.0,0.0,[0.05 0.15 0.25 0.35 0.45 0.55 0.65 0.75 0.85 0.95],[nan nan nan nan nan nan nan nan nan nan],nan,nan,nan,nan,nan,nan,nan,0.01,0.0,0.0,[0.05 0.15 0.25 0.35 0.45 0.55 0.65 0.75 0.85 0.95],[nan nan nan nan nan nan nan nan nan nan],nan,nan,nan,nan,nan,nan,nan,0.01,0.0,0.0,"{'a1-a2': array([], dtype=float64), 'a1-b1': array([], dtype=float64), 'a1-b2': array([], dtype=float64), 'a2-b1': array([0.6]), 'a2-b2': array([], dtype=float64), 'b1-b2': array([], dtype=float64)}","{'a1-a2': array([0.01, 0.01, 0.01, 0.01]), 'a1-b1': array([0.01]), 'a1-b2': array([0.01, 0.01]), 'a2-b1': array([0.01, 0.01, 0.01, 0.01]), 'a2-b2': array([0.01, 0.01]), 'b1-b2': array([0.01, 0.01])}",nan,nan,"[4.81036146e-04 9.63139315e-04 1.44851173e-03 ... 6.87993755e+00
 6.88023484e+00 6.88062438e+00]","[4.58585502e-06 9.11276590e-06 1.32154125e-05 ... 1.05213597e+00
 1.05236650e+00 1.05234682e+00]","[4.97115312e-04 9.69132449e-04 1.41074066e-03 ... 5.62308818e+00
 5.62278518e+00 5.62413133e+00]","[4.68602753e-04 9.71590590e-04 1.45189247e-03 ... 5.61353639e+00
 5.61423201e+00 5.61340448e+00]","[4.88352694e-04 9.25583065e-04 1.38184083e-03 ... 6.49001817e+00
 6.48944817e+00 6.48661883e+00]","[4.73582780e-04 9.37237982e-04 1.38338831e-03 ... 7.05666215e+00
 7.05398994e+00 7.05388458e+00]",0.803800751508024,1.482041918057768,0.6689860644554755,0.6243357078809305,0.6968056164459541,0.7344998905950071,0.0722683104530604,0.00022399277127106354,0.12878065997924362,0.16315047398280816,0.12712355377892295,0.10753719164792372
6,100,3,0.6,22,False,0.008,600,0.01,0.01,30000,0,500,0.05,2,0,0.01,30,59,600,1.0329575766882193,0.41257631330147004,2.1077353635782474,0.7065834713683531,2.3987342772043987,0.7394327990543997,2.052731201617373,0.6440703665845421,2.1471655142828263,0.7066729471128863,1.6800487390988446,0.49921443857915865,[0.05 0.15 0.25 0.35 0.45 0.55 0.65 0.75 0.85 0.95],[nan nan nan nan nan nan nan nan nan nan],nan,nan,nan,nan,nan,nan,nan,0.01,0.0,0.0,[0.05 0.15 0.25 0.35 0.45 0.55 0.65 0.75 0.85 0.95],[nan nan nan nan nan nan nan nan nan nan],nan,nan,nan,nan,nan,nan,nan,0.01,0.0,0.0,[0.05 0.15 0.25 0.35 0.45 0.55 0.65 0.75 0.85 0.95],[nan nan nan nan nan nan nan nan nan nan],nan,nan,nan,nan,nan,nan,nan,0.01,0.0,0.0,[0.05 0.15 0.25 0.35 0.45 0.55 0.65 0.75 0.85 0.95],[nan nan nan nan nan nan nan nan nan nan],nan,nan,nan,nan,nan,nan,nan,0.01,0.0,0.0,[0.05 0.15 0.25 0.35 0.45 0.55 0.65 0.75 0.85 0.95],[nan nan nan nan nan nan nan nan nan nan],nan,nan,nan,nan,nan,nan,nan,0.01,0.0,0.0,[0.05 0.15 0.25 0.35 0.45 0.55 0.65 0.75 0.85 0.95],[nan nan nan nan nan nan nan nan nan nan],nan,nan,nan,nan,nan,nan,nan,0.01,0.0,0.0,"{'a1-a2': array([], dtype=float64), 'a1-b1': array([], dtype=float64), 'a1-b2': array([], dtype=float64), 'a2-b1': array([], dtype=float64), 'a2-b2': array([], dtype=float64), 'b1-b2': array([], dtype=float64)}","{'a1-a2': array([0.01, 0.01]), 'a1-b1': array([0.01, 0.01, 0.01, 0.01, 0.01]), 'a1-b2': array([0.01, 0.01, 0.01]), 'a2-b1': array([0.01, 0.01]), 'a2-b2': array([0.01, 0.01, 0.01]), 'b1-b2': array([0.01, 0.01, 0.01, 0.01, 0.01, 0.01])}",nan,nan,"[4.79300204e-04 9.62798061e-04 1.44336133e-03 ... 7.41151574e+00
 7.41157854e+00 7.41191257e+00]","[4.65223092e-06 9.44237922e-06 1.45920249e-05 ... 1.31254446e+00
 1.31256881e+00 1.31275232e+00]","[4.82163692e-04 9.36699244e-04 1.40989168e-03 ... 5.45843809e+00
 5.45549738e+00 5.45438992e+00]","[4.54547298e-04 9.45046755e-04 1.43029418e-03 ... 5.84964019e+00
 5.85179071e+00 5.84834883e+00]","[4.77465734e-04 9.32437563e-04 1.47354667e-03 ... 7.18490307e+00
 7.18769451e+00 7.19163213e+00]","[5.04008391e-04 9.73870766e-04 1.45670580e-03 ... 7.69593199e+00
 7.69789207e+00 7.70146438e+00]",0.7908308189615791,1.4622809408603543,0.6327543124035986,0.6704061834388076,0.6801677634484976,0.7144077962479332,0.08399135245869822,0.00031406660211712,0.15618529391052346,0.13151531823690313,0.15225709555032468,0.13262520384582158
7,100,3,0.6,24,False,0.008,600,0.01,0.01,30000,0,500,0.05,2,0,0.01,30,59,600,1.1716332906947047,0.4465677103819033,1.8094252679973861,0.6646374371283151,2.23760736273211,0.7390643394327616,1.7881559684103552,0.6687397044126799,2.093831886846888,0.7259141952950601,1.1599326631037066,0.4474045933647099,[0.05 0.15 0.25 0.35 0.45 0.55 0.65 0.75 0.85 0.95],[nan nan nan nan nan nan nan nan nan nan],nan,nan,nan,nan,nan,nan,nan,0.01,0.0,0.0,[0.05 0.15 0.25 0.35 0.45 0.55 0.65 0.75 0.85 0.95],[nan nan nan nan nan nan nan nan nan nan],nan,nan,nan,nan,nan,nan,nan,0.01,0.0,0.0,[0.05 0.15 0.25 0.35 0.45 0.55 0.65 0.75 0.85 0.95],[nan nan nan nan nan nan nan nan nan nan],nan,nan,nan,nan,nan,nan,nan,0.01,0.0,0.0,[0.05 0.15 0.25 0.35 0.45 0.55 0.65 0.75 0.85 0.95],[nan nan nan nan nan nan nan nan nan nan],nan,nan,nan,nan,nan,nan,nan,0.01,0.0,0.0,[0.05 0.15 0.25 0.35 0.45 0.55 0.65 0.75 0.85 0.95],[nan nan nan nan nan nan nan nan nan nan],nan,nan,nan,nan,nan,nan,nan,0.01,0.0,0.0,[0.05 0.15 0.25 0.35 0.45 0.55 0.65 0.75 0.85 0.95],[nan nan nan nan nan nan nan nan nan nan],nan,nan,nan,nan,nan,nan,nan,0.01,0.0,0.0,"{'a1-a2': array([], dtype=float64), 'a1-b1': array([], dtype=float64), 'a1-b2': array([], dtype=float64), 'a2-b1': array([], dtype=float64), 'a2-b2': array([], dtype=float64), 'b1-b2': array([], dtype=float64)}","{'a1-a2': array([0.01, 0.01, 0.01]), 'a1-b1': array([0.01, 0.01, 0.01, 0.01]), 'a1-b2': array([0.01, 0.01, 0.01]), 'a2-b1': array([0.01]), 'a2-b2': array([0.01]), 'b1-b2': array([0.01, 0.01, 0.01])}",nan,nan,"[4.81174350e-04 9.60238642e-04 1.43813290e-03 ... 7.57201314e+00
 7.57198549e+00 7.57208683e+00]","[4.74958387e-06 9.65275287e-06 1.46616107e-05 ... 1.41439683e+00
 1.41449098e+00 1.41450943e+00]","[4.54562378e-04 8.85209665e-04 1.37340288e-03 ... 5.96929106e+00
 5.96770415e+00 5.96661454e+00]","[4.73651924e-04 9.56042215e-04 1.42723860e-03 ... 5.82662509e+00
 5.82539461e+00 5.82837676e+00]","[4.70638148e-04 9.44593327e-04 1.42160380e-03 ... 6.79390990e+00
 6.79359424e+00 6.79330876e+00]","[4.74064510e-04 9.96047605e-04 1.46383083e-03 ... 7.19265745e+00
 7.19343720e+00 7.19081684e+00]",0.7748241592476242,1.4770608297231966,0.6442794479844448,0.6572780892348441,0.7122463276893425,0.7610833014354441,0.09422674966578976,0.00031343708405014376,0.1602614053780534,0.1462088224771588,0.11759382615419102,0.0940383309105747
