experimentSetID,numMonomers,dim,b,Nc,keepCL,diffusionConstant,numRealisations,dt,dt_relax,numSteps,excludedVolumeCutOff,waitingSteps,encounterDistance,Nb,Nc_inDamageFoci,distanceThreshold,A1,B1,iterationsNumber,a1-a2_interbreakDistance_totalVariance,a1-a2_interbreakDistance_meanOfVariances,a1-b1_interbreakDistance_totalVariance,a1-b1_interbreakDistance_meanOfVariances,a1-b2_interbreakDistance_totalVariance,a1-b2_interbreakDistance_meanOfVariances,a2-b1_interbreakDistance_totalVariance,a2-b1_interbreakDistance_meanOfVariances,a2-b2_interbreakDistance_totalVariance,a2-b2_interbreakDistance_meanOfVariances,b1-b2_interbreakDistance_totalVariance,b1-b2_interbreakDistance_meanOfVariances,a1-a2_HistogramCenters,a1-a2_HistogramHeights,a1-a2_ComebackRate,a1-a2_ComebackAmplitude,a1-a2_meanComebackTime,a1-a2_stdComebackTime,a1-a2_meanComebackTime_dx,a1-a2_TakeoffRate,a1-a2_TakeoffAmplitude,a1-a2_meanTakeoffTime,a1-a2_stdTakeoffTime,a1-a2_meanTakeoffTime_dx,a1-b1_HistogramCenters,a1-b1_HistogramHeights,a1-b1_ComebackRate,a1-b1_ComebackAmplitude,a1-b1_meanComebackTime,a1-b1_stdComebackTime,a1-b1_meanComebackTime_dx,a1-b1_TakeoffRate,a1-b1_TakeoffAmplitude,a1-b1_meanTakeoffTime,a1-b1_stdTakeoffTime,a1-b1_meanTakeoffTime_dx,a1-b2_HistogramCenters,a1-b2_HistogramHeights,a1-b2_ComebackRate,a1-b2_ComebackAmplitude,a1-b2_meanComebackTime,a1-b2_stdComebackTime,a1-b2_meanComebackTime_dx,a1-b2_TakeoffRate,a1-b2_TakeoffAmplitude,a1-b2_meanTakeoffTime,a1-b2_stdTakeoffTime,a1-b2_meanTakeoffTime_dx,a2-b1_HistogramCenters,a2-b1_HistogramHeights,a2-b1_ComebackRate,a2-b1_ComebackAmplitude,a2-b1_meanComebackTime,a2-b1_stdComebackTime,a2-b1_meanComebackTime_dx,a2-b1_TakeoffRate,a2-b1_TakeoffAmplitude,a2-b1_meanTakeoffTime,a2-b1_stdTakeoffTime,a2-b1_meanTakeoffTime_dx,a2-b2_HistogramCenters,a2-b2_HistogramHeights,a2-b2_ComebackRate,a2-b2_ComebackAmplitude,a2-b2_meanComebackTime,a2-b2_stdComebackTime,a2-b2_meanComebackTime_dx,a2-b2_TakeoffRate,a2-b2_TakeoffAmplitude,a2-b2_meanTakeoffTime,a2-b2_stdTakeoffTime,a2-b2_meanTakeoffTime_dx,b1-b2_HistogramCenters,b1-b2_HistogramHeights,b1-b2_ComebackRate,b1-b2_ComebackAmplitude,b1-b2_meanComebackTime,b1-b2_stdComebackTime,b1-b2_meanComebackTime_dx,b1-b2_TakeoffRate,b1-b2_TakeoffAmplitude,b1-b2_meanTakeoffTime,b1-b2_stdTakeoffTime,b1-b2_meanTakeoffTime_dx,estimatedProba_byMeanTimes,estimatedProba_byRates,polymerMSD,centerMSD,a1_MSD,a2_MSD,b1_MSD,b2_MSD,polymerAlpha,centerAlpha,a1_Alpha,a2_Alpha,b1_Alpha,b2_Alpha,polymer_MSDamplitude,center_MSDamplitude,a1_Amplitude,a2_Amplitude,b1_Amplitude,b2_Amplitude
0,100,3,0.6,2,False,0.008,600,0.005,0.01,15000,0.05,2000,0.1,2,0,0.1,45,55,600,0.6757599337570692,0.20321360552604234,1.2987153185226044,0.1983081367250123,1.7929052449348286,0.21160112616364957,0.6836384739770386,0.193991314609136,1.3276046273949473,0.20726032949217513,0.6571372997021712,0.20890788162018392,"[ 3.48025 10.43075 17.38125 24.33175 31.28225 38.23275 45.18325 52.13375
 59.08425 66.03475]","[0.14248445 0.00069505 0.         0.         0.         0.
 0.         0.         0.         0.00069505]",2.0323386577725935,2.0530959160416877,0.4970772946859904,4.855410253348841,0.6614497090027143,26.987571076768567,30.886322354327206,0.04207843137254902,0.056957102240007114,0.006990912510612515,"[ 0.70125  2.09375  3.48625  4.87875  6.27125  7.66375  9.05625 10.44875
 11.84125 13.23375]","[0.68420532 0.01696377 0.         0.00565459 0.         0.
 0.         0.         0.         0.01130918]",2.8385074601244673,2.8790802621916627,0.3573622047244095,1.741775818716635,0.30293291769363023,39.68811868780877,48.399625016437476,0.03019736842105263,0.049090013920949374,0.007804182785153618,"[ 2.4755  7.4165 12.3575 17.2985 22.2395 27.1805 32.1215 37.0625 42.0035
 46.9445]","[0.19564191 0.         0.         0.         0.         0.
 0.         0.         0.         0.00674627]",0.56152294571427,0.563101700710066,1.7858333333333336,8.852639633025973,3.167876408042086,24.23467725528195,27.356582456627972,0.04624999999999999,0.08001193487363134,0.02613723205871957,"[ 1.12525  3.36575  5.60625  7.84675 10.08725 12.32775 14.56825 16.80875
 19.04925 21.28975]","[0.43093829 0.00192383 0.00384766 0.00192383 0.         0.
 0.         0.         0.00384766 0.00384766]",1.844293841533192,1.8613794988317447,0.5469827586206896,2.8089959305121406,0.36146245084196577,33.976471486231894,40.26771939952141,0.03435424354243543,0.05482316397801767,0.006527329283182665,"[ 3.28775  9.85325 16.41875 22.98425 29.54975 36.11525 42.68075 49.24625
 55.81175 62.37725]","[0.14850354 0.         0.         0.00126926 0.00126926 0.
 0.         0.         0.         0.00126926]",0.8753260288973538,0.8791654008975955,1.1475000000000002,6.827483278387921,1.2215917568370467,32.287959400779286,37.944838311324936,0.03599290780141844,0.056071825323336766,0.009255315101095852,"[ 1.7985  5.3855  8.9725 12.5595 16.1465 19.7335 23.3205 26.9075 30.4945
 34.0815]","[0.2669716  0.00472516 0.00118129 0.         0.         0.00236258
 0.00118129 0.         0.         0.00236258]",1.1241147615912255,1.1304507182947532,0.8946186440677966,4.10185185321875,0.5233353132597187,35.453200462878044,42.32929986977495,0.03324175824175824,0.05067876436287833,0.006011747968753504,0.34063290044171757,0.34027793596677647,"[2.38791179e-04 4.77619274e-04 7.18293912e-04 ... 9.44879706e-01
 9.44893888e-01 9.44980495e-01]","[2.42219966e-06 4.71851732e-06 6.84552679e-06 ... 3.47721906e-02
 3.47489086e-02 3.47461027e-02]","[2.44891093e-04 5.06305695e-04 7.49721954e-04 ... 1.45913095e+00
 1.45888637e+00 1.46055660e+00]","[2.33437369e-04 4.51632540e-04 7.03860278e-04 ... 1.45327644e+00
 1.45484953e+00 1.45654419e+00]","[2.41575650e-04 4.78749714e-04 7.28370950e-04 ... 1.48765556e+00
 1.48777144e+00 1.48793920e+00]","[2.25993470e-04 4.51376912e-04 7.00204141e-04 ... 1.56086546e+00
 1.56048290e+00 1.56034749e+00]",0.5739538802454734,0.982432423198095,0.652241745443268,0.6441496079828617,0.6481711388621765,0.705110632935387,0.07985512470825193,0.0005104136456122749,0.08710301020280223,0.09423556316904273,0.08839471951730309,0.07521220058860886
1,100,3,0.6,3,False,0.008,600,0.005,0.01,15000,0.05,2000,0.1,2,0,0.1,45,55,600,0.7768668313846332,0.21898253316507138,1.3316684092377826,0.2042598558133642,1.8473525082286102,0.21632594563428906,0.7235905240985515,0.19778963134943164,1.3388462696511998,0.20174206395181368,0.7678509949935259,0.21352849183491454,[ 2.309  6.917 11.525 16.133 20.741 25.349 29.957 34.565 39.173 43.781],"[0.20495756 0.00602816 0.00301408 0.00100469 0.         0.
 0.         0.         0.00100469 0.00100469]",0.99891510105491,1.0039167332244443,1.0061574074074076,4.440891797455146,0.5922422515857113,39.978188888215236,48.82412821762553,0.030000000000000002,0.044976307285661675,0.005488201065963992,"[ 3.01675  9.04025 15.06375 21.08725 27.11075 33.13425 39.15775 45.18125
 51.20475 57.22825]","[0.16317855 0.         0.         0.00141894 0.         0.
 0.         0.         0.         0.00141894]",1.2154550530343007,1.2228641892402072,0.8277350427350426,5.942404708207143,1.0767759988461276,46.0970642663683,58.04592850943326,0.02669117647058824,0.035314868287243104,0.005935320946841122,"[ 1.00475  3.00425  5.00375  7.00325  9.00275 11.00225 13.00175 15.00125
 17.00075 19.00025]","[0.46335113 0.01470956 0.         0.         0.00735478 0.
 0.         0.00735478 0.         0.00735478]",1.258988395078672,1.2669379617180176,0.793014705882353,3.1413143722139396,0.7466430318065133,32.14056592921698,37.74375543572864,0.036089743589743595,0.04817600900369391,0.010691523363958672,"[ 1.94425  5.82275  9.70125 13.57975 17.45825 21.33675 25.21525 29.09375
 32.97225 36.85075]","[0.25066965 0.00238733 0.         0.         0.00238733 0.
 0.         0.         0.         0.00238733]",1.3789070181889316,1.3884467744142364,0.7266666666666665,4.038734159499869,0.7617096563630449,30.859960960208582,36.00864363520332,0.037406015037593984,0.07840899495679761,0.013325887360571508,[ 1.041  3.113  5.185  7.257  9.329 11.401 13.473 15.545 17.617 19.689],"[0.45399516 0.01636019 0.00409005 0.         0.         0.
 0.         0.         0.00409005 0.00409005]",1.7144578382521198,1.7292177047023092,0.5882203389830508,2.58527606674437,0.46646814735175623,39.30413668838651,47.839335727452685,0.030249999999999996,0.05124982578367602,0.008489545629773127,"[ 2.32625  6.96875 11.61125 16.25375 20.89625 25.53875 30.18125 34.82375
 39.46625 44.10875]","[0.20881687 0.00188123 0.00094062 0.00188123 0.         0.
 0.00094062 0.         0.         0.00094062]",1.3371951847159869,1.3461653401915288,0.7591703056768558,4.091485856855368,0.5299310717109557,39.973338508641284,48.817037677506384,0.030018587360594793,0.041060518716413655,0.00490686786106365,0.2941678836126917,0.2955635561113316,"[2.39191256e-04 4.80968567e-04 7.23471115e-04 ... 9.64558378e-01
 9.64757825e-01 9.64815324e-01]","[2.45876057e-06 4.77879289e-06 6.78225683e-06 ... 3.73086567e-02
 3.73297240e-02 3.73373367e-02]","[2.41706130e-04 4.77831731e-04 7.34990363e-04 ... 1.47105060e+00
 1.47105067e+00 1.47043826e+00]","[2.36559104e-04 5.13570535e-04 7.21501986e-04 ... 1.43925372e+00
 1.44019079e+00 1.43883329e+00]","[2.41134565e-04 4.89543682e-04 7.19091859e-04 ... 1.60067173e+00
 1.60337838e+00 1.60348036e+00]","[2.25620022e-04 4.79469533e-04 7.13951920e-04 ... 1.49105340e+00
 1.49173984e+00 1.49115039e+00]",0.5828529655053006,0.9686560366918986,0.6735490228752378,0.6552525896234382,0.6879462802066993,0.6741993286597322,0.07833763568288878,0.0005587032491206245,0.08236349975443863,0.08806468504308737,0.08535499733810102,0.08282901325801387
2,100,3,0.6,4,False,0.008,600,0.005,0.01,15000,0.05,2000,0.1,2,0,0.1,45,55,600,0.8243444989427092,0.23075229096057706,1.5507458166957955,0.21306647089346234,1.9455925411230528,0.2177505402303081,0.8520696439264829,0.20164636325273547,1.362293075755321,0.21080470758766334,0.74176253149473,0.21348995974379406,"[ 3.33725 10.00175 16.66625 23.33075 29.99525 36.65975 43.32425 49.98875
 56.65325 63.31775]","[0.14634386 0.00123497 0.00061748 0.00061748 0.         0.
 0.         0.00061748 0.         0.00061748]",1.066971165699282,1.0726784735393182,0.9429835390946502,5.623576623544958,0.7070751128586499,40.5524155210835,49.6678246266551,0.02966071428571429,0.043284472960748825,0.005070014361419502,"[ 1.6715  5.0045  8.3375 11.6705 15.0035 18.3365 21.6695 25.0025 28.3355
 31.6685]","[0.28079731 0.00384654 0.00769308 0.         0.00384654 0.
 0.         0.         0.         0.00384654]",0.9999622962051522,1.0049744244654386,1.0049358974358973,4.228579692265427,0.9384330398300635,44.45556270055119,55.521334933325164,0.0275,0.0386662616144106,0.007816715933530768,"[0.47025 1.40075 2.33125 3.26175 4.19225 5.12275 6.05325 6.98375 7.91425
 8.84475]","[0.98939809 0.         0.01705859 0.         0.         0.
 0.03411718 0.01705859 0.         0.01705859]",1.810166171697395,1.826624041722979,0.5573809523809524,1.7745032520069441,0.43819013517867017,35.561139454573635,42.481081130810196,0.03310810810810811,0.04187903028368525,0.009541943231384247,"[ 0.64625  1.92875  3.21125  4.49375  5.77625  7.05875  8.34125  9.62375
 10.90625 12.18875]","[0.75030343 0.00735592 0.         0.00735592 0.         0.
 0.         0.         0.00735592 0.00735592]",2.627378899856337,2.662122204646624,0.38547169811320753,1.686495826774352,0.3210616324802089,39.10695631972728,47.552527524729356,0.03056818181818182,0.054127542026080624,0.009233947725772766,[ 1.324  3.962  6.6    9.238 11.876 14.514 17.152 19.79  22.428 25.066],"[0.37198954 0.00354276 0.         0.         0.         0.
 0.         0.         0.         0.00354276]",2.813218094788811,2.853068618693776,0.36028037383177575,2.5630485126895004,0.48564733400058685,39.141593016044084,47.602893113943,0.030555555555555555,0.04190040261115724,0.007316257710479136,[ 2.687  8.051 13.415 18.779 24.143 29.507 34.871 40.235 45.599 50.963],"[0.18258416 0.         0.         0.         0.00192194 0.
 0.00096097 0.         0.         0.00096097]",1.1645597980574711,1.171360486263153,0.8747422680412372,5.2051291550933785,0.7324647289374356,41.23893269558115,50.68233287446626,0.02940528634361234,0.04856961549309488,0.00631841006348999,0.21265303304135516,0.21288650773290477,"[2.39641025e-04 4.78849965e-04 7.21281779e-04 ... 9.94572048e-01
 9.94640266e-01 9.94601200e-01]","[2.46552006e-06 4.85177903e-06 7.17619524e-06 ... 3.97516021e-02
 3.97621614e-02 3.97490473e-02]","[2.38338886e-04 4.77944343e-04 7.34101724e-04 ... 1.57457942e+00
 1.57559600e+00 1.57509304e+00]","[2.36323119e-04 5.07885921e-04 7.86328509e-04 ... 1.59580728e+00
 1.59456168e+00 1.59373482e+00]","[2.27455549e-04 4.82704769e-04 7.14228092e-04 ... 1.50220875e+00
 1.50300776e+00 1.50236411e+00]","[2.46504770e-04 4.76747001e-04 6.76937450e-04 ... 1.58963377e+00
 1.59111681e+00 1.59201492e+00]",0.5997791153403282,1.081605791164481,0.7210063338982197,0.6994519576870765,0.6607778638002666,0.6908118805970948,0.07438947574163204,0.00036333022491004445,0.07094953461986239,0.0756156654357189,0.09002943774947261,0.08185269962747907
3,100,3,0.6,5,False,0.008,600,0.005,0.01,15000,0.05,2000,0.1,2,0,0.1,45,55,600,0.8727214573721594,0.22452591332580482,1.5492836223907733,0.21697768879121743,1.7872842460118152,0.21938035971302994,0.9378857452921388,0.20382326594462866,1.4985973361463882,0.2244562411130949,0.7916106109531711,0.2171118679378066,[ 1.564  4.682  7.8   10.918 14.036 17.154 20.272 23.39  26.508 29.626],"[0.31244181 0.00206915 0.         0.         0.         0.
 0.00206915 0.00206915 0.         0.00206915]",1.7493551381064907,1.7647234556265707,0.5766451612903226,3.464828539707754,0.5454713818675523,34.43976326235581,40.91146914918345,0.03427374301675978,0.05818030088551872,0.00852325572338583,[ 0.553  1.649  2.745  3.841  4.937  6.033  7.129  8.225  9.321 10.417],"[0.87935047 0.00661166 0.00661166 0.00661166 0.         0.
 0.00661166 0.         0.         0.00661166]",4.1956774640002985,4.284625296593162,0.2414492753623189,1.1417305392423405,0.19049349326776302,29.21106796805575,33.80479880834807,0.039267515923566886,0.0636841711743238,0.00996179834543409,"[ 1.06475  3.18425  5.30375  7.42325  9.54275 11.66225 13.78175 15.90125
 18.02075 20.14025]","[0.44350083 0.         0.         0.00943619 0.         0.00943619
 0.         0.         0.         0.00943619]",1.0809637844048068,1.0868220032085647,0.93,3.549118763862376,0.9837655305040932,33.89411519726834,40.15356426027609,0.03452380952380952,0.0941954835204229,0.02326033024191538,"[ 0.61775  1.84325  3.06875  4.29425  5.51975  6.74525  7.97075  9.19625
 10.42175 11.64725]","[0.7686895  0.01773899 0.005913   0.005913   0.005913   0.
 0.         0.005913   0.         0.005913  ]",2.7781024552192135,2.8169608722203163,0.36492753623188406,1.434528653780439,0.23934576947786626,35.12544523441875,41.86929637991971,0.03347826086956522,0.04638497922384512,0.007165071024621377,"[ 0.58525  1.74575  2.90625  4.06675  5.22725  6.38775  7.54825  8.70875
  9.86925 11.02975]","[0.83248746 0.01460504 0.         0.         0.         0.
 0.         0.         0.         0.01460504]",3.498298208747231,3.56002655740699,0.2908474576271186,1.5087041674451682,0.3849764430017573,56.10291762389979,74.26963231870843,0.0228,0.029008504500117435,0.006565242609717057,"[ 1.53575  4.59725  7.65875 10.72025 13.78175 16.84325 19.90475 22.96625
 26.02775 29.08925]","[0.3183153  0.00208049 0.00208049 0.         0.         0.00208049
 0.         0.         0.         0.00208049]",2.091333616105471,2.113316698920679,0.48305732484076436,2.808395775368701,0.43930339160434356,42.86385614558314,53.109096014517796,0.028333333333333335,0.045874614840218014,0.006592832320653058,0.25028824863700794,0.2494969437492676,"[2.40219910e-04 4.79366960e-04 7.20266357e-04 ... 1.00928051e+00
 1.00930170e+00 1.00934458e+00]","[2.33102905e-06 4.87466173e-06 7.42937963e-06 ... 4.43434849e-02
 4.43546345e-02 4.43591131e-02]","[2.34900320e-04 4.61433141e-04 7.35642713e-04 ... 1.62894865e+00
 1.62886276e+00 1.62995269e+00]","[2.35665684e-04 4.90890910e-04 7.16752860e-04 ... 1.66173496e+00
 1.66076117e+00 1.66141290e+00]","[2.29815829e-04 4.57074236e-04 7.19094966e-04 ... 1.60717837e+00
 1.60709878e+00 1.60656022e+00]","[2.41693649e-04 4.82256023e-04 7.31555166e-04 ... 1.55947842e+00
 1.56074730e+00 1.55997084e+00]",0.6118141029722539,1.1098914374689808,0.7181016513115641,0.7149110778155647,0.7439472748795682,0.692753688005102,0.07205771299019434,0.00036020420532484543,0.0743272995431802,0.07677923794787352,0.06512473590852368,0.07779789690689028
4,100,3,0.6,6,False,0.008,600,0.005,0.01,15000,0.05,2000,0.1,2,0,0.1,45,55,600,0.900395264141947,0.22666105687045937,1.457941649626273,0.21855952624342143,1.773888705481832,0.22275338808151962,0.9224129398248222,0.2045490521091874,1.4285833322605432,0.21128229946000288,0.8626652811837943,0.21584583204593752,"[ 1.27525  3.81575  6.35625  8.89675 11.43725 13.97775 16.51825 19.05875
 21.59925 24.13975]","[0.37836659 0.00610269 0.         0.00305134 0.         0.00305134
 0.         0.00152567 0.         0.00152567]",2.0849418465394516,2.1067903944272146,0.4842829457364342,2.439254510547953,0.29764825110963533,33.44576980593195,39.53371784046843,0.03488013698630137,0.05081934174968863,0.005828994976973055,"[ 2.4585  7.3655 12.2725 17.1795 22.0865 26.9935 31.9005 36.8075 41.7145
 46.6215]","[0.19172396 0.00402218 0.         0.         0.00134073 0.00134073
 0.00134073 0.00134073 0.         0.00268145]",0.5674682221855661,0.5690806076596371,1.7672697368421053,7.260152733251331,1.1541972481341325,43.97656290588973,54.79174306509364,0.02773255813953488,0.04236577282912954,0.0063315053917285995,[ 1.288  3.854  6.42   8.986 11.552 14.118 16.684 19.25  21.816 24.382],"[0.34641032 0.0061859  0.0185577  0.         0.         0.
 0.         0.0061859  0.         0.0123718 ]",0.6555496661877104,0.6577019164900262,1.5304761904761908,5.0866826369877955,1.2560890772061286,42.68637091429497,52.84211283018887,0.02846666666666667,0.04094690328814731,0.00926715660927022,[ 3.175  9.515 15.855 22.195 28.535 34.875 41.215 47.555 53.895 60.235],"[0.15469546 0.00151662 0.         0.         0.00075831 0.
 0.         0.         0.         0.00075831]",1.2884428182698506,1.296769993870879,0.7798798076923077,4.9386474917788785,0.67116983953036,36.42657978990593,43.70364588181128,0.032448132780082996,0.05038876256447512,0.006361818039200775,[ 0.533  1.589  2.645  3.701  4.757  5.813  6.869  7.925  8.981 10.037],"[0.88869464 0.01456876 0.01456876 0.01456876 0.         0.
 0.         0.         0.         0.01456876]",3.019091679475092,3.065011667993597,0.3364615384615385,1.408097112876076,0.342319785275973,66.27344189747532,92.31036510812166,0.02006410256410256,0.0227513537177347,0.005049123720817088,"[ 2.5095  7.5185 12.5275 17.5365 22.5455 27.5545 32.5635 37.5725 42.5815
 47.5905]","[0.19265322 0.00199641 0.00199641 0.0009982  0.         0.
 0.         0.0009982  0.         0.0009982 ]",1.113965233746323,1.120187131512718,0.902775,4.7597552903878375,0.6596684275538698,39.47136519593559,48.08314898176748,0.03031779661016949,0.047167712188648445,0.006017898821631132,0.3669363836270211,0.3664496172525937,"[2.40008160e-04 4.79400226e-04 7.15921819e-04 ... 1.03517998e+00
 1.03525401e+00 1.03520077e+00]","[2.42729644e-06 5.03303832e-06 7.58475999e-06 ... 4.30056503e-02
 4.30220755e-02 4.30130913e-02]","[2.54702137e-04 5.08221034e-04 7.59928135e-04 ... 1.59997552e+00
 1.59894616e+00 1.59897336e+00]","[2.39599041e-04 4.40554751e-04 6.47458734e-04 ... 1.62046689e+00
 1.62013860e+00 1.61970127e+00]","[2.56575777e-04 4.97722640e-04 7.23401211e-04 ... 1.70945017e+00
 1.71008729e+00 1.70891005e+00]","[2.35173851e-04 4.64059366e-04 6.93004081e-04 ... 1.59746234e+00
 1.59823225e+00 1.59960322e+00]",0.6221397959495422,1.0385964075483536,0.6968817936340894,0.7145097709608668,0.7541480445809661,0.7213098534945278,0.07011426013663347,0.00048612434068556797,0.07981635110180373,0.07376064113330699,0.06670861393748229,0.07065352031218804
5,100,3,0.6,7,False,0.008,600,0.005,0.01,15000,0.05,2000,0.1,2,0,0.1,45,55,600,0.9448194850177152,0.21853738597563777,1.3071678996654374,0.21932579431501936,1.863614385958305,0.21498202161343372,0.894381961808883,0.20016250594372711,1.4661229488282879,0.2033991951478362,0.885093147342835,0.22768594598992858,"[ 1.31075  3.92225  6.53375  9.14525 11.75675 14.36825 16.97975 19.59125
 22.20275 24.81425]","[0.36240803 0.00683789 0.00273515 0.00136758 0.00136758 0.
 0.00136758 0.00410273 0.         0.00273515]",1.3337801068559623,1.342704675948141,0.7546964285714286,3.272156562354356,0.38327556347962627,35.170495903904055,41.93243668198455,0.033412698412698415,0.051013734509361156,0.005633624703303198,"[0.27675 0.82025 1.36375 1.90725 2.45075 2.99425 3.53775 4.08125 4.62475
 5.16825]","[1.68333692 0.05872106 0.05872106 0.01957369 0.         0.
 0.         0.         0.         0.01957369]",5.2095355010377595,5.347012657621907,0.19702127659574467,0.6383561498218622,0.1290491627388211,38.07616512362761,46.06111589216708,0.03126126126126126,0.06218060178262075,0.011567766211084608,"[ 0.73975  2.20925  3.67875  5.14825  6.61775  8.08725  9.55675 11.02625
 12.49575 13.96525]","[0.62283378 0.04613584 0.         0.         0.         0.
 0.         0.         0.         0.01153396]",1.855233783813625,1.8725232005953254,0.5439830508474577,1.9670538021949668,0.5019336410029652,38.67469798742217,46.92538740334671,0.030845070422535197,0.047560087387629804,0.01106291411725223,"[ 2.02375  6.06125 10.09875 14.13625 18.17375 22.21125 26.24875 30.28625
 34.32375 38.36125]","[0.23368491 0.00419793 0.00139931 0.00419793 0.00139931 0.
 0.00139931 0.         0.         0.00139931]",1.0093651567689081,1.0144721206309617,0.9957909604519773,4.302098055538287,0.6337963634427132,35.212314700138286,41.99107932350426,0.03339901477832513,0.049995304203285844,0.006877605604743672,"[ 2.60375  7.80125 12.99875 18.19625 23.39375 28.59125 33.78875 38.98625
 44.18375 49.38125]","[0.1877075  0.00312846 0.         0.         0.         0.
 0.         0.         0.         0.00156423]",1.43727506235902,1.4476410204294086,0.702439024390244,4.731390777066124,0.8361656731115097,33.13956400774043,39.11184034750145,0.035170068027210885,0.06163424860153358,0.009963674005990804,"[ 0.6745  2.0135  3.3525  4.6915  6.0305  7.3695  8.7085 10.0475 11.3865
 12.7255]","[0.71154287 0.01764156 0.         0.         0.         0.
 0.00588052 0.         0.00588052 0.00588052]",2.619218582997769,2.653745512395232,0.3868110236220473,1.7200008777340898,0.2991457791115197,31.687558906353146,37.1276451302332,0.0365483870967742,0.054611731405220645,0.00859757885690295,0.29507071702586585,0.29358874396457174,"[2.40811614e-04 4.82525679e-04 7.17884306e-04 ... 1.07091210e+00
 1.07093923e+00 1.07096923e+00]","[2.40110661e-06 4.89678795e-06 7.32700006e-06 ... 5.04387329e-02
 5.04844104e-02 5.04541951e-02]","[2.33938844e-04 4.71182563e-04 7.38413535e-04 ... 1.57638004e+00
 1.57608998e+00 1.57438688e+00]","[2.49760899e-04 5.01427894e-04 7.35797357e-04 ... 1.58121140e+00
 1.58081144e+00 1.58052192e+00]","[2.37909765e-04 4.81997945e-04 7.27447604e-04 ... 1.75828061e+00
 1.75958208e+00 1.75869320e+00]","[2.41815872e-04 4.85566063e-04 7.15720659e-04 ... 1.58961544e+00
 1.58786528e+00 1.58798206e+00]",0.6422503513028113,1.123847140883796,0.7212202814662757,0.6760397355719407,0.7663327968308538,0.693443487376727,0.06612655662236275,0.00038723240467070975,0.0698060787351554,0.08695241128729377,0.06510479906305598,0.07942619831295332
