experimentSetID,numMonomers,dim,b,Nc,keepCL,diffusionConstant,numRealisations,dt,dt_relax,numSteps,excludedVolumeCutOff,waitingSteps,encounterDistance,Nb,Nc_inDamageFoci,distanceThreshold,A1,B1,iterationsNumber,a1-a2_interbreakDistance_totalVariance,a1-a2_interbreakDistance_meanOfVariances,a1-b1_interbreakDistance_totalVariance,a1-b1_interbreakDistance_meanOfVariances,a1-b2_interbreakDistance_totalVariance,a1-b2_interbreakDistance_meanOfVariances,a2-b1_interbreakDistance_totalVariance,a2-b1_interbreakDistance_meanOfVariances,a2-b2_interbreakDistance_totalVariance,a2-b2_interbreakDistance_meanOfVariances,b1-b2_interbreakDistance_totalVariance,b1-b2_interbreakDistance_meanOfVariances,a1-a2_HistogramCenters,a1-a2_HistogramHeights,a1-a2_ComebackRate,a1-a2_ComebackAmplitude,a1-a2_meanComebackTime,a1-a2_stdComebackTime,a1-a2_meanComebackTime_dx,a1-a2_TakeoffRate,a1-a2_TakeoffAmplitude,a1-a2_meanTakeoffTime,a1-a2_stdTakeoffTime,a1-a2_meanTakeoffTime_dx,a1-b1_HistogramCenters,a1-b1_HistogramHeights,a1-b1_ComebackRate,a1-b1_ComebackAmplitude,a1-b1_meanComebackTime,a1-b1_stdComebackTime,a1-b1_meanComebackTime_dx,a1-b1_TakeoffRate,a1-b1_TakeoffAmplitude,a1-b1_meanTakeoffTime,a1-b1_stdTakeoffTime,a1-b1_meanTakeoffTime_dx,a1-b2_HistogramCenters,a1-b2_HistogramHeights,a1-b2_ComebackRate,a1-b2_ComebackAmplitude,a1-b2_meanComebackTime,a1-b2_stdComebackTime,a1-b2_meanComebackTime_dx,a1-b2_TakeoffRate,a1-b2_TakeoffAmplitude,a1-b2_meanTakeoffTime,a1-b2_stdTakeoffTime,a1-b2_meanTakeoffTime_dx,a2-b1_HistogramCenters,a2-b1_HistogramHeights,a2-b1_ComebackRate,a2-b1_ComebackAmplitude,a2-b1_meanComebackTime,a2-b1_stdComebackTime,a2-b1_meanComebackTime_dx,a2-b1_TakeoffRate,a2-b1_TakeoffAmplitude,a2-b1_meanTakeoffTime,a2-b1_stdTakeoffTime,a2-b1_meanTakeoffTime_dx,a2-b2_HistogramCenters,a2-b2_HistogramHeights,a2-b2_ComebackRate,a2-b2_ComebackAmplitude,a2-b2_meanComebackTime,a2-b2_stdComebackTime,a2-b2_meanComebackTime_dx,a2-b2_TakeoffRate,a2-b2_TakeoffAmplitude,a2-b2_meanTakeoffTime,a2-b2_stdTakeoffTime,a2-b2_meanTakeoffTime_dx,b1-b2_HistogramCenters,b1-b2_HistogramHeights,b1-b2_ComebackRate,b1-b2_ComebackAmplitude,b1-b2_meanComebackTime,b1-b2_stdComebackTime,b1-b2_meanComebackTime_dx,b1-b2_TakeoffRate,b1-b2_TakeoffAmplitude,b1-b2_meanTakeoffTime,b1-b2_stdTakeoffTime,b1-b2_meanTakeoffTime_dx,aboveTimes,belowTimes,estimatedProba_byMeanTimes,estimatedProba_byRates,polymerMSD,centerMSD,a1_MSD,a2_MSD,b1_MSD,b2_MSD,polymerAlpha,centerAlpha,a1_Alpha,a2_Alpha,b1_Alpha,b2_Alpha,polymer_MSDamplitude,center_MSDamplitude,a1_Amplitude,a2_Amplitude,b1_Amplitude,b2_Amplitude
0,100,3,0.6,6,False,0.008,600,0.01,0.01,30000,0,500,0.05,2,0,0.01,45,55,600,1.3788953203778667,0.6002945743937469,1.621740566450042,0.518750934673576,2.438501696311865,0.5718671955695752,0.9275711429096462,0.42273268059971514,1.913553447271804,0.5260873378236699,1.5921572055597148,0.6122073464228718,[0.05 0.15 0.25 0.35 0.45 0.55 0.65 0.75 0.85 0.95],[nan nan nan nan nan nan nan nan nan nan],nan,nan,nan,nan,nan,nan,nan,0.01,0.0,0.0,[0.05 0.15 0.25 0.35 0.45 0.55 0.65 0.75 0.85 0.95],[nan nan nan nan nan nan nan nan nan nan],nan,nan,nan,nan,nan,nan,nan,0.01,0.0,0.0,[0.05 0.15 0.25 0.35 0.45 0.55 0.65 0.75 0.85 0.95],[nan nan nan nan nan nan nan nan nan nan],nan,nan,nan,nan,nan,nan,nan,0.01,0.0,0.0,[0.05 0.15 0.25 0.35 0.45 0.55 0.65 0.75 0.85 0.95],[nan nan nan nan nan nan nan nan nan nan],nan,nan,nan,nan,nan,nan,nan,0.01,0.0,0.0,[0.05 0.15 0.25 0.35 0.45 0.55 0.65 0.75 0.85 0.95],[nan nan nan nan nan nan nan nan nan nan],nan,nan,nan,nan,nan,nan,nan,0.01,0.0,0.0,[0.05 0.15 0.25 0.35 0.45 0.55 0.65 0.75 0.85 0.95],[nan nan nan nan nan nan nan nan nan nan],nan,nan,nan,nan,nan,nan,nan,0.01,0.0,0.0,"{'a1-a2': array([], dtype=float64), 'a1-b1': array([], dtype=float64), 'a1-b2': array([], dtype=float64), 'a2-b1': array([], dtype=float64), 'a2-b2': array([], dtype=float64), 'b1-b2': array([], dtype=float64)}","{'a1-a2': array([0.01, 0.01]), 'a1-b1': array([0.01, 0.01]), 'a1-b2': array([0.01]), 'a2-b1': array([0.01]), 'a2-b2': array([0.01, 0.01, 0.01]), 'b1-b2': array([0.01, 0.01])}",nan,nan,"[4.78355007e-04 9.57803241e-04 1.43907641e-03 ... 3.30774790e+00
 3.30786358e+00 3.30809443e+00]","[4.87294739e-06 9.47831198e-06 1.44879194e-05 ... 2.48777016e-01
 2.48763334e-01 2.48672745e-01]","[4.75670338e-04 9.25895086e-04 1.38924647e-03 ... 4.19155073e+00
 4.19010283e+00 4.19036557e+00]","[4.62843805e-04 9.18369729e-04 1.38370752e-03 ... 4.47671712e+00
 4.47912095e+00 4.47533750e+00]","[4.99417456e-04 9.80003629e-04 1.41816764e-03 ... 4.74027553e+00
 4.74457228e+00 4.74618673e+00]","[4.87688846e-04 9.75891170e-04 1.48450820e-03 ... 4.77920194e+00
 4.78230920e+00 4.78157694e+00]",0.7439656761917344,1.1809987293838062,0.6576629398594349,0.6312109850530702,0.6654020755232396,0.6490811835023463,0.047190474953860855,0.0002931054266415377,0.10052948241777442,0.12495115603219446,0.1078069180794637,0.1193291042334604
1,100,3,0.6,10,False,0.008,600,0.01,0.01,30000,0,500,0.05,2,0,0.01,45,55,600,1.2310179932033831,0.5328114953107868,1.4643738207018764,0.46214746178214805,2.0683045936712237,0.55109336719537,1.0659612878267974,0.42439186427365155,1.6546949494791376,0.5409911271911486,1.3351316181059478,0.5634020133984101,[-0.44 -0.34 -0.24 -0.14 -0.04  0.06  0.16  0.26  0.36  0.46],[ 0.  0.  0.  0. 10.  0.  0.  0.  0.  0.],1.3813944243707148e+16,inf,0.01,0.0,0.0,nan,nan,0.01,0.0,0.0,[0.05 0.15 0.25 0.35 0.45 0.55 0.65 0.75 0.85 0.95],[nan nan nan nan nan nan nan nan nan nan],nan,nan,nan,nan,nan,nan,nan,0.01,0.0,0.0,[0.05 0.15 0.25 0.35 0.45 0.55 0.65 0.75 0.85 0.95],[nan nan nan nan nan nan nan nan nan nan],nan,nan,nan,nan,nan,79.99999991649806,3.0896429536021145e-16,0.0125,0.004330127018922193,0.004243524478543749,[0.05 0.15 0.25 0.35 0.45 0.55 0.65 0.75 0.85 0.95],[nan nan nan nan nan nan nan nan nan nan],nan,nan,nan,nan,nan,nan,nan,0.01,0.0,0.0,[0.05 0.15 0.25 0.35 0.45 0.55 0.65 0.75 0.85 0.95],[nan nan nan nan nan nan nan nan nan nan],nan,nan,nan,nan,nan,nan,nan,0.01,0.0,0.0,[0.05 0.15 0.25 0.35 0.45 0.55 0.65 0.75 0.85 0.95],[nan nan nan nan nan nan nan nan nan nan],nan,nan,nan,nan,nan,nan,nan,0.01,0.0,0.0,"{'a1-a2': array([0.01]), 'a1-b1': array([], dtype=float64), 'a1-b2': array([], dtype=float64), 'a2-b1': array([], dtype=float64), 'a2-b2': array([], dtype=float64), 'b1-b2': array([], dtype=float64)}","{'a1-a2': array([0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01]), 'a1-b1': array([0.01, 0.01]), 'a1-b2': array([0.02, 0.01, 0.01, 0.01]), 'a2-b1': array([0.01, 0.01, 0.01, 0.01]), 'a2-b2': array([0.01, 0.01]), 'b1-b2': array([0.01])}",nan,nan,"[4.82260310e-04 9.59222988e-04 1.44121628e-03 ... 4.46701556e+00
 4.46726645e+00 4.46715776e+00]","[4.74306646e-06 9.27307493e-06 1.42611575e-05 ... 4.31671211e-01
 4.31598107e-01 4.31608535e-01]","[4.71519542e-04 9.14370480e-04 1.35120906e-03 ... 5.10497443e+00
 5.09948780e+00 5.09907021e+00]","[5.02126718e-04 9.68785915e-04 1.40234458e-03 ... 4.97611761e+00
 4.97485980e+00 4.97407873e+00]","[4.76826548e-04 9.77413086e-04 1.44673147e-03 ... 4.93386363e+00
 4.93680152e+00 4.93600362e+00]","[4.60049041e-04 8.94688639e-04 1.41089810e-03 ... 5.17111257e+00
 5.17646042e+00 5.17647321e+00]",0.8040109673571102,1.265126930153026,0.7336928717304725,0.659281390455477,0.6291202450402578,0.6359051461796402,0.04582384793436642,0.00031534089514862417,0.07776863259143581,0.1191869076780763,0.13860553441325948,0.1391787780927362
2,100,3,0.6,14,False,0.008,600,0.01,0.01,30000,0,500,0.05,2,0,0.01,45,55,600,1.269831384885252,0.5056503914571555,1.3913625588410776,0.4915905591987128,1.8242093654966172,0.5185574682109494,0.9824340555930251,0.42500933159253435,1.524575586219925,0.4981479406902359,1.2160424006373967,0.49187814959824566,[0.05 0.15 0.25 0.35 0.45 0.55 0.65 0.75 0.85 0.95],[nan nan nan nan nan nan nan nan nan nan],nan,nan,nan,nan,nan,nan,nan,0.01,0.0,0.0,[0.05 0.15 0.25 0.35 0.45 0.55 0.65 0.75 0.85 0.95],[nan nan nan nan nan nan nan nan nan nan],nan,nan,nan,nan,nan,nan,nan,0.01,0.0,0.0,[0.05 0.15 0.25 0.35 0.45 0.55 0.65 0.75 0.85 0.95],[nan nan nan nan nan nan nan nan nan nan],nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,[0.05 0.15 0.25 0.35 0.45 0.55 0.65 0.75 0.85 0.95],[nan nan nan nan nan nan nan nan nan nan],nan,nan,nan,nan,nan,nan,nan,0.01,0.0,0.0,[2.06 2.16 2.26 2.36 2.46 2.56 2.66 2.76 2.86 2.96],[ 0.  0.  0.  0.  0. 10.  0.  0.  0.  0.],2908316267073432.0,inf,2.5100000000000002,0.0,0.0,nan,nan,0.01,0.0,0.0,[0.05 0.15 0.25 0.35 0.45 0.55 0.65 0.75 0.85 0.95],[nan nan nan nan nan nan nan nan nan nan],nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,"{'a1-a2': array([], dtype=float64), 'a1-b1': array([], dtype=float64), 'a1-b2': array([], dtype=float64), 'a2-b1': array([], dtype=float64), 'a2-b2': array([2.51]), 'b1-b2': array([], dtype=float64)}","{'a1-a2': array([0.01, 0.01, 0.01]), 'a1-b1': array([0.01, 0.01]), 'a1-b2': array([], dtype=float64), 'a2-b1': array([0.01, 0.01, 0.01]), 'a2-b2': array([0.01, 0.01, 0.01]), 'b1-b2': array([], dtype=float64)}",nan,nan,"[4.83267953e-04 9.63013248e-04 1.45089150e-03 ... 5.42145536e+00
 5.42174355e+00 5.42200555e+00]","[4.63786244e-06 9.48266196e-06 1.46476096e-05 ... 5.58226859e-01
 5.58296845e-01 5.58275334e-01]","[4.66838723e-04 9.52687649e-04 1.52160571e-03 ... 5.09399386e+00
 5.09764003e+00 5.09914812e+00]","[4.45324130e-04 9.24421810e-04 1.43160802e-03 ... 4.83279609e+00
 4.83574044e+00 4.83608699e+00]","[4.89899277e-04 9.75429418e-04 1.50488675e-03 ... 5.59455249e+00
 5.59168925e+00 5.59256789e+00]","[4.94882501e-04 9.56196951e-04 1.45018804e-03 ... 5.67118236e+00
 5.67109935e+00 5.66954317e+00]",0.8262845082560487,1.31429038599317,0.6893444356385793,0.6611579733870587,0.6483242803401607,0.6696060037820272,0.04946102227654547,0.00030793835747422704,0.10257976604781155,0.11575985844722926,0.14225912404506094,0.12396191264819563
3,100,3,0.6,18,False,0.008,600,0.01,0.01,30000,0,500,0.05,2,0,0.01,45,55,600,1.2835449777344274,0.4769250475070733,1.3291500317353326,0.4790016446316726,1.742870557647966,0.5300741195861021,1.0717787811310895,0.41472199855918873,1.6579633126701154,0.5042516353642525,1.4235584643833252,0.5111980484028337,[0.05 0.15 0.25 0.35 0.45 0.55 0.65 0.75 0.85 0.95],[nan nan nan nan nan nan nan nan nan nan],nan,nan,nan,nan,nan,nan,nan,0.01,0.0,0.0,[0.05 0.15 0.25 0.35 0.45 0.55 0.65 0.75 0.85 0.95],[nan nan nan nan nan nan nan nan nan nan],nan,nan,nan,nan,nan,nan,nan,0.01,0.0,0.0,[-0.44 -0.34 -0.24 -0.14 -0.04  0.06  0.16  0.26  0.36  0.46],[ 0.  0.  0.  0. 10.  0.  0.  0.  0.  0.],1.3813944243707148e+16,inf,0.01,0.0,0.0,nan,nan,0.01,0.0,0.0,[0.47 0.57 0.67 0.77 0.87 0.97 1.07 1.17 1.27 1.37],[ 0.  0.  0.  0.  0. 10.  0.  0.  0.  0.],36273471152191.336,inf,0.92,0.0,0.0,79.99999991649806,3.0896429536021145e-16,0.0125,0.004330127018922193,0.004243524478543749,[0.05 0.15 0.25 0.35 0.45 0.55 0.65 0.75 0.85 0.95],[nan nan nan nan nan nan nan nan nan nan],nan,nan,nan,nan,nan,66.6666665568768,6.041863298385304e-16,0.015,0.005,0.006929646455628165,[0.05 0.15 0.25 0.35 0.45 0.55 0.65 0.75 0.85 0.95],[nan nan nan nan nan nan nan nan nan nan],nan,nan,nan,nan,nan,nan,nan,0.01,0.0,0.0,"{'a1-a2': array([], dtype=float64), 'a1-b1': array([], dtype=float64), 'a1-b2': array([0.01]), 'a2-b1': array([0.92]), 'a2-b2': array([], dtype=float64), 'b1-b2': array([], dtype=float64)}","{'a1-a2': array([0.01, 0.01, 0.01, 0.01, 0.01, 0.01]), 'a1-b1': array([0.01, 0.01]), 'a1-b2': array([0.01, 0.01, 0.01, 0.01]), 'a2-b1': array([0.02, 0.01, 0.01, 0.01]), 'a2-b2': array([0.01, 0.02]), 'b1-b2': array([0.01, 0.01, 0.01])}",nan,nan,"[4.79294331e-04 9.61964245e-04 1.44396901e-03 ... 6.69609854e+00
 6.69625694e+00 6.69668729e+00]","[4.83703953e-06 9.67100092e-06 1.48072827e-05 ... 9.55002573e-01
 9.55002353e-01 9.55041991e-01]","[4.86104840e-04 9.44641857e-04 1.44932353e-03 ... 5.28449174e+00
 5.28644668e+00 5.28404356e+00]","[4.86780449e-04 9.97035278e-04 1.50934351e-03 ... 6.03261878e+00
 6.03231156e+00 6.03868283e+00]","[4.57124182e-04 9.12223936e-04 1.38312246e-03 ... 6.06615118e+00
 6.06594375e+00 6.06387959e+00]","[4.74824801e-04 9.43985177e-04 1.42376045e-03 ... 6.90734009e+00
 6.90716473e+00 6.90840052e+00]",0.8077164663362622,1.426461561647572,0.642426947824772,0.6722819587025032,0.6781092086992994,0.7032064061710487,0.06868562855450772,0.00028016900663302294,0.13672716866874882,0.13406582740415646,0.12910716478922943,0.1286530002391039
4,100,3,0.6,22,False,0.008,600,0.01,0.01,30000,0,500,0.05,2,0,0.01,45,55,600,1.2420399724097568,0.47759664036383764,1.2124746585913397,0.46836401024670676,1.4516885985302057,0.5054408205015369,0.9702463507431625,0.43481366392571913,1.304074688010533,0.4887893225160965,1.10437524993355,0.43030362836401925,[0.05 0.15 0.25 0.35 0.45 0.55 0.65 0.75 0.85 0.95],[nan nan nan nan nan nan nan nan nan nan],nan,nan,nan,nan,nan,nan,nan,0.01,0.0,0.0,[0.05 0.15 0.25 0.35 0.45 0.55 0.65 0.75 0.85 0.95],[nan nan nan nan nan nan nan nan nan nan],nan,nan,nan,nan,nan,nan,nan,0.01,0.0,0.0,[0.05 0.15 0.25 0.35 0.45 0.55 0.65 0.75 0.85 0.95],[nan nan nan nan nan nan nan nan nan nan],nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,[-0.44 -0.34 -0.24 -0.14 -0.04  0.06  0.16  0.26  0.36  0.46],[ 0.  0.  0.  0. 10.  0.  0.  0.  0.  0.],1.3813944243707148e+16,inf,0.01,0.0,0.0,nan,nan,0.01,0.0,0.0,[0.05 0.15 0.25 0.35 0.45 0.55 0.65 0.75 0.85 0.95],[nan nan nan nan nan nan nan nan nan nan],nan,nan,nan,nan,nan,nan,nan,0.01,0.0,0.0,[0.05 0.15 0.25 0.35 0.45 0.55 0.65 0.75 0.85 0.95],[nan nan nan nan nan nan nan nan nan nan],nan,nan,nan,nan,nan,nan,nan,0.01,0.0,0.0,"{'a1-a2': array([], dtype=float64), 'a1-b1': array([], dtype=float64), 'a1-b2': array([], dtype=float64), 'a2-b1': array([0.01]), 'a2-b2': array([], dtype=float64), 'b1-b2': array([], dtype=float64)}","{'a1-a2': array([0.01, 0.01, 0.01, 0.01, 0.01]), 'a1-b1': array([0.01, 0.01]), 'a1-b2': array([], dtype=float64), 'a2-b1': array([0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01]), 'a2-b2': array([0.01, 0.01, 0.01]), 'b1-b2': array([0.01, 0.01, 0.01, 0.01, 0.01, 0.01])}",nan,nan,"[4.80596430e-04 9.59434470e-04 1.43711903e-03 ... 7.21261202e+00
 7.21246740e+00 7.21289606e+00]","[4.68655660e-06 9.04131063e-06 1.39665961e-05 ... 1.28505736e+00
 1.28522715e+00 1.28531888e+00]","[5.01856832e-04 9.82734666e-04 1.47187527e-03 ... 5.89028318e+00
 5.89700822e+00 5.89697342e+00]","[4.71801160e-04 9.29972754e-04 1.46169851e-03 ... 6.41714986e+00
 6.41593593e+00 6.41528039e+00]","[4.50518664e-04 9.16869308e-04 1.36658186e-03 ... 7.03911267e+00
 7.04383355e+00 7.04337994e+00]","[4.65348775e-04 9.20666441e-04 1.40006254e-03 ... 6.58921622e+00
 6.58635758e+00 6.58692106e+00]",0.7823786770486841,1.4649067213402975,0.6534561739622582,0.7336814921680322,0.7316336832621827,0.7400441595163536,0.0858445839035663,0.00030285721396508503,0.14665854024111658,0.10102863106024586,0.11238201673082618,0.09887516159205599
5,100,3,0.6,26,False,0.008,600,0.01,0.01,30000,0,500,0.05,2,0,0.01,45,55,600,1.0198449495524626,0.4342691297539217,1.211854037092647,0.46459404067477,1.388304879240888,0.4760112842829131,0.8932800469050548,0.4144936235672982,1.2197032497057512,0.49192160724510825,1.2124591612463904,0.4441822484797542,[0.05 0.15 0.25 0.35 0.45 0.55 0.65 0.75 0.85 0.95],[nan nan nan nan nan nan nan nan nan nan],nan,nan,nan,nan,nan,nan,nan,0.01,0.0,0.0,[-0.43 -0.33 -0.23 -0.13 -0.03  0.07  0.17  0.27  0.37  0.47],[ 0.  0.  0.  0. 10.  0.  0.  0.  0.  0.],3.9599059702378496e+17,inf,0.02,0.0,0.0,nan,nan,0.01,0.0,0.0,[0.05 0.15 0.25 0.35 0.45 0.55 0.65 0.75 0.85 0.95],[nan nan nan nan nan nan nan nan nan nan],nan,nan,nan,nan,nan,nan,nan,0.01,0.0,0.0,[-0.44 -0.34 -0.24 -0.14 -0.04  0.06  0.16  0.26  0.36  0.46],[ 0.  0.  0.  0. 10.  0.  0.  0.  0.  0.],1.3813944243707148e+16,inf,0.01,0.0,0.0,nan,nan,0.01,0.0,0.0,[0.05 0.15 0.25 0.35 0.45 0.55 0.65 0.75 0.85 0.95],[nan nan nan nan nan nan nan nan nan nan],nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,[0.05 0.15 0.25 0.35 0.45 0.55 0.65 0.75 0.85 0.95],[nan nan nan nan nan nan nan nan nan nan],nan,nan,nan,nan,nan,nan,nan,0.01,0.0,0.0,"{'a1-a2': array([], dtype=float64), 'a1-b1': array([0.02]), 'a1-b2': array([], dtype=float64), 'a2-b1': array([0.01]), 'a2-b2': array([], dtype=float64), 'b1-b2': array([], dtype=float64)}","{'a1-a2': array([0.01, 0.01, 0.01, 0.01]), 'a1-b1': array([0.01, 0.01, 0.01, 0.01]), 'a1-b2': array([0.01, 0.01, 0.01, 0.01, 0.01]), 'a2-b1': array([0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01]), 'a2-b2': array([], dtype=float64), 'b1-b2': array([0.01, 0.01])}",nan,nan,"[4.82561594e-04 9.62328333e-04 1.44732800e-03 ... 7.76022999e+00
 7.76028413e+00 7.76049330e+00]","[4.65347283e-06 9.11634065e-06 1.36965641e-05 ... 1.63086557e+00
 1.63097722e+00 1.63115671e+00]","[4.88168662e-04 9.64528238e-04 1.47010034e-03 ... 6.24556179e+00
 6.24676218e+00 6.25129361e+00]","[4.59956190e-04 9.52782662e-04 1.41487405e-03 ... 6.73139508e+00
 6.73915834e+00 6.73988282e+00]","[4.44855711e-04 9.29892254e-04 1.47190116e-03 ... 7.50309440e+00
 7.50422546e+00 7.51139070e+00]","[4.97998449e-04 9.91708291e-04 1.49626421e-03 ... 6.87547174e+00
 6.87277693e+00 6.87181186e+00]",0.7518689939760571,1.4932187323974826,0.6972279590179726,0.6718580098984795,0.7428152730691818,0.728371962391066,0.110307990585559,0.00032703259458957034,0.11917328373311974,0.1481816460027559,0.11048162183194206,0.10893341856633007
6,100,3,0.6,30,False,0.008,600,0.01,0.01,30000,0,500,0.05,2,0,0.01,45,55,600,0.9487847320190996,0.3780718759376764,1.126592916095333,0.45368493116105263,1.1987985131601744,0.4680398530482415,0.9588379722007527,0.4111266611222157,1.0967304860777265,0.4361277088225712,1.1688162782276026,0.43779022898867764,[0.05 0.15 0.25 0.35 0.45 0.55 0.65 0.75 0.85 0.95],[nan nan nan nan nan nan nan nan nan nan],nan,nan,nan,nan,nan,nan,nan,0.01,0.0,0.0,[0.05 0.15 0.25 0.35 0.45 0.55 0.65 0.75 0.85 0.95],[nan nan nan nan nan nan nan nan nan nan],nan,nan,nan,nan,nan,nan,nan,0.01,0.0,0.0,[0.05 0.15 0.25 0.35 0.45 0.55 0.65 0.75 0.85 0.95],[nan nan nan nan nan nan nan nan nan nan],nan,nan,nan,nan,nan,nan,nan,0.01,0.0,0.0,[0.05 0.15 0.25 0.35 0.45 0.55 0.65 0.75 0.85 0.95],[nan nan nan nan nan nan nan nan nan nan],nan,nan,nan,nan,nan,nan,nan,0.01,0.0,0.0,[0.05 0.15 0.25 0.35 0.45 0.55 0.65 0.75 0.85 0.95],[nan nan nan nan nan nan nan nan nan nan],nan,nan,nan,nan,nan,87.4999999939973,-1.3179064572447321e-15,0.011428571428571427,0.003499271061118826,0.002592296279363144,[0.05 0.15 0.25 0.35 0.45 0.55 0.65 0.75 0.85 0.95],[nan nan nan nan nan nan nan nan nan nan],nan,nan,nan,nan,nan,nan,nan,0.01,0.0,0.0,"{'a1-a2': array([], dtype=float64), 'a1-b1': array([], dtype=float64), 'a1-b2': array([], dtype=float64), 'a2-b1': array([], dtype=float64), 'a2-b2': array([], dtype=float64), 'b1-b2': array([], dtype=float64)}","{'a1-a2': array([0.01, 0.01, 0.01, 0.01, 0.01]), 'a1-b1': array([0.01, 0.01, 0.01, 0.01, 0.01]), 'a1-b2': array([0.01, 0.01, 0.01]), 'a2-b1': array([0.01, 0.01, 0.01, 0.01, 0.01, 0.01]), 'a2-b2': array([0.01, 0.01, 0.01, 0.01, 0.02, 0.01, 0.01]), 'b1-b2': array([0.01, 0.01])}",nan,nan,"[4.79810442e-04 9.58330417e-04 1.44150605e-03 ... 8.11128855e+00
 8.11173016e+00 8.11172503e+00]","[4.47461571e-06 9.36695846e-06 1.39235836e-05 ... 2.05662142e+00
 2.05703236e+00 2.05702507e+00]","[4.37315508e-04 9.22537077e-04 1.42599577e-03 ... 6.87568637e+00
 6.87681585e+00 6.87869082e+00]","[4.63823620e-04 9.25057930e-04 1.42467968e-03 ... 6.45844232e+00
 6.45770941e+00 6.45752343e+00]","[5.00940932e-04 9.86099552e-04 1.44391129e-03 ... 7.42649144e+00
 7.42792092e+00 7.42700724e+00]","[4.67322767e-04 9.59659461e-04 1.52208988e-03 ... 7.59976617e+00
 7.60297164e+00 7.59965850e+00]",0.7355248496199258,1.5147649303106898,0.6886076542779316,0.6909763133934663,0.7241253883431155,0.712336854494398,0.12606307424534638,0.0003664869870592814,0.1372735357282318,0.12553195622037322,0.11989427446153364,0.13297766073934217
7,100,3,0.6,34,False,0.008,600,0.01,0.01,30000,0,500,0.05,2,0,0.01,45,55,600,0.930114463324479,0.3659726956057813,1.043621112960491,0.4419293655196038,1.0837856770858507,0.4685397393796986,0.8563695938983169,0.399550257472947,1.1158679791341652,0.45302507852030366,0.8352801637736602,0.36976560182681,[0.05 0.15 0.25 0.35 0.45 0.55 0.65 0.75 0.85 0.95],[nan nan nan nan nan nan nan nan nan nan],nan,nan,nan,nan,nan,75.00000003998701,-1.0188748019234502e-16,0.013333333333333334,0.004714045207910317,0.00533444432872781,[0.05 0.15 0.25 0.35 0.45 0.55 0.65 0.75 0.85 0.95],[nan nan nan nan nan nan nan nan nan nan],nan,nan,nan,nan,nan,nan,nan,0.01,0.0,0.0,[0.05 0.15 0.25 0.35 0.45 0.55 0.65 0.75 0.85 0.95],[nan nan nan nan nan nan nan nan nan nan],nan,nan,nan,nan,nan,nan,nan,0.01,0.0,0.0,[1.05 1.15 1.25 1.35 1.45 1.55 1.65 1.75 1.85 1.95],[ 0.  0.  0.  0.  0. 10.  0.  0.  0.  0.],1.4867951169761804e+16,inf,1.5,0.0,0.0,nan,nan,0.01,0.0,0.0,[0.05 0.15 0.25 0.35 0.45 0.55 0.65 0.75 0.85 0.95],[nan nan nan nan nan nan nan nan nan nan],nan,nan,nan,nan,nan,nan,nan,0.01,0.0,0.0,[79.86 79.96 80.06 80.16 80.26 80.36 80.46 80.56 80.66 80.76],[ 0.  0.  0.  0.  0. 10.  0.  0.  0.  0.],12026898747423.316,inf,80.31,0.0,0.0,76.92307688895114,-3.6896170727595766e-17,0.013000000000000001,0.006403124237432848,0.00396869751933805,"{'a1-a2': array([], dtype=float64), 'a1-b1': array([], dtype=float64), 'a1-b2': array([], dtype=float64), 'a2-b1': array([1.5]), 'a2-b2': array([], dtype=float64), 'b1-b2': array([80.31])}","{'a1-a2': array([0.01, 0.02, 0.01]), 'a1-b1': array([0.01, 0.01]), 'a1-b2': array([0.01, 0.01, 0.01, 0.01, 0.01]), 'a2-b1': array([0.01, 0.01, 0.01]), 'a2-b2': array([0.01]), 'b1-b2': array([0.01, 0.01, 0.01, 0.01, 0.01, 0.02, 0.01, 0.03, 0.01, 0.01])}",nan,nan,"[4.82558880e-04 9.58228105e-04 1.43910975e-03 ... 8.83718755e+00
 8.83731724e+00 8.83708342e+00]","[4.72154388e-06 9.13412219e-06 1.38157475e-05 ... 2.52146407e+00
 2.52138349e+00 2.52143234e+00]","[4.85300875e-04 9.48082283e-04 1.50768949e-03 ... 7.13419651e+00
 7.13844256e+00 7.13714391e+00]","[5.04638074e-04 9.83669135e-04 1.40344823e-03 ... 7.46418169e+00
 7.46793743e+00 7.46105031e+00]","[4.78071699e-04 9.28767778e-04 1.35736562e-03 ... 8.17896481e+00
 8.18086078e+00 8.18311216e+00]","[4.88925291e-04 9.20699585e-04 1.39551232e-03 ... 8.42424095e+00
 8.42900474e+00 8.42275816e+00]",0.7181461721151148,1.5384266143640506,0.6886392195813628,0.6992347956688806,0.7306728612590269,0.7676736719415126,0.15200821078567867,0.00039319347541231473,0.13974530359381623,0.13807473202125622,0.1291981586468252,0.10624072372323151
