experimentSetID,numMonomers,dim,b,Nc,keepCL,diffusionConstant,numRealisations,dt,dt_relax,excludedVolumeCutOff,numSteps,waitingSteps,Nb,Nc_inDamageFoci,A1,B1,monomersMSD,A.0,alpha.0,A.1,alpha.1,A.2,alpha.2,A.3,alpha.3,A.4,alpha.4,A.5,alpha.5,A.6,alpha.6,A.7,alpha.7,A.8,alpha.8,A.9,alpha.9,A.10,alpha.10,A.11,alpha.11,A.12,alpha.12,A.13,alpha.13,A.14,alpha.14,A.15,alpha.15,A.16,alpha.16,A.17,alpha.17,A.18,alpha.18,A.19,alpha.19,A.20,alpha.20,A.21,alpha.21,A.22,alpha.22,A.23,alpha.23,A.24,alpha.24,A.25,alpha.25,A.26,alpha.26,A.27,alpha.27,A.28,alpha.28,A.29,alpha.29,A_monomers,alpha_monomers
1,30,3,0.2,5,False,0.008,200,0.005,0.01,0,3000,20000,2,0,12,18,"[[0.         0.00023638 0.00050894 ... 0.16375173 0.16287612 0.16252434]
 [0.         0.00022    0.00041041 ... 0.1354164  0.13570048 0.13596116]
 [0.         0.00024985 0.00050666 ... 0.11880445 0.11757501 0.11729938]
 ...
 [0.         0.00021504 0.00046585 ... 0.10559886 0.10542707 0.10550706]
 [0.         0.00023184 0.00049547 ... 0.14207251 0.14183732 0.1414635 ]
 [0.         0.00024418 0.00045999 ... 0.17043376 0.17030537 0.1703445 ]]",0.046730730520208735,0.48301533732428836,0.029631255069686266,0.562597005574976,0.03043695402713127,0.5058374055314704,0.028866440446909256,0.48392637991380555,0.02906066124023541,0.46839207867408866,0.030019615871817198,0.479394728300667,0.02857010980769124,0.4908926394597013,0.03430700777029773,0.39542478586718977,0.0292933006603339,0.42267910205680786,0.030155065459581333,0.47655680898242,0.031270652575243106,0.47986555389844476,0.030653430449774182,0.5603492599372828,0.043952204929777756,0.578632024079691,0.04356187173484001,0.561280636902481,0.03106229956912013,0.5398663812868496,0.02993043450816617,0.4610387560043744,0.026820533633077005,0.49681853144776794,0.029001875749979134,0.5739247705614253,0.0453650348948191,0.5785093664228464,0.043995974071001934,0.5413461165441,0.0293273515724,0.5635942446115452,0.028182591337785553,0.5224444640261728,0.0318251902185741,0.434536536610867,0.031554493774098955,0.437350324606432,0.03245921700042442,0.3974607562864247,0.02922826194500933,0.43033749308242286,0.03555996691413721,0.3997747647923624,0.03470451765180554,0.4461204157423908,0.035095430451014924,0.49482455479202603,0.04488399431160809,0.4940472442761225,"[0.04673073 0.02963126 0.03043695 0.02886644 0.02906066 0.03001962
 0.02857011 0.03430701 0.0292933  0.03015507 0.03127065 0.03065343
 0.0439522  0.04356187 0.0310623  0.02993043 0.02682053 0.02900188
 0.04536503 0.04399597 0.02932735 0.02818259 0.03182519 0.03155449
 0.03245922 0.02922826 0.03555997 0.03470452 0.03509543 0.04488399]","[0.48301534 0.56259701 0.50583741 0.48392638 0.46839208 0.47939473
 0.49089264 0.39542479 0.4226791  0.47655681 0.47986555 0.56034926
 0.57863202 0.56128064 0.53986638 0.46103876 0.49681853 0.57392477
 0.57850937 0.54134612 0.56359424 0.52244446 0.43453654 0.43735032
 0.39746076 0.43033749 0.39977476 0.44612042 0.49482455 0.49404724]"
