experimentSetID,numMonomers,dim,b,Nc,keepCL,diffusionConstant,numRealisations,dt,dt_relax,excludedVolumeCutOff,waitingSteps,encounterDistance,genomicDistance,Nb,Nc_inDamageFoci,times2sample,iterationsNumber,realtime,MSRG_at_0.0,Distance_0_2center_at_0.0,Distance_1_2center_at_0.0,Distance_2_2center_at_0.0,Distance_3_2center_at_0.0,MSRG_at_5.0,Distance_0_2center_at_5.0,Distance_1_2center_at_5.0,Distance_2_2center_at_5.0,Distance_3_2center_at_5.0,MSRG_at_25.0,Distance_0_2center_at_25.0,Distance_1_2center_at_25.0,Distance_2_2center_at_25.0,Distance_3_2center_at_25.0,MSRG_at_50.0,Distance_0_2center_at_50.0,Distance_1_2center_at_50.0,Distance_2_2center_at_50.0,Distance_3_2center_at_50.0
0_0,100,3,0.6,50,True,0.008,10,0.005,0.01,0.0,2000,0.1,10,2,0,"[1, 1000, 5000, 10000]",10,[0.0000e+00 5.0000e-03 1.0000e-02 ... 4.9985e+01 4.9990e+01 4.9995e+01],3.189075530484395,1.3650976756508162,1.8187948378475596,1.458203349350561,1.6287076812234111,2.735480371162992,1.2761520392917973,1.5729063202391027,1.3578593125437373,1.4100538691171423,1.5232295543919567,1.084506274954069,1.5592925988328141,1.1003846602802771,1.1479813848016012,0.8751381826123902,0.7854039402693782,1.189130527484201,0.8665140738136093,0.9041263769442246
0_1,100,3,0.6,50,True,0.008,10,0.005,0.01,0.075,2000,0.1,10,2,0,"[1, 1000, 5000, 10000]",10,[0.0000e+00 5.0000e-03 1.0000e-02 ... 4.9985e+01 4.9990e+01 4.9995e+01],1.6675329764971187,1.2305875569559788,0.8708516085022314,1.027032967029772,0.9831502570283319,1.4895382451411316,1.1533431400505398,0.8188824602412297,1.0484443718725474,0.9002176197824288,1.010603717924051,1.0613214153630675,0.5319315554577241,0.8007826895509922,0.8736292275903293,0.7244288713357907,1.0418127592221513,0.5213882779173542,0.5972329815233929,0.8536954916215438
0_2,100,3,0.6,50,True,0.008,10,0.005,0.01,0.15,2000,0.1,10,2,0,"[1, 1000, 5000, 10000]",10,[0.0000e+00 5.0000e-03 1.0000e-02 ... 4.9985e+01 4.9990e+01 4.9995e+01],1.6880055777879928,1.1605957050031013,1.2444575320497226,1.3476769578479224,1.3928043128930427,1.5260584916878241,1.0542274118339123,1.1815037542953963,1.375175498895367,1.4029092569863253,1.0087079353127217,0.8402674793864324,1.040283293695947,1.0371405417660158,1.0004519163935677,0.6925963635207059,0.8049607718069499,0.8322102275603063,1.018046280206745,0.7232361557943257
0_3,100,3,0.6,50,True,0.008,10,0.005,0.01,0.22499999999999998,2000,0.1,10,2,0,"[1, 1000, 5000, 10000]",10,[0.0000e+00 5.0000e-03 1.0000e-02 ... 4.9985e+01 4.9990e+01 4.9995e+01],1.5535505933243614,1.417598774842924,1.2076359999806143,1.0272471531849108,1.0460403450803528,1.392078717058276,1.3396120570238863,1.047923373572405,0.8945127254901906,0.9161337158435152,0.8781803176352415,1.0042909786239904,0.9136027949919177,0.6597532405596392,0.817511752146299,0.591451925858889,1.099993295754969,0.6677657723522147,0.6409133031731737,0.7344960943336629
0_4,100,3,0.6,50,True,0.008,10,0.005,0.01,0.3,2000,0.1,10,2,0,"[1, 1000, 5000, 10000]",10,[0.0000e+00 5.0000e-03 1.0000e-02 ... 4.9985e+01 4.9990e+01 4.9995e+01],1.908945516404922,1.2531847745100075,1.6871071821829382,1.403404983222425,1.2351240026542314,1.7059872174783757,1.1999600040436587,1.5644653826774981,1.2147826324901687,1.1757249754129255,1.0847167420839736,1.0280680010970502,1.1939307655182463,1.2247392609751708,1.025915949628484,0.7665933892332213,0.8484709576957412,1.0747631789072565,1.0628066561196625,0.9306387229100623
