experimentSetID,numMonomers,dim,b,Nc,keepCL,diffusionConstant,numRealisations,dt,dt_relax,excludedVolumeCutOff,waitingSteps,encounterDistance,genomicDistance,Nb,Nc_inDamageFoci,times2sample,iterationsNumber,realtime,MSRG_at_0.0,MSRGdx_at_0.0,Distance_0_2center_at_0.0,Distance_0_2center_at_0.0_dx,Distance_1_2center_at_0.0,Distance_1_2center_at_0.0_dx,Distance_2_2center_at_0.0,Distance_2_2center_at_0.0_dx,Distance_3_2center_at_0.0,Distance_3_2center_at_0.0_dx,MSRG_at_2.5,MSRGdx_at_2.5,Distance_0_2center_at_2.5,Distance_0_2center_at_2.5_dx,Distance_1_2center_at_2.5,Distance_1_2center_at_2.5_dx,Distance_2_2center_at_2.5,Distance_2_2center_at_2.5_dx,Distance_3_2center_at_2.5,Distance_3_2center_at_2.5_dx,MSRG_at_5.0,MSRGdx_at_5.0,Distance_0_2center_at_5.0,Distance_0_2center_at_5.0_dx,Distance_1_2center_at_5.0,Distance_1_2center_at_5.0_dx,Distance_2_2center_at_5.0,Distance_2_2center_at_5.0_dx,Distance_3_2center_at_5.0,Distance_3_2center_at_5.0_dx,MSRG_at_25.0,MSRGdx_at_25.0,Distance_0_2center_at_25.0,Distance_0_2center_at_25.0_dx,Distance_1_2center_at_25.0,Distance_1_2center_at_25.0_dx,Distance_2_2center_at_25.0,Distance_2_2center_at_25.0_dx,Distance_3_2center_at_25.0,Distance_3_2center_at_25.0_dx,MSRG_at_50.0,MSRGdx_at_50.0,Distance_0_2center_at_50.0,Distance_0_2center_at_50.0_dx,Distance_1_2center_at_50.0,Distance_1_2center_at_50.0_dx,Distance_2_2center_at_50.0,Distance_2_2center_at_50.0_dx,Distance_3_2center_at_50.0,Distance_3_2center_at_50.0_dx
0_0,100,3,0.6,50,True,0.008,800,0.005,0.01,0.0,2000,0.1,10,2,0,"[1, 500, 1000, 5000, 10000]",800,[0.0000e+00 5.0000e-03 1.0000e-02 ... 4.9985e+01 4.9990e+01 4.9995e+01],3.049806970951673,0.1267069180942472,1.5922494295841394,0.0752397446772422,1.5560220423381659,0.07706374159730432,1.579482503475914,0.0749324157743555,1.4828202518470648,0.06899054832909882,2.8114989537372304,0.11703390907465946,1.5380327483463296,0.07317114561074667,1.499521515466679,0.07548343809923763,1.5388704603608163,0.07329136996541007,1.4391399948013963,0.0675816713569877,2.6014265957147478,0.10837313167800895,1.4771073766057001,0.07212368773739242,1.4526250334757824,0.0742818694384317,1.4916504601299283,0.07147973758772243,1.3880575878266344,0.06727819814173264,1.5090471417255902,0.06397181382407907,1.1940541462158867,0.06142331125261424,1.1478793914359375,0.06157202378306965,1.1942049162346917,0.05914446971799638,1.1114197697806163,0.056010548078067386,0.9014122534117806,0.03780143287917862,0.9740307848918088,0.05037381849338277,0.9542409304220858,0.05182396580302682,0.9615128128633789,0.04746680221606248,0.9046599752405652,0.047852258737298106
0_1,100,3,0.6,50,True,0.008,800,0.005,0.01,0.015789473684210527,2000,0.1,10,2,0,"[1, 500, 1000, 5000, 10000]",800,[0.0000e+00 5.0000e-03 1.0000e-02 ... 4.9985e+01 4.9990e+01 4.9995e+01],1.7067852487701247,0.07848856681189526,1.2332126748112313,0.059921797105448704,1.2617810704880805,0.06745583400532658,1.210833266207907,0.061859924617924736,1.1886792452158372,0.06078135043158598,1.6044261175630428,0.0743460217375652,1.1929496076923052,0.059215424770329345,1.2392384921271895,0.06606017063529572,1.1717322745310053,0.06058194834213716,1.1613095618922555,0.05979740298624928,1.5104713150718176,0.07022833525164456,1.1566132462395524,0.05791123359696833,1.2057338028565756,0.06466772192905033,1.1482959162728035,0.0589084548938745,1.124434119587841,0.05851857014272279,0.9993621541061064,0.048162093181711114,0.9843795930062779,0.049948530570378846,1.0178354576568536,0.05614693082824577,0.9876554913875326,0.05193529691405917,0.9596461602656454,0.05083220390395673,0.6747131248581136,0.03187694438164973,0.8513162261326683,0.04335362683510252,0.8631667398616956,0.04659779868511807,0.8576833901665201,0.04483344584415278,0.8208189881504855,0.043328841049585266
0_2,100,3,0.6,50,True,0.008,800,0.005,0.01,0.031578947368421054,2000,0.1,10,2,0,"[1, 500, 1000, 5000, 10000]",800,[0.0000e+00 5.0000e-03 1.0000e-02 ... 4.9985e+01 4.9990e+01 4.9995e+01],1.669292303365343,0.07145122058770452,1.2162060089681872,0.06168198261416079,1.166608095599743,0.05664941382693376,1.161425567337743,0.058220163356884215,1.219446431859929,0.06405791015925652,1.56953673388914,0.06766832025441231,1.1797833413055383,0.05960868616535025,1.140571088248744,0.05529277339595412,1.1350284791506673,0.05675134734719918,1.1851233328387716,0.06298890205870274,1.4802061816661878,0.06399961753706863,1.1369165495325264,0.0577210635454757,1.1107587543626878,0.053626514304951384,1.1183319643124165,0.05639521107891779,1.1614420177138702,0.06245244102182404,0.9806784770902529,0.042274000531339485,0.9867930684226658,0.05013683246286938,0.9307539429682388,0.046174576621209,0.9495899630877858,0.049665921567764636,0.9713485481597703,0.053394193647120246,0.6611072925501282,0.02763423569951867,0.8424617832360345,0.04222693742700938,0.7944009569148632,0.03809272902790597,0.8287522978985367,0.04343029423740459,0.8446103661210991,0.04548104982214466
0_3,100,3,0.6,50,True,0.008,800,0.005,0.01,0.04736842105263158,2000,0.1,10,2,0,"[1, 500, 1000, 5000, 10000]",800,[0.0000e+00 5.0000e-03 1.0000e-02 ... 4.9985e+01 4.9990e+01 4.9995e+01],1.7378746557634692,0.07248110479869185,1.2145209797178775,0.060869937697583414,1.1296113878943472,0.05605247938822227,1.2732765650610742,0.06308440717586698,1.1988463060931054,0.057202927378903555,1.634303387790151,0.06830444684671184,1.1898713023416836,0.05933963126596932,1.0959864832805066,0.054619973764507834,1.2360994145928794,0.06230084167968472,1.1666279824210297,0.0564297680670848,1.538570543105505,0.06450891723081,1.1616422955499883,0.05772501441143231,1.0700324494577194,0.05349654431713667,1.2092936902094904,0.0608198699748201,1.1396247710260063,0.055584329665780106,1.0013583828751047,0.04235092074025705,0.991922029544131,0.04974638291825654,0.9032793858482222,0.044579956896344364,1.009108113419645,0.051023435982097194,0.9594797475423867,0.0469405006982541,0.6677576025397842,0.027637532634120134,0.8342017256948953,0.04077329864716855,0.7767992042742499,0.038850516840893516,0.8469081566875958,0.04213389420720625,0.8246136312003309,0.040113232740333155
0_4,100,3,0.6,50,True,0.008,800,0.005,0.01,0.06315789473684211,2000,0.1,10,2,0,"[1, 500, 1000, 5000, 10000]",800,[0.0000e+00 5.0000e-03 1.0000e-02 ... 4.9985e+01 4.9990e+01 4.9995e+01],1.6581520024002183,0.06870409637182522,1.2019719515122482,0.058947435733825146,1.1231485551449913,0.05512825708981088,1.1987409048612185,0.05805947574398969,1.1781140022913625,0.060423478393119165,1.5596383010969157,0.064339889575119,1.1714712433947445,0.058466794023691294,1.0937513101724472,0.05384629153683706,1.1690614925405027,0.05737168085891425,1.1463337902128132,0.058951360719714865,1.468434942238365,0.060598345800033634,1.1366255244316135,0.057856409907268314,1.075043932378107,0.05215783001688876,1.1261469419362786,0.0559341628791921,1.1173498591924322,0.057348671206074654,0.9581514622240612,0.03920695455566956,0.9491804694765937,0.0497581758629998,0.9098267319760955,0.04384950723494709,0.9287891323870862,0.048834368349278096,0.9331578083788472,0.04877372513859969,0.6405394751040123,0.025011583181462717,0.8144091437288671,0.04297765498174155,0.7872887351323752,0.038381076119386195,0.8146162776792852,0.04085250386350601,0.8090817712584135,0.0421233819381373
0_5,100,3,0.6,50,True,0.008,800,0.005,0.01,0.07894736842105263,2000,0.1,10,2,0,"[1, 500, 1000, 5000, 10000]",800,[0.0000e+00 5.0000e-03 1.0000e-02 ... 4.9985e+01 4.9990e+01 4.9995e+01],1.726239359196056,0.07282186312430584,1.213342945316086,0.06131507979317818,1.1989860837647925,0.06144797648808352,1.2425788798470365,0.058314107429182416,1.2280895714732838,0.058695434602487946,1.6210654288581987,0.06843425947174032,1.1822586670575206,0.06064365533581719,1.1719112006831387,0.06032921204232268,1.206626432379983,0.05626843505806178,1.201476136644574,0.056799353135414184,1.527437894761226,0.06445543947708236,1.1571093305855902,0.05908424011686135,1.1344946191342213,0.060137611690074304,1.1783536196793343,0.05563489984873018,1.1668001553788125,0.05598611133589106,0.9909758508076895,0.041578569725166346,0.969496932475154,0.05103207739265774,0.947657664621611,0.04900423585144011,0.9788796423178335,0.04884034444982812,0.9723336846500454,0.045747975040234735,0.6532120611194074,0.026335040180542304,0.8304728611501595,0.04318652569949349,0.8228632057780918,0.040449456225051625,0.8185982700296228,0.04018743960777648,0.800811680085601,0.036942046155913844
